timestep,depth,Salinity,lat,lon
1489,-224.48706,36.58831,25.601171,-79.479164
1490,-224.6375,36.588043,25.601171,-79.479164
1491,-224.78792,36.587776,25.601171,-79.479164
1492,-224.93835,36.58751,25.601171,-79.479164
1493,-225.08878,36.587246,25.601171,-79.479164
1494,-225.23921,36.58698,25.601171,-79.479164
1495,-225.38963,36.58671,25.601171,-79.479164
1496,-225.54005,36.58645,25.601171,-79.479164
1497,-225.69049,36.58618,25.601171,-79.479164
1498,-225.84091,36.585915,25.601171,-79.479164
1499,-225.99135,36.585648,25.601171,-79.479164
1500,-226.14177,36.585384,25.601171,-79.479164
1501,-226.2922,36.585117,25.601171,-79.479164
1502,-226.44263,36.58485,25.601171,-79.479164
1503,-226.59305,36.584583,25.601171,-79.479164
1504,-226.74348,36.58432,25.601171,-79.479164
1505,-226.8939,36.584053,25.601171,-79.479164
1506,-227.04434,36.583786,25.601171,-79.479164
1507,-227.19476,36.58352,25.601171,-79.479164
1508,-227.3452,36.583256,25.601171,-79.479164
1509,-227.49562,36.58299,25.601171,-79.479164
1510,-227.64606,36.58272,25.601171,-79.479164
1511,-227.79648,36.582455,25.601171,-79.479164
1512,-227.9469,36.58219,25.601171,-79.479164
1513,-228.09734,36.581924,25.601171,-79.479164
1514,-228.24776,36.581657,25.601171,-79.479164
1515,-228.3982,36.58139,25.601171,-79.479164
1516,-228.54861,36.581127,25.601171,-79.479164
1517,-228.69905,36.58086,25.601171,-79.479164
1518,-228.84947,36.580593,25.601171,-79.479164
1519,-228.99991,36.580326,25.601171,-79.479164
1520,-229.15033,36.580063,25.601171,-79.479164
1521,-229.30075,36.579796,25.601171,-79.479164
1522,-229.45119,36.57953,25.601171,-79.479164
1523,-229.60161,36.57926,25.601171,-79.479164
1524,-229.75204,36.579,25.601171,-79.479164
1525,-229.90247,36.57873,25.601171,-79.479164
1526,-230.0529,36.578465,25.601171,-79.479164
1527,-230.20332,36.578197,25.601171,-79.479164
1528,-230.35374,36.57793,25.601171,-79.479164
1529,-230.50418,36.577663,25.601171,-79.479164
1530,-230.6546,36.577396,25.601171,-79.479164
1531,-230.80504,36.57713,25.601171,-79.479164
1532,-230.95546,36.576862,25.601171,-79.479164
1533,-231.1059,36.576595,25.601171,-79.479164
1534,-231.25632,36.57633,25.601171,-79.479164
1535,-231.40675,36.57606,25.601171,-79.479164
1536,-231.55717,36.575794,25.601171,-79.479164
1537,-231.7076,36.575527,25.601171,-79.479164
1538,-231.85803,36.57526,25.601171,-79.479164
1539,-232.00845,36.574993,25.601171,-79.479164
1540,-232.15889,36.574726,25.601171,-79.479164
1541,-232.30931,36.57446,25.601171,-79.479164
1542,-232.45975,36.574192,25.601171,-79.479164
1543,-232.61017,36.573925,25.601171,-79.479164
1544,-232.7606,36.573658,25.601171,-79.479164
1545,-232.91103,36.57339,25.601171,-79.479164
1546,-233.06145,36.573124,25.601171,-79.479164
1547,-233.21188,36.572857,25.601171,-79.479164
1548,-233.3623,36.57259,25.601171,-79.479164
1549,-233.51274,36.572323,25.601171,-79.479164
1550,-233.66316,36.572056,25.601171,-79.479164
1551,-233.8136,36.57179,25.601171,-79.479164
1552,-233.96402,36.57152,25.601171,-79.479164
1553,-234.11444,36.571255,25.601171,-79.479164
1554,-234.26488,36.570988,25.601171,-79.479164
1555,-234.4153,36.57072,25.601171,-79.479164
1556,-234.56573,36.570454,25.601171,-79.479164
1557,-234.71616,36.570187,25.601171,-79.479164
1558,-234.8666,36.56992,25.601171,-79.479164
1559,-235.01701,36.569653,25.601171,-79.479164
1560,-235.16745,36.569386,25.601171,-79.479164
1561,-235.31787,36.56912,25.601171,-79.479164
1562,-235.46829,36.56885,25.601171,-79.479164
1563,-235.61873,36.568584,25.601171,-79.479164
1564,-235.76915,36.568317,25.601171,-79.479164
1565,-235.91959,36.56805,25.601171,-79.479164
1566,-236.07,36.567783,25.601171,-79.479164
1567,-236.22044,36.567516,25.601171,-79.479164
1568,-236.37086,36.56725,25.601171,-79.479164
1569,-236.5213,36.566982,25.601171,-79.479164
1570,-236.67172,36.566715,25.601171,-79.479164
1571,-236.82214,36.56645,25.601171,-79.479164
1572,-236.97258,36.56618,25.601171,-79.479164
1573,-237.123,36.565914,25.601171,-79.479164
1574,-237.27344,36.565647,25.601171,-79.479164
1575,-237.42386,36.56538,25.601171,-79.479164
1576,-237.5743,36.565113,25.601171,-79.479164
1577,-237.72472,36.564846,25.601171,-79.479164
1578,-237.87514,36.56458,25.601171,-79.479164
1579,-238.02557,36.564312,25.601171,-79.479164
1580,-238.176,36.564045,25.601171,-79.479164
1581,-238.32643,36.563778,25.601171,-79.479164
1582,-238.47685,36.56351,25.601171,-79.479164
1583,-238.62729,36.563244,25.601171,-79.479164
1584,-238.77771,36.562977,25.601171,-79.479164
1585,-238.92815,36.56271,25.601171,-79.479164
1586,-239.07857,36.562443,25.601171,-79.479164
1587,-239.22899,36.562176,25.601171,-79.479164
1588,-239.37943,36.56191,25.601171,-79.479164
1589,-239.52985,36.56164,25.601171,-79.479164
1590,-239.68028,36.561375,25.601171,-79.479164
1591,-239.8307,36.561108,25.601171,-79.479164
1592,-239.98114,36.56084,25.601171,-79.479164
1593,-240.13156,36.560574,25.601171,-79.479164
1594,-240.28198,36.560307,25.601171,-79.479164
1595,-240.43242,36.56004,25.601171,-79.479164
1596,-240.58284,36.559772,25.601171,-79.479164
1597,-240.73328,36.559505,25.601171,-79.479164
1598,-240.8837,36.55924,25.601171,-79.479164
1599,-241.03413,36.55897,25.601171,-79.479164
1600,-241.18456,36.558704,25.601171,-79.479164
1601,-241.33499,36.558437,25.601171,-79.479164
1602,-241.48541,36.55817,25.601171,-79.479164
1603,-241.63583,36.557903,25.601171,-79.479164
1604,-241.78627,36.557636,25.601171,-79.479164
1605,-241.93669,36.55737,25.601171,-79.479164
1606,-242.08713,36.557102,25.601171,-79.479164
1607,-242.23755,36.556835,25.601171,-79.479164
1608,-242.38799,36.55657,25.601171,-79.479164
1609,-242.5384,36.5563,25.601171,-79.479164
1610,-242.68884,36.556034,25.601171,-79.479164
1611,-242.83926,36.555767,25.601171,-79.479164
1612,-242.98969,36.5555,25.601171,-79.479164
1613,-243.14012,36.555233,25.601171,-79.479164
1614,-243.29054,36.554966,25.601171,-79.479164
1615,-243.44098,36.5547,25.601171,-79.479164
1616,-243.5914,36.554432,25.601171,-79.479164
1617,-243.74184,36.554165,25.601171,-79.479164
1618,-243.89226,36.553898,25.601171,-79.479164
1619,-244.04268,36.55363,25.601171,-79.479164
1620,-244.19312,36.553364,25.601171,-79.479164
1621,-244.34354,36.553097,25.601171,-79.479164
1622,-244.49397,36.55283,25.601171,-79.479164
1623,-244.6444,36.552563,25.601171,-79.479164
1624,-244.79483,36.552296,25.601171,-79.479164
1625,-244.94525,36.55203,25.601171,-79.479164
1626,-245.09569,36.55176,25.601171,-79.479164
1627,-245.24611,36.551495,25.601171,-79.479164
1628,-245.39653,36.551228,25.601171,-79.479164
1629,-245.54697,36.55096,25.601171,-79.479164
1630,-245.69739,36.550694,25.601171,-79.479164
1631,-245.84782,36.550426,25.601171,-79.479164
1632,-245.99825,36.55016,25.601171,-79.479164
1633,-246.14868,36.549892,25.601171,-79.479164
1634,-246.2991,36.549625,25.601171,-79.479164
1635,-246.44954,36.54936,25.601171,-79.479164
1636,-246.59996,36.54909,25.601171,-79.479164
1637,-246.75038,36.548824,25.601171,-79.479164
1638,-246.90082,36.548557,25.601171,-79.479164
1639,-247.05124,36.54829,25.601171,-79.479164
1640,-247.20168,36.548023,25.601171,-79.479164
1641,-247.3521,36.547756,25.601171,-79.479164
1642,-247.50253,36.54749,25.601171,-79.479164
1643,-247.65295,36.547222,25.601171,-79.479164
1644,-247.80338,36.546955,25.601171,-79.479164
1645,-247.95381,36.546688,25.601171,-79.479164
1646,-248.10423,36.54642,25.601171,-79.479164
1647,-248.25467,36.546154,25.601171,-79.479164
1648,-248.40509,36.545887,25.601171,-79.479164
1649,-248.55553,36.54562,25.601171,-79.479164
1650,-248.70595,36.545353,25.601171,-79.479164
1651,-248.85638,36.545086,25.601171,-79.479164
1652,-249.0068,36.54482,25.601171,-79.479164
1653,-249.15723,36.54455,25.601171,-79.479164
1654,-249.30766,36.544285,25.601171,-79.479164
1655,-249.45808,36.544018,25.601171,-79.479164
1656,-249.60852,36.54375,25.601171,-79.479164
1657,-249.75894,36.543484,25.601171,-79.479164
1658,-249.90938,36.543217,25.601171,-79.479164
1659,-250.0598,36.54295,25.601171,-79.479164
1660,-250.21022,36.542683,25.601171,-79.479164
1661,-250.36066,36.542416,25.601171,-79.479164
1662,-250.51108,36.54215,25.601171,-79.479164
1663,-250.66151,36.54188,25.601171,-79.479164
1664,-250.81194,36.541615,25.601171,-79.479164
1665,-250.96237,36.541348,25.601171,-79.479164
1666,-251.1128,36.54108,25.601171,-79.479164
1667,-251.26323,36.540813,25.601171,-79.479164
1668,-251.41365,36.540546,25.601171,-79.479164
1669,-251.56407,36.54028,25.601171,-79.479164
1670,-251.71451,36.540012,25.601171,-79.479164
1671,-251.86493,36.539734,25.601171,-79.479164
1672,-252.01537,36.539448,25.601171,-79.479164
1673,-252.16579,36.539165,25.601171,-79.479164
1674,-252.31622,36.53888,25.601171,-79.479164
1675,-252.46664,36.538597,25.601171,-79.479164
1676,-252.61708,36.53831,25.601171,-79.479164
1677,-252.7675,36.538025,25.601171,-79.479164
1678,-252.91792,36.537743,25.601171,-79.479164
1679,-253.06836,36.537457,25.601171,-79.479164
1680,-253.21878,36.537174,25.601171,-79.479164
1681,-253.36922,36.53689,25.601171,-79.479164
1682,-253.51964,36.536602,25.601171,-79.479164
1683,-253.67007,36.53632,25.601171,-79.479164
1684,-253.8205,36.536034,25.601171,-79.479164
1685,-253.97092,36.53575,25.601171,-79.479164
1686,-254.12135,36.535465,25.601171,-79.479164
1687,-254.27177,36.535183,25.601171,-79.479164
1688,-254.42221,36.534897,25.601171,-79.479164
1689,-254.57263,36.53461,25.601171,-79.479164
1690,-254.72307,36.53433,25.601171,-79.479164
1691,-254.87349,36.534042,25.601171,-79.479164
1692,-255.02393,36.53376,25.601171,-79.479164
1693,-255.17435,36.533474,25.601171,-79.479164
1694,-255.32477,36.533188,25.601171,-79.479164
1695,-255.4752,36.532906,25.601171,-79.479164
1696,-255.62563,36.53262,25.601171,-79.479164
1697,-255.77606,36.532337,25.601171,-79.479164
1698,-255.92648,36.53205,25.601171,-79.479164
1699,-256.0769,36.531765,25.601171,-79.479164
1700,-256.22736,36.531483,25.601171,-79.479164
1701,-256.37778,36.531197,25.601171,-79.479164
1702,-256.5282,36.530914,25.601171,-79.479164
1703,-256.67862,36.53063,25.601171,-79.479164
1704,-256.82904,36.530346,25.601171,-79.479164
1705,-256.9795,36.53006,25.601171,-79.479164
1706,-257.1299,36.529774,25.601171,-79.479164
1707,-257.28033,36.52949,25.601171,-79.479164
1708,-257.43076,36.529205,25.601171,-79.479164
1709,-257.5812,36.528923,25.601171,-79.479164
1710,-257.73163,36.528637,25.601171,-79.479164
1711,-257.88205,36.52835,25.601171,-79.479164
1712,-258.03247,36.52807,25.601171,-79.479164
1713,-258.1829,36.527782,25.601171,-79.479164
1714,-258.33334,36.5275,25.601171,-79.479164
1715,-258.48376,36.527214,25.601171,-79.479164
1716,-258.6342,36.526928,25.601171,-79.479164
1717,-258.7846,36.526646,25.601171,-79.479164
1718,-258.93503,36.52636,25.601171,-79.479164
1719,-259.08548,36.526077,25.601171,-79.479164
1720,-259.2359,36.52579,25.601171,-79.479164
1721,-259.38632,36.525505,25.601171,-79.479164
1722,-259.53674,36.525223,25.601171,-79.479164
1723,-259.6872,36.524937,25.601171,-79.479164
1724,-259.83762,36.524654,25.601171,-79.479164
1725,-259.98804,36.52437,25.601171,-79.479164
1726,-260.13846,36.524086,25.601171,-79.479164
1727,-260.28888,36.5238,25.601171,-79.479164
1728,-260.43933,36.523514,25.601171,-79.479164
1729,-260.58975,36.52323,25.601171,-79.479164
1730,-260.74017,36.522945,25.601171,-79.479164
1731,-260.8906,36.522663,25.601171,-79.479164
1732,-261.04105,36.522377,25.601171,-79.479164
1733,-261.19147,36.52209,25.601171,-79.479164
1734,-261.3419,36.52181,25.601171,-79.479164
1735,-261.4923,36.521523,25.601171,-79.479164
1736,-261.64273,36.52124,25.601171,-79.479164
1737,-261.79318,36.520954,25.601171,-79.479164
1738,-261.9436,36.520668,25.601171,-79.479164
1739,-262.09402,36.520386,25.601171,-79.479164
1740,-262.24445,36.5201,25.601171,-79.479164
1741,-262.3949,36.519817,25.601171,-79.479164
1742,-262.54532,36.51953,25.601171,-79.479164
1743,-262.69574,36.51925,25.601171,-79.479164
1744,-262.84616,36.518963,25.601171,-79.479164
1745,-262.99658,36.518677,25.601171,-79.479164
1746,-263.14703,36.518394,25.601171,-79.479164
1747,-263.29745,36.51811,25.601171,-79.479164
1748,-263.44788,36.517826,25.601171,-79.479164
1749,-263.5983,36.51754,25.601171,-79.479164
1750,-263.74875,36.517254,25.601171,-79.479164
1751,-263.89917,36.51697,25.601171,-79.479164
1752,-264.0496,36.516685,25.601171,-79.479164
1753,-264.2,36.516403,25.601171,-79.479164
1754,-264.35043,36.516117,25.601171,-79.479164
1755,-264.5009,36.51583,25.601171,-79.479164
1756,-264.6513,36.51555,25.601171,-79.479164
1757,-264.80173,36.515263,25.601171,-79.479164
1758,-264.95215,36.51498,25.601171,-79.479164
1759,-265.10257,36.514694,25.601171,-79.479164
1760,-265.25302,36.514412,25.601171,-79.479164
1761,-265.40344,36.514126,25.601171,-79.479164
1762,-265.55386,36.51384,25.601171,-79.479164
1763,-265.70428,36.513557,25.601171,-79.479164
1764,-265.85474,36.51327,25.601171,-79.479164
1765,-266.00516,36.51299,25.601171,-79.479164
1766,-266.15558,36.512703,25.601171,-79.479164
1767,-266.306,36.512417,25.601171,-79.479164
1768,-266.45642,36.512135,25.601171,-79.479164
1769,-266.60687,36.51185,25.601171,-79.479164
1770,-266.7573,36.511566,25.601171,-79.479164
1771,-266.9077,36.51128,25.601171,-79.479164
1772,-267.05814,36.510994,25.601171,-79.479164
1773,-267.2086,36.51071,25.601171,-79.479164
1774,-267.359,36.510426,25.601171,-79.479164
1775,-267.50943,36.510143,25.601171,-79.479164
1776,-267.65985,36.509857,25.601171,-79.479164
1777,-267.81027,36.509575,25.601171,-79.479164
1778,-267.96072,36.50929,25.601171,-79.479164
1779,-268.11115,36.509003,25.601171,-79.479164
1780,-268.26157,36.50872,25.601171,-79.479164
1781,-268.412,36.508434,25.601171,-79.479164
1782,-268.56244,36.508152,25.601171,-79.479164
1783,-268.71286,36.507866,25.601171,-79.479164
1784,-268.86328,36.50758,25.601171,-79.479164
1785,-269.0137,36.507298,25.601171,-79.479164
1786,-269.16412,36.50701,25.601171,-79.479164
1787,-269.31458,36.50673,25.601171,-79.479164
1788,-269.465,36.506443,25.601171,-79.479164
1789,-269.61542,36.506157,25.601171,-79.479164
1790,-269.76584,36.505875,25.601171,-79.479164
1791,-269.9163,36.50559,25.601171,-79.479164
1792,-270.0667,36.505306,25.601171,-79.479164
1793,-270.21713,36.50502,25.601171,-79.479164
1794,-270.36755,36.504738,25.601171,-79.479164
1795,-270.51797,36.50445,25.601171,-79.479164
1796,-270.66843,36.504166,25.601171,-79.479164
1797,-270.81885,36.503883,25.601171,-79.479164
1798,-270.96927,36.503597,25.601171,-79.479164
1799,-271.1197,36.503315,25.601171,-79.479164
1800,-271.27014,36.50303,25.601171,-79.479164
1801,-271.42056,36.502743,25.601171,-79.479164
1802,-271.57098,36.50246,25.601171,-79.479164
1803,-271.7214,36.502174,25.601171,-79.479164
1804,-271.87183,36.501892,25.601171,-79.479164
1805,-272.02228,36.501606,25.601171,-79.479164
1806,-272.1727,36.50132,25.601171,-79.479164
1807,-272.32312,36.501038,25.601171,-79.479164
1808,-272.47354,36.50075,25.601171,-79.479164
1809,-272.62396,36.50047,25.601171,-79.479164
1810,-272.7744,36.500183,25.601171,-79.479164
1811,-272.92484,36.4999,25.601171,-79.479164
1812,-273.07526,36.499615,25.601171,-79.479164
1813,-273.22568,36.49933,25.601171,-79.479164
1814,-273.37613,36.499046,25.601171,-79.479164
1815,-273.52655,36.49876,25.601171,-79.479164
1816,-273.67697,36.498478,25.601171,-79.479164
1817,-273.8274,36.49819,25.601171,-79.479164
1818,-273.9778,36.497906,25.601171,-79.479164
1819,-274.12827,36.497623,25.601171,-79.479164
1820,-274.2787,36.497337,25.601171,-79.479164
1821,-274.4291,36.497055,25.601171,-79.479164
1822,-274.57953,36.49677,25.601171,-79.479164
1823,-274.72998,36.496483,25.601171,-79.479164
1824,-274.8804,36.4962,25.601171,-79.479164
1825,-275.03082,36.495876,25.601171,-79.479164
1826,-275.18124,36.495464,25.601171,-79.479164
1827,-275.33167,36.495052,25.601171,-79.479164
1828,-275.48212,36.49464,25.601171,-79.479164
1829,-275.63254,36.494225,25.601171,-79.479164
1830,-275.78296,36.493813,25.601171,-79.479164
1831,-275.93338,36.4934,25.601171,-79.479164
1832,-276.08383,36.49299,25.601171,-79.479164
1833,-276.23425,36.492577,25.601171,-79.479164
1834,-276.38467,36.492165,25.601171,-79.479164
1835,-276.5351,36.491753,25.601171,-79.479164
1836,-276.68552,36.491337,25.601171,-79.479164
1837,-276.83597,36.490925,25.601171,-79.479164
1838,-276.9864,36.490513,25.601171,-79.479164
1839,-277.1368,36.4901,25.601171,-79.479164
1840,-277.28723,36.48969,25.601171,-79.479164
1841,-277.43768,36.489277,25.601171,-79.479164
1842,-277.5881,36.488865,25.601171,-79.479164
1843,-277.73853,36.48845,25.601171,-79.479164
1844,-277.88895,36.488037,25.601171,-79.479164
1845,-278.03937,36.487625,25.601171,-79.479164
1846,-278.18982,36.487213,25.601171,-79.479164
1847,-278.34024,36.4868,25.601171,-79.479164
1848,-278.49066,36.48639,25.601171,-79.479164
1849,-278.64108,36.485977,25.601171,-79.479164
1850,-278.7915,36.48556,25.601171,-79.479164
1851,-278.94196,36.48515,25.601171,-79.479164
1852,-279.09238,36.484737,25.601171,-79.479164
1853,-279.2428,36.484325,25.601171,-79.479164
1854,-279.39322,36.483913,25.601171,-79.479164
1855,-279.54367,36.4835,25.601171,-79.479164
1856,-279.6941,36.48309,25.601171,-79.479164
1857,-279.8445,36.482674,25.601171,-79.479164
1858,-279.99493,36.48226,25.601171,-79.479164
1859,-280.14536,36.48185,25.601171,-79.479164
1860,-280.2958,36.481438,25.601171,-79.479164
1861,-280.44623,36.481026,25.601171,-79.479164
1862,-280.59665,36.480614,25.601171,-79.479164
1863,-280.74707,36.4802,25.601171,-79.479164
1864,-280.89752,36.479786,25.601171,-79.479164
1865,-281.04794,36.479374,25.601171,-79.479164
1866,-281.19836,36.478962,25.601171,-79.479164
1867,-281.3488,36.47855,25.601171,-79.479164
1868,-281.4992,36.478138,25.601171,-79.479164
1869,-281.64966,36.477726,25.601171,-79.479164
1870,-281.80008,36.47731,25.601171,-79.479164
1871,-281.9505,36.4769,25.601171,-79.479164
1872,-282.10092,36.476486,25.601171,-79.479164
1873,-282.25137,36.476074,25.601171,-79.479164
1874,-282.4018,36.475662,25.601171,-79.479164
1875,-282.55222,36.47525,25.601171,-79.479164
1876,-282.70264,36.47484,25.601171,-79.479164
1877,-282.85306,36.474422,25.601171,-79.479164
1878,-283.0035,36.47401,25.601171,-79.479164
1879,-283.15393,36.4736,25.601171,-79.479164
1880,-283.30435,36.473186,25.601171,-79.479164
1881,-283.45477,36.472775,25.601171,-79.479164
1882,-283.60522,36.472363,25.601171,-79.479164
1883,-283.75565,36.47195,25.601171,-79.479164
1884,-283.90607,36.471535,25.601171,-79.479164
1885,-284.0565,36.471123,25.601171,-79.479164
1886,-284.2069,36.47071,25.601171,-79.479164
1887,-284.35736,36.4703,25.601171,-79.479164
1888,-284.50778,36.469887,25.601171,-79.479164
1889,-284.6582,36.469475,25.601171,-79.479164
1890,-284.80862,36.469063,25.601171,-79.479164
1891,-284.95908,36.468647,25.601171,-79.479164
1892,-285.1095,36.468235,25.601171,-79.479164
1893,-285.25992,36.467823,25.601171,-79.479164
1894,-285.41034,36.46741,25.601171,-79.479164
1895,-285.56076,36.467,25.601171,-79.479164
1896,-285.7112,36.466587,25.601171,-79.479164
1897,-285.86163,36.466175,25.601171,-79.479164
1898,-286.01205,36.46576,25.601171,-79.479164
1899,-286.16248,36.465347,25.601171,-79.479164
1900,-286.3129,36.464935,25.601171,-79.479164
1901,-286.46335,36.464523,25.601171,-79.479164
1902,-286.61377,36.46411,25.601171,-79.479164
1903,-286.7642,36.4637,25.601171,-79.479164
1904,-286.9146,36.463287,25.601171,-79.479164
1905,-287.06506,36.46287,25.601171,-79.479164
1906,-287.21548,36.46246,25.601171,-79.479164
1907,-287.3659,36.462048,25.601171,-79.479164
1908,-287.51633,36.461636,25.601171,-79.479164
1909,-287.66675,36.461224,25.601171,-79.479164
1910,-287.8172,36.46081,25.601171,-79.479164
1911,-287.96762,36.460396,25.601171,-79.479164
1912,-288.11804,36.459984,25.601171,-79.479164
1913,-288.26846,36.45957,25.601171,-79.479164
1914,-288.4189,36.45916,25.601171,-79.479164
1915,-288.56934,36.458748,25.601171,-79.479164
1916,-288.71976,36.458336,25.601171,-79.479164
1917,-288.87018,36.457924,25.601171,-79.479164
1918,-289.0206,36.457508,25.601171,-79.479164
1919,-289.17105,36.457096,25.601171,-79.479164
1920,-289.32147,36.456684,25.601171,-79.479164
1921,-289.4719,36.456272,25.601171,-79.479164
1922,-289.6223,36.45586,25.601171,-79.479164
1923,-289.77277,36.45545,25.601171,-79.479164
1924,-289.9232,36.455036,25.601171,-79.479164
1925,-290.0736,36.45462,25.601171,-79.479164
1926,-290.22403,36.45421,25.601171,-79.479164
1927,-290.37445,36.453796,25.601171,-79.479164
1928,-290.5249,36.453384,25.601171,-79.479164
1929,-290.67532,36.452972,25.601171,-79.479164
1930,-290.82574,36.45256,25.601171,-79.479164
1931,-290.97617,36.45215,25.601171,-79.479164
1932,-291.12662,36.451733,25.601171,-79.479164
1933,-291.27704,36.45132,25.601171,-79.479164
1934,-291.42746,36.45091,25.601171,-79.479164
1935,-291.57788,36.450497,25.601171,-79.479164
1936,-291.7283,36.450085,25.601171,-79.479164
1937,-291.87875,36.449673,25.601171,-79.479164
1938,-292.02917,36.44926,25.601171,-79.479164
1939,-292.1796,36.448845,25.601171,-79.479164
1940,-292.33002,36.448433,25.601171,-79.479164
1941,-292.48044,36.44802,25.601171,-79.479164
1942,-292.6309,36.44761,25.601171,-79.479164
1943,-292.7813,36.447197,25.601171,-79.479164
1944,-292.93173,36.446785,25.601171,-79.479164
1945,-293.08215,36.446373,25.601171,-79.479164
1946,-293.2326,36.445957,25.601171,-79.479164
1947,-293.38303,36.445545,25.601171,-79.479164
1948,-293.53345,36.445133,25.601171,-79.479164
1949,-293.68387,36.44472,25.601171,-79.479164
1950,-293.8343,36.44431,25.601171,-79.479164
1951,-293.98474,36.443897,25.601171,-79.479164
1952,-294.13516,36.443485,25.601171,-79.479164
1953,-294.28558,36.44307,25.601171,-79.479164
1954,-294.436,36.442657,25.601171,-79.479164
1955,-294.58646,36.442245,25.601171,-79.479164
1956,-294.73688,36.441833,25.601171,-79.479164
1957,-294.8873,36.44142,25.601171,-79.479164
1958,-295.03772,36.44101,25.601171,-79.479164
1959,-295.18814,36.440594,25.601171,-79.479164
1960,-295.3386,36.44018,25.601171,-79.479164
1961,-295.489,36.43977,25.601171,-79.479164
1962,-295.63943,36.439358,25.601171,-79.479164
1963,-295.78986,36.438946,25.601171,-79.479164
1964,-295.9403,36.438534,25.601171,-79.479164
1965,-296.09073,36.43812,25.601171,-79.479164
1966,-296.24115,36.437706,25.601171,-79.479164
1967,-296.39157,36.437294,25.601171,-79.479164
1968,-296.542,36.436882,25.601171,-79.479164
1969,-296.69244,36.43647,25.601171,-79.479164
1970,-296.84286,36.436058,25.601171,-79.479164
1971,-296.9933,36.435646,25.601171,-79.479164
1972,-297.1437,36.435234,25.601171,-79.479164
1973,-297.29416,36.43482,25.601171,-79.479164
1974,-297.44458,36.434406,25.601171,-79.479164
1975,-297.595,36.433994,25.601171,-79.479164
1976,-297.74542,36.433582,25.601171,-79.479164
1977,-297.89584,36.43317,25.601171,-79.479164
1978,-298.0463,36.43276,25.601171,-79.479164
1979,-298.19672,36.432346,25.601171,-79.479164
1980,-298.34714,36.43193,25.601171,-79.479164
1981,-298.49756,36.43152,25.601171,-79.479164
1982,-298.64798,36.431107,25.601171,-79.479164
1983,-298.79843,36.430695,25.601171,-79.479164
1984,-298.94885,36.430283,25.601171,-79.479164
1985,-299.09927,36.42987,25.601171,-79.479164
1986,-299.2497,36.42946,25.601171,-79.479164
1987,-299.40015,36.429043,25.601171,-79.479164
1988,-299.55057,36.42859,25.601171,-79.479164
1989,-299.701,36.42803,25.601171,-79.479164
1990,-299.8514,36.42747,25.601171,-79.479164
1991,-300.00183,36.426914,25.601171,-79.479164
1992,-300.15228,36.426353,25.601171,-79.479164
1993,-300.3027,36.425797,25.601171,-79.479164
1994,-300.45312,36.42524,25.601171,-79.479164
1995,-300.60355,36.42468,25.601171,-79.479164
1996,-300.754,36.42412,25.601171,-79.479164
1997,-300.90442,36.423565,25.601171,-79.479164
1998,-301.05484,36.423004,25.601171,-79.479164
1999,-301.20526,36.422447,25.601171,-79.479164
2000,-301.35568,36.42189,25.601171,-79.479164
2001,-301.50613,36.42133,25.601171,-79.479164
2002,-301.65656,36.420773,25.601171,-79.479164
2003,-301.80698,36.420216,25.601171,-79.479164
2004,-301.9574,36.419655,25.601171,-79.479164
2005,-302.10785,36.419098,25.601171,-79.479164
2006,-302.25827,36.41854,25.601171,-79.479164
2007,-302.4087,36.417984,25.601171,-79.479164
2008,-302.5591,36.417423,25.601171,-79.479164
2009,-302.70953,36.416866,25.601171,-79.479164
2010,-302.86,36.41631,25.601171,-79.479164
2011,-303.0104,36.41575,25.601171,-79.479164
2012,-303.16083,36.41519,25.601171,-79.479164
2013,-303.31125,36.414635,25.601171,-79.479164
2014,-303.4617,36.414074,25.601171,-79.479164
2015,-303.61212,36.413517,25.601171,-79.479164
2016,-303.76254,36.41296,25.601171,-79.479164
2017,-303.91296,36.4124,25.601171,-79.479164
2018,-304.0634,36.411842,25.601171,-79.479164
2019,-304.21384,36.411285,25.601171,-79.479164
2020,-304.36426,36.410725,25.601171,-79.479164
2021,-304.51468,36.410168,25.601171,-79.479164
2022,-304.6651,36.40961,25.601171,-79.479164
2023,-304.81555,36.40905,25.601171,-79.479164
2024,-304.96597,36.408493,25.601171,-79.479164
2025,-305.1164,36.407936,25.601171,-79.479164
2026,-305.2668,36.407375,25.601171,-79.479164
2027,-305.41724,36.40682,25.601171,-79.479164
2028,-305.5677,36.40626,25.601171,-79.479164
2029,-305.7181,36.4057,25.601171,-79.479164
2030,-305.86853,36.405144,25.601171,-79.479164
2031,-306.01895,36.404587,25.601171,-79.479164
2032,-306.16937,36.404026,25.601171,-79.479164
2033,-306.31982,36.40347,25.601171,-79.479164
2034,-306.47025,36.402912,25.601171,-79.479164
2035,-306.62067,36.40235,25.601171,-79.479164
2036,-306.7711,36.401794,25.601171,-79.479164
2037,-306.92154,36.401237,25.601171,-79.479164
2038,-307.07196,36.400677,25.601171,-79.479164
2039,-307.22238,36.40012,25.601171,-79.479164
2040,-307.3728,36.399563,25.601171,-79.479164
2041,-307.52322,36.399002,25.601171,-79.479164
2042,-307.67368,36.398445,25.601171,-79.479164
2043,-307.8241,36.39789,25.601171,-79.479164
2044,-307.97452,36.397327,25.601171,-79.479164
2045,-308.12494,36.39677,25.601171,-79.479164
2046,-308.2754,36.396214,25.601171,-79.479164
2047,-308.4258,36.395653,25.601171,-79.479164
