timestep,depth,Theta,lat,lon
3646,-548.95996,11.076926,25.601171,-79.479164
3647,-549.11035,11.073954,25.601171,-79.479164
3648,-549.2608,11.07098,25.601171,-79.479164
3649,-549.4112,11.068008,25.601171,-79.479164
3650,-549.56165,11.065035,25.601171,-79.479164
3651,-549.7121,11.062061,25.601171,-79.479164
3652,-549.8625,11.059089,25.601171,-79.479164
3653,-550.01294,11.056115,25.601171,-79.479164
3654,-550.1633,11.053143,25.601171,-79.479164
3655,-550.3138,11.050169,25.601171,-79.479164
3656,-550.46423,11.047195,25.601171,-79.479164
3657,-550.6146,11.044223,25.601171,-79.479164
3658,-550.7651,11.041249,25.601171,-79.479164
3659,-550.91547,11.038277,25.601171,-79.479164
3660,-551.0659,11.035303,25.601171,-79.479164
3661,-551.2164,11.03233,25.601171,-79.479164
3662,-551.36676,11.029357,25.601171,-79.479164
3663,-551.5172,11.026383,25.601171,-79.479164
3664,-551.66766,11.02341,25.601171,-79.479164
3665,-551.81805,11.020437,25.601171,-79.479164
3666,-551.9685,11.017464,25.601171,-79.479164
3667,-552.1189,11.014491,25.601171,-79.479164
3668,-552.26935,11.011518,25.601171,-79.479164
3669,-552.4198,11.008544,25.601171,-79.479164
3670,-552.5702,11.005571,25.601171,-79.479164
3671,-552.72064,11.002598,25.601171,-79.479164
3672,-552.87103,10.999626,25.601171,-79.479164
3673,-553.0215,10.996653,25.601171,-79.479164
3674,-553.17194,10.993679,25.601171,-79.479164
3675,-553.3223,10.990706,25.601171,-79.479164
3676,-553.4728,10.987733,25.601171,-79.479164
3677,-553.62317,10.98476,25.601171,-79.479164
3678,-553.7736,10.981787,25.601171,-79.479164
3679,-553.9241,10.978813,25.601171,-79.479164
3680,-554.07446,10.975841,25.601171,-79.479164
3681,-554.2249,10.972867,25.601171,-79.479164
3682,-554.37537,10.969893,25.601171,-79.479164
3683,-554.52576,10.966921,25.601171,-79.479164
3684,-554.6762,10.963947,25.601171,-79.479164
3685,-554.8266,10.960975,25.601171,-79.479164
3686,-554.97705,10.958001,25.601171,-79.479164
3687,-555.1275,10.955028,25.601171,-79.479164
3688,-555.2779,10.952055,25.601171,-79.479164
3689,-555.42834,10.949081,25.601171,-79.479164
3690,-555.57874,10.946109,25.601171,-79.479164
3691,-555.7292,10.943135,25.601171,-79.479164
3692,-555.87964,10.940162,25.601171,-79.479164
3693,-556.03,10.937189,25.601171,-79.479164
3694,-556.1805,10.934216,25.601171,-79.479164
3695,-556.3309,10.931244,25.601171,-79.479164
3696,-556.4813,10.92827,25.601171,-79.479164
3697,-556.6318,10.925297,25.601171,-79.479164
3698,-556.78217,10.922324,25.601171,-79.479164
3699,-556.9326,10.919351,25.601171,-79.479164
3700,-557.083,10.916378,25.601171,-79.479164
3701,-557.23346,10.913404,25.601171,-79.479164
3702,-557.3839,10.910431,25.601171,-79.479164
3703,-557.5343,10.907458,25.601171,-79.479164
3704,-557.68475,10.904485,25.601171,-79.479164
3705,-557.8352,10.901511,25.601171,-79.479164
3706,-557.9856,10.898539,25.601171,-79.479164
3707,-558.13605,10.895565,25.601171,-79.479164
3708,-558.28644,10.892592,25.601171,-79.479164
3709,-558.4369,10.889619,25.601171,-79.479164
3710,-558.58734,10.886645,25.601171,-79.479164
3711,-558.73773,10.883673,25.601171,-79.479164
3712,-558.8882,10.880699,25.601171,-79.479164
3713,-559.0386,10.877727,25.601171,-79.479164
3714,-559.189,10.874753,25.601171,-79.479164
3715,-559.3395,10.871779,25.601171,-79.479164
3716,-559.48987,10.868807,25.601171,-79.479164
3717,-559.6403,10.865833,25.601171,-79.479164
3718,-559.7907,10.862862,25.601171,-79.479164
3719,-559.94116,10.859888,25.601171,-79.479164
3720,-560.0916,10.8569145,25.601171,-79.479164
3721,-560.242,10.853942,25.601171,-79.479164
3722,-560.39246,10.850968,25.601171,-79.479164
3723,-560.5429,10.847995,25.601171,-79.479164
3724,-560.6933,10.845022,25.601171,-79.479164
3725,-560.84375,10.842049,25.601171,-79.479164
3726,-560.99414,10.839076,25.601171,-79.479164
3727,-561.1446,10.8361025,25.601171,-79.479164
3728,-561.29504,10.833129,25.601171,-79.479164
3729,-561.44543,10.830156,25.601171,-79.479164
3730,-561.5959,10.827183,25.601171,-79.479164
3731,-561.7463,10.82421,25.601171,-79.479164
3732,-561.8967,10.821237,25.601171,-79.479164
3733,-562.0472,10.818263,25.601171,-79.479164
3734,-562.1976,10.81529,25.601171,-79.479164
3735,-562.348,10.812317,25.601171,-79.479164
3736,-562.4984,10.809344,25.601171,-79.479164
3737,-562.64886,10.806371,25.601171,-79.479164
3738,-562.7993,10.803397,25.601171,-79.479164
3739,-562.9497,10.800425,25.601171,-79.479164
3740,-563.10016,10.797451,25.601171,-79.479164
3741,-563.25055,10.794479,25.601171,-79.479164
3742,-563.401,10.791506,25.601171,-79.479164
3743,-563.55145,10.788532,25.601171,-79.479164
3744,-563.70184,10.78556,25.601171,-79.479164
3745,-563.8523,10.782586,25.601171,-79.479164
3746,-564.00275,10.779613,25.601171,-79.479164
3747,-564.15314,10.77664,25.601171,-79.479164
3748,-564.3036,10.773666,25.601171,-79.479164
3749,-564.454,10.770694,25.601171,-79.479164
3750,-564.60443,10.76772,25.601171,-79.479164
3751,-564.7549,10.764747,25.601171,-79.479164
3752,-564.9053,10.761774,25.601171,-79.479164
3753,-565.0557,10.7588005,25.601171,-79.479164
3754,-565.2061,10.755828,25.601171,-79.479164
3755,-565.35657,10.752854,25.601171,-79.479164
3756,-565.507,10.749881,25.601171,-79.479164
3757,-565.6574,10.746908,25.601171,-79.479164
3758,-565.80786,10.743935,25.601171,-79.479164
3759,-565.95825,10.740962,25.601171,-79.479164
3760,-566.1087,10.737988,25.601171,-79.479164
3761,-566.25916,10.735015,25.601171,-79.479164
3762,-566.40955,10.732042,25.601171,-79.479164
3763,-566.56,10.729069,25.601171,-79.479164
3764,-566.71045,10.726095,25.601171,-79.479164
3765,-566.86084,10.723124,25.601171,-79.479164
3766,-567.0113,10.72015,25.601171,-79.479164
3767,-567.1617,10.717177,25.601171,-79.479164
3768,-567.31213,10.714204,25.601171,-79.479164
3769,-567.4626,10.71123,25.601171,-79.479164
3770,-567.613,10.708258,25.601171,-79.479164
3771,-567.7634,10.705284,25.601171,-79.479164
3772,-567.9138,10.7023115,25.601171,-79.479164
3773,-568.0643,10.699338,25.601171,-79.479164
3774,-568.2147,10.696364,25.601171,-79.479164
3775,-568.3651,10.693392,25.601171,-79.479164
3776,-568.51556,10.690418,25.601171,-79.479164
3777,-568.66595,10.687446,25.601171,-79.479164
3778,-568.8164,10.684472,25.601171,-79.479164
3779,-568.96686,10.681499,25.601171,-79.479164
3780,-569.11725,10.678526,25.601171,-79.479164
3781,-569.2677,10.675552,25.601171,-79.479164
3782,-569.41815,10.672579,25.601171,-79.479164
3783,-569.56854,10.669606,25.601171,-79.479164
3784,-569.719,10.666633,25.601171,-79.479164
3785,-569.8694,10.66366,25.601171,-79.479164
3786,-570.01984,10.6606865,25.601171,-79.479164
3787,-570.1703,10.657713,25.601171,-79.479164
3788,-570.3207,10.654741,25.601171,-79.479164
3789,-570.4711,10.651768,25.601171,-79.479164
3790,-570.6215,10.648795,25.601171,-79.479164
3791,-570.772,10.645822,25.601171,-79.479164
3792,-570.9224,10.642848,25.601171,-79.479164
3793,-571.0728,10.639875,25.601171,-79.479164
3794,-571.22327,10.636902,25.601171,-79.479164
3795,-571.37366,10.633929,25.601171,-79.479164
3796,-571.5241,10.630956,25.601171,-79.479164
3797,-571.67456,10.627982,25.601171,-79.479164
3798,-571.82495,10.62501,25.601171,-79.479164
3799,-571.9754,10.622036,25.601171,-79.479164
3800,-572.1258,10.619063,25.601171,-79.479164
3801,-572.27625,10.61609,25.601171,-79.479164
3802,-572.4267,10.613116,25.601171,-79.479164
3803,-572.5771,10.610144,25.601171,-79.479164
3804,-572.72754,10.60717,25.601171,-79.479164
3805,-572.878,10.604197,25.601171,-79.479164
3806,-573.0284,10.601224,25.601171,-79.479164
3807,-573.17883,10.59825,25.601171,-79.479164
3808,-573.3292,10.595278,25.601171,-79.479164
3809,-573.4797,10.592304,25.601171,-79.479164
3810,-573.6301,10.589331,25.601171,-79.479164
3811,-573.7805,10.586359,25.601171,-79.479164
3812,-573.93097,10.5833845,25.601171,-79.479164
3813,-574.08136,10.580413,25.601171,-79.479164
3814,-574.2318,10.577439,25.601171,-79.479164
3815,-574.38226,10.574466,25.601171,-79.479164
3816,-574.53265,10.571493,25.601171,-79.479164
3817,-574.6831,10.56852,25.601171,-79.479164
3818,-574.8335,10.565547,25.601171,-79.479164
3819,-574.98395,10.562573,25.601171,-79.479164
3820,-575.1344,10.5596,25.601171,-79.479164
3821,-575.2848,10.556627,25.601171,-79.479164
3822,-575.43524,10.553654,25.601171,-79.479164
3823,-575.5857,10.55068,25.601171,-79.479164
3824,-575.7361,10.547708,25.601171,-79.479164
3825,-575.88654,10.544734,25.601171,-79.479164
3826,-576.0369,10.541761,25.601171,-79.479164
3827,-576.1874,10.538788,25.601171,-79.479164
3828,-576.3378,10.535814,25.601171,-79.479164
3829,-576.4882,10.532784,25.601171,-79.479164
3830,-576.6387,10.529438,25.601171,-79.479164
3831,-576.78906,10.5260935,25.601171,-79.479164
3832,-576.9395,10.522747,25.601171,-79.479164
3833,-577.08997,10.519401,25.601171,-79.479164
3834,-577.24036,10.516055,25.601171,-79.479164
3835,-577.3908,10.512709,25.601171,-79.479164
3836,-577.5412,10.509364,25.601171,-79.479164
3837,-577.69165,10.506018,25.601171,-79.479164
3838,-577.8421,10.502671,25.601171,-79.479164
3839,-577.9925,10.499326,25.601171,-79.479164
3840,-578.14294,10.495979,25.601171,-79.479164
3841,-578.29333,10.492635,25.601171,-79.479164
3842,-578.4438,10.489288,25.601171,-79.479164
3843,-578.59424,10.485942,25.601171,-79.479164
3844,-578.7446,10.482596,25.601171,-79.479164
3845,-578.8951,10.47925,25.601171,-79.479164
3846,-579.04553,10.4759035,25.601171,-79.479164
3847,-579.1959,10.472559,25.601171,-79.479164
3848,-579.3464,10.469213,25.601171,-79.479164
3849,-579.49677,10.465867,25.601171,-79.479164
3850,-579.6472,10.462521,25.601171,-79.479164
3851,-579.79767,10.459175,25.601171,-79.479164
3852,-579.94806,10.45583,25.601171,-79.479164
3853,-580.0985,10.452483,25.601171,-79.479164
3854,-580.2489,10.449139,25.601171,-79.479164
3855,-580.39935,10.445792,25.601171,-79.479164
3856,-580.5498,10.442446,25.601171,-79.479164
3857,-580.7002,10.4391,25.601171,-79.479164
3858,-580.85065,10.435754,25.601171,-79.479164
3859,-581.00104,10.432409,25.601171,-79.479164
3860,-581.1515,10.429063,25.601171,-79.479164
3861,-581.30194,10.425716,25.601171,-79.479164
3862,-581.45233,10.422371,25.601171,-79.479164
3863,-581.6028,10.419024,25.601171,-79.479164
3864,-581.75323,10.415678,25.601171,-79.479164
3865,-581.9036,10.4123335,25.601171,-79.479164
3866,-582.0541,10.408987,25.601171,-79.479164
3867,-582.20447,10.405642,25.601171,-79.479164
3868,-582.3549,10.402295,25.601171,-79.479164
3869,-582.5054,10.398949,25.601171,-79.479164
3870,-582.65576,10.395604,25.601171,-79.479164
3871,-582.8062,10.392258,25.601171,-79.479164
3872,-582.9566,10.388912,25.601171,-79.479164
3873,-583.10706,10.385567,25.601171,-79.479164
3874,-583.2575,10.382219,25.601171,-79.479164
3875,-583.4079,10.378875,25.601171,-79.479164
3876,-583.55835,10.375528,25.601171,-79.479164
3877,-583.70874,10.372183,25.601171,-79.479164
3878,-583.8592,10.368837,25.601171,-79.479164
3879,-584.00964,10.365491,25.601171,-79.479164
3880,-584.16003,10.362145,25.601171,-79.479164
3881,-584.3105,10.358799,25.601171,-79.479164
3882,-584.4609,10.355454,25.601171,-79.479164
3883,-584.6113,10.352108,25.601171,-79.479164
3884,-584.7618,10.348762,25.601171,-79.479164
3885,-584.9122,10.345416,25.601171,-79.479164
3886,-585.0626,10.34207,25.601171,-79.479164
3887,-585.2131,10.338723,25.601171,-79.479164
3888,-585.36346,10.335379,25.601171,-79.479164
3889,-585.5139,10.332032,25.601171,-79.479164
3890,-585.6643,10.328687,25.601171,-79.479164
3891,-585.81476,10.32534,25.601171,-79.479164
3892,-585.9652,10.321994,25.601171,-79.479164
3893,-586.1156,10.318649,25.601171,-79.479164
3894,-586.26605,10.315303,25.601171,-79.479164
3895,-586.41644,10.311957,25.601171,-79.479164
3896,-586.5669,10.308611,25.601171,-79.479164
3897,-586.71735,10.305265,25.601171,-79.479164
3898,-586.86774,10.30192,25.601171,-79.479164
3899,-587.0182,10.2985735,25.601171,-79.479164
3900,-587.1686,10.295229,25.601171,-79.479164
3901,-587.31903,10.2918825,25.601171,-79.479164
3902,-587.4695,10.288536,25.601171,-79.479164
3903,-587.6199,10.285191,25.601171,-79.479164
3904,-587.7703,10.281844,25.601171,-79.479164
3905,-587.9208,10.278498,25.601171,-79.479164
3906,-588.07117,10.275153,25.601171,-79.479164
3907,-588.2216,10.271807,25.601171,-79.479164
3908,-588.372,10.268461,25.601171,-79.479164
3909,-588.52246,10.265115,25.601171,-79.479164
3910,-588.6729,10.261768,25.601171,-79.479164
3911,-588.8233,10.258424,25.601171,-79.479164
3912,-588.97375,10.255077,25.601171,-79.479164
3913,-589.12415,10.251732,25.601171,-79.479164
3914,-589.2746,10.248385,25.601171,-79.479164
3915,-589.42505,10.245039,25.601171,-79.479164
3916,-589.57544,10.241694,25.601171,-79.479164
3917,-589.7259,10.238348,25.601171,-79.479164
3918,-589.8763,10.2350025,25.601171,-79.479164
3919,-590.02673,10.231656,25.601171,-79.479164
3920,-590.1772,10.22831,25.601171,-79.479164
3921,-590.3276,10.224965,25.601171,-79.479164
3922,-590.478,10.221619,25.601171,-79.479164
3923,-590.6284,10.218273,25.601171,-79.479164
3924,-590.7789,10.214928,25.601171,-79.479164
3925,-590.9293,10.211581,25.601171,-79.479164
3926,-591.0797,10.208236,25.601171,-79.479164
3927,-591.23016,10.204889,25.601171,-79.479164
3928,-591.3806,10.201543,25.601171,-79.479164
3929,-591.531,10.198198,25.601171,-79.479164
3930,-591.68146,10.194852,25.601171,-79.479164
3931,-591.83185,10.191506,25.601171,-79.479164
3932,-591.9823,10.18816,25.601171,-79.479164
3933,-592.13275,10.1848135,25.601171,-79.479164
3934,-592.28314,10.181469,25.601171,-79.479164
3935,-592.4336,10.1781225,25.601171,-79.479164
3936,-592.584,10.174777,25.601171,-79.479164
3937,-592.73444,10.171431,25.601171,-79.479164
3938,-592.8849,10.168084,25.601171,-79.479164
3939,-593.0353,10.16474,25.601171,-79.479164
3940,-593.1857,10.161393,25.601171,-79.479164
3941,-593.3361,10.158048,25.601171,-79.479164
3942,-593.4866,10.154701,25.601171,-79.479164
3943,-593.637,10.151355,25.601171,-79.479164
3944,-593.7874,10.14801,25.601171,-79.479164
3945,-593.93787,10.144664,25.601171,-79.479164
3946,-594.0883,10.141317,25.601171,-79.479164
3947,-594.2387,10.137972,25.601171,-79.479164
3948,-594.38916,10.134626,25.601171,-79.479164
3949,-594.53955,10.131281,25.601171,-79.479164
3950,-594.69,10.127934,25.601171,-79.479164
3951,-594.84045,10.124588,25.601171,-79.479164
3952,-594.99084,10.1212435,25.601171,-79.479164
3953,-595.1413,10.117897,25.601171,-79.479164
3954,-595.2917,10.114552,25.601171,-79.479164
3955,-595.44214,10.111205,25.601171,-79.479164
3956,-595.5926,10.107859,25.601171,-79.479164
3957,-595.743,10.104514,25.601171,-79.479164
3958,-595.89343,10.101168,25.601171,-79.479164
3959,-596.0438,10.097822,25.601171,-79.479164
3960,-596.1943,10.094476,25.601171,-79.479164
3961,-596.3447,10.091129,25.601171,-79.479164
3962,-596.4951,10.087785,25.601171,-79.479164
3963,-596.64557,10.084438,25.601171,-79.479164
3964,-596.79596,10.081093,25.601171,-79.479164
3965,-596.9464,10.077746,25.601171,-79.479164
3966,-597.09686,10.0744,25.601171,-79.479164
3967,-597.24725,10.071055,25.601171,-79.479164
3968,-597.3977,10.067709,25.601171,-79.479164
3969,-597.54816,10.064363,25.601171,-79.479164
3970,-597.69855,10.061017,25.601171,-79.479164
3971,-597.849,10.057671,25.601171,-79.479164
3972,-597.9994,10.054326,25.601171,-79.479164
3973,-598.14984,10.05098,25.601171,-79.479164
3974,-598.3003,10.047633,25.601171,-79.479164
3975,-598.4507,10.044289,25.601171,-79.479164
3976,-598.60114,10.040942,25.601171,-79.479164
3977,-598.7515,10.037597,25.601171,-79.479164
3978,-598.902,10.03425,25.601171,-79.479164
3979,-599.0524,10.030904,25.601171,-79.479164
3980,-599.2028,10.027559,25.601171,-79.479164
3981,-599.3533,10.024213,25.601171,-79.479164
3982,-599.50366,10.020867,25.601171,-79.479164
3983,-599.6541,10.017521,25.601171,-79.479164
3984,-599.80457,10.014174,25.601171,-79.479164
3985,-599.95496,10.01083,25.601171,-79.479164
3986,-600.1054,10.0074835,25.601171,-79.479164
3987,-600.25586,10.004137,25.601171,-79.479164
3988,-600.40625,10.000792,25.601171,-79.479164
3989,-600.5567,9.997445,25.601171,-79.479164
3990,-600.7071,9.994101,25.601171,-79.479164
3991,-600.85754,9.990754,25.601171,-79.479164
3992,-601.008,9.987408,25.601171,-79.479164
3993,-601.1584,9.984062,25.601171,-79.479164
3994,-601.30884,9.980716,25.601171,-79.479164
3995,-601.4592,9.977371,25.601171,-79.479164
3996,-601.6097,9.974025,25.601171,-79.479164
3997,-601.76013,9.970678,25.601171,-79.479164
3998,-601.9105,9.967334,25.601171,-79.479164
3999,-602.061,9.963987,25.601171,-79.479164
4000,-602.21136,9.960642,25.601171,-79.479164
4001,-602.3618,9.957295,25.601171,-79.479164
4002,-602.51227,9.953949,25.601171,-79.479164
4003,-602.66266,9.950604,25.601171,-79.479164
4004,-602.8131,9.947258,25.601171,-79.479164
4005,-602.96356,9.943912,25.601171,-79.479164
4006,-603.11395,9.940566,25.601171,-79.479164
4007,-603.2644,9.93722,25.601171,-79.479164
4008,-603.4148,9.933875,25.601171,-79.479164
4009,-603.56525,9.930529,25.601171,-79.479164
4010,-603.7157,9.927182,25.601171,-79.479164
4011,-603.8661,9.923837,25.601171,-79.479164
4012,-604.01654,9.92049,25.601171,-79.479164
4013,-604.16693,9.917146,25.601171,-79.479164
4014,-604.3174,9.913799,25.601171,-79.479164
4015,-604.46783,9.910453,25.601171,-79.479164
4016,-604.6182,9.907107,25.601171,-79.479164
4017,-604.7687,9.903761,25.601171,-79.479164
4018,-604.91907,9.900416,25.601171,-79.479164
4019,-605.0695,9.89707,25.601171,-79.479164
4020,-605.22,9.8937235,25.601171,-79.479164
4021,-605.37036,9.890378,25.601171,-79.479164
4022,-605.5208,9.8870325,25.601171,-79.479164
4023,-605.6712,9.883687,25.601171,-79.479164
4024,-605.82166,9.880341,25.601171,-79.479164
4025,-605.9721,9.876994,25.601171,-79.479164
4026,-606.1225,9.87365,25.601171,-79.479164
4027,-606.27295,9.870303,25.601171,-79.479164
4028,-606.4234,9.866957,25.601171,-79.479164
4029,-606.5738,9.863611,25.601171,-79.479164
4030,-606.72424,9.860265,25.601171,-79.479164
4031,-606.87463,9.85692,25.601171,-79.479164
4032,-607.0251,9.853574,25.601171,-79.479164
4033,-607.17554,9.850227,25.601171,-79.479164
4034,-607.3259,9.846882,25.601171,-79.479164
4035,-607.4764,9.843535,25.601171,-79.479164
4036,-607.6268,9.840191,25.601171,-79.479164
4037,-607.7772,9.836844,25.601171,-79.479164
4038,-607.9277,9.833498,25.601171,-79.479164
4039,-608.07806,9.8301525,25.601171,-79.479164
4040,-608.2285,9.826806,25.601171,-79.479164
4041,-608.3789,9.823462,25.601171,-79.479164
4042,-608.52936,9.820115,25.601171,-79.479164
4043,-608.6798,9.816769,25.601171,-79.479164
4044,-608.8302,9.813423,25.601171,-79.479164
4045,-608.98065,9.810078,25.601171,-79.479164
4046,-609.1311,9.806731,25.601171,-79.479164
4047,-609.2815,9.803386,25.601171,-79.479164
4048,-609.43195,9.800039,25.601171,-79.479164
4049,-609.58234,9.796695,25.601171,-79.479164
4050,-609.7328,9.793348,25.601171,-79.479164
4051,-609.88324,9.790002,25.601171,-79.479164
4052,-610.0336,9.786656,25.601171,-79.479164
4053,-610.1841,9.78331,25.601171,-79.479164
4054,-610.3345,9.779965,25.601171,-79.479164
4055,-610.4849,9.776619,25.601171,-79.479164
4056,-610.6354,9.7732725,25.601171,-79.479164
4057,-610.78577,9.769927,25.601171,-79.479164
4058,-610.9362,9.766581,25.601171,-79.479164
4059,-611.0866,9.763236,25.601171,-79.479164
4060,-611.23706,9.75989,25.601171,-79.479164
4061,-611.3875,9.756543,25.601171,-79.479164
4062,-611.5379,9.753198,25.601171,-79.479164
4063,-611.68835,9.749851,25.601171,-79.479164
4064,-611.83875,9.746507,25.601171,-79.479164
4065,-611.9892,9.74316,25.601171,-79.479164
4066,-612.13965,9.739814,25.601171,-79.479164
4067,-612.29004,9.736468,25.601171,-79.479164
4068,-612.4405,9.733122,25.601171,-79.479164
4069,-612.59094,9.729776,25.601171,-79.479164
4070,-612.74133,9.726431,25.601171,-79.479164
4071,-612.8918,9.723084,25.601171,-79.479164
4072,-613.0422,9.71974,25.601171,-79.479164
4073,-613.1926,9.716348,25.601171,-79.479164
4074,-613.3431,9.712919,25.601171,-79.479164
4075,-613.49347,9.709493,25.601171,-79.479164
4076,-613.6439,9.706064,25.601171,-79.479164
4077,-613.7943,9.702638,25.601171,-79.479164
4078,-613.94476,9.699209,25.601171,-79.479164
4079,-614.0952,9.695781,25.601171,-79.479164
4080,-614.2456,9.692354,25.601171,-79.479164
4081,-614.39606,9.688926,25.601171,-79.479164
4082,-614.54645,9.685498,25.601171,-79.479164
4083,-614.6969,9.682071,25.601171,-79.479164
4084,-614.84735,9.678642,25.601171,-79.479164
4085,-614.99774,9.675215,25.601171,-79.479164
4086,-615.1482,9.671786,25.601171,-79.479164
4087,-615.29865,9.668359,25.601171,-79.479164
4088,-615.44904,9.664931,25.601171,-79.479164
4089,-615.5995,9.661503,25.601171,-79.479164
4090,-615.7499,9.658076,25.601171,-79.479164
4091,-615.9003,9.654648,25.601171,-79.479164
4092,-616.0508,9.651219,25.601171,-79.479164
4093,-616.2012,9.647793,25.601171,-79.479164
4094,-616.3516,9.644364,25.601171,-79.479164
4095,-616.502,9.640938,25.601171,-79.479164
4096,-616.65247,9.637509,25.601171,-79.479164
4097,-616.8029,9.634081,25.601171,-79.479164
4098,-616.9533,9.630653,25.601171,-79.479164
4099,-617.10376,9.627226,25.601171,-79.479164
4100,-617.25415,9.623798,25.601171,-79.479164
4101,-617.4046,9.62037,25.601171,-79.479164
4102,-617.55505,9.616941,25.601171,-79.479164
4103,-617.70544,9.613515,25.601171,-79.479164
4104,-617.8559,9.610086,25.601171,-79.479164
4105,-618.0063,9.60666,25.601171,-79.479164
4106,-618.15674,9.603231,25.601171,-79.479164
4107,-618.3072,9.599803,25.601171,-79.479164
4108,-618.4576,9.596376,25.601171,-79.479164
4109,-618.60803,9.592948,25.601171,-79.479164
4110,-618.7585,9.5895195,25.601171,-79.479164
4111,-618.9089,9.586092,25.601171,-79.479164
4112,-619.0593,9.5826645,25.601171,-79.479164
4113,-619.2097,9.579237,25.601171,-79.479164
4114,-619.36017,9.575809,25.601171,-79.479164
4115,-619.5106,9.57238,25.601171,-79.479164
4116,-619.661,9.5689535,25.601171,-79.479164
4117,-619.81146,9.565525,25.601171,-79.479164
4118,-619.96185,9.5620985,25.601171,-79.479164
4119,-620.1123,9.55867,25.601171,-79.479164
4120,-620.26276,9.555242,25.601171,-79.479164
4121,-620.41315,9.551815,25.601171,-79.479164
4122,-620.5636,9.548387,25.601171,-79.479164
4123,-620.714,9.544959,25.601171,-79.479164
4124,-620.86444,9.541531,25.601171,-79.479164
4125,-621.0149,9.538103,25.601171,-79.479164
4126,-621.1653,9.534676,25.601171,-79.479164
4127,-621.31573,9.531247,25.601171,-79.479164
4128,-621.4662,9.527819,25.601171,-79.479164
4129,-621.6166,9.524392,25.601171,-79.479164
4130,-621.767,9.520964,25.601171,-79.479164
4131,-621.9174,9.517537,25.601171,-79.479164
4132,-622.0679,9.514109,25.601171,-79.479164
4133,-622.2183,9.51068,25.601171,-79.479164
4134,-622.3687,9.507254,25.601171,-79.479164
4135,-622.51917,9.503825,25.601171,-79.479164
4136,-622.66956,9.500398,25.601171,-79.479164
4137,-622.82,9.496969,25.601171,-79.479164
4138,-622.97046,9.493542,25.601171,-79.479164
4139,-623.12085,9.490114,25.601171,-79.479164
4140,-623.2713,9.486686,25.601171,-79.479164
4141,-623.4217,9.483259,25.601171,-79.479164
4142,-623.57214,9.479831,25.601171,-79.479164
4143,-623.7226,9.476402,25.601171,-79.479164
4144,-623.873,9.472976,25.601171,-79.479164
4145,-624.02344,9.469547,25.601171,-79.479164
4146,-624.1738,9.466121,25.601171,-79.479164
4147,-624.3243,9.462692,25.601171,-79.479164
4148,-624.47473,9.459264,25.601171,-79.479164
4149,-624.6251,9.455836,25.601171,-79.479164
4150,-624.7756,9.452409,25.601171,-79.479164
4151,-624.926,9.44898,25.601171,-79.479164
4152,-625.0764,9.445553,25.601171,-79.479164
4153,-625.22687,9.442124,25.601171,-79.479164
4154,-625.37726,9.438698,25.601171,-79.479164
4155,-625.5277,9.435269,25.601171,-79.479164
4156,-625.67816,9.431841,25.601171,-79.479164
4157,-625.82855,9.428414,25.601171,-79.479164
4158,-625.979,9.424986,25.601171,-79.479164
4159,-626.1294,9.421559,25.601171,-79.479164
4160,-626.27985,9.418131,25.601171,-79.479164
4161,-626.4303,9.414702,25.601171,-79.479164
4162,-626.5807,9.411276,25.601171,-79.479164
4163,-626.73114,9.407847,25.601171,-79.479164
4164,-626.88153,9.40442,25.601171,-79.479164
4165,-627.032,9.400991,25.601171,-79.479164
4166,-627.18243,9.397564,25.601171,-79.479164
4167,-627.3328,9.394136,25.601171,-79.479164
4168,-627.4833,9.390708,25.601171,-79.479164
4169,-627.6337,9.3872795,25.601171,-79.479164
4170,-627.7841,9.383853,25.601171,-79.479164
4171,-627.9346,9.3804245,25.601171,-79.479164
4172,-628.08496,9.376998,25.601171,-79.479164
4173,-628.2354,9.3735695,25.601171,-79.479164
4174,-628.38586,9.370141,25.601171,-79.479164
4175,-628.53625,9.3667145,25.601171,-79.479164
4176,-628.6867,9.363286,25.601171,-79.479164
4177,-628.8371,9.3598585,25.601171,-79.479164
4178,-628.98755,9.35643,25.601171,-79.479164
4179,-629.138,9.353003,25.601171,-79.479164
4180,-629.2884,9.349575,25.601171,-79.479164
4181,-629.43884,9.346147,25.601171,-79.479164
4182,-629.58923,9.34272,25.601171,-79.479164
4183,-629.7397,9.339292,25.601171,-79.479164
4184,-629.89014,9.335863,25.601171,-79.479164
4185,-630.0405,9.332437,25.601171,-79.479164
4186,-630.191,9.329008,25.601171,-79.479164
4187,-630.3414,9.325581,25.601171,-79.479164
4188,-630.4918,9.322153,25.601171,-79.479164
4189,-630.6423,9.318725,25.601171,-79.479164
4190,-630.79266,9.315297,25.601171,-79.479164
4191,-630.9431,9.311869,25.601171,-79.479164
4192,-631.09357,9.308441,25.601171,-79.479164
4193,-631.24396,9.305014,25.601171,-79.479164
4194,-631.3944,9.301585,25.601171,-79.479164
4195,-631.5448,9.298159,25.601171,-79.479164
4196,-631.69525,9.29473,25.601171,-79.479164
4197,-631.8457,9.291302,25.601171,-79.479164
4198,-631.9961,9.287875,25.601171,-79.479164
4199,-632.14655,9.284447,25.601171,-79.479164
4200,-632.29694,9.281019,25.601171,-79.479164
4201,-632.4474,9.277592,25.601171,-79.479164
4202,-632.59784,9.274163,25.601171,-79.479164
4203,-632.7482,9.270736,25.601171,-79.479164
4204,-632.8987,9.267307,25.601171,-79.479164
