timestep,depth,V
5482,-778.1585,0.0034943037
5483,-777.7378,0.002808474
5484,-777.317,0.0021226443
5485,-776.89624,0.0014368184
5486,-776.4755,0.0007509887
5487,-776.05475,6.515905e-05
5488,-775.63403,-0.0006206706
5489,-775.21326,-0.0013065003
5490,-774.79254,-0.00199233
5491,-774.37177,-0.0026781596
5492,-773.95105,-0.0033639856
5493,-773.5303,-0.004049819
5494,-773.1095,-0.004735645
5495,-772.6888,-0.0054214783
5496,-772.268,-0.0061073042
5497,-771.8473,-0.00679313
5498,-771.4265,-0.0074789636
5499,-771.0058,-0.0081647895
5500,-770.585,-0.008850623
5501,-770.585,-0.008850623
5502,-770.1315,-0.008658974
5503,-769.678,-0.008467352
5504,-769.2244,-0.0082757035
5505,-768.77094,-0.008084081
5506,-768.3174,-0.007892433
5507,-767.86383,-0.0077007846
5508,-767.41034,-0.007509162
5509,-766.9568,-0.007317514
5510,-766.5033,-0.0071258913
5511,-766.04974,-0.0069342433
5512,-765.59625,-0.006742621
5513,-765.1427,-0.0065509723
5514,-764.6892,-0.00635935
5515,-764.23566,-0.0061677014
5516,-763.7821,-0.005976053
5517,-763.3286,-0.0057844305
5518,-762.87506,-0.005592782
5519,-762.4216,-0.0054011596
5520,-761.968,-0.0052095116
5521,-761.5145,-0.005017889
5522,-761.061,-0.0048262407
5523,-760.6075,-0.0046346183
5524,-760.15393,-0.00444297
5525,-759.70044,-0.0042513474
5526,-759.2469,-0.0040596994
5527,-758.79333,-0.0038680509
5528,-758.33984,-0.0036764285
5529,-757.8863,-0.00348478
5530,-757.4328,-0.0032931576
5531,-756.97925,-0.003101509
5532,-756.52576,-0.0029098867
5533,-756.0722,-0.0027182386
5534,-755.6187,-0.0025266157
5535,-755.16516,-0.0023349677
5536,-754.7117,-0.0021433453
5537,-754.2581,-0.0019516968
5538,-753.80457,-0.0017600483
5539,-753.3511,-0.0015684259
5540,-752.8975,-0.0013767779
5541,-752.44403,-0.0011851555
5542,-751.9905,-0.000993507
5543,-751.537,-0.00080188457
5544,-751.08344,-0.0006102361
5545,-750.62994,-0.00041861366
5546,-750.1764,-0.00022696517
5547,-749.72284,-3.5316683e-05
5548,-749.26935,0.00015630573
5549,-748.8158,0.00034795422
5550,-748.3623,0.00053957663
5551,-747.90875,0.0007312242
5552,-747.45526,0.00092284754
5553,-747.0017,0.0011144951
5554,-746.5482,0.0013061175
5555,-746.09467,0.001497766
5556,-745.6412,0.0016893884
5557,-745.1876,0.0018810369
5558,-744.7341,0.0020726854
5559,-744.2806,0.0022643078
5560,-743.827,0.0024559563
5561,-743.37354,0.0026475787
5562,-742.92,0.0028392272
5563,-742.4665,0.0030308496
5564,-742.01294,0.003222498
5565,-741.55945,0.0034141205
5566,-741.1059,0.003605768
5567,-740.65234,0.0037974166
5568,-740.19885,0.003989039
5569,-739.7453,0.0041806875
5570,-739.2918,0.00437231
5571,-738.83826,0.0045639584
5572,-738.38477,0.004755581
5573,-737.9312,0.0049472293
5574,-737.4777,0.0051388517
5575,-737.0242,0.0053305
5576,-736.5707,0.0055221226
5577,-736.1171,0.005713771
5578,-735.6636,0.0059054196
5579,-735.2101,0.006097042
5580,-734.75653,0.0062886896
5581,-734.30304,0.006480312
5582,-733.8495,0.0066719605
5583,-733.396,0.006863583
5584,-732.94244,0.0070552323
5585,-732.48895,0.007246854
5586,-732.0354,0.007438503
5587,-731.58185,0.0076301508
5588,-731.12836,0.007821772
5589,-730.6748,0.008013422
5590,-730.2213,0.008205043
5591,-729.76776,0.008396693
5592,-729.3143,0.008572728
5593,-728.8607,0.008739194
5594,-728.4072,0.008905636
5595,-727.9537,0.009072102
5596,-727.5002,0.009238544
5597,-727.04663,0.009405009
5598,-726.5931,0.009571474
5599,-726.1396,0.009737917
5600,-725.68604,0.009904383
5601,-725.23254,0.010070825
5602,-724.779,0.01023729
5603,-724.3255,0.010403733
5604,-723.87195,0.010570198
5605,-723.41846,0.010736641
5606,-722.9649,0.010903105
5607,-722.5114,0.011069548
5608,-722.05786,0.011236014
5609,-721.6043,0.011402478
5610,-721.1508,0.011568921
5611,-720.69727,0.011735386
5612,-720.2438,0.011901829
5613,-719.7902,0.012068294
5614,-719.33673,0.012234736
5615,-718.8832,0.012401202
5616,-718.4297,0.012567645
5617,-717.97614,0.01273411
5618,-717.5226,0.012900574
5619,-717.0691,0.013067017
5620,-716.61554,0.013233483
5621,-716.16205,0.013399925
5622,-715.7085,0.01356639
5623,-715.255,0.013732833
5624,-714.80145,0.013899298
5625,-714.34796,0.014065741
5626,-713.8944,0.014232205
5627,-713.4409,0.014398648
5628,-712.98737,0.014565114
5629,-712.5338,0.0147315785
5630,-712.0803,0.014898021
5631,-711.6268,0.015064487
5632,-711.1733,0.0152309295
5633,-710.7197,0.015397394
5634,-710.26624,0.015563837
5635,-709.8127,0.015730303
5636,-709.3592,0.015896745
5637,-708.90564,0.01606321
5638,-708.4521,0.016229674
5639,-707.9986,0.016396116
5640,-707.54504,0.016562583
5641,-707.09155,0.016729025
5642,-706.638,0.016895492
5643,-706.1845,0.017061934
5644,-705.73096,0.017228398
5645,-705.27747,0.01739484
5646,-704.8239,0.017561305
5647,-704.3704,0.017727748
5648,-703.9169,0.017894214
5649,-703.4633,0.018060679
5650,-703.0098,0.018227123
5651,-702.5563,0.018393587
5652,-702.1028,0.01856003
5653,-701.64923,0.018726494
5654,-701.19574,0.018892936
5655,-700.7422,0.019059401
5656,-700.2887,0.019225845
5657,-699.83514,0.01939231
5658,-699.3816,0.019558776
5659,-698.9281,0.019725218
5660,-698.47455,0.019891683
5661,-698.02106,0.020058125
5662,-697.5675,0.02022459
5663,-697.114,0.020391032
5664,-696.66046,0.020557499
5665,-696.207,0.020723943
5666,-695.7534,0.020890407
5667,-695.2999,0.02105685
5668,-694.8464,0.021223314
5669,-694.3928,0.021389779
5670,-693.93933,0.021556221
5671,-693.4858,0.021722687
5672,-693.0323,0.02188913
5673,-692.57874,0.022055596
5674,-692.12524,0.022222038
5675,-691.6717,0.022388503
5676,-691.2182,0.022554945
5677,-690.76465,0.02272141
5678,-690.31116,0.022887852
5679,-689.8576,0.023054319
5680,-689.40405,0.02351554
5681,-688.95056,0.024157768
5682,-688.497,0.024800083
5683,-688.0435,0.025442312
5684,-687.58997,0.026084628
5685,-687.1365,0.026726855
5686,-686.6829,0.027369171
5687,-686.22943,0.0280114
5688,-685.7759,0.028653715
5689,-685.3223,0.02929603
5690,-684.86884,0.029938258
5691,-684.4153,0.030580573
5692,-683.9618,0.031222802
5693,-683.50824,0.031865116
5694,-683.05475,0.032507345
5695,-682.6012,0.03314966
5696,-682.1477,0.03379189
5697,-681.69415,0.034434203
5698,-681.24066,0.035076432
5699,-680.7871,0.035718746
5700,-680.33356,0.03636106
5701,-679.88007,0.037003294
5702,-679.4265,0.03764561
5703,-678.973,0.038287833
5704,-678.5195,0.038930148
5705,-678.066,0.03957238
5706,-677.6124,0.040214695
5707,-677.15894,0.04085692
5708,-676.7054,0.04149924
5709,-676.25183,0.042141553
5710,-675.79834,0.042783782
5711,-675.3448,0.043426096
5712,-674.8913,0.044068325
5713,-674.43774,0.04471064
5714,-673.98425,0.04535287
5715,-673.5307,0.045995183
5716,-673.0772,0.046637412
5717,-672.62366,0.04727973
5718,-672.17017,0.047921956
5719,-671.7166,0.04856427
5720,-671.26306,0.049206585
5721,-670.8096,0.049848817
5722,-670.356,0.05049113
5723,-669.9025,0.051133357
5724,-669.449,0.05177567
5725,-668.9955,0.052417904
5726,-668.54193,0.05306022
5727,-668.08844,0.053702444
5728,-667.6349,0.054344762
5729,-667.18134,0.054987077
5730,-666.72784,0.055629306
5731,-666.2743,0.05627162
5732,-665.8208,0.05691385
5733,-665.36725,0.057556164
5734,-664.91376,0.058198392
5735,-664.4602,0.058840707
5736,-664.0067,0.059482936
5737,-663.55316,0.06012525
5738,-663.0997,0.06076748
5739,-662.6461,0.061409794
5740,-662.19257,0.06205211
5741,-661.7391,0.06269434
5742,-661.2855,0.063336655
5743,-660.83203,0.06397888
5744,-660.3785,0.064621195
5745,-659.925,0.06526343
5746,-659.47144,0.06590574
5747,-659.01794,0.066547975
5748,-658.5644,0.06719029
5749,-658.1109,0.067832515
5750,-657.65735,0.06847483
5751,-657.2038,0.069117144
5752,-656.7503,0.06975937
5753,-656.29675,0.07040168
5754,-655.84326,0.071043916
5755,-655.3897,0.07168623
5756,-654.9362,0.07232846
5757,-654.48267,0.07297078
5758,-654.0292,0.073613
5759,-653.5756,0.07425532
5760,-653.1221,0.07489763
5761,-652.6686,0.07553986
5762,-652.215,0.07618218
5763,-651.76154,0.076824404
5764,-651.308,0.07746673
5765,-650.8545,0.078108706
5766,-650.40094,0.07852433
5767,-649.94745,0.0789399
5768,-649.4939,0.07935552
5769,-649.0404,0.079771094
5770,-648.58685,0.08018672
5771,-648.1333,0.08060235
5772,-647.6798,0.08101791
5773,-647.22626,0.08143354
5774,-646.77277,0.081849106
5775,-646.3192,0.08226474
5776,-645.8657,0.0826803
5777,-645.4122,0.08309593
5778,-644.9587,0.083511494
5779,-644.5051,0.083927125
5780,-644.0516,0.08434275
5781,-643.5981,0.08475832
5782,-643.14453,0.08517394
5783,-642.69104,0.08558951
5784,-642.2375,0.08600514
5785,-641.784,0.08642071
5786,-641.33044,0.08683633
5787,-640.87695,0.0872519
5788,-640.4234,0.087667525
5789,-639.9699,0.088083096
5790,-639.51636,0.08849872
5791,-639.0628,0.08891434
5792,-638.6093,0.08932991
5793,-638.15576,0.08974554
5794,-637.7023,0.09016111
5795,-637.2487,0.09057673
5796,-636.7952,0.0909923
5797,-636.3417,0.091407925
5798,-635.8882,0.091823496
5799,-635.43463,0.09223913
5800,-634.9811,0.09265475
5801,-634.5276,0.09307031
5802,-634.07404,0.093485944
5803,-633.62054,0.093901515
5804,-633.167,0.09431714
5805,-632.7135,0.0947327
5806,-632.25995,0.09514833
5807,-631.80646,0.0955639
5808,-631.3529,0.09597953
5809,-630.8994,0.09639509
5810,-630.44586,0.09681072
5811,-629.9923,0.097226344
5812,-629.5388,0.097641915
5813,-629.08527,0.09805754
5814,-628.6318,0.09847311
5815,-628.1782,0.09888873
5816,-627.72473,0.0993043
5817,-627.2712,0.09971993
5818,-626.8177,0.1001355
5819,-626.36414,0.10055112
5820,-625.91064,0.10096669
5821,-625.4571,0.101382315
5822,-625.00354,0.10179794
5823,-624.55005,0.10221351
5824,-624.0965,0.10262914
5825,-623.643,0.1030447
5826,-623.18945,0.10346033
5827,-622.73596,0.1038759
5828,-622.2824,0.10429153
5829,-621.8289,0.10470709
5830,-621.37537,0.105122715
5831,-620.9218,0.105538346
5832,-620.4683,0.10595392
5833,-620.0148,0.10636954
5834,-619.5613,0.10678511
5835,-619.1077,0.107200734
5836,-618.65424,0.107616305
5837,-618.2007,0.10803193
5838,-617.7472,0.1084475
5839,-617.29364,0.10886312
5840,-616.84015,0.109278694
5841,-616.3866,0.10969432
5842,-615.93304,0.11010994
5843,-615.47955,0.11052551
5844,-615.026,0.11094114
5845,-614.5725,0.111356705
5846,-614.11896,0.11177233
5847,-613.66547,0.1121879
5848,-613.2119,0.11260353
5849,-612.7584,0.113089636
5850,-612.3049,0.11359626
5851,-611.8513,0.11410289
5852,-611.3978,0.11460946
5853,-610.9443,0.11511608
5854,-610.4908,0.11562265
5855,-610.03723,0.11612927
5856,-609.58374,0.11663584
5857,-609.1302,0.11714246
5858,-608.6767,0.117649026
5859,-608.22314,0.11815566
5860,-607.76965,0.118662216
5861,-607.3161,0.11916885
5862,-606.86255,0.11967547
5863,-606.40906,0.12018204
5864,-605.9555,0.12068866
5865,-605.502,0.12119523
5866,-605.04846,0.12170185
5867,-604.595,0.12220842
5868,-604.1414,0.12271505
5869,-603.6879,0.123221606
5870,-603.2344,0.12372824
5871,-602.7808,0.12423486
5872,-602.32733,0.12474143
5873,-601.8738,0.12524806
5874,-601.4203,0.12575461
5875,-600.96674,0.12626125
5876,-600.51324,0.12676781
5877,-600.0597,0.12727444
5878,-599.6062,0.127781
5879,-599.15265,0.12828763
5880,-598.69916,0.1287942
5881,-598.2456,0.12930082
5882,-597.79205,0.12980744
5883,-597.33856,0.130314
5884,-596.885,0.13082063
5885,-596.4315,0.1313272
5886,-595.97797,0.13183382
5887,-595.5245,0.13234039
5888,-595.0709,0.13284701
5889,-594.61743,0.13335358
5890,-594.1639,0.1338602
5891,-593.7104,0.13436677
5892,-593.25684,0.13487339
5893,-592.8033,0.13538003
5894,-592.3498,0.1358866
5895,-591.89624,0.13639322
5896,-591.44275,0.13689978
5897,-590.9892,0.13740641
5898,-590.5357,0.13791297
5899,-590.08215,0.1384196
5900,-589.62866,0.13892616
5901,-589.1751,0.13943279
5902,-588.72156,0.13993941
5903,-588.26807,0.14044598
5904,-587.8145,0.1409526
5905,-587.361,0.14145917
5906,-586.9075,0.1419658
5907,-586.454,0.14247236
5908,-586.0004,0.142979
5909,-585.54694,0.14348555
5910,-585.0934,0.14399219
5911,-584.6399,0.14449874
5912,-584.18634,0.14500538
5913,-583.7328,0.145512
5914,-583.2793,0.14601856
5915,-582.82574,0.14652519
5916,-582.37225,0.14703175
5917,-581.9187,0.14753838
5918,-581.4652,0.14804494
5919,-581.01166,0.14855157
5920,-580.55817,0.14905813
5921,-580.1046,0.14956476
5922,-579.65106,0.15007138
5923,-579.1976,0.15057795
5924,-578.744,0.15108457
5925,-578.2905,0.15159114
5926,-577.837,0.15209776
5927,-577.3835,0.15260433
5928,-576.92993,0.15311097
5929,-576.47644,0.15361753
5930,-576.0229,0.15424019
5931,-575.5694,0.15486577
5932,-575.11584,0.15549144
5933,-574.6623,0.1561171
5934,-574.2088,0.15674268
5935,-573.75525,0.15736835
5936,-573.30176,0.15799393
5937,-572.8482,0.15861958
5938,-572.3947,0.15924516
5939,-571.94116,0.15987083
5940,-571.4877,0.16049641
5941,-571.0341,0.16112207
5942,-570.58057,0.16174774
5943,-570.1271,0.16237332
5944,-569.6735,0.16299899
5945,-569.22003,0.16362457
5946,-568.7665,0.16425022
5947,-568.313,0.1648758
5948,-567.85944,0.16550148
5949,-567.40594,0.16612706
5950,-566.9524,0.16675271
5951,-566.4989,0.16737829
5952,-566.04535,0.16800396
5953,-565.5918,0.16862962
5954,-565.1383,0.1692552
5955,-564.68475,0.16988087
5956,-564.23126,0.17050645
5957,-563.7777,0.17113212
5958,-563.3242,0.1717577
5959,-562.87067,0.17238335
5960,-562.4172,0.17300893
5961,-561.9636,0.1736346
5962,-561.51013,0.17426018
5963,-561.0566,0.17488584
5964,-560.603,0.17551151
5965,-560.14954,0.17613709
5966,-559.696,0.17676274
5967,-559.2425,0.17738833
5968,-558.78894,0.178014
5969,-558.33545,0.17863958
5970,-557.8819,0.17926523
5971,-557.4284,0.17989081
5972,-556.97485,0.18051648
5973,-556.5213,0.18114215
5974,-556.0678,0.18176773
5975,-555.61426,0.18239339
5976,-555.16077,0.18301897
5977,-554.7072,0.18364464
5978,-554.2537,0.18427022
5979,-553.8002,0.18489587
5980,-553.3467,0.18552145
5981,-552.8931,0.18614712
5982,-552.43964,0.1867727
5983,-551.9861,0.18739837
5984,-551.53253,0.18802403
5985,-551.07904,0.18864961
5986,-550.6255,0.18927528
5987,-550.172,0.18990086
5988,-549.71844,0.19052652
5989,-549.26495,0.1911521
5990,-548.8114,0.19177777
5991,-548.3579,0.19240335
5992,-547.90436,0.193029
5993,-547.4508,0.19365467
5994,-546.9973,0.19428025
5995,-546.54376,0.1949059
5996,-546.0903,0.19553149
5997,-545.6367,0.19615716
5998,-545.1832,0.19678274
5999,-544.7297,0.19740841
6000,-544.2762,0.19803399
6001,-543.82263,0.19865964
6002,-543.36914,0.19928522
6003,-542.9156,0.1999109
6004,-542.46204,0.20053655
6005,-542.00854,0.20116213
6006,-541.555,0.2017878
6007,-541.1015,0.20241338
6008,-540.64795,0.20304894
6009,-540.19446,0.20369016
6010,-539.7409,0.20433146
6011,-539.2874,0.20497268
6012,-538.83386,0.20561399
6013,-538.3803,0.20625529
6014,-537.9268,0.20689651
6015,-537.47327,0.20753781
6016,-537.0198,0.20817903
6017,-536.5662,0.20882033
6018,-536.11273,0.20946155
6019,-535.6592,0.21010286
6020,-535.2057,0.21074407
6021,-534.75214,0.21138538
6022,-534.29865,0.2120266
6023,-533.8451,0.2126679
6024,-533.39154,0.2133092
6025,-532.93805,0.21395043
6026,-532.4845,0.21459173
6027,-532.031,0.21523294
6028,-531.57745,0.21587425
6029,-531.12396,0.21651547
6030,-530.6704,0.21715677
6031,-530.2169,0.217798
6032,-529.76337,0.2184393
6033,-529.3099,0.21908051
6034,-528.8563,0.21972181
6035,-528.4028,0.22036313
6036,-527.9493,0.22100434
6037,-527.4957,0.22164564
6038,-527.04224,0.22228687
6039,-526.5887,0.22292817
6040,-526.1352,0.22356938
6041,-525.68164,0.22421068
6042,-525.22815,0.2248519
6043,-524.7746,0.22549321
6044,-524.32104,0.22613451
6045,-523.86755,0.22677574
6046,-523.414,0.22741704
6047,-522.9605,0.22805825
6048,-522.50696,0.22869955
6049,-522.05347,0.22934078
6050,-521.5999,0.22998208
6051,-521.1464,0.23062329
6052,-520.6929,0.2312646
6053,-520.2394,0.23190582
6054,-519.7858,0.23254712
6055,-519.3323,0.23318842
6056,-518.8788,0.23382965
6057,-518.42523,0.23447095
6058,-517.97174,0.23511216
6059,-517.5182,0.23575348
6060,-517.0647,0.23639469
6061,-516.61115,0.23703599
6062,-516.15765,0.23767722
6063,-515.7041,0.23831852
6064,-515.25055,0.23895982
6065,-514.79706,0.23960105
6066,-514.3435,0.24024235
6067,-513.89,0.24088356
6068,-513.43646,0.24152486
6069,-512.983,0.24216609
6070,-512.5294,0.24280739
6071,-512.0759,0.2434486
6072,-511.62238,0.2440899
6073,-511.16885,0.24473117
6074,-510.71533,0.24537243
6075,-510.2618,0.24601369
6076,-509.8083,0.24665496
6077,-509.35477,0.24729621
6078,-508.90125,0.24793747
6079,-508.4477,0.24857879
6080,-507.99417,0.24922004
6081,-507.54065,0.2498613
6082,-507.08713,0.25050256
6083,-506.6336,0.2511438
6084,-506.18008,0.25179565
6085,-505.72656,0.2524502
6086,-505.27304,0.25310478
6087,-504.81952,0.25375932
6088,-504.366,0.2544139
6089,-503.91245,0.2550685
6090,-503.45892,0.2557231
6091,-503.0054,0.25637764
6092,-502.55188,0.25703222
6093,-502.09836,0.25768676
6094,-501.64484,0.25834134
6095,-501.1913,0.2589959
6096,-500.7378,0.25965047
6097,-500.28427,0.26030502
6098,-499.83075,0.2609596
6099,-499.3772,0.2616142
6100,-498.92368,0.26226878
6101,-498.47015,0.26292333
6102,-498.01663,0.2635779
6103,-497.5631,0.26423246
6104,-497.1096,0.26488703
6105,-496.65607,0.26554158
6106,-496.20255,0.26619616
6107,-495.74902,0.2668507
6108,-495.2955,0.2675053
6109,-494.84198,0.26815987
6110,-494.38843,0.26881447
6111,-493.9349,0.26946902
6112,-493.48138,0.2701236
6113,-493.02786,0.27077815
6114,-492.57434,0.27143273
6115,-492.12082,0.27208728
6116,-491.6673,0.27274185
6117,-491.21378,0.2733964
6118,-490.76025,0.27405098
6119,-490.30673,0.27470556
6120,-489.85318,0.27536017
6121,-489.39966,0.27601472
6122,-488.94614,0.2766693
6123,-488.4926,0.27732384
6124,-488.0391,0.27797842
6125,-487.58557,0.27863297
6126,-487.13205,0.27928755
6127,-486.67853,0.2799421
6128,-486.225,0.28059667
6129,-485.77148,0.28125125
6130,-485.31793,0.28190586
6131,-484.8644,0.2825604
6132,-484.4109,0.283215
6133,-483.95737,0.28386953
6134,-483.50385,0.2845241
6135,-483.05032,0.28517866
6136,-482.5968,0.28583324
6137,-482.14328,0.28648782
6138,-481.68976,0.28714237
6139,-481.23624,0.28779694
6140,-480.78268,0.28845155
6141,-480.32916,0.2891061
6142,-479.87564,0.28976068
6143,-479.42212,0.29041523
6144,-478.9686,0.2910698
6145,-478.51508,0.29172435
6146,-478.06155,0.29237893
6147,-477.60803,0.29303348
6148,-477.1545,0.29368806
6149,-476.701,0.29434264
6150,-476.24744,0.29499725
6151,-475.7939,0.2956518
6152,-475.3404,0.29630637
6153,-474.88687,0.29696092
6154,-474.43335,0.2976155
6155,-473.97983,0.29827005
6156,-473.5263,0.29892462
6157,-473.07278,0.29956642
6158,-472.61926,0.30019602
6159,-472.16574,0.30082563
6160,-471.7122,0.3014553
6161,-471.25867,0.3020849
6162,-470.80515,0.3027145
6163,-470.35162,0.3033441
6164,-469.8981,0.3039737
6165,-469.44458,0.30460334
6166,-468.99106,0.30523294
6167,-468.53754,0.30586255
6168,-468.084,0.30649215
6169,-467.6305,0.30712175
6170,-467.17694,0.30775142
6171,-466.72342,0.30838102
6172,-466.2699,0.30901062
6173,-465.81638,0.30964023
6174,-465.36285,0.31026986
6175,-464.90933,0.31089947
6176,-464.4558,0.31152907
6177,-464.0023,0.31215867
6178,-463.54877,0.31278828
6179,-463.09525,0.31341788
6180,-462.64172,0.31404752
6181,-462.18817,0.31467715
6182,-461.73465,0.31530675
6183,-461.28113,0.3159364
6184,-460.8276,0.316566
6185,-460.37408,0.3171956
6186,-459.92056,0.3178252
6187,-459.46704,0.3184548
6188,-459.01352,0.3190844
6189,-458.56,0.319714
6190,-458.10648,0.32034364
6191,-457.65292,0.32097328
6192,-457.1994,0.32160288
6193,-456.74588,0.3222325
6194,-456.29236,0.32286212
6195,-455.83884,0.32349172
6196,-455.3853,0.32412133
6197,-454.9318,0.32475093
6198,-454.47827,0.32538053
6199,-454.02475,0.32601017
6200,-453.57123,0.32663977
6201,-453.11768,0.3272694
6202,-452.66415,0.32789904
6203,-452.21063,0.32852864
6204,-451.7571,0.32915825
6205,-451.3036,0.32978785
6206,-450.85007,0.33041745
6207,-450.39655,0.33104706
6208,-449.94302,0.33167666
6209,-449.4895,0.3323063
6210,-449.03598,0.3329359
6211,-448.58243,0.33356553
6212,-448.1289,0.33419517
6213,-447.67538,0.33482477
6214,-447.22186,0.33545437
6215,-446.76834,0.33608398
6216,-446.31482,0.33671358
6217,-445.8613,0.33734322
6218,-445.40778,0.33797282
6219,-444.95425,0.33860242
6220,-444.50073,0.33923203
6221,-444.04718,0.3398617
6222,-443.59366,0.3404913
6223,-443.14014,0.3411209
6224,-442.6866,0.3417505
6225,-442.2331,0.3423801
6226,-441.77957,0.3430097
6227,-441.32605,0.34363934
6228,-440.87253,0.34432614
6229,-440.419,0.34502354
6230,-439.96548,0.34572098
6231,-439.51193,0.34641844
6232,-439.0584,0.34711587
6233,-438.6049,0.34781328
6234,-438.15137,0.3485107
6235,-437.69785,0.34920815
6236,-437.24432,0.34990555
6237,-436.7908,0.35060298
6238,-436.33728,0.3513004
6239,-435.88376,0.35199782
6240,-435.43024,0.35269526
6241,-434.97668,0.35339272
6242,-434.52316,0.35409015
6243,-434.06964,0.35478756
6244,-433.61612,0.355485
6245,-433.1626,0.3561824
6246,-432.70908,0.35687983
6247,-432.25555,0.35757726
6248,-431.80203,0.35827467
6249,-431.3485,0.3589721
6250,-430.895,0.3596695
6251,-430.44147,0.36036694
6252,-429.9879,0.3610644
6253,-429.5344,0.36176184
6254,-429.08087,0.36245924
6255,-428.62735,0.36315668
6256,-428.17383,0.3638541
6257,-427.7203,0.3645515
6258,-427.26678,0.36524895
6259,-426.81326,0.36594638
6260,-426.35974,0.3666438
6261,-425.90622,0.36734122
6262,-425.45267,0.36803868
6263,-424.99915,0.36873612
6264,-424.54562,0.36943352
6265,-424.0921,0.37013096
6266,-423.63858,0.37082836
6267,-423.18506,0.3715258
6268,-422.73154,0.37222323
6269,-422.278,0.37292063
6270,-421.8245,0.37361807
6271,-421.37097,0.3743155
6272,-420.91742,0.37501296
6273,-420.4639,0.37571037
6274,-420.01038,0.3764078
6275,-419.55685,0.37710524
6276,-419.10333,0.37780264
6277,-418.6498,0.37850007
6278,-418.1963,0.37919748
6279,-417.74277,0.3798949
6280,-417.28925,0.38059235
6281,-416.83572,0.38128975
6282,-416.38217,0.3819872
6283,-415.92865,0.38268465
6284,-415.47513,0.38338208
6285,-415.0216,0.3840795
6286,-414.56808,0.38477692
6287,-414.11456,0.38547432
6288,-413.66104,0.38617176
6289,-413.20752,0.3868692
6290,-412.754,0.3875666
6291,-412.30048,0.38826403
6292,-411.84692,0.3889615
6293,-411.3934,0.38965893
6294,-410.93988,0.39035636
6295,-410.48636,0.39105377
6296,-410.03284,0.39174792
6297,-409.5793,0.3924414
6298,-409.1258,0.3931349
6299,-408.67227,0.39382836
6300,-408.21875,0.39452186
6301,-407.76523,0.39521533
6302,-407.31168,0.39590886
6303,-406.85815,0.39660236
6304,-406.40463,0.39729583
6305,-405.9511,0.39798933
6306,-405.4976,0.3986828
6307,-405.04407,0.39937627
6308,-404.59055,0.40006977
6309,-404.13702,0.40076324
6310,-403.6835,0.40145674
6311,-403.22998,0.4021502
6312,-402.77643,0.40284374
6313,-402.3229,0.40353724
6314,-401.8694,0.4042307
6315,-401.41586,0.4049242
6316,-400.96234,0.40561768
6317,-400.50882,0.40631118
6318,-400.0553,0.40700465
6319,-399.60178,0.40769815
6320,-399.14825,0.40839162
6321,-398.69473,0.40908512
6322,-398.2412,0.4097786
6323,-397.78766,0.41047212
6324,-397.33414,0.41116562
6325,-396.8806,0.4118591
6326,-396.4271,0.4125526
6327,-395.97357,0.41324607
6328,-395.52005,0.41393954
6329,-395.06653,0.41463304
6330,-394.613,0.4153265
6331,-394.1595,0.41602
6332,-393.70596,0.41671348
6333,-393.2524,0.417407
6334,-392.7989,0.4181005
6335,-392.34537,0.41879398
6336,-391.89185,0.41948748
6337,-391.43832,0.42018095
6338,-390.9848,0.42087445
6339,-390.53128,0.42156792
6340,-390.07776,0.42226142
6341,-389.62424,0.4229549
6342,-389.17072,0.42364836
6343,-388.71716,0.42434192
6344,-388.26364,0.4250354
6345,-387.81012,0.42572886
6346,-387.3566,0.42642236
6347,-386.90308,0.42711583
6348,-386.44955,0.42780933
6349,-385.99603,0.4285028
6350,-385.5425,0.4291963
6351,-385.089,0.42988977
6352,-384.63547,0.43058327
6353,-384.18192,0.4312768
6354,-383.7284,0.43197027
6355,-383.27487,0.43266377
6356,-382.82135,0.43335724
6357,-382.36783,0.43405074
6358,-381.9143,0.4347442
6359,-381.4608,0.4354377
6360,-381.00726,0.43613118
6361,-380.55374,0.4369395
6362,-380.10022,0.43785343
6363,-379.64667,0.43876743
6364,-379.19315,0.43968135
6365,-378.73962,0.44059527
6366,-378.2861,0.44150922
6367,-377.83258,0.44242314
6368,-377.37906,0.44333705
6369,-376.92554,0.444251
6370,-376.47202,0.44516492
6371,-376.0185,0.44607884
6372,-375.56497,0.44699278
6373,-375.11142,0.44790676
6374,-374.6579,0.4488207
6375,-374.20438,0.44973463
6376,-373.75085,0.45064855
6377,-373.29733,0.45156246
6378,-372.8438,0.4524764
6379,-372.3903,0.45339033
6380,-371.93677,0.45430428
6381,-371.48325,0.4552182
6382,-371.02972,0.4561321
6383,-370.57617,0.45704612
6384,-370.12265,0.45796004
6385,-369.66913,0.45887396
6386,-369.2156,0.4597879
6387,-368.7621,0.46070182
6388,-368.30856,0.46161574
6389,-367.85504,0.4625297
6390,-367.40152,0.4634436
6391,-366.948,0.46435753
6392,-366.49448,0.46527147
6393,-366.04092,0.46618545
6394,-365.5874,0.46709937
6395,-365.13388,0.46801332
6396,-364.68036,0.46892723
6397,-364.22684,0.46984115
6398,-363.77332,0.4707551
6399,-363.3198,0.47166902
6400,-362.86627,0.47258294
6401,-362.41275,0.47349688
6402,-361.95923,0.4744108
6403,-361.5057,0.47532472
6404,-361.05215,0.47623873
6405,-360.59863,0.47715265
6406,-360.1451,0.47806656
6407,-359.6916,0.4789805
6408,-359.23807,0.47989443
6409,-358.78455,0.48080838
