timestep,depth,Salinity
3612,-410.3439,36.033913
3613,-410.45737,36.033436
3614,-410.57083,36.032795
3615,-410.6843,36.032154
3616,-410.7978,36.03151
3617,-410.91125,36.03087
3618,-411.02472,36.030228
3619,-411.13818,36.029587
3620,-411.25165,36.028946
3621,-411.3651,36.028305
3622,-411.47858,36.02766
3623,-411.59204,36.02702
3624,-411.7055,36.02638
3625,-411.81897,36.025738
3626,-411.93246,36.025097
3627,-412.04593,36.024456
3628,-412.1594,36.023815
3629,-412.27286,36.02317
3630,-412.38632,36.02253
3631,-412.4998,36.02189
3632,-412.61325,36.021248
3633,-412.7267,36.020607
3634,-412.84018,36.019966
3635,-412.95364,36.019325
3636,-413.06714,36.01868
3637,-413.1806,36.01804
3638,-413.29407,36.0174
3639,-413.40753,36.016758
3640,-413.521,36.016117
3641,-413.63446,36.015476
3642,-413.74792,36.014835
3643,-413.8614,36.01419
3644,-413.97485,36.01355
3645,-414.08832,36.01291
3646,-414.20178,36.012268
3647,-414.31528,36.011627
3648,-414.42874,36.010986
3649,-414.5422,36.010345
3650,-414.65567,36.0097
3651,-414.76913,36.00906
3652,-414.8826,36.00842
3653,-414.99606,36.00778
3654,-415.10953,36.007137
3655,-415.223,36.006496
3656,-415.33646,36.005856
3657,-415.44995,36.00521
3658,-415.56342,36.00457
3659,-415.67688,36.00393
3660,-415.79034,36.00329
3661,-415.9038,36.002647
3662,-416.01727,36.002007
3663,-416.13074,36.00136
3664,-416.2442,36.00072
3665,-416.35767,36.00008
3666,-416.47113,35.99944
3667,-416.58463,35.9988
3668,-416.6981,35.998158
3669,-416.81155,35.997517
3670,-416.92502,35.996872
3671,-417.03848,35.99623
3672,-417.15195,35.99559
3673,-417.2654,35.99495
3674,-417.37888,35.99431
3675,-417.49234,35.993668
3676,-417.6058,35.993027
3677,-417.71927,35.992382
3678,-417.83276,35.99174
3679,-417.94623,35.9911
3680,-418.0597,35.99046
3681,-418.17316,35.98982
3682,-418.28662,35.989178
3683,-418.4001,35.988537
3684,-418.51355,35.987892
3685,-418.627,35.98725
3686,-418.74048,35.98661
3687,-418.85394,35.98597
3688,-418.96744,35.98533
3689,-419.0809,35.984688
3690,-419.19437,35.984047
3691,-419.30783,35.983402
3692,-419.4213,35.98276
3693,-419.53476,35.98212
3694,-419.64822,35.98148
3695,-419.7617,35.98084
3696,-419.87515,35.980198
3697,-419.98862,35.979557
3698,-420.1021,35.978912
3699,-420.21558,35.97827
3700,-420.32904,35.97763
3701,-420.4425,35.97699
3702,-420.55597,35.97635
3703,-420.66943,35.975708
3704,-420.7829,35.975063
3705,-420.89636,35.974422
3706,-421.00983,35.97378
3707,-421.1233,35.97314
3708,-421.23676,35.9725
3709,-421.35025,35.97186
3710,-421.4637,35.97122
3711,-421.57718,35.970573
3712,-421.69064,35.969933
3713,-421.8041,35.96929
3714,-421.91757,35.96865
3715,-422.03104,35.96801
3716,-422.1445,35.96737
3717,-422.25797,35.96673
3718,-422.37143,35.966084
3719,-422.48492,35.965443
3720,-422.5984,35.9648
3721,-422.71185,35.96416
3722,-422.82532,35.96352
3723,-422.93878,35.96288
3724,-423.05225,35.96224
3725,-423.1657,35.961594
3726,-423.27917,35.960953
3727,-423.39264,35.96031
3728,-423.5061,35.95967
3729,-423.6196,35.95903
3730,-423.73306,35.95839
3731,-423.84653,35.95775
3732,-423.96,35.957104
3733,-424.07346,35.956463
3734,-424.18692,35.955822
3735,-424.30038,35.95518
3736,-424.41385,35.95454
3737,-424.5273,35.9539
3738,-424.64078,35.95326
3739,-424.75424,35.952614
3740,-424.86774,35.951973
3741,-424.9812,35.951332
3742,-425.09467,35.95069
3743,-425.20813,35.95005
3744,-425.3216,35.94941
3745,-425.43506,35.948765
3746,-425.54852,35.948124
3747,-425.662,35.947483
3748,-425.77545,35.946842
3749,-425.88892,35.9462
3750,-426.0024,35.94556
3751,-426.11588,35.94492
3752,-426.22934,35.944275
3753,-426.3428,35.943634
3754,-426.45627,35.942993
3755,-426.56973,35.942352
3756,-426.6832,35.94171
3757,-426.79666,35.94107
3758,-426.91013,35.94043
3759,-427.0236,35.939785
3760,-427.1371,35.939144
3761,-427.25055,35.938503
3762,-427.364,35.937862
3763,-427.47748,35.93722
3764,-427.59094,35.93658
3765,-427.7044,35.93594
3766,-427.81787,35.935295
3767,-427.93134,35.934654
3768,-428.0448,35.934013
3769,-428.15826,35.933372
3770,-428.27173,35.93273
3771,-428.38522,35.93209
3772,-428.4987,35.93145
3773,-428.61215,35.930805
3774,-428.72562,35.930164
3775,-428.83908,35.929523
3776,-428.95255,35.928883
3777,-429.066,35.92824
3778,-429.17947,35.9276
3779,-429.29294,35.92696
3780,-429.4064,35.926315
3781,-429.5199,35.925674
3782,-429.63336,35.925034
3783,-429.74683,35.924393
3784,-429.8603,35.92375
3785,-429.97375,35.92311
3786,-430.08722,35.922466
3787,-430.20068,35.921825
3788,-430.31415,35.921185
3789,-430.4276,35.920544
3790,-430.54108,35.919903
3791,-430.65457,35.919262
3792,-430.76804,35.91862
3793,-430.8815,35.917976
3794,-430.99496,35.917336
3795,-431.10843,35.916695
3796,-431.2219,35.916054
3797,-431.33536,35.915413
3798,-431.44882,35.914772
3799,-431.5623,35.91413
3800,-431.67575,35.913486
3801,-431.7892,35.912846
3802,-431.9027,35.912205
3803,-432.01617,35.911564
3804,-432.12964,35.910923
3805,-432.2431,35.910282
3806,-432.35657,35.90964
3807,-432.47003,35.908997
3808,-432.5835,35.908356
3809,-432.69696,35.907715
3810,-432.81042,35.907074
3811,-432.9239,35.906433
3812,-433.03738,35.905792
3813,-433.15085,35.905148
3814,-433.2643,35.904507
3815,-433.37778,35.903866
3816,-433.49124,35.903225
3817,-433.6047,35.902584
3818,-433.71817,35.901943
3819,-433.83163,35.901302
3820,-433.9451,35.90066
3821,-434.05856,35.900017
3822,-434.17206,35.899376
3823,-434.28552,35.898735
3824,-434.399,35.898094
3825,-434.51245,35.897453
3826,-434.62592,35.896812
3827,-434.73938,35.896168
3828,-434.85284,35.895527
3829,-434.9663,35.894886
3830,-435.07977,35.894245
3831,-435.19324,35.893604
3832,-435.3067,35.892963
3833,-435.4202,35.892323
3834,-435.53366,35.891678
3835,-435.64713,35.891037
3836,-435.7606,35.890396
3837,-435.87405,35.889755
3838,-435.98752,35.889114
3839,-436.10098,35.888474
3840,-436.21445,35.887833
3841,-436.3279,35.887188
3842,-436.44138,35.886547
3843,-436.55487,35.885906
3844,-436.66833,35.885265
3845,-436.7818,35.884624
3846,-436.89526,35.883984
3847,-437.00873,35.883343
3848,-437.1222,35.882698
3849,-437.23566,35.882057
3850,-437.34912,35.881416
3851,-437.4626,35.880775
3852,-437.57605,35.880135
3853,-437.68954,35.879494
3854,-437.803,35.87885
3855,-437.91647,35.87821
3856,-438.02994,35.877567
3857,-438.1434,35.876926
3858,-438.25687,35.876286
3859,-438.37033,35.875645
3860,-438.4838,35.875004
3861,-438.59726,35.87436
3862,-438.71072,35.87372
3863,-438.8242,35.873077
3864,-438.93768,35.872437
3865,-439.05115,35.871796
3866,-439.1646,35.871155
3867,-439.27808,35.870514
3868,-439.39154,35.86987
3869,-439.505,35.86923
3870,-439.61847,35.868587
3871,-439.73193,35.867947
3872,-439.8454,35.867306
3873,-439.95886,35.866665
3874,-440.07236,35.866024
3875,-440.18582,35.86538
3876,-440.2993,35.86474
3877,-440.41275,35.864098
3878,-440.5262,35.863457
3879,-440.63968,35.862816
3880,-440.75314,35.862175
3881,-440.8666,35.861534
3882,-440.98007,35.86089
3883,-441.09354,35.86025
3884,-441.20703,35.859608
3885,-441.3205,35.858837
3886,-441.43396,35.857975
3887,-441.54742,35.85711
3888,-441.6609,35.856247
3889,-441.77435,35.855385
3890,-441.88782,35.85452
3891,-442.00128,35.853657
3892,-442.11475,35.85279
3893,-442.2282,35.85193
3894,-442.34167,35.851067
3895,-442.45517,35.8502
3896,-442.56863,35.84934
3897,-442.6821,35.848473
3898,-442.79556,35.84761
3899,-442.90903,35.846745
3900,-443.0225,35.845882
3901,-443.13596,35.84502
3902,-443.24942,35.844154
3903,-443.36288,35.843292
3904,-443.47635,35.842426
3905,-443.58984,35.841564
3906,-443.7033,35.840702
3907,-443.81677,35.839836
3908,-443.93024,35.838974
3909,-444.0437,35.838108
3910,-444.15717,35.837246
3911,-444.27063,35.83638
3912,-444.3841,35.835518
3913,-444.49756,35.834656
3914,-444.61102,35.83379
3915,-444.72452,35.832928
3916,-444.83798,35.83206
3917,-444.95145,35.8312
3918,-445.0649,35.830338
3919,-445.17838,35.82947
3920,-445.29184,35.82861
3921,-445.4053,35.827744
3922,-445.51877,35.82688
3923,-445.63223,35.826015
3924,-445.7457,35.825153
3925,-445.85916,35.82429
3926,-445.97266,35.823425
3927,-446.08612,35.822563
3928,-446.1996,35.821697
3929,-446.31305,35.820835
3930,-446.4265,35.819973
3931,-446.53998,35.819107
3932,-446.65344,35.818245
3933,-446.7669,35.81738
3934,-446.88037,35.816517
3935,-446.99384,35.81565
3936,-447.10733,35.81479
3937,-447.2208,35.813927
3938,-447.33426,35.81306
3939,-447.44772,35.8122
3940,-447.5612,35.811333
3941,-447.67465,35.81047
3942,-447.78812,35.80961
3943,-447.90158,35.808743
3944,-448.01505,35.80788
3945,-448.1285,35.807014
3946,-448.24197,35.806152
3947,-448.35547,35.805286
3948,-448.46893,35.804424
3949,-448.5824,35.803562
3950,-448.69586,35.802696
3951,-448.80933,35.801834
3952,-448.9228,35.80097
3953,-449.03625,35.800106
3954,-449.14972,35.799244
3955,-449.26318,35.798378
3956,-449.37665,35.797516
3957,-449.49014,35.79665
3958,-449.6036,35.795788
3959,-449.71707,35.79492
3960,-449.83054,35.79406
3961,-449.944,35.793198
3962,-450.05746,35.79233
3963,-450.17093,35.79147
3964,-450.2844,35.790604
3965,-450.39786,35.78974
3966,-450.51132,35.78888
3967,-450.62482,35.788013
3968,-450.73828,35.78715
3969,-450.85175,35.786285
3970,-450.9652,35.785423
3971,-451.07867,35.784557
3972,-451.19214,35.783695
3973,-451.3056,35.782833
3974,-451.41907,35.781967
3975,-451.53253,35.781105
3976,-451.646,35.78024
3977,-451.75946,35.779377
3978,-451.87296,35.77851
3979,-451.98642,35.77765
3980,-452.09988,35.776787
3981,-452.21335,35.77592
3982,-452.3268,35.77506
3983,-452.44028,35.774193
3984,-452.55374,35.77333
3985,-452.6672,35.77247
3986,-452.78067,35.771603
3987,-452.89413,35.77074
3988,-453.00763,35.769875
3989,-453.1211,35.769012
3990,-453.23456,35.768147
3991,-453.34802,35.767284
3992,-453.4615,35.766422
3993,-453.57495,35.765556
3994,-453.68842,35.764694
3995,-453.80188,35.76383
3996,-453.91534,35.762966
3997,-454.0288,35.762104
3998,-454.1423,35.76124
3999,-454.25577,35.760376
4000,-454.36923,35.75951
4001,-454.4827,35.758648
4002,-454.59616,35.757782
4003,-454.70963,35.75692
4004,-454.8231,35.756058
4005,-454.93655,35.75519
4006,-455.05002,35.75433
4007,-455.16348,35.753464
4008,-455.27695,35.7526
4009,-455.39044,35.75174
4010,-455.5039,35.750874
4011,-455.61737,35.75001
4012,-455.73083,35.749146
4013,-455.8443,35.748283
4014,-455.95776,35.747417
4015,-456.07123,35.746555
4016,-456.1847,35.745693
4017,-456.29816,35.744827
4018,-456.41162,35.743965
4019,-456.52512,35.7431
4020,-456.63858,35.742237
4021,-456.75204,35.741375
4022,-456.8655,35.74051
4023,-456.97897,35.739647
4024,-457.09244,35.73878
4025,-457.2059,35.73792
4026,-457.31937,35.737053
4027,-457.43283,35.73619
4028,-457.5463,35.73533
4029,-457.6598,35.734463
4030,-457.77325,35.7336
4031,-457.88672,35.732735
4032,-458.00018,35.731873
4033,-458.11365,35.73101
4034,-458.2271,35.730145
4035,-458.34058,35.729282
4036,-458.45404,35.728416
4037,-458.5675,35.727554
4038,-458.68097,35.72669
4039,-458.79443,35.725826
4040,-458.90793,35.724964
4041,-459.0214,35.7241
4042,-459.13486,35.723236
4043,-459.24832,35.72237
4044,-459.3618,35.721508
4045,-459.47525,35.720642
4046,-459.5887,35.71978
4047,-459.70218,35.718918
4048,-459.81564,35.718052
4049,-459.9291,35.71719
4050,-460.0426,35.716324
4051,-460.15607,35.71546
4052,-460.26953,35.7146
4053,-460.383,35.713734
4054,-460.49646,35.71287
4055,-460.60992,35.712006
4056,-460.7234,35.711143
4057,-460.83685,35.710278
4058,-460.95032,35.709415
4059,-461.06378,35.708553
4060,-461.17728,35.707687
4061,-461.29074,35.706825
4062,-461.4042,35.70596
4063,-461.51767,35.705097
4064,-461.63113,35.704235
4065,-461.7446,35.70337
4066,-461.85806,35.702507
4067,-461.97153,35.70164
4068,-462.085,35.70078
4069,-462.19846,35.699913
4070,-462.31192,35.69905
4071,-462.4254,35.69819
4072,-462.53888,35.697323
4073,-462.65234,35.69646
4074,-462.7658,35.695595
4075,-462.87927,35.694733
4076,-462.99274,35.69387
4077,-463.1062,35.693005
4078,-463.21967,35.692142
4079,-463.33313,35.691277
4080,-463.4466,35.690414
4081,-463.5601,35.68955
4082,-463.67355,35.688686
4083,-463.78702,35.687824
4084,-463.90048,35.68696
4085,-464.01395,35.686096
4086,-464.1274,35.68523
4087,-464.24088,35.68437
4088,-464.35434,35.683506
4089,-464.4678,35.68264
4090,-464.58127,35.681778
4091,-464.69476,35.680912
4092,-464.80823,35.68005
4093,-464.9217,35.679184
4094,-465.03516,35.67832
4095,-465.14862,35.67746
4096,-465.2621,35.676594
4097,-465.37555,35.67573
4098,-465.489,35.674866
4099,-465.60248,35.674004
4100,-465.71594,35.67314
4101,-465.8294,35.672276
4102,-465.9429,35.671413
4103,-466.05637,35.670547
4104,-466.16983,35.669685
4105,-466.2833,35.66882
4106,-466.39676,35.667957
4107,-466.51022,35.667095
4108,-466.6237,35.66623
4109,-466.73715,35.665367
4110,-466.85062,35.6645
4111,-466.96408,35.66364
4112,-467.07758,35.662773
4113,-467.19104,35.66191
4114,-467.3045,35.66105
4115,-467.41797,35.660183
4116,-467.53143,35.65932
4117,-467.6449,35.658455
4118,-467.75836,35.657593
4119,-467.87183,35.65673
4120,-467.9853,35.655865
4121,-468.09875,35.655003
4122,-468.21225,35.654137
4123,-468.3257,35.653275
4124,-468.43918,35.65241
4125,-468.55264,35.651546
4126,-468.6661,35.650684
4127,-468.77957,35.64982
4128,-468.89304,35.648956
4129,-469.0065,35.64809
4130,-469.11996,35.64723
4131,-469.23343,35.646366
4132,-469.3469,35.6455
4133,-469.4604,35.644638
4134,-469.57385,35.643772
4135,-469.68732,35.64291
4136,-469.80078,35.642044
4137,-469.91425,35.641182
4138,-470.0277,35.64032
4139,-470.14117,35.639454
4140,-470.25464,35.63859
4141,-470.3681,35.637726
4142,-470.48157,35.636864
4143,-470.59506,35.636
4144,-470.70853,35.635136
4145,-470.822,35.634274
4146,-470.93546,35.633408
4147,-471.04892,35.632545
4148,-471.16238,35.63168
4149,-471.27585,35.630817
4150,-471.3893,35.629955
4151,-471.50278,35.62909
4152,-471.61624,35.628227
4153,-471.72974,35.62736
4154,-471.8432,35.6265
4155,-471.95667,35.625637
4156,-472.07013,35.62477
4157,-472.1836,35.62391
4158,-472.29706,35.623043
4159,-472.41052,35.62218
4160,-472.524,35.621315
4161,-472.63745,35.620453
4162,-472.75092,35.61959
4163,-472.86438,35.618725
4164,-472.97787,35.617863
4165,-473.09134,35.616997
4166,-473.2048,35.616135
4167,-473.31827,35.61532
4168,-473.43173,35.61486
4169,-473.5452,35.614403
4170,-473.65866,35.61395
4171,-473.77213,35.61349
4172,-473.8856,35.613033
4173,-473.99905,35.612576
4174,-474.11255,35.61212
4175,-474.226,35.611664
4176,-474.33948,35.611206
4177,-474.45294,35.61075
4178,-474.5664,35.610294
4179,-474.67987,35.609837
4180,-474.79333,35.60938
4181,-474.9068,35.60892
4182,-475.02026,35.608467
4183,-475.13373,35.60801
4184,-475.24722,35.60755
4185,-475.3607,35.607094
4186,-475.47415,35.60664
4187,-475.58762,35.606182
4188,-475.70108,35.605724
4189,-475.81454,35.605267
4190,-475.928,35.604813
4191,-476.04147,35.604355
4192,-476.15494,35.603897
4193,-476.2684,35.60344
4194,-476.38187,35.602985
4195,-476.49536,35.602528
4196,-476.60883,35.60207
4197,-476.7223,35.601612
4198,-476.83575,35.60116
4199,-476.94922,35.6007
4200,-477.06268,35.600243
4201,-477.17615,35.599785
4202,-477.2896,35.59933
4203,-477.40308,35.598873
4204,-477.51654,35.598415
4205,-477.63004,35.597958
4206,-477.7435,35.5975
4207,-477.85696,35.597046
4208,-477.97043,35.59659
4209,-478.0839,35.59613
4210,-478.19736,35.595673
4211,-478.31082,35.59522
4212,-478.4243,35.59476
4213,-478.53775,35.594303
4214,-478.6512,35.593845
4215,-478.7647,35.59339
4216,-478.87817,35.592934
4217,-478.99164,35.592476
4218,-479.1051,35.59202
4219,-479.21857,35.591564
4220,-479.33203,35.591106
4221,-479.4455,35.59065
4222,-479.55896,35.59019
4223,-479.67242,35.589737
4224,-479.7859,35.58928
4225,-479.89935,35.58882
4226,-480.01285,35.588364
4227,-480.1263,35.58791
4228,-480.23978,35.587452
4229,-480.35324,35.586994
4230,-480.4667,35.586536
4231,-480.58017,35.586082
4232,-480.69363,35.585625
4233,-480.8071,35.585167
4234,-480.92056,35.58471
4235,-481.03403,35.584255
4236,-481.14752,35.583797
4237,-481.261,35.58334
4238,-481.37445,35.582882
4239,-481.4879,35.582428
4240,-481.60138,35.58197
4241,-481.71484,35.581512
4242,-481.8283,35.581055
4243,-481.94177,35.5806
4244,-482.05524,35.580143
4245,-482.1687,35.579685
4246,-482.2822,35.579227
4247,-482.39566,35.578773
4248,-482.50912,35.578316
4249,-482.6226,35.577858
4250,-482.73605,35.5774
4251,-482.84952,35.576942
4252,-482.96298,35.57649
4253,-483.07645,35.57603
4254,-483.1899,35.575573
4255,-483.30338,35.575115
4256,-483.41684,35.57466
4257,-483.53033,35.574203
4258,-483.6438,35.573746
4259,-483.75726,35.573288
4260,-483.87073,35.572834
4261,-483.9842,35.572376
4262,-484.09766,35.57192
4263,-484.21112,35.57146
4264,-484.3246,35.571007
4265,-484.43805,35.57055
4266,-484.5515,35.57009
4267,-484.665,35.569633
4268,-484.77847,35.56918
4269,-484.89194,35.56872
4270,-485.0054,35.568264
4271,-485.11887,35.567806
4272,-485.23233,35.567352
4273,-485.3458,35.566895
4274,-485.45926,35.566437
4275,-485.57272,35.56598
4276,-485.6862,35.565525
4277,-485.79965,35.565067
4278,-485.91315,35.56461
4279,-486.0266,35.56415
4280,-486.14008,35.563698
4281,-486.25354,35.56324
4282,-486.367,35.562782
4283,-486.48047,35.562325
4284,-486.59393,35.56187
4285,-486.7074,35.561413
4286,-486.82086,35.560955
4287,-486.93433,35.560497
4288,-487.04782,35.560043
4289,-487.1613,35.559586
4290,-487.27475,35.559128
4291,-487.3882,35.55867
4292,-487.50168,35.558212
4293,-487.61514,35.55776
4294,-487.7286,35.5573
4295,-487.84207,35.556843
4296,-487.95554,35.556385
4297,-488.069,35.55593
4298,-488.1825,35.555473
4299,-488.29596,35.555016
4300,-488.40942,35.554558
4301,-488.5229,35.554104
4302,-488.63635,35.553646
4303,-488.74982,35.55319
4304,-488.86328,35.55273
4305,-488.97675,35.552277
4306,-489.0902,35.55182
4307,-489.20367,35.55136
4308,-489.31714,35.550903
4309,-489.43063,35.55045
4310,-489.5441,35.54999
4311,-489.65756,35.549534
4312,-489.77103,35.549076
4313,-489.8845,35.548622
4314,-489.99796,35.548164
4315,-490.11142,35.547707
4316,-490.22488,35.54725
4317,-490.33835,35.546795
4318,-490.4518,35.546337
4319,-490.5653,35.54588
4320,-490.67877,35.54542
4321,-490.79224,35.544968
4322,-490.9057,35.54451
4323,-491.01917,35.544052
4324,-491.13263,35.543594
4325,-491.2461,35.54314
4326,-491.35956,35.542683
4327,-491.47302,35.542225
4328,-491.5865,35.541767
4329,-491.69998,35.541313
4330,-491.81345,35.540855
4331,-491.9269,35.540398
4332,-492.04037,35.53994
4333,-492.15384,35.539482
4334,-492.2673,35.53903
4335,-492.38077,35.53857
4336,-492.49423,35.538113
4337,-492.6077,35.537655
4338,-492.72116,35.5372
4339,-492.83463,35.536743
4340,-492.94812,35.536285
4341,-493.06158,35.535828
4342,-493.17505,35.535374
4343,-493.2885,35.534916
4344,-493.40198,35.53446
4345,-493.51544,35.534
4346,-493.6289,35.533546
4347,-493.74237,35.53309
4348,-493.85583,35.53263
4349,-493.9693,35.532173
4350,-494.0828,35.53172
4351,-494.19626,35.53126
4352,-494.30972,35.530804
4353,-494.4232,35.530346
4354,-494.53665,35.529892
4355,-494.65012,35.529434
4356,-494.76358,35.528976
4357,-494.87704,35.52852
4358,-494.9905,35.528065
4359,-495.10397,35.527607
4360,-495.21747,35.52715
4361,-495.33093,35.52669
4362,-495.4444,35.526237
4363,-495.55786,35.52578
4364,-495.67133,35.525322
4365,-495.7848,35.524864
4366,-495.89825,35.52441
4367,-496.01172,35.523952
4368,-496.12518,35.523495
4369,-496.23865,35.523037
4370,-496.3521,35.522583
4371,-496.4656,35.522125
4372,-496.57907,35.521667
4373,-496.69254,35.52121
4374,-496.806,35.520752
4375,-496.91946,35.520298
4376,-497.03293,35.51984
4377,-497.1464,35.519382
4378,-497.25986,35.518925
4379,-497.37332,35.51847
4380,-497.4868,35.518013
4381,-497.60028,35.517555
4382,-497.71375,35.517097
4383,-497.8272,35.516644
4384,-497.94067,35.516186
4385,-498.05414,35.515728
4386,-498.1676,35.51527
4387,-498.28107,35.514816
4388,-498.39453,35.51436
4389,-498.508,35.5139
4390,-498.62146,35.513443
4391,-498.73495,35.51299
4392,-498.84842,35.51253
4393,-498.96188,35.512074
4394,-499.07535,35.511616
4395,-499.1888,35.51116
4396,-499.30228,35.510704
4397,-499.41574,35.510246
4398,-499.5292,35.50979
4399,-499.64267,35.509335
4400,-499.75613,35.508877
4401,-499.8696,35.50842
4402,-499.9831,35.50796
4403,-500.09656,35.507507
4404,-500.21002,35.50705
4405,-500.3235,35.50659
4406,-500.43695,35.506134
4407,-500.5504,35.50568
4408,-500.66388,35.505222
4409,-500.77734,35.504765
4410,-500.8908,35.504307
4411,-501.00427,35.503853
4412,-501.11777,35.503395
4413,-501.23123,35.502937
4414,-501.3447,35.50248
4415,-501.45816,35.50202
4416,-501.57162,35.501568
4417,-501.6851,35.50111
4418,-501.79855,35.500652
4419,-501.91202,35.500195
4420,-502.02548,35.49974
4421,-502.13895,35.499283
4422,-502.25244,35.498825
4423,-502.3659,35.498367
4424,-502.47937,35.497913
4425,-502.59283,35.497456
4426,-502.7063,35.496998
4427,-502.81976,35.49654
4428,-502.93323,35.496086
4429,-503.0467,35.49563
4430,-503.16016,35.49517
4431,-503.27362,35.494713
4432,-503.3871,35.49426
4433,-503.50058,35.4938
4434,-503.61404,35.493343
4435,-503.7275,35.492886
4436,-503.84097,35.49243
4437,-503.95444,35.491974
4438,-504.0679,35.491516
4439,-504.18137,35.49106
4440,-504.29483,35.490604
4441,-504.4083,35.490147
4442,-504.52176,35.48969
4443,-504.63525,35.48923
4444,-504.74872,35.488777
4445,-504.86218,35.48832
4446,-504.97565,35.48786
4447,-505.0891,35.487404
4448,-505.20258,35.48695
4449,-505.31604,35.486492
4450,-505.4295,35.486034
4451,-505.54297,35.485577
4452,-505.65643,35.485123
4453,-505.76993,35.484665
4454,-505.8834,35.484207
4455,-505.99686,35.48375
4456,-506.11032,35.483295
4457,-506.2238,35.482838
4458,-506.33725,35.48238
4459,-506.4507,35.481922
4460,-506.56418,35.481506
4461,-506.67764,35.48124
4462,-506.7911,35.480976
4463,-506.90457,35.48071
4464,-507.01807,35.480442
4465,-507.13153,35.480175
4466,-507.245,35.479908
4467,-507.35846,35.479645
4468,-507.47192,35.479378
4469,-507.5854,35.47911
4470,-507.69885,35.478844
4471,-507.81232,35.478577
4472,-507.92578,35.478313
4473,-508.03925,35.478046
4474,-508.15274,35.47778
4475,-508.2662,35.477512
4476,-508.37967,35.47725
4477,-508.49313,35.476982
4478,-508.6066,35.476715
4479,-508.72006,35.476448
4480,-508.83353,35.47618
4481,-508.947,35.475918
4482,-509.06046,35.47565
4483,-509.17392,35.475384
4484,-509.2874,35.475117
4485,-509.40088,35.47485
4486,-509.51434,35.474586
4487,-509.6278,35.47432
4488,-509.74127,35.474052
4489,-509.85474,35.473785
4490,-509.9682,35.473522
4491,-510.08167,35.473255
4492,-510.19513,35.47299
4493,-510.3086,35.47272
4494,-510.42206,35.472454
4495,-510.53555,35.47219
4496,-510.64902,35.471924
4497,-510.76248,35.471657
4498,-510.87595,35.47139
4499,-510.9894,35.471123
4500,-511.10287,35.47086
4501,-511.21634,35.470592
4502,-511.3298,35.470325
4503,-511.44327,35.47006
4504,-511.55673,35.469795
4505,-511.67023,35.46953
4506,-511.7837,35.46926
4507,-511.89716,35.468994
4508,-512.0106,35.468727
4509,-512.1241,35.468464
4510,-512.23755,35.468197
4511,-512.351,35.46793
4512,-512.4645,35.467663
4513,-512.57794,35.467396
4514,-512.6914,35.467133
4515,-512.8049,35.466866
4516,-512.91833,35.4666
4517,-513.0318,35.46633
4518,-513.14526,35.46607
4519,-513.2587,35.4658
4520,-513.3722,35.465534
4521,-513.4857,35.465267
4522,-513.5992,35.465
4523,-513.71265,35.464737
4524,-513.8261,35.46447
4525,-513.9396,35.464203
4526,-514.05304,35.463936
4527,-514.1665,35.46367
4528,-514.27997,35.463406
4529,-514.39343,35.46314
4530,-514.5069,35.46287
4531,-514.62036,35.462605
4532,-514.7338,35.46234
4533,-514.8473,35.462074
4534,-514.96075,35.461807
4535,-515.0742,35.46154
4536,-515.1877,35.461273
4537,-515.30115,35.46101
4538,-515.4146,35.460743
4539,-515.5281,35.460476
4540,-515.64154,35.46021
4541,-515.75507,35.45994
4542,-515.8685,35.45968
4543,-515.982,35.45941
4544,-516.09546,35.459145
4545,-516.2089,35.458878
4546,-516.3224,35.458614
4547,-516.43585,35.458347
4548,-516.5493,35.45808
4549,-516.6628,35.457813
4550,-516.77625,35.457546
4551,-516.8897,35.457283
4552,-517.0032,35.457016
4553,-517.11664,35.45675
4554,-517.2301,35.456482
4555,-517.34357,35.456215
4556,-517.45703,35.45595
4557,-517.5705,35.455685
4558,-517.68396,35.455418
4559,-517.7974,35.45515
4560,-517.9109,35.454887
4561,-518.02435,35.45462
4562,-518.1379,35.454353
4563,-518.25134,35.454086
4564,-518.3648,35.45382
4565,-518.4783,35.453556
4566,-518.59174,35.45329
4567,-518.7052,35.453022
4568,-518.81866,35.452755
4569,-518.9321,35.452488
4570,-519.0456,35.452225
4571,-519.15906,35.451958
4572,-519.2725,35.45169
4573,-519.386,35.451424
4574,-519.49945,35.45116
4575,-519.6129,35.450893
4576,-519.7264,35.450626
4577,-519.83984,35.45036
4578,-519.9533,35.450092
4579,-520.0668,35.44983
4580,-520.18024,35.449562
4581,-520.2937,35.449295
4582,-520.40717,35.449028
4583,-520.5207,35.44876
4584,-520.63416,35.448498
4585,-520.7476,35.44823
4586,-520.8611,35.447964
4587,-520.97455,35.447697
4588,-521.088,35.447433
4589,-521.2015,35.447166
4590,-521.31494,35.4469
4591,-521.4284,35.446632
4592,-521.5419,35.446365
4593,-521.65533,35.446102
4594,-521.7688,35.445835
4595,-521.88226,35.445568
4596,-521.9957,35.4453
4597,-522.1092,35.445034
4598,-522.22266,35.44477
4599,-522.3361,35.444504
4600,-522.4496,35.444237
4601,-522.56305,35.44397
4602,-522.6765,35.443707
4603,-522.79004,35.44344
4604,-522.9035,35.443172
4605,-523.01697,35.442905
4606,-523.13043,35.44264
4607,-523.2439,35.442375
4608,-523.35736,35.44211
4609,-523.4708,35.44184
4610,-523.5843,35.441574
4611,-523.69775,35.441307
4612,-523.8112,35.441044
