depth,lat,lon,getitem-be70884a9fcd6b8bb0d4bffa99fceec4
-68.01305,25.012547,-79.979164,24.689636
-68.12651,25.012547,-79.979164,24.676018
-68.23998,25.012547,-79.979164,24.662397
-68.35345,25.012547,-79.979164,24.648777
-68.46692,25.012547,-79.979164,24.635157
-68.58038,25.012547,-79.979164,24.621538
-68.69385,25.012547,-79.979164,24.607683
-68.80732,25.012547,-79.979164,24.591063
-68.920784,25.012547,-79.979164,24.574444
-69.034256,25.012547,-79.979164,24.557823
-69.14772,25.012547,-79.979164,24.541204
-69.261185,25.012547,-79.979164,24.524584
-69.37466,25.012547,-79.979164,24.507965
-69.48812,25.012547,-79.979164,24.491344
-69.60159,25.012547,-79.979164,24.474724
-69.71506,25.012547,-79.979164,24.458105
-69.82852,25.012547,-79.979164,24.441486
-69.94199,25.012547,-79.979164,24.424866
-70.05546,25.012547,-79.979164,24.408245
-70.16892,25.012547,-79.979164,24.391626
-70.282394,25.012547,-79.979164,24.375006
-70.39586,25.012547,-79.979164,24.358387
-70.50933,25.012547,-79.979164,24.341766
-70.622795,25.012547,-79.979164,24.325146
-70.73626,25.012547,-79.979164,24.308527
-70.84973,25.012547,-79.979164,24.291906
-70.963196,25.012547,-79.979164,24.275288
-71.07667,25.012547,-79.979164,24.258667
-71.19013,25.012547,-79.979164,24.242048
-71.3036,25.012547,-79.979164,24.225428
-71.41707,25.012547,-79.979164,24.208807
-71.53053,25.012547,-79.979164,24.192188
