,depth,W
2701,-2397.553605966531,-0.0013282375704858286
2702,-2399.3593424637493,-0.0013310450461561192
2703,-2401.165078960968,-0.0013338525218264104
2704,-2402.9708154581867,-0.0013366599974967016
2705,-2404.776551955405,-0.0013394674731669921
2706,-2406.5822884526233,-0.0013422749488372827
2707,-2408.388024949842,-0.001345082424507574
2708,-2410.1937614470608,-0.0013478899001778653
2709,-2411.999497944279,-0.0013506973758481559
2710,-2413.8052344414973,-0.0013535048515184464
2711,-2415.610970938716,-0.0013563123271887376
2712,-2417.4167074359348,-0.0013591198028590288
2713,-2419.222443933153,-0.0013619272785293194
2714,-2421.0281804303713,-0.00136473475419961
2715,-2422.83391692759,-0.0013675422298699011
2716,-2424.639653424809,-0.0013703497055401923
2717,-2426.445389922027,-0.0013731571812104829
2718,-2428.2511264192453,-0.0013759646568807734
2719,-2430.056862916464,-0.0013787721325510646
2720,-2431.862599413683,-0.0013815796082213558
2721,-2433.668335910901,-0.0013843870838916464
2722,-2435.4740724081194,-0.001387194559561937
2723,-2437.279808905338,-0.0013900020352322282
2724,-2439.085545402557,-0.0013928095109025196
2725,-2440.891281899775,-0.0013956169865728101
2726,-2442.6970183969934,-0.0013984244622431007
2727,-2444.502754894212,-0.0014012319379133919
2728,-2446.308491391431,-0.001404039413583683
2729,-2448.114227888649,-0.0014068468892539736
2730,-2449.9199643858674,-0.0014096543649242642
2731,-2451.725700883086,-0.0014124618405945554
2732,-2453.531437380305,-0.0014152693162648466
2733,-2455.337173877523,-0.0014180767919351371
2734,-2457.1429103747414,-0.0014208842676054277
2735,-2458.94864687196,-0.001423691743275719
2736,-2460.754383369179,-0.00142649921894601
2737,-2462.560119866397,-0.0014293066946163007
2738,-2464.3658563636154,-0.0014321141702865912
2739,-2466.171592860834,-0.0014349216459568824
2740,-2467.977329358053,-0.0014377291216271738
2741,-2469.783065855271,-0.0014405365972974644
2742,-2471.5888023524894,-0.001443344072967755
2743,-2473.394538849708,-0.0014461515486380461
2744,-2475.200275346927,-0.0014489590243083373
2745,-2477.006011844145,-0.001451766499978628
2746,-2478.8117483413635,-0.0014545739756489184
2747,-2480.617484838582,-0.0014573814513192096
2748,-2482.423221335801,-0.0014601889269895009
2749,-2484.228957833019,-0.0014629964026597914
2750,-2486.0346943302375,-0.001465803878330082
2751,-2487.840430827456,-0.0014686113540003732
2752,-2489.646167324675,-0.0014714188296706644
2753,-2491.451903821893,-0.001474226305340955
2754,-2493.2576403191115,-0.0014770337810112455
2755,-2495.06337681633,-0.0014798412566815367
2756,-2496.869113313549,-0.001482648732351828
2757,-2498.6748498107672,-0.0014854562080221186
2758,-2500.4805863079855,-0.001488263683692409
2759,-2502.2863228052042,-0.0014910711593627004
2760,-2504.092059302423,-0.0014939966014850096
2761,-2505.8977957996412,-0.0014971187211542218
2762,-2507.7035322968595,-0.001500240840823434
2763,-2509.5092687940783,-0.001503362960492647
2764,-2511.315005291297,-0.0015064850801618601
2765,-2513.1207417885153,-0.0015096071998310723
2766,-2514.9264782857335,-0.0015127293195002845
2767,-2516.7322147829523,-0.0015158514391694973
2768,-2518.537951280171,-0.0015189735588387104
2769,-2520.3436877773893,-0.0015220956785079226
2770,-2522.1494242746076,-0.0015252177981771348
2771,-2523.9551607718263,-0.0015283399178463478
2772,-2525.760897269045,-0.001531462037515561
2773,-2527.5666337662633,-0.0015345841571847729
2774,-2529.3723702634816,-0.0015377062768539853
2775,-2531.1781067607003,-0.0015408283965231981
2776,-2532.983843257919,-0.0015439505161924112
2777,-2534.7895797551373,-0.0015470726358616234
2778,-2536.5953162523556,-0.0015501947555308356
2779,-2538.4010527495743,-0.0015533168752000486
2780,-2540.206789246793,-0.0015564389948692615
2781,-2542.0125257440113,-0.0015595611145384739
2782,-2543.81826224123,-0.0015626832342076867
2783,-2545.623998738449,-0.0015658053538768998
2784,-2547.429735235667,-0.001568927473546112
2785,-2549.2354717328853,-0.0015720495932153241
2786,-2551.041208230104,-0.0015751717128845372
2787,-2552.846944727323,-0.00157829383255375
2788,-2554.652681224541,-0.0015814159522229622
2789,-2556.4584177217594,-0.0015845380718921744
2790,-2558.264154218978,-0.0015876601915613875
2791,-2560.069890716197,-0.0015907823112306005
2792,-2561.875627213415,-0.0015939044308998127
2793,-2563.6813637106334,-0.001597026550569025
2794,-2565.487100207852,-0.001600148670238238
2795,-2567.292836705071,-0.0016032707899074508
2796,-2569.098573202289,-0.001606392909576663
2797,-2570.9043096995074,-0.0016095150292458752
2798,-2572.710046196726,-0.0016126371489150883
2799,-2574.515782693945,-0.0016157592685843013
2800,-2576.321519191163,-0.0016188813882535135
2801,-2578.1272556883814,-0.0016220035079227257
2802,-2579.9329921856,-0.0016251256275919388
2803,-2581.738728682819,-0.0016282477472611516
2804,-2583.544465180037,-0.0016313698669303638
2805,-2585.3502016772554,-0.001634491986599576
2806,-2587.155938174474,-0.001637614106268789
2807,-2588.961674671693,-0.001640736225938002
2808,-2590.767411168911,-0.0016438583456072143
2809,-2592.5731476661294,-0.0016469804652764265
2810,-2594.378884163348,-0.0016501025849456393
2811,-2596.184620660567,-0.0016532247046148524
2812,-2597.990357157785,-0.0016563468242840646
2813,-2599.7960936550035,-0.0016594689439532768
2814,-2601.601830152222,-0.0016625910636224898
2815,-2603.407566649441,-0.0016657131832917029
2816,-2605.213303146659,-0.001668835302960915
2817,-2607.0190396438775,-0.0016719574226301272
2818,-2608.824776141096,-0.00167507954229934
2819,-2610.630512638315,-0.0016782016619685531
2820,-2612.436249135533,-0.0016813237816377653
2821,-2614.2419856327515,-0.0016844459013069775
2822,-2616.04772212997,-0.0016875680209761906
2823,-2617.853458627189,-0.0016906901406454034
2824,-2619.6591951244072,-0.0016938122603146158
2825,-2621.4649316216255,-0.001696934379983828
2826,-2623.2706681188442,-0.0017000564996530409
2827,-2625.076404616063,-0.001703178619322254
2828,-2626.8821411132812,-0.0017061650855130506
2829,-2628.6878776104995,-0.0017090229646354602
2830,-2630.4936141077183,-0.0017118808437578705
2831,-2632.299350604937,-0.0017147387228802807
2832,-2634.1050871021553,-0.0017175966020026904
2833,-2635.9108235993735,-0.0017204544811251
2834,-2637.7165600965923,-0.0017233123602475103
2835,-2639.522296593811,-0.0017261702393699205
2836,-2641.3280330910293,-0.0017290281184923302
2837,-2643.1337695882476,-0.0017318859976147398
2838,-2644.9395060854663,-0.00173474387673715
2839,-2646.745242582685,-0.0017376017558595603
2840,-2648.5509790799033,-0.00174045963498197
2841,-2650.3567155771216,-0.0017433175141043794
2842,-2652.1624520743403,-0.0017461753932267897
2843,-2653.968188571559,-0.0017490332723492001
2844,-2655.7739250687773,-0.0017518911514716096
2845,-2657.5796615659956,-0.0017547490305940192
2846,-2659.3853980632143,-0.0017576069097164295
2847,-2661.191134560433,-0.0017604647888388397
2848,-2662.9968710576513,-0.0017633226679612494
2849,-2664.8026075548696,-0.001766180547083659
2850,-2666.6083440520883,-0.0017690384262060693
2851,-2668.414080549307,-0.0017718963053284795
2852,-2670.2198170465253,-0.0017747541844508892
2853,-2672.0255535437436,-0.0017776120635732988
2854,-2673.8312900409624,-0.001780469942695709
2855,-2675.637026538181,-0.0017833278218181193
2856,-2677.4427630353994,-0.001786185700940529
2857,-2679.2484995326176,-0.0017890435800629386
2858,-2681.0542360298364,-0.0017919014591853489
2859,-2682.859972527055,-0.0017947593383077591
2860,-2684.6657090242734,-0.0017976172174301688
2861,-2686.4714455214917,-0.0018004750965525782
2862,-2688.2771820187104,-0.0018033329756749887
2863,-2690.082918515929,-0.001806190854797399
2864,-2691.8886550131474,-0.0018090487339198086
2865,-2693.6943915103657,-0.001811906613042218
2866,-2695.5001280075844,-0.0018147644921646282
2867,-2697.305864504803,-0.0018176223712870387
2868,-2699.1116010020214,-0.0018204802504094481
2869,-2700.91733749924,-0.0018233381295318586
2870,-2702.723073996459,-0.001826196008654269
2871,-2704.528810493677,-0.0018290538877766783
2872,-2706.3345469908954,-0.001831911766899088
2873,-2708.140283488114,-0.0018347696460214982
2874,-2709.946019985333,-0.0018376275251439085
2875,-2711.751756482551,-0.0018404854042663181
2876,-2713.5574929797694,-0.0018433432833887277
2877,-2715.363229476988,-0.001846201162511138
2878,-2717.168965974207,-0.0018490590416335483
2879,-2718.974702471425,-0.001851916920755958
2880,-2720.7804389686435,-0.0018547747998783675
2881,-2722.586175465862,-0.0018576326790007778
2882,-2724.391911963081,-0.001860490558123188
2883,-2726.197648460299,-0.0018633484372455977
2884,-2728.0033849575175,-0.0018662063163680073
2885,-2729.809121454736,-0.0018690641954904176
2886,-2731.614857951955,-0.0018719220746128279
2887,-2733.420594449173,-0.0018747799537352375
2888,-2735.2263309463915,-0.0018776378328576471
2889,-2737.0320674436102,-0.0018804957119800574
2890,-2738.837803940829,-0.0018833535911024677
2891,-2740.6435404380472,-0.0018862114702248773
2892,-2742.4492769352655,-0.0018890693493472867
2893,-2744.2550134324842,-0.0018919272284696972
2894,-2746.060749929703,-0.0018947851075921075
2895,-2747.8664864269213,-0.001897642986714517
2896,-2749.6722229241395,-0.0019005008658369265
2897,-2751.4779594213583,-0.0019033587449593368
2898,-2753.283695918577,-0.001906216624081747
2899,-2755.0894324157953,-0.0019090745032041567
2900,-2756.8951689130135,-0.0019119323823265663
2901,-2758.7009054102323,-0.001913847209778739
2902,-2760.506641907451,-0.0019154674726531782
2903,-2762.3123784046693,-0.0019170877355276167
2904,-2764.1181149018876,-0.0019187079984020554
2905,-2765.9238513991063,-0.0019203282612764944
2906,-2767.729587896325,-0.0019219485241509335
2907,-2769.5353243935433,-0.0019235687870253722
2908,-2771.3410608907616,-0.0019251890498998107
2909,-2773.1467973879803,-0.0019268093127742499
2910,-2774.952533885199,-0.0019284295756486888
2911,-2776.7582703824173,-0.0019300498385231275
2912,-2778.5640068796356,-0.0019316701013975663
2913,-2780.3697433768543,-0.0019332903642720052
2914,-2782.175479874073,-0.0019349106271464443
2915,-2783.9812163712913,-0.001936530890020883
2916,-2785.7869528685096,-0.0019381511528953216
2917,-2787.5926893657283,-0.0019397714157697607
2918,-2789.398425862947,-0.0019413916786441996
2919,-2791.2041623601654,-0.0019430119415186384
2920,-2793.0098988573836,-0.001944632204393077
2921,-2794.8156353546024,-0.001946252467267516
2922,-2796.621371851821,-0.0019478727301419552
2923,-2798.4271083490394,-0.0019494929930163937
2924,-2800.2328448462576,-0.0019511132558908324
2925,-2802.0385813434764,-0.0019527335187652715
2926,-2803.844317840695,-0.0019543537816397107
2927,-2805.6500543379134,-0.001955974044514149
2928,-2807.4557908351317,-0.0019575943073885877
2929,-2809.2615273323504,-0.001959214570263027
2930,-2811.067263829569,-0.001960834833137466
2931,-2812.8730003267874,-0.0019624550960119047
2932,-2814.6787368240057,-0.001964075358886343
2933,-2816.4844733212244,-0.001965695621760782
2934,-2818.290209818443,-0.0019673158846352213
2935,-2820.0959463156614,-0.00196893614750966
2936,-2821.90168281288,-0.001970556410384099
2937,-2823.7074193100984,-0.0019721766732585374
2938,-2825.513155807317,-0.0019737969361329766
2939,-2827.3188923045354,-0.0019754171990074153
2940,-2829.124628801754,-0.0019770374618818544
2941,-2830.9303652989724,-0.001978657724756293
2942,-2832.736101796191,-0.001980277987630732
2943,-2834.5418382934095,-0.0019818982505051706
2944,-2836.347574790628,-0.0019835185133796097
2945,-2838.1533112878465,-0.0019851387762540485
2946,-2839.959047785065,-0.0019867590391284876
2947,-2841.7647842822835,-0.001988379302002926
2948,-2843.570520779502,-0.001989999564877365
2949,-2845.3762572767205,-0.0019916198277518038
2950,-2847.181993773939,-0.001993240090626243
2951,-2848.9877302711575,-0.0019948603535006816
2952,-2850.793466768376,-0.0019964806163751203
2953,-2852.5992032655945,-0.001998100879249559
2954,-2854.4049397628132,-0.001999721142123998
2955,-2856.2106762600315,-0.002001341404998437
2956,-2858.0164127572502,-0.002002961667872876
2957,-2859.8221492544685,-0.0020045819307473144
2958,-2861.6278857516872,-0.0020062021936217535
2959,-2863.4336222489055,-0.0020078224564961922
2960,-2865.2393587461243,-0.0020094427193706314
2961,-2867.0450952433425,-0.00201106298224507
2962,-2868.8508317405613,-0.002012683245119509
2963,-2870.6565682377795,-0.0020143035079939475
2964,-2872.4623047349983,-0.0020159237708683867
2965,-2874.2680412322165,-0.0020175440337428254
2966,-2876.0737777294353,-0.0020191642966172645
2967,-2877.8795142266536,-0.002020784559491703
2968,-2879.6852507238723,-0.002022404822366142
2969,-2881.4909872210906,-0.0020240250852405807
2970,-2883.2967237183093,-0.00202564534811502
2971,-2885.1024602155276,-0.0020272656109894586
2972,-2886.9081967127463,-0.0020288858738638973
2973,-2888.7139332099646,-0.002030506136738336
2974,-2890.5196697071833,-0.002032126399612775
2975,-2892.3254062044016,-0.002033746662487214
2976,-2894.1311427016203,-0.002035366925361653
2977,-2895.9368791988386,-0.0020369871882360913
2978,-2897.7426156960573,-0.0020386074511105304
2979,-2899.5483521932756,-0.0020391159017743837
2980,-2901.3540886904943,-0.0020388570053484095
2981,-2903.1598251877126,-0.0020385981089224357
2982,-2904.9655616849313,-0.0020383392124964615
2983,-2906.7712981821496,-0.0020380803160704873
2984,-2908.5770346793684,-0.002037821419644513
2985,-2910.3827711765866,-0.002037562523218539
2986,-2912.1885076738054,-0.0020373036267925648
2987,-2913.9942441710236,-0.002037044730366591
2988,-2915.7999806682424,-0.002036785833940617
2989,-2917.6057171654606,-0.0020365269375146426
2990,-2919.4114536626794,-0.0020362680410886684
2991,-2921.2171901598977,-0.0020360091446626942
2992,-2923.0229266571164,-0.00203575024823672
2993,-2924.8286631543347,-0.0020354913518107463
2994,-2926.6343996515534,-0.002035232455384772
2995,-2928.440136148772,-0.002034973558958798
2996,-2930.2458726459904,-0.0020347146625328237
2997,-2932.051609143209,-0.0020344557661068495
2998,-2933.8573456404274,-0.0020341968696808753
2999,-2935.663082137646,-0.0020339379732549016
3000,-2937.4688186348644,-0.0020336790768289274
3001,-2939.274555132083,-0.002033420180402953
3002,-2941.0802916293014,-0.002033161283976979
3003,-2942.88602812652,-0.002032902387551005
3004,-2944.6917646237384,-0.0020326434911250306
3005,-2946.497501120957,-0.002032384594699057
3006,-2948.3032376181754,-0.0020321256982730827
3007,-2950.108974115394,-0.0020318668018471085
3008,-2951.9147106126125,-0.0020316079054211343
3009,-2953.720447109831,-0.00203134900899516
3010,-2955.5261836070495,-0.002031090112569186
3011,-2957.331920104268,-0.002030831216143212
3012,-2959.1376566014865,-0.002030572319717238
3013,-2960.943393098705,-0.0020303134232912638
3014,-2962.7491295959235,-0.0020300545268652896
3015,-2964.554866093142,-0.0020297956304393154
3016,-2966.3606025903605,-0.002029536734013341
3017,-2968.166339087579,-0.0020292778375873674
3018,-2969.9720755847975,-0.0020290189411613932
3019,-2971.777812082016,-0.002028760044735419
3020,-2973.5835485792345,-0.002028501148309445
3021,-2975.3892850764532,-0.0020282422518834707
3022,-2977.1950215736715,-0.0020279833554574965
3023,-2979.0007580708902,-0.0020277244590315227
3024,-2980.8064945681085,-0.0020274655626055485
3025,-2982.6122310653273,-0.0020272066661795743
3026,-2984.4179675625455,-0.0020269477697536
3027,-2986.2237040597643,-0.002026688873327626
3028,-2988.0294405569825,-0.0020264299769016518
3029,-2989.8351770542013,-0.002026171080475678
3030,-2991.6409135514195,-0.002025912184049704
3031,-2993.4466500486383,-0.0020256532876237296
3032,-2995.2523865458566,-0.0020253943911977554
3033,-2997.0581230430753,-0.0020251354947717812
3034,-2998.8638595402936,-0.002024876598345807
3035,-3000.6695960375123,-0.0020246177019198333
3036,-3002.4753325347306,-0.002024358805493859
3037,-3004.2810690319493,-0.002024099909067885
3038,-3006.0868055291676,-0.0020238410126419107
3039,-3007.8925420263863,-0.0020235821162159365
3040,-3009.6982785236046,-0.0020233232197899628
3041,-3011.5040150208233,-0.0020230643233639886
3042,-3013.3097515180416,-0.0020228054269380144
3043,-3015.1154880152603,-0.00202254653051204
3044,-3016.9212245124786,-0.002022287634086066
3045,-3018.7269610096973,-0.002022028737660092
3046,-3020.5326975069156,-0.002021769841234118
3047,-3022.3384340041343,-0.002021510944808144
3048,-3024.1441705013526,-0.0020212520483821697
3049,-3025.9499069985714,-0.0020209931519561955
3050,-3027.7556434957896,-0.0020207342555302213
3051,-3029.5613799930084,-0.002020475359104247
3052,-3031.3671164902266,-0.0020202164626782733
3053,-3033.1728529874454,-0.002019957566252299
3054,-3034.9785894846636,-0.002019698669826325
3055,-3036.7843259818824,-0.0020194397734003507
3056,-3038.5900624791007,-0.0020191808769743766
3057,-3040.3957989763194,-0.0020189219805484024
3058,-3042.2015354735377,-0.0020186630841224286
3059,-3044.0072719707564,-0.0020184041876964544
3060,-3045.8130084679747,-0.0020181452912704802
3061,-3047.6187449651934,-0.002017886394844506
3062,-3049.4244814624117,-0.002017627498418532
3063,-3051.2302179596304,-0.0020165950525258955
3064,-3053.0359544568487,-0.0020144614845081536
3065,-3054.8416909540674,-0.0020123279164904113
3066,-3056.6474274512857,-0.0020101943484726694
3067,-3058.4531639485044,-0.002008060780454927
3068,-3060.2589004457227,-0.0020059272124371853
3069,-3062.0646369429414,-0.0020037936444194425
3070,-3063.8703734401597,-0.0020016600764017007
3071,-3065.6761099373784,-0.0019995265083839584
3072,-3067.4818464345967,-0.0019973929403662165
3073,-3069.2875829318155,-0.001995259372348474
3074,-3071.0933194290337,-0.0019931258043307323
3075,-3072.8990559262525,-0.0019909922363129896
3076,-3074.7047924234707,-0.0019888586682952477
3077,-3076.5105289206895,-0.0019867251002775054
3078,-3078.3162654179077,-0.0019845915322597636
3079,-3080.1220019151265,-0.0019824579642420213
3080,-3081.927738412345,-0.001980324396224279
3081,-3083.7334749095635,-0.001978190828206537
3082,-3085.539211406782,-0.0019760572601887944
3083,-3087.3449479040005,-0.0019739236921710525
3084,-3089.150684401219,-0.00197179012415331
3085,-3090.9564208984375,-0.0019696565561355683
3086,-3092.7621573956562,-0.001967522988117826
3087,-3094.5678938928745,-0.001965389420100084
3088,-3096.3736303900932,-0.0019632558520823414
3089,-3098.1793668873115,-0.0019611222840645996
3090,-3099.9851033845302,-0.0019589887160468573
3091,-3101.7908398817485,-0.0019568551480291154
3092,-3103.5965763789673,-0.001954721580011373
3093,-3105.4023128761855,-0.0019525880119936312
3094,-3107.2080493734043,-0.0019504544439758887
3095,-3109.0137858706225,-0.0019483208759581469
3096,-3110.8195223678413,-0.0019461873079404043
3097,-3112.6252588650595,-0.0019440537399226625
3098,-3114.4309953622783,-0.0019419201719049202
3099,-3116.2367318594966,-0.0019397866038871783
3100,-3118.0424683567153,-0.0019376530358694358
3101,-3119.8482048539336,-0.001935519467851694
3102,-3121.6539413511523,-0.0019333858998339516
3103,-3123.4596778483706,-0.0019312523318162098
3104,-3125.2654143455893,-0.0019291187637984672
3105,-3127.0711508428076,-0.0019269851957807254
3106,-3128.8768873400263,-0.001924851627762983
3107,-3130.6826238372446,-0.0019227180597452412
3108,-3132.4883603344633,-0.0019205844917274987
3109,-3134.2940968316816,-0.0019184509237097568
3110,-3136.0998333289003,-0.0019163173556920143
3111,-3137.9055698261186,-0.0019141837876742725
3112,-3139.7113063233373,-0.0019120502196565302
3113,-3141.5170428205556,-0.0019099166516387883
3114,-3143.3227793177743,-0.0019077830836210458
3115,-3145.1285158149926,-0.001905649515603304
3116,-3146.9342523122114,-0.0019035159475855616
3117,-3148.7399888094296,-0.0019013823795678197
3118,-3150.5457253066484,-0.0018992488115500772
3119,-3152.3514618038666,-0.0018971152435323354
3120,-3154.1571983010854,-0.001894981675514593
3121,-3155.9629347983036,-0.001892848107496851
3122,-3157.7686712955224,-0.0018907145394791087
3123,-3159.5744077927407,-0.0018885809714613668
3124,-3161.3801442899594,-0.0018864474034436243
3125,-3163.1858807871777,-0.0018843138354258824
3126,-3164.9916172843964,-0.0018821802674081401
3127,-3166.7973537816147,-0.0018800466993903983
3128,-3168.6030902788334,-0.0018779131313726557
3129,-3170.4088267760517,-0.0018757795633549139
3130,-3172.2145632732704,-0.0018736459953371716
3131,-3174.0202997704887,-0.0018715124273194297
3132,-3175.8260362677074,-0.0018693788593016872
3133,-3177.6317727649257,-0.0018672452912839453
3134,-3179.4375092621444,-0.0018651117232662028
3135,-3181.2432457593627,-0.001862978155248461
3136,-3183.0489822565814,-0.0018608445872307186
3137,-3184.8547187537997,-0.0018587110192129768
3138,-3186.6604552510184,-0.0018565774511952343
3139,-3188.4661917482367,-0.0018544438831774924
3140,-3190.2719282454555,-0.00185231031515975
3141,-3192.0776647426737,-0.0018501767471420082
3142,-3193.8834012398925,-0.0018480431791242657
3143,-3195.6891377371107,-0.0018459096111065239
3144,-3197.4948742343295,-0.0018437760430887813
3145,-3199.3006107315477,-0.0018416424750710395
3146,-3201.1063472287665,-0.0018395089070532972
3147,-3202.9120837259848,-0.0018373753390355553
3148,-3204.7178202232035,-0.0018352417710178128
3149,-3206.5235567204218,-0.001833108203000071
3150,-3208.3292932176405,-0.0018309746349823286
3151,-3210.135029714859,-0.0018288410669645868
3152,-3211.9407662120775,-0.0018267074989468442
3153,-3213.746502709296,-0.0018245739309291024
3154,-3215.5522392065145,-0.001821972169036267
3155,-3217.357975703733,-0.0018190235868976406
3156,-3219.1637122009515,-0.0018160750047590134
3157,-3220.96944869817,-0.0018131264226203868
3158,-3222.7751851953885,-0.0018101778404817595
3159,-3224.580921692607,-0.0018072292583431332
3160,-3226.3866581898255,-0.001804280676204506
3161,-3228.192394687044,-0.0018013320940658793
3162,-3229.9981311842625,-0.001798383511927252
3163,-3231.803867681481,-0.0017954349297886257
3164,-3233.6096041786996,-0.0017924863476499985
3165,-3235.415340675918,-0.0017895377655113719
3166,-3237.2210771731366,-0.0017865891833727446
3167,-3239.0268136703553,-0.0017836406012341174
3168,-3240.8325501675736,-0.0017806920190954908
3169,-3242.6382866647923,-0.0017777434369568635
3170,-3244.4440231620106,-0.0017747948548182371
3171,-3246.2497596592293,-0.00177184627267961
3172,-3248.0554961564476,-0.0017688976905409833
3173,-3249.8612326536663,-0.001765949108402356
3174,-3251.6669691508846,-0.0017630005262637295
3175,-3253.4727056481033,-0.0017600519441251022
3176,-3255.2784421453216,-0.0017571033619864758
3177,-3257.0841786425403,-0.0017541547798478486
3178,-3258.8899151397586,-0.001751206197709222
3179,-3260.6956516369773,-0.0017482576155705947
3180,-3262.5013881341956,-0.0017453090334319681
3181,-3264.3071246314144,-0.001742360451293341
3182,-3266.1128611286326,-0.0017394118691547145
3183,-3267.9185976258514,-0.0017364632870160873
3184,-3269.7243341230696,-0.0017335147048774607
3185,-3271.5300706202884,-0.0017305661227388334
3186,-3273.3358071175066,-0.0017276175406002068
3187,-3275.1415436147254,-0.0017246689584615796
3188,-3276.9472801119437,-0.0017217203763229532
3189,-3278.7530166091624,-0.001718771794184326
3190,-3280.5587531063807,-0.0017158232120456994
3191,-3282.3644896035994,-0.0017128746299070721
3192,-3284.1702261008177,-0.0017099260477684457
3193,-3285.9759625980364,-0.0017069774656298185
3194,-3287.7816990952547,-0.0017040288834911919
3195,-3289.5874355924734,-0.0017010803013525646
3196,-3291.3931720896917,-0.001698131719213938
3197,-3293.1989085869104,-0.0016951831370753108
3198,-3295.0046450841287,-0.0016922345549366844
3199,-3296.8103815813474,-0.0016892859727980572
3200,-3298.6161180785657,-0.0016863373906594306
3201,-3300.4218545757844,-0.0016833888085208033
3202,-3302.2275910730027,-0.001680440226382177
3203,-3304.0333275702214,-0.0016774916442435497
3204,-3305.8390640674397,-0.0016745430621049231
3205,-3307.6448005646585,-0.0016715944799662959
3206,-3309.4505370618767,-0.0016686458978276693
3207,-3311.2562735590955,-0.001665697315689042
3208,-3313.0620100563137,-0.0016627487335504156
3209,-3314.8677465535325,-0.0016598001514117884
3210,-3316.6734830507507,-0.0016568515692731618
3211,-3318.4792195479695,-0.0016539029871345345
3212,-3320.2849560451878,-0.001650954404995908
3213,-3322.0906925424065,-0.0016480058228572807
3214,-3323.8964290396248,-0.0016450572407186543
3215,-3325.7021655368435,-0.001642108658580027
3216,-3327.5079020340618,-0.0016391600764414005
3217,-3329.3136385312805,-0.0016362114943027732
3218,-3331.119375028499,-0.0016332629121641466
3219,-3332.9251115257175,-0.0016303143300255194
3220,-3334.730848022936,-0.001627365747886893
3221,-3336.5365845201545,-0.0016244171657482658
3222,-3338.342321017373,-0.0016214685836096392
3223,-3340.1480575145915,-0.001618520001471012
3224,-3341.95379401181,-0.0016155714193323855
3225,-3343.7595305090285,-0.001612622837193758
3226,-3345.565267006247,-0.0016096742550551317
3227,-3347.3710035034655,-0.0016067256729165045
3228,-3349.176740000684,-0.0016037770907778779
3229,-3350.9824764979026,-0.0016008285086392506
3230,-3352.788212995121,-0.0015978799265006242
3231,-3354.5939494923396,-0.001594931344361997
3232,-3356.399685989558,-0.0015919827622233704
3233,-3358.2054224867766,-0.0015890341800847431
3234,-3360.011158983995,-0.0015860855979461165
3235,-3361.8168954812136,-0.0015831370158074893
3236,-3363.622631978432,-0.001580188433668863
3237,-3365.4283684756506,-0.0015772398515302357
3238,-3367.234104972869,-0.001574291269391609
3239,-3369.0398414700876,-0.0015713426872529818
3240,-3370.845577967306,-0.0015683941051143555
3241,-3372.6513144645246,-0.0015654455229757282
3242,-3374.457050961743,-0.0015624969408371016
3243,-3376.2627874589616,-0.0015595483586984744
3244,-3378.06852395618,-0.0015565997765598478
3245,-3379.8742604533986,-0.0015536511944212205
3246,-3381.679996950617,-0.0015507026122825941
3247,-3383.4857334478356,-0.001547754030143967
3248,-3385.291469945054,-0.0015448054480053403
3249,-3387.0972064422726,-0.001541856865866713
3250,-3388.902942939491,-0.0015389082837280865
3251,-3390.7086794367096,-0.0015359597015894592
3252,-3392.5144159339284,-0.0015331282373585418
3253,-3394.3201524311467,-0.0015305104233965918
3254,-3396.1258889283654,-0.001527892609434641
3255,-3397.9316254255837,-0.0015252747954726908
3256,-3399.7373619228024,-0.0015226569815107401
3257,-3401.5430984200207,-0.00152003916754879
3258,-3403.3488349172394,-0.0015174213535868392
3259,-3405.1545714144577,-0.0015148035396248894
3260,-3406.9603079116764,-0.0015121857256629385
3261,-3408.7660444088947,-0.0015095679117009884
3262,-3410.5717809061134,-0.0015069500977390377
3263,-3412.3775174033317,-0.0015043322837770875
3264,-3414.1832539005504,-0.0015017144698151368
3265,-3415.9889903977687,-0.0014990966558531868
3266,-3417.7947268949874,-0.001496478841891236
3267,-3419.6004633922057,-0.001493861027929286
3268,-3421.4061998894244,-0.0014912432139673351
3269,-3423.2119363866427,-0.001488625400005385
3270,-3425.0176728838615,-0.0014860075860434344
3271,-3426.8234093810797,-0.0014833897720814844
3272,-3428.6291458782985,-0.0014807719581195334
3273,-3430.4348823755167,-0.0014781541441575834
3274,-3432.2406188727355,-0.0014755363301956327
3275,-3434.0463553699537,-0.0014729185162336827
3276,-3435.8520918671725,-0.001470300702271732
3277,-3437.6578283643908,-0.0014676828883097817
3278,-3439.4635648616095,-0.001465065074347831
3279,-3441.2693013588278,-0.001462447260385881
3280,-3443.0750378560465,-0.0014598294464239303
3281,-3444.8807743532648,-0.0014572116324619803
3282,-3446.6865108504835,-0.0014545938185000294
3283,-3448.492247347702,-0.0014519760045380793
3284,-3450.2979838449205,-0.0014493581905761286
3285,-3452.103720342139,-0.0014467403766141786
3286,-3453.9094568393575,-0.0014441225626522277
3287,-3455.715193336576,-0.0014415047486902777
3288,-3457.5209298337945,-0.001438886934728327
3289,-3459.326666331013,-0.001436269120766377
3290,-3461.1324028282315,-0.0014336513068044262
3291,-3462.93813932545,-0.001431033492842476
3292,-3464.7438758226685,-0.0014284156788805253
3293,-3466.549612319887,-0.0014257978649185753
3294,-3468.3553488171056,-0.0014231800509566246
3295,-3470.161085314324,-0.0014205622369946743
3296,-3471.9668218115426,-0.0014179444230327236
