CHANNEL,EVENT,CLIP NAME,START TIME,END TIME,DURATION,STATE,Frames,Runtime,Beats
1,1204,Heartbeat Tempo Mapped-40.L   ,00:11:13:21,00:11:13:29,00:00:00:07,Unmuted,20211,7,0
1,1206,Heartbeat Tempo Mapped-42.L   ,00:11:14:03,00:11:14:20,00:00:00:16,Unmuted,20223,16,0
1,1207,Heartbeat Tempo Mapped-34.L   ,00:11:15:00,00:11:15:07,00:00:00:07,Unmuted,20250,7,1
1,1208,Heartbeat Tempo Mapped-35.L   ,00:11:15:11,00:11:15:29,00:00:00:17,Unmuted,20261,17,0
1,1209,Heartbeat Tempo Mapped-36.L   ,00:11:16:07,00:11:16:15,00:00:00:07,Unmuted,20287,7,1
1,1210,Heartbeat Tempo Mapped-37.L   ,00:11:16:19,00:11:17:06,00:00:00:17,Unmuted,20299,17,0
1,1211,Heartbeat Tempo Mapped-38.L   ,00:11:17:15,00:11:17:23,00:00:00:07,Unmuted,20325,7,1
1,1212,Heartbeat Tempo Mapped-39.L   ,00:11:17:27,00:11:18:14,00:00:00:17,Unmuted,20337,17,0
1,1213,Heartbeat Tempo Mapped-40.L   ,00:11:18:21,00:11:18:29,00:00:00:07,Unmuted,20361,7,1
1,1215,Heartbeat Tempo Mapped-42.L   ,00:11:19:03,00:11:19:20,00:00:00:16,Unmuted,20373,16,1
1,1216,Heartbeat Tempo Mapped-34.L   ,00:11:19:28,00:11:20:05,00:00:00:07,Unmuted,20398,7,0
1,1217,Heartbeat Tempo Mapped-79.L   ,00:11:20:08,00:11:20:26,00:00:00:17,Unmuted,20408,17,1
1,1218,Heartbeat Tempo Mapped-36.L   ,00:11:21:04,00:11:21:11,00:00:00:07,Unmuted,20434,7,0
1,1219,Nu Heartbeat.01_01-52.L       ,00:11:21:15,00:11:22:01,00:00:00:16,Unmuted,20445,16,1
1,1220,Nu Heartbeat.01_01-54.L       ,00:11:22:08,00:11:22:16,00:00:00:07,Unmuted,20468,7,0
1,1221,Nu Heartbeat.01_01-56.L       ,00:11:22:20,00:11:23:07,00:00:00:16,Unmuted,20480,16,1
1,1222,Nu Heartbeat.01_01-58.L       ,00:11:23:13,00:11:23:21,00:00:00:07,Unmuted,20503,7,0
1,1223,Nu Heartbeat.01_01-60.L       ,00:11:23:25,00:11:24:11,00:00:00:16,Unmuted,20515,16,1
1,1224,Nu Heartbeat.01_01-62.L       ,00:11:24:17,00:11:24:25,00:00:00:07,Unmuted,20537,7,0
1,1225,Nu Heartbeat.01_01-44.L       ,00:11:24:29,00:11:25:15,00:00:00:16,Unmuted,20549,16,1
1,1226,Nu Heartbeat.01_01-02.L       ,00:11:25:21,00:11:25:29,00:00:00:07,Unmuted,20571,7,0
1,1227,Nu Heartbeat.01_01-04.L       ,00:11:26:03,00:11:26:19,00:00:00:16,Unmuted,20583,16,1
1,1228,Nu Heartbeat.01_01-06.L       ,00:11:26:25,00:11:27:03,00:00:00:07,Unmuted,20605,7,0
1,1229,Nu Heartbeat.01_01-08.L       ,00:11:27:06,00:11:27:22,00:00:00:16,Unmuted,20616,16,1
1,1230,Nu Heartbeat.01_01-10.L       ,00:11:27:28,00:11:28:06,00:00:00:07,Unmuted,20638,7,0
1,1231,Nu Heartbeat.01_01-12.L       ,00:11:28:09,00:11:28:25,00:00:00:16,Unmuted,20649,16,1
1,1232,Nu Heartbeat.01_01-14.L       ,00:11:29:00,00:11:29:08,00:00:00:07,Unmuted,20670,7,0
1,1233,Nu Heartbeat.01_01-16.L       ,00:11:29:11,00:11:29:28,00:00:00:16,Unmuted,20681,16,1
1,1234,Nu Heartbeat.01_01-18.L       ,00:11:30:02,00:11:30:10,00:00:00:07,Unmuted,20702,7,0
1,1235,Nu Heartbeat.01_01-20.L       ,00:11:30:13,00:11:31:00,00:00:00:16,Unmuted,20713,16,1
1,1236,Nu Heartbeat.01_01-22.L       ,00:11:31:04,00:11:31:12,00:00:00:07,Unmuted,20734,7,0
1,1237,Nu Heartbeat.01_01-24.L       ,00:11:31:15,00:11:32:01,00:00:00:16,Unmuted,20745,16,1
1,1238,Nu Heartbeat.01_01-26.L       ,00:11:32:06,00:11:32:13,00:00:00:07,Unmuted,20766,7,0
1,1239,Nu Heartbeat.01_01-28.L       ,00:11:32:16,00:11:33:02,00:00:00:16,Unmuted,20776,16,1
1,1240,Nu Heartbeat.01_01-30.L       ,00:11:33:06,00:11:33:14,00:00:00:07,Unmuted,20796,7,0
1,1241,Nu Heartbeat.01_01-32.L       ,00:11:33:17,00:11:34:03,00:00:00:16,Unmuted,20807,16,1
1,1242,Nu Heartbeat.01_01-34.L       ,00:11:34:07,00:11:34:15,00:00:00:07,Unmuted,20827,7,0
1,1243,Nu Heartbeat.01_01-36.L       ,00:11:34:17,00:11:35:04,00:00:00:16,Unmuted,20837,16,1
1,1244,Nu Heartbeat.01_01-38.L       ,00:11:35:07,00:11:35:15,00:00:00:07,Unmuted,20857,7,0
1,1245,Nu Heartbeat.01_01-40.L       ,00:11:35:17,00:11:36:04,00:00:00:16,Unmuted,20867,16,1
1,1246,Nu Heartbeat.01_01-42.L       ,00:11:36:07,00:11:36:15,00:00:00:07,Unmuted,20887,7,0
1,1247,Nu Heartbeat.01_01-44.L       ,00:11:36:17,00:11:37:04,00:00:00:16,Unmuted,20897,16,1
1,1248,Nu Heartbeat.01_01-46.L       ,00:11:37:07,00:11:37:15,00:00:00:07,Unmuted,20917,7,0
1,1249,Nu Heartbeat.01_01-48.L       ,00:11:37:16,00:11:38:03,00:00:00:16,Unmuted,20926,16,1
1,1250,Nu Heartbeat.01_01-50.L       ,00:11:38:06,00:11:38:14,00:00:00:07,Unmuted,20946,7,0
1,1251,Nu Heartbeat.01_01-52.L       ,00:11:38:16,00:11:39:02,00:00:00:16,Unmuted,20956,16,1
1,1252,Nu Heartbeat.01_01-54.L       ,00:11:39:05,00:11:39:13,00:00:00:07,Unmuted,20975,7,0
1,1253,Nu Heartbeat.01_01-56.L       ,00:11:39:14,00:11:40:01,00:00:00:16,Unmuted,20984,16,1
1,1254,Nu Heartbeat.01_01-58.L       ,00:11:40:03,00:11:40:11,00:00:00:07,Unmuted,21003,7,0
1,1255,Nu Heartbeat.01_01-60.L       ,00:11:40:13,00:11:40:29,00:00:00:16,Unmuted,21013,16,1
1,1256,Nu Heartbeat.01_01-62.L       ,00:11:41:02,00:11:41:10,00:00:00:07,Unmuted,21032,7,0
1,1257,Nu Heartbeat.01_01-44.L       ,00:11:41:11,00:11:41:27,00:00:00:16,Unmuted,21041,16,1
1,1258,Nu Heartbeat.01_01-02.L       ,00:11:41:29,00:11:42:07,00:00:00:07,Unmuted,21059,7,0
1,1259,Nu Heartbeat.01_01-04.L       ,00:11:42:09,00:11:42:25,00:00:00:16,Unmuted,21069,16,1
1,1260,Nu Heartbeat.01_01-06.L       ,00:11:42:27,00:11:43:05,00:00:00:07,Unmuted,21087,7,0
1,1261,Nu Heartbeat.01_01-08.L       ,00:11:43:06,00:11:43:23,00:00:00:16,Unmuted,21096,16,1
1,1262,Nu Heartbeat.01_01-10.L       ,00:11:43:24,00:11:44:02,00:00:00:07,Unmuted,21114,7,0
1,1263,Nu Heartbeat.01_01-12.L       ,00:11:44:03,00:11:44:20,00:00:00:16,Unmuted,21123,16,1
1,1264,Nu Heartbeat.01_01-14.L       ,00:11:44:21,00:11:44:29,00:00:00:07,Unmuted,21141,7,0
1,1265,Nu Heartbeat.01_01-16.L       ,00:11:45:00,00:11:45:17,00:00:00:16,Unmuted,21150,16,1
1,1266,Nu Heartbeat.01_01-213.L      ,00:11:45:18,00:11:45:25,00:00:00:07,Unmuted,21168,7,0
1,1267,Nu Heartbeat.01_01-20.L       ,00:11:45:27,00:11:46:14,00:00:00:16,Unmuted,21177,16,1
1,1268,Nu Heartbeat.01_01-22.L       ,00:11:46:15,00:11:46:23,00:00:00:07,Unmuted,21195,7,0
1,1269,Nu Heartbeat.01_01-24.L       ,00:11:46:23,00:11:47:10,00:00:00:16,Unmuted,21203,16,1
1,1270,Nu Heartbeat.01_01-26.L       ,00:11:47:11,00:11:47:19,00:00:00:07,Unmuted,21221,7,0
1,1271,Nu Heartbeat.01_01-60.L       ,00:11:47:19,00:11:48:06,00:00:00:16,Unmuted,21229,16,1
1,1272,Nu Heartbeat.01_01-190.L      ,00:11:48:07,00:11:48:14,00:00:00:07,Unmuted,21247,7,0
1,1273,Nu Heartbeat.01_01-189.L      ,00:11:48:14,00:11:49:02,00:00:00:17,Unmuted,21254,17,1
1,1274,Nu Heartbeat.01_01-191.L      ,00:11:49:02,00:11:49:20,00:00:00:17,Unmuted,21272,17,0
1,1275,Nu Heartbeat.01_01-10.L       ,00:11:50:07,00:11:50:15,00:00:00:07,Unmuted,21307,7,1
1,1276,Nu Heartbeat.01_01-194.L      ,00:11:50:16,00:11:51:02,00:00:00:15,Unmuted,21316,15,0
1,1277,Nu Heartbeat.01_01-195.L      ,00:11:51:02,00:11:51:09,00:00:00:06,Unmuted,21332,6,1
1,1278,Nu Heartbeat.01_01-196.L      ,00:11:51:09,00:11:51:16,00:00:00:06,Unmuted,21339,6,0
1,1279,Nu Heartbeat.01_01-198.L      ,00:11:51:16,00:11:51:22,00:00:00:06,Unmuted,21346,6,1
1,1280,Nu Heartbeat.01_01-199.L      ,00:11:51:22,00:11:52:05,00:00:00:12,Unmuted,21352,12,0
1,1281,Nu Heartbeat.01_01-200.L      ,00:11:52:05,00:11:52:12,00:00:00:06,Unmuted,21365,6,1
1,1282,Nu Heartbeat.01_01-201.L      ,00:11:52:12,00:11:52:25,00:00:00:13,Unmuted,21372,13,0
1,1283,Nu Heartbeat.01_01-76.L       ,00:11:52:26,00:11:53:04,00:00:00:08,Unmuted,21386,8,1
1,1284,Nu Heartbeat.01_01-60.L       ,00:11:53:12,00:11:53:29,00:00:00:16,Unmuted,21402,16,0
1,1285,Nu Heartbeat.01_01-202.L      ,00:11:54:05,00:11:54:11,00:00:00:06,Unmuted,21425,6,1
1,1286,Nu Heartbeat.01_01-203.L      ,00:11:54:12,00:11:54:27,00:00:00:14,Unmuted,21432,14,0
1,1287,Nu Heartbeat.01_01-171.L      ,00:11:54:27,00:11:55:04,00:00:00:07,Unmuted,21447,7,1
1,1288,Nu Heartbeat.01_01-170.L      ,00:11:55:04,00:11:55:22,00:00:00:17,Unmuted,21454,17,0
1,1289,Nu Heartbeat.01_01-204.L      ,00:11:55:24,00:11:55:29,00:00:00:04,Unmuted,21474,4,1
1,1290,Nu Heartbeat.01_01-205.L      ,00:11:55:29,00:11:56:06,00:00:00:07,Unmuted,21479,7,0
1,1291,Nu Heartbeat.01_01-172.L      ,00:11:56:07,00:11:56:12,00:00:00:05,Unmuted,21487,5,1
1,1292,Nu Heartbeat.01_01-207.L      ,00:11:56:13,00:11:56:22,00:00:00:08,Unmuted,21493,8,0
1,1293,Nu Heartbeat.01_01-208.L      ,00:11:56:22,00:11:56:28,00:00:00:06,Unmuted,21502,6,1
1,1294,Nu Heartbeat.01_01-209.L      ,00:11:56:29,00:11:57:09,00:00:00:10,Unmuted,21509,10,0
1,1295,Nu Heartbeat.01_01-210.L      ,00:11:57:09,00:11:57:16,00:00:00:06,Unmuted,21519,6,1
1,1296,Nu Heartbeat.01_01-211.L      ,00:11:57:17,00:11:57:26,00:00:00:09,Unmuted,21527,9,0
1,1297,Nu Heartbeat.01_01-22.L       ,00:11:57:27,00:11:58:05,00:00:00:08,Unmuted,21537,8,1
1,1298,Nu Heartbeat.01_01-212.L      ,00:11:58:06,00:11:58:16,00:00:00:09,Unmuted,21546,9,0
1,1299,Nu Heartbeat.01_01-174.L      ,00:11:58:16,00:11:58:25,00:00:00:08,Unmuted,21556,8,1
