timestep,depth,Theta
3582,-539.3326,11.265509
3583,-539.483,11.262695
3584,-539.6334,11.259882
3585,-539.7838,11.257069
3586,-539.93427,11.254254
3587,-540.0847,11.25144
3588,-540.2351,11.248628
3589,-540.38556,11.245813
3590,-540.53595,11.243
3591,-540.6864,11.240187
3592,-540.83685,11.237372
3593,-540.98724,11.234504
3594,-541.1377,11.23153
3595,-541.2881,11.228558
3596,-541.43854,11.225584
3597,-541.589,11.22261
3598,-541.7394,11.219638
3599,-541.88983,11.216664
3600,-542.0403,11.213691
3601,-542.1907,11.210718
3602,-542.3411,11.207745
3603,-542.4915,11.204773
3604,-542.64197,11.201799
3605,-542.7924,11.198826
3606,-542.9428,11.195853
3607,-543.09326,11.19288
3608,-543.24365,11.189907
3609,-543.3941,11.1869335
3610,-543.54456,11.18396
3611,-543.69495,11.180987
3612,-543.8454,11.178014
3613,-543.9958,11.175041
3614,-544.14624,11.172068
3615,-544.2967,11.169094
3616,-544.4471,11.1661215
3617,-544.59753,11.163148
3618,-544.7479,11.160175
3619,-544.8984,11.157202
3620,-545.0488,11.154228
3621,-545.1992,11.151256
3622,-545.3497,11.148282
3623,-545.5001,11.1453085
3624,-545.6505,11.142336
3625,-545.80096,11.139362
3626,-545.95135,11.136391
3627,-546.1018,11.133417
3628,-546.25226,11.130444
3629,-546.40265,11.127471
3630,-546.5531,11.124497
3631,-546.7035,11.121525
3632,-546.85394,11.118551
3633,-547.0044,11.115578
3634,-547.1548,11.112605
3635,-547.30524,11.109632
3636,-547.4556,11.106659
3637,-547.6061,11.103685
3638,-547.75653,11.100712
3639,-547.9069,11.097739
3640,-548.0574,11.094766
3641,-548.2078,11.091792
3642,-548.3582,11.0888195
3643,-548.50867,11.085846
3644,-548.65906,11.082873
3645,-548.8095,11.0799
3646,-548.95996,11.076926
3647,-549.11035,11.073954
3648,-549.2608,11.07098
3649,-549.4112,11.068008
3650,-549.56165,11.065035
3651,-549.7121,11.062061
3652,-549.8625,11.059089
3653,-550.01294,11.056115
3654,-550.1633,11.053143
3655,-550.3138,11.050169
3656,-550.46423,11.047195
3657,-550.6146,11.044223
3658,-550.7651,11.041249
3659,-550.91547,11.038277
3660,-551.0659,11.035303
3661,-551.2164,11.03233
3662,-551.36676,11.029357
3663,-551.5172,11.026383
3664,-551.66766,11.02341
3665,-551.81805,11.020437
3666,-551.9685,11.017464
3667,-552.1189,11.014491
3668,-552.26935,11.011518
3669,-552.4198,11.008544
3670,-552.5702,11.005571
3671,-552.72064,11.002598
3672,-552.87103,10.999626
3673,-553.0215,10.996653
3674,-553.17194,10.993679
3675,-553.3223,10.990706
3676,-553.4728,10.987733
3677,-553.62317,10.98476
3678,-553.7736,10.981787
3679,-553.9241,10.978813
3680,-554.07446,10.975841
3681,-554.2249,10.972867
3682,-554.37537,10.969893
3683,-554.52576,10.966921
3684,-554.6762,10.963947
3685,-554.8266,10.960975
3686,-554.97705,10.958001
3687,-555.1275,10.955028
3688,-555.2779,10.952055
3689,-555.42834,10.949081
3690,-555.57874,10.946109
3691,-555.7292,10.943135
3692,-555.87964,10.940162
3693,-556.03,10.937189
3694,-556.1805,10.934216
3695,-556.3309,10.931244
3696,-556.4813,10.92827
3697,-556.6318,10.925297
3698,-556.78217,10.922324
3699,-556.9326,10.919351
3700,-557.083,10.916378
3701,-557.23346,10.913404
3702,-557.3839,10.910431
3703,-557.5343,10.907458
3704,-557.68475,10.904485
3705,-557.8352,10.901511
3706,-557.9856,10.898539
3707,-558.13605,10.895565
3708,-558.28644,10.892592
3709,-558.4369,10.889619
3710,-558.58734,10.886645
3711,-558.73773,10.883673
3712,-558.8882,10.880699
3713,-559.0386,10.877727
3714,-559.189,10.874753
3715,-559.3395,10.871779
3716,-559.48987,10.868807
3717,-559.6403,10.865833
3718,-559.7907,10.862862
3719,-559.94116,10.859888
3720,-560.0916,10.8569145
3721,-560.242,10.853942
3722,-560.39246,10.850968
3723,-560.5429,10.847995
3724,-560.6933,10.845022
3725,-560.84375,10.842049
3726,-560.99414,10.839076
3727,-561.1446,10.8361025
3728,-561.29504,10.833129
3729,-561.44543,10.830156
3730,-561.5959,10.827183
3731,-561.7463,10.82421
3732,-561.8967,10.821237
3733,-562.0472,10.818263
3734,-562.1976,10.81529
3735,-562.348,10.812317
3736,-562.4984,10.809344
3737,-562.64886,10.806371
3738,-562.7993,10.803397
3739,-562.9497,10.800425
3740,-563.10016,10.797451
3741,-563.25055,10.794479
3742,-563.401,10.791506
3743,-563.55145,10.788532
3744,-563.70184,10.78556
3745,-563.8523,10.782586
3746,-564.00275,10.779613
3747,-564.15314,10.77664
3748,-564.3036,10.773666
3749,-564.454,10.770694
3750,-564.60443,10.76772
3751,-564.7549,10.764747
3752,-564.9053,10.761774
3753,-565.0557,10.7588005
3754,-565.2061,10.755828
3755,-565.35657,10.752854
3756,-565.507,10.749881
3757,-565.6574,10.746908
3758,-565.80786,10.743935
3759,-565.95825,10.740962
3760,-566.1087,10.737988
3761,-566.25916,10.735015
3762,-566.40955,10.732042
3763,-566.56,10.729069
3764,-566.71045,10.726095
3765,-566.86084,10.723124
3766,-567.0113,10.72015
3767,-567.1617,10.717177
3768,-567.31213,10.714204
3769,-567.4626,10.71123
3770,-567.613,10.708258
3771,-567.7634,10.705284
3772,-567.9138,10.7023115
3773,-568.0643,10.699338
3774,-568.2147,10.696364
3775,-568.3651,10.693392
3776,-568.51556,10.690418
3777,-568.66595,10.687446
3778,-568.8164,10.684472
3779,-568.96686,10.681499
3780,-569.11725,10.678526
3781,-569.2677,10.675552
3782,-569.41815,10.672579
3783,-569.56854,10.669606
3784,-569.719,10.666633
3785,-569.8694,10.66366
3786,-570.01984,10.6606865
3787,-570.1703,10.657713
3788,-570.3207,10.654741
3789,-570.4711,10.651768
3790,-570.6215,10.648795
3791,-570.772,10.645822
3792,-570.9224,10.642848
3793,-571.0728,10.639875
3794,-571.22327,10.636902
3795,-571.37366,10.633929
3796,-571.5241,10.630956
3797,-571.67456,10.627982
3798,-571.82495,10.62501
3799,-571.9754,10.622036
3800,-572.1258,10.619063
3801,-572.27625,10.61609
3802,-572.4267,10.613116
3803,-572.5771,10.610144
3804,-572.72754,10.60717
3805,-572.878,10.604197
3806,-573.0284,10.601224
3807,-573.17883,10.59825
3808,-573.3292,10.595278
3809,-573.4797,10.592304
3810,-573.6301,10.589331
3811,-573.7805,10.586359
3812,-573.93097,10.5833845
3813,-574.08136,10.580413
3814,-574.2318,10.577439
3815,-574.38226,10.574466
3816,-574.53265,10.571493
3817,-574.6831,10.56852
3818,-574.8335,10.565547
3819,-574.98395,10.562573
3820,-575.1344,10.5596
3821,-575.2848,10.556627
3822,-575.43524,10.553654
3823,-575.5857,10.55068
3824,-575.7361,10.547708
3825,-575.88654,10.544734
3826,-576.0369,10.541761
3827,-576.1874,10.538788
3828,-576.3378,10.535814
3829,-576.4882,10.532784
3830,-576.6387,10.529438
3831,-576.78906,10.5260935
3832,-576.9395,10.522747
3833,-577.08997,10.519401
3834,-577.24036,10.516055
3835,-577.3908,10.512709
3836,-577.5412,10.509364
3837,-577.69165,10.506018
3838,-577.8421,10.502671
3839,-577.9925,10.499326
3840,-578.14294,10.495979
3841,-578.29333,10.492635
3842,-578.4438,10.489288
3843,-578.59424,10.485942
3844,-578.7446,10.482596
3845,-578.8951,10.47925
3846,-579.04553,10.4759035
3847,-579.1959,10.472559
3848,-579.3464,10.469213
3849,-579.49677,10.465867
3850,-579.6472,10.462521
3851,-579.79767,10.459175
3852,-579.94806,10.45583
3853,-580.0985,10.452483
3854,-580.2489,10.449139
3855,-580.39935,10.445792
3856,-580.5498,10.442446
3857,-580.7002,10.4391
3858,-580.85065,10.435754
3859,-581.00104,10.432409
3860,-581.1515,10.429063
3861,-581.30194,10.425716
3862,-581.45233,10.422371
3863,-581.6028,10.419024
3864,-581.75323,10.415678
3865,-581.9036,10.4123335
3866,-582.0541,10.408987
3867,-582.20447,10.405642
3868,-582.3549,10.402295
3869,-582.5054,10.398949
3870,-582.65576,10.395604
3871,-582.8062,10.392258
3872,-582.9566,10.388912
3873,-583.10706,10.385567
3874,-583.2575,10.382219
3875,-583.4079,10.378875
3876,-583.55835,10.375528
3877,-583.70874,10.372183
3878,-583.8592,10.368837
3879,-584.00964,10.365491
3880,-584.16003,10.362145
3881,-584.3105,10.358799
3882,-584.4609,10.355454
3883,-584.6113,10.352108
3884,-584.7618,10.348762
3885,-584.9122,10.345416
3886,-585.0626,10.34207
3887,-585.2131,10.338723
3888,-585.36346,10.335379
3889,-585.5139,10.332032
3890,-585.6643,10.328687
3891,-585.81476,10.32534
3892,-585.9652,10.321994
3893,-586.1156,10.318649
3894,-586.26605,10.315303
3895,-586.41644,10.311957
3896,-586.5669,10.308611
3897,-586.71735,10.305265
3898,-586.86774,10.30192
3899,-587.0182,10.2985735
3900,-587.1686,10.295229
3901,-587.31903,10.2918825
3902,-587.4695,10.288536
3903,-587.6199,10.285191
3904,-587.7703,10.281844
3905,-587.9208,10.278498
3906,-588.07117,10.275153
3907,-588.2216,10.271807
3908,-588.372,10.268461
3909,-588.52246,10.265115
3910,-588.6729,10.261768
3911,-588.8233,10.258424
3912,-588.97375,10.255077
3913,-589.12415,10.251732
3914,-589.2746,10.248385
3915,-589.42505,10.245039
3916,-589.57544,10.241694
3917,-589.7259,10.238348
3918,-589.8763,10.2350025
3919,-590.02673,10.231656
3920,-590.1772,10.22831
3921,-590.3276,10.224965
3922,-590.478,10.221619
3923,-590.6284,10.218273
3924,-590.7789,10.214928
3925,-590.9293,10.211581
3926,-591.0797,10.208236
3927,-591.23016,10.204889
3928,-591.3806,10.201543
3929,-591.531,10.198198
3930,-591.68146,10.194852
3931,-591.83185,10.191506
3932,-591.9823,10.18816
3933,-592.13275,10.1848135
3934,-592.28314,10.181469
3935,-592.4336,10.1781225
3936,-592.584,10.174777
3937,-592.73444,10.171431
3938,-592.8849,10.168084
3939,-593.0353,10.16474
3940,-593.1857,10.161393
3941,-593.3361,10.158048
3942,-593.4866,10.154701
3943,-593.637,10.151355
3944,-593.7874,10.14801
3945,-593.93787,10.144664
3946,-594.0883,10.141317
3947,-594.2387,10.137972
3948,-594.38916,10.134626
3949,-594.53955,10.131281
3950,-594.69,10.127934
3951,-594.84045,10.124588
3952,-594.99084,10.1212435
3953,-595.1413,10.117897
3954,-595.2917,10.114552
3955,-595.44214,10.111205
3956,-595.5926,10.107859
3957,-595.743,10.104514
3958,-595.89343,10.101168
3959,-596.0438,10.097822
3960,-596.1943,10.094476
3961,-596.3447,10.091129
3962,-596.4951,10.087785
3963,-596.64557,10.084438
3964,-596.79596,10.081093
3965,-596.9464,10.077746
3966,-597.09686,10.0744
3967,-597.24725,10.071055
3968,-597.3977,10.067709
3969,-597.54816,10.064363
3970,-597.69855,10.061017
3971,-597.849,10.057671
3972,-597.9994,10.054326
3973,-598.14984,10.05098
3974,-598.3003,10.047633
3975,-598.4507,10.044289
3976,-598.60114,10.040942
3977,-598.7515,10.037597
3978,-598.902,10.03425
3979,-599.0524,10.030904
3980,-599.2028,10.027559
3981,-599.3533,10.024213
3982,-599.50366,10.020867
3983,-599.6541,10.017521
3984,-599.80457,10.014174
3985,-599.95496,10.01083
3986,-600.1054,10.0074835
3987,-600.25586,10.004137
3988,-600.40625,10.000792
3989,-600.5567,9.997445
3990,-600.7071,9.994101
3991,-600.85754,9.990754
3992,-601.008,9.987408
3993,-601.1584,9.984062
3994,-601.30884,9.980716
3995,-601.4592,9.977371
3996,-601.6097,9.974025
3997,-601.76013,9.970678
3998,-601.9105,9.967334
3999,-602.061,9.963987
4000,-602.21136,9.960642
4001,-602.3618,9.957295
4002,-602.51227,9.953949
4003,-602.66266,9.950604
4004,-602.8131,9.947258
4005,-602.96356,9.943912
4006,-603.11395,9.940566
4007,-603.2644,9.93722
4008,-603.4148,9.933875
4009,-603.56525,9.930529
4010,-603.7157,9.927182
4011,-603.8661,9.923837
4012,-604.01654,9.92049
4013,-604.16693,9.917146
4014,-604.3174,9.913799
4015,-604.46783,9.910453
4016,-604.6182,9.907107
4017,-604.7687,9.903761
4018,-604.91907,9.900416
4019,-605.0695,9.89707
4020,-605.22,9.8937235
4021,-605.37036,9.890378
4022,-605.5208,9.8870325
4023,-605.6712,9.883687
4024,-605.82166,9.880341
4025,-605.9721,9.876994
4026,-606.1225,9.87365
4027,-606.27295,9.870303
4028,-606.4234,9.866957
4029,-606.5738,9.863611
4030,-606.72424,9.860265
4031,-606.87463,9.85692
4032,-607.0251,9.853574
4033,-607.17554,9.850227
4034,-607.3259,9.846882
4035,-607.4764,9.843535
4036,-607.6268,9.840191
4037,-607.7772,9.836844
4038,-607.9277,9.833498
4039,-608.07806,9.8301525
4040,-608.2285,9.826806
4041,-608.3789,9.823462
4042,-608.52936,9.820115
4043,-608.6798,9.816769
4044,-608.8302,9.813423
4045,-608.98065,9.810078
4046,-609.1311,9.806731
4047,-609.2815,9.803386
4048,-609.43195,9.800039
4049,-609.58234,9.796695
4050,-609.7328,9.793348
4051,-609.88324,9.790002
4052,-610.0336,9.786656
4053,-610.1841,9.78331
4054,-610.3345,9.779965
4055,-610.4849,9.776619
4056,-610.6354,9.7732725
4057,-610.78577,9.769927
4058,-610.9362,9.766581
4059,-611.0866,9.763236
4060,-611.23706,9.75989
4061,-611.3875,9.756543
4062,-611.5379,9.753198
4063,-611.68835,9.749851
4064,-611.83875,9.746507
4065,-611.9892,9.74316
4066,-612.13965,9.739814
4067,-612.29004,9.736468
4068,-612.4405,9.733122
4069,-612.59094,9.729776
4070,-612.74133,9.726431
4071,-612.8918,9.723084
4072,-613.0422,9.71974
4073,-613.1926,9.716348
4074,-613.3431,9.712919
4075,-613.49347,9.709493
4076,-613.6439,9.706064
4077,-613.7943,9.702638
4078,-613.94476,9.699209
4079,-614.0952,9.695781
4080,-614.2456,9.692354
4081,-614.39606,9.688926
4082,-614.54645,9.685498
4083,-614.6969,9.682071
4084,-614.84735,9.678642
4085,-614.99774,9.675215
4086,-615.1482,9.671786
4087,-615.29865,9.668359
4088,-615.44904,9.664931
4089,-615.5995,9.661503
4090,-615.7499,9.658076
4091,-615.9003,9.654648
4092,-616.0508,9.651219
4093,-616.2012,9.647793
4094,-616.3516,9.644364
4095,-616.502,9.640938
4096,-616.65247,9.637509
4097,-616.8029,9.634081
4098,-616.9533,9.630653
4099,-617.10376,9.627226
4100,-617.25415,9.623798
4101,-617.4046,9.62037
4102,-617.55505,9.616941
4103,-617.70544,9.613515
4104,-617.8559,9.610086
4105,-618.0063,9.60666
4106,-618.15674,9.603231
4107,-618.3072,9.599803
4108,-618.4576,9.596376
4109,-618.60803,9.592948
4110,-618.7585,9.5895195
4111,-618.9089,9.586092
4112,-619.0593,9.5826645
4113,-619.2097,9.579237
4114,-619.36017,9.575809
4115,-619.5106,9.57238
4116,-619.661,9.5689535
4117,-619.81146,9.565525
4118,-619.96185,9.5620985
4119,-620.1123,9.55867
4120,-620.26276,9.555242
4121,-620.41315,9.551815
4122,-620.5636,9.548387
4123,-620.714,9.544959
4124,-620.86444,9.541531
4125,-621.0149,9.538103
4126,-621.1653,9.534676
4127,-621.31573,9.531247
4128,-621.4662,9.527819
4129,-621.6166,9.524392
4130,-621.767,9.520964
4131,-621.9174,9.517537
4132,-622.0679,9.514109
4133,-622.2183,9.51068
4134,-622.3687,9.507254
4135,-622.51917,9.503825
4136,-622.66956,9.500398
4137,-622.82,9.496969
4138,-622.97046,9.493542
4139,-623.12085,9.490114
4140,-623.2713,9.486686
4141,-623.4217,9.483259
4142,-623.57214,9.479831
4143,-623.7226,9.476402
4144,-623.873,9.472976
4145,-624.02344,9.469547
4146,-624.1738,9.466121
4147,-624.3243,9.462692
4148,-624.47473,9.459264
4149,-624.6251,9.455836
4150,-624.7756,9.452409
4151,-624.926,9.44898
4152,-625.0764,9.445553
4153,-625.22687,9.442124
4154,-625.37726,9.438698
4155,-625.5277,9.435269
4156,-625.67816,9.431841
4157,-625.82855,9.428414
4158,-625.979,9.424986
4159,-626.1294,9.421559
4160,-626.27985,9.418131
4161,-626.4303,9.414702
4162,-626.5807,9.411276
4163,-626.73114,9.407847
4164,-626.88153,9.40442
4165,-627.032,9.400991
4166,-627.18243,9.397564
4167,-627.3328,9.394136
4168,-627.4833,9.390708
4169,-627.6337,9.3872795
4170,-627.7841,9.383853
4171,-627.9346,9.3804245
4172,-628.08496,9.376998
4173,-628.2354,9.3735695
4174,-628.38586,9.370141
4175,-628.53625,9.3667145
4176,-628.6867,9.363286
4177,-628.8371,9.3598585
4178,-628.98755,9.35643
4179,-629.138,9.353003
4180,-629.2884,9.349575
4181,-629.43884,9.346147
4182,-629.58923,9.34272
4183,-629.7397,9.339292
4184,-629.89014,9.335863
4185,-630.0405,9.332437
4186,-630.191,9.329008
4187,-630.3414,9.325581
4188,-630.4918,9.322153
4189,-630.6423,9.318725
4190,-630.79266,9.315297
4191,-630.9431,9.311869
4192,-631.09357,9.308441
4193,-631.24396,9.305014
4194,-631.3944,9.301585
4195,-631.5448,9.298159
4196,-631.69525,9.29473
4197,-631.8457,9.291302
4198,-631.9961,9.287875
4199,-632.14655,9.284447
4200,-632.29694,9.281019
4201,-632.4474,9.277592
4202,-632.59784,9.274163
4203,-632.7482,9.270736
4204,-632.8987,9.267307
4205,-633.0491,9.263881
4206,-633.1995,9.260452
4207,-633.35,9.257024
4208,-633.50037,9.253597
4209,-633.6508,9.250169
4210,-633.8013,9.24674
4211,-633.95166,9.243314
4212,-634.1021,9.239885
4213,-634.2525,9.236459
4214,-634.40295,9.23303
4215,-634.5534,9.229602
4216,-634.7038,9.226174
4217,-634.85425,9.222747
4218,-635.00464,9.219319
4219,-635.1551,9.215891
4220,-635.30554,9.212462
4221,-635.45593,9.209036
4222,-635.6064,9.205607
4223,-635.7568,9.202181
4224,-635.9072,9.198752
4225,-636.0577,9.195324
4226,-636.20807,9.191897
4227,-636.3585,9.188469
4228,-636.509,9.18504
4229,-636.65936,9.181613
4230,-636.8098,9.178185
4231,-636.9602,9.174758
4232,-637.11066,9.1713295
4233,-637.2611,9.167901
4234,-637.4115,9.1644745
4235,-637.56195,9.161046
4236,-637.71234,9.157619
4237,-637.8628,9.154191
4238,-638.01324,9.150763
4239,-638.16364,9.147336
4240,-638.3141,9.143908
4241,-638.4645,9.14048
4242,-638.6149,9.137053
4243,-638.7654,9.133624
4244,-638.9158,9.130197
4245,-639.0662,9.126768
4246,-639.2166,9.123342
4247,-639.36707,9.119913
4248,-639.5175,9.116485
4249,-639.6679,9.113058
4250,-639.81836,9.10963
4251,-639.9688,9.106201
4252,-640.1192,9.102775
4253,-640.26965,9.099346
4254,-640.42004,9.095919
4255,-640.5705,9.092491
4256,-640.72095,9.089063
4257,-640.87134,9.085635
4258,-641.0218,9.082207
4259,-641.1722,9.07878
4260,-641.32263,9.075352
4261,-641.4731,9.071923
4262,-641.6235,9.068497
4263,-641.7739,9.065068
4264,-641.9243,9.061642
4265,-642.07477,9.058213
4266,-642.2252,9.054785
4267,-642.3756,9.051358
4268,-642.52606,9.04793
4269,-642.6765,9.044501
4270,-642.8269,9.041074
4271,-642.97736,9.037646
4272,-643.12775,9.034219
4273,-643.2782,9.03079
4274,-643.42865,9.027362
4275,-643.57904,9.023935
4276,-643.7295,9.020507
4277,-643.8799,9.01708
4278,-644.03033,9.013652
4279,-644.1808,9.010223
4280,-644.3312,9.006797
4281,-644.4816,9.003368
4282,-644.632,8.999941
4283,-644.7825,8.996512
4284,-644.9329,8.993085
4285,-645.0833,8.989657
4286,-645.23376,8.986229
4287,-645.38416,8.982802
4288,-645.5346,8.979374
4289,-645.68506,8.975945
4290,-645.83545,8.972519
4291,-645.9859,8.96909
4292,-646.13635,8.965662
4293,-646.28674,8.962235
4294,-646.4372,8.958807
4295,-646.5876,8.9553795
4296,-646.73804,8.951951
4297,-646.8885,8.9485235
4298,-647.0389,8.945096
4299,-647.18933,8.941668
4300,-647.3397,8.938241
4301,-647.4902,8.934813
4302,-647.6406,8.931384
4303,-647.791,8.927958
4304,-647.94147,8.924529
4305,-648.09186,8.921103
4306,-648.2423,8.917674
4307,-648.39276,8.914246
4308,-648.54315,8.910818
4309,-648.6936,8.907391
4310,-648.84406,8.903962
4311,-648.99445,8.900535
4312,-649.1449,8.897106
4313,-649.2953,8.89368
4314,-649.44574,8.890251
4315,-649.5962,8.886823
4316,-649.7466,8.883396
4317,-649.89703,8.879968
4318,-650.0474,8.876541
4319,-650.1979,8.873113
4320,-650.3483,8.869684
4321,-650.4987,8.866257
4322,-650.6492,8.862829
4323,-650.79956,8.859402
4324,-650.95,8.856298
4325,-651.10046,8.853384
4326,-651.25085,8.8504715
4327,-651.4013,8.847558
4328,-651.5517,8.844645
4329,-651.70215,8.841731
4330,-651.8526,8.838818
4331,-652.003,8.835904
4332,-652.15344,8.832991
4333,-652.3039,8.830076
4334,-652.4543,8.827164
4335,-652.60474,8.824249
4336,-652.7551,8.821337
4337,-652.9056,8.818423
4338,-653.056,8.815509
4339,-653.2064,8.812596
4340,-653.3569,8.809683
4341,-653.50726,8.806769
4342,-653.6577,8.803856
4343,-653.80817,8.800941
4344,-653.95856,8.798029
4345,-654.109,8.7951145
4346,-654.2594,8.792202
4347,-654.40985,8.7892885
4348,-654.5603,8.786374
4349,-654.7107,8.783462
4350,-654.86115,8.780548
4351,-655.0116,8.777634
4352,-655.162,8.774721
4353,-655.31244,8.771807
4354,-655.4628,8.768894
4355,-655.6133,8.76598
4356,-655.76373,8.763066
4357,-655.9141,8.760154
4358,-656.0646,8.757239
4359,-656.21497,8.754327
4360,-656.3654,8.751413
4361,-656.51587,8.748499
4362,-656.66626,8.745586
4363,-656.8167,8.742672
4364,-656.9671,8.739759
4365,-657.11755,8.736845
4366,-657.268,8.733932
4367,-657.4184,8.731019
4368,-657.56885,8.728105
4369,-657.71924,8.725192
4370,-657.8697,8.722279
4371,-658.02014,8.719364
4372,-658.17053,8.716452
4373,-658.321,8.713537
4374,-658.47144,8.710624
4375,-658.6218,8.70771
4376,-658.7723,8.704797
4377,-658.92267,8.701884
4378,-659.0731,8.69897
4379,-659.2236,8.696056
4380,-659.37396,8.693144
4381,-659.5244,8.690229
4382,-659.6748,8.687317
4383,-659.82526,8.684402
4384,-659.9757,8.681489
4385,-660.1261,8.6785755
4386,-660.27655,8.675662
4387,-660.42694,8.6727495
4388,-660.5774,8.669835
4389,-660.72784,8.666922
4390,-660.87823,8.664009
4391,-661.0287,8.661095
4392,-661.17914,8.65818
4393,-661.3295,8.655268
4394,-661.48,8.652354
4395,-661.6304,8.649441
4396,-661.7808,8.646527
4397,-661.9313,8.643614
4398,-662.08167,8.6407
4399,-662.2321,8.637787
4400,-662.3825,8.634874
4401,-662.53296,8.63196
4402,-662.6834,8.6290455
4403,-662.8338,8.626133
4404,-662.98425,8.6232195
4405,-663.13464,8.620306
4406,-663.2851,8.617393
4407,-663.43555,8.614479
4408,-663.58594,8.611566
4409,-663.7364,8.608652
4410,-663.8868,8.605739
4411,-664.03723,8.602825
4412,-664.1877,8.599911
4413,-664.3381,8.596998
4414,-664.4885,8.594085
4415,-664.639,8.59117
4416,-664.78937,8.588258
4417,-664.9398,8.585343
4418,-665.0902,8.582431
4419,-665.24066,8.579517
4420,-665.3911,8.576603
4421,-665.5415,8.57369
4422,-665.69196,8.570776
4423,-665.84235,8.567863
4424,-665.9928,8.56495
4425,-666.14325,8.562036
4426,-666.29364,8.559123
4427,-666.4441,8.556209
4428,-666.5945,8.553296
4429,-666.74493,8.550383
4430,-666.8954,8.547468
4431,-667.0458,8.544556
4432,-667.1962,8.541641
4433,-667.3467,8.538728
4434,-667.4971,8.535815
4435,-667.6475,8.532901
4436,-667.7979,8.529988
4437,-667.94836,8.527074
4438,-668.0988,8.52416
4439,-668.2492,8.521248
4440,-668.39966,8.518333
4441,-668.55005,8.515421
4442,-668.7005,8.5125065
4443,-668.85095,8.509593
4444,-669.00134,8.5066805
4445,-669.1518,8.503766
4446,-669.3022,8.500854
4447,-669.45264,8.497939
4448,-669.6031,8.495026
4449,-669.7535,8.492113
4450,-669.90393,8.489199
4451,-670.0544,8.486285
4452,-670.2048,8.483372
4453,-670.3552,8.480458
4454,-670.5056,8.477546
4455,-670.65607,8.474631
4456,-670.8065,8.471718
4457,-670.9569,8.468804
4458,-671.10736,8.465891
4459,-671.25775,8.462978
4460,-671.4082,8.460064
4461,-671.55865,8.45715
4462,-671.70905,8.454237
4463,-671.8595,8.4513235
4464,-672.0099,8.448411
4465,-672.16034,8.445497
4466,-672.3108,8.442583
4467,-672.4612,8.43967
4468,-672.61163,8.436756
4469,-672.762,8.433844
4470,-672.9125,8.430929
4471,-673.0629,8.428016
4472,-673.2133,8.425102
4473,-673.3638,8.422189
4474,-673.5142,8.419274
4475,-673.6646,8.416362
4476,-673.81506,8.413448
4477,-673.96545,8.410535
4478,-674.1159,8.407621
4479,-674.26636,8.404707
4480,-674.41675,8.401794
4481,-674.5672,8.398881
4482,-674.7176,8.3959675
4483,-674.86804,8.393054
4484,-675.0185,8.39014
4485,-675.1689,8.387227
4486,-675.31934,8.384314
4487,-675.4697,8.3814
4488,-675.6202,8.378487
4489,-675.7706,8.375572
4490,-675.921,8.37266
4491,-676.0715,8.369746
4492,-676.2219,8.366832
4493,-676.3723,8.363919
4494,-676.52277,8.361005
4495,-676.67316,8.358092
4496,-676.8236,8.355179
4497,-676.97406,8.352264
4498,-677.12445,8.349352
4499,-677.2749,8.346437
4500,-677.4253,8.343525
4501,-677.57574,8.340611
4502,-677.7262,8.337697
4503,-677.8766,8.3347845
4504,-678.02704,8.33187
4505,-678.1774,8.328958
4506,-678.3279,8.326044
4507,-678.47833,8.32313
4508,-678.6287,8.320217
4509,-678.7792,8.317303
4510,-678.92957,8.31439
4511,-679.08,8.311477
4512,-679.23047,8.308562
4513,-679.38086,8.30565
4514,-679.5313,8.302735
4515,-679.68176,8.299822
4516,-679.83215,8.296909
4517,-679.9826,8.293995
4518,-680.133,8.291082
4519,-680.28345,8.288168
4520,-680.4339,8.2852545
4521,-680.5843,8.282342
4522,-680.73474,8.279428
4523,-680.88513,8.276515
4524,-681.0356,8.273601
4525,-681.18604,8.270687
4526,-681.3364,8.267775
4527,-681.4869,8.26486
4528,-681.63727,8.261948
4529,-681.7877,8.259033
4530,-681.9382,8.25612
4531,-682.08856,8.253207
4532,-682.239,8.250293
4533,-682.38947,8.247379
4534,-682.53986,8.244466
4535,-682.6903,8.241552
4536,-682.8407,8.23864
4537,-682.99115,8.235725
4538,-683.1416,8.232812
4539,-683.292,8.229898
4540,-683.44244,8.226985
4541,-683.59283,8.224072
4542,-683.7433,8.221158
4543,-683.89374,8.218245
4544,-684.0441,8.215331
4545,-684.1946,8.212418
4546,-684.345,8.209505
4547,-684.4954,8.206591
4548,-684.6459,8.203677
4549,-684.79626,8.200764
4550,-684.9467,8.19785
4551,-685.0971,8.194938
4552,-685.24756,8.192023
4553,-685.398,8.18911
4554,-685.5484,8.186196
4555,-685.69885,8.183283
4556,-685.8493,8.180368
4557,-685.9997,8.177456
4558,-686.15015,8.174542
4559,-686.30054,8.171629
4560,-686.451,8.1687155
4561,-686.60144,8.165801
4562,-686.75183,8.162889
4563,-686.9023,8.159975
4564,-687.0527,8.157062
4565,-687.2031,8.154148
4566,-687.3536,8.151234
4567,-687.50397,8.148321
4568,-687.6544,8.145408
4569,-687.8048,8.142494
4570,-687.95526,8.139581
4571,-688.1057,8.136666
4572,-688.2561,8.133754
4573,-688.40656,8.13084
4574,-688.557,8.127926
4575,-688.7074,8.125013
4576,-688.85785,8.122099
4577,-689.00824,8.119186
4578,-689.1587,8.116273
4579,-689.30914,8.1133585
4580,-689.45953,8.110446
4581,-689.61,8.107532
