,Unnamed: 0,timestep,depth,Salinity,Theta,U,V,W
4063,4063,4063,-611.68835,35.246765,9.749851,-0.10943184,0.09526448,0.0009510557
4064,4064,4064,-611.83875,35.246437,9.746507,-0.10937827,0.09540677,0.0009515888
4065,4065,4065,-611.9892,35.24611,9.74316,-0.109324686,0.09554912,0.00095212203
4066,4066,4066,-612.13965,35.245785,9.739814,-0.109271094,0.09569147,0.00095265533
4067,4067,4067,-612.29004,35.245457,9.736468,-0.109217525,0.09583377,0.0009531884
4068,4068,4068,-612.4405,35.24513,9.733122,-0.10916394,0.09597612,0.0009537217
4069,4069,4069,-612.59094,35.244804,9.729776,-0.10911035,0.09611847,0.00095425494
4070,4070,4070,-612.74133,35.244476,9.726431,-0.10905678,0.09626076,0.000954788
4071,4071,4071,-612.8918,35.24415,9.723084,-0.10900319,0.096403114,0.0009553213
4072,4072,4072,-613.0422,35.243824,9.71974,-0.108949624,0.09654541,0.00095585437
4073,4073,4073,-613.1926,35.24349,9.716348,-0.10885806,0.09664709,0.000956214
4074,4074,4074,-613.3431,35.243145,9.712919,-0.10873532,0.09671539,0.00095643103
4075,4075,4075,-613.49347,35.2428,9.709493,-0.10861264,0.09678367,0.00095664803
4076,4076,4076,-613.6439,35.24246,9.706064,-0.10848991,0.096851975,0.00095686514
4077,4077,4077,-613.7943,35.242115,9.702638,-0.10836722,0.09692025,0.00095708214
4078,4078,4078,-613.94476,35.24177,9.699209,-0.10824449,0.09698856,0.00095729926
4079,4079,4079,-614.0952,35.241432,9.695781,-0.10812176,0.097056866,0.0009575163
4080,4080,4080,-614.2456,35.24109,9.692354,-0.10799907,0.09712514,0.0009577333
4081,4081,4081,-614.39606,35.240746,9.688926,-0.107876346,0.09719345,0.0009579504
4082,4082,4082,-614.54645,35.240402,9.685498,-0.107753664,0.09726173,0.0009581674
4083,4083,4083,-614.6969,35.24006,9.682071,-0.10763093,0.097330034,0.0009583845
4084,4084,4084,-614.84735,35.239716,9.678642,-0.1075082,0.09739834,0.0009586016
4085,4085,4085,-614.99774,35.239376,9.675215,-0.107385516,0.09746662,0.0009588186
4086,4086,4086,-615.1482,35.239033,9.671786,-0.10726278,0.097534925,0.0009590357
4087,4087,4087,-615.29865,35.23869,9.668359,-0.10714005,0.097603224,0.00095925276
4088,4088,4088,-615.44904,35.238346,9.664931,-0.10701737,0.0976715,0.00095946976
4089,4089,4089,-615.5995,35.238003,9.661503,-0.106894635,0.09773981,0.0009596869
4090,4090,4090,-615.7499,35.23766,9.658076,-0.106771946,0.097808085,0.0009599039
4091,4091,4091,-615.9003,35.23732,9.654648,-0.10664922,0.09787639,0.000960121
4092,4092,4092,-616.0508,35.236977,9.651219,-0.10652649,0.0979447,0.00096033805
4093,4093,4093,-616.2012,35.236633,9.647793,-0.106403805,0.09801298,0.00096055504
4094,4094,4094,-616.3516,35.23629,9.644364,-0.10628107,0.09808128,0.00096077216
4095,4095,4095,-616.502,35.235947,9.640938,-0.10615839,0.09814956,0.00096098916
4096,4096,4096,-616.65247,35.235603,9.637509,-0.10603566,0.09821786,0.0009612062
4097,4097,4097,-616.8029,35.235264,9.634081,-0.105912924,0.09828617,0.0009614233
4098,4098,4098,-616.9533,35.23492,9.630653,-0.10579024,0.098354444,0.0009616403
4099,4099,4099,-617.10376,35.234577,9.627226,-0.10566751,0.09842275,0.00096185744
4100,4100,4100,-617.25415,35.234234,9.623798,-0.10554482,0.09849103,0.00096207444
4101,4101,4101,-617.4046,35.23389,9.62037,-0.105422094,0.098559335,0.0009622915
4102,4102,4102,-617.55505,35.233547,9.616941,-0.10529936,0.09862764,0.0009625086
4103,4103,4103,-617.70544,35.233208,9.613515,-0.10517667,0.09869592,0.0009627256
4104,4104,4104,-617.8559,35.232864,9.610086,-0.10505395,0.098764226,0.0009629427
4105,4105,4105,-618.0063,35.23252,9.60666,-0.104931265,0.0988325,0.0009631597
4106,4106,4106,-618.15674,35.232178,9.603231,-0.10480853,0.09890081,0.0009633768
4107,4107,4107,-618.3072,35.231834,9.599803,-0.1046858,0.09896911,0.0009635939
4108,4108,4108,-618.4576,35.23149,9.596376,-0.10456312,0.099037394,0.0009638109
4109,4109,4109,-618.60803,35.23115,9.592948,-0.10444038,0.09910569,0.00096402795
4110,4110,4110,-618.7585,35.23081,9.5895195,-0.10431765,0.099174,0.00096424506
4111,4111,4111,-618.9089,35.230465,9.586092,-0.10419497,0.09924228,0.00096446206
4112,4112,4112,-619.0593,35.23012,9.5826645,-0.104072236,0.099310584,0.0009646792
4113,4113,4113,-619.2097,35.22978,9.579237,-0.10394955,0.09937886,0.0009648962
4114,4114,4114,-619.36017,35.229435,9.575809,-0.10382682,0.09944717,0.0009651132
4115,4115,4115,-619.5106,35.229095,9.57238,-0.10370409,0.099515475,0.00096533034
4116,4116,4116,-619.661,35.228752,9.5689535,-0.103581406,0.09958375,0.00096554734
4117,4117,4117,-619.81146,35.22841,9.565525,-0.10345867,0.09965205,0.00096576446
4118,4118,4118,-619.96185,35.228065,9.5620985,-0.10333599,0.09972034,0.00096598145
4119,4119,4119,-620.1123,35.227722,9.55867,-0.10321326,0.099788636,0.0009661985
4120,4120,4120,-620.26276,35.22738,9.555242,-0.103090525,0.09985694,0.0009664156
4121,4121,4121,-620.41315,35.22704,9.551815,-0.10296784,0.09992522,0.0009666326
4122,4122,4122,-620.5636,35.226696,9.548387,-0.10284511,0.09999353,0.00096684974
4123,4123,4123,-620.714,35.226353,9.544959,-0.10272242,0.100061804,0.00096706674
4124,4124,4124,-620.86444,35.22601,9.541531,-0.102599695,0.10013011,0.0009672838
4125,4125,4125,-621.0149,35.225666,9.538103,-0.10247696,0.10019842,0.0009675009
4126,4126,4126,-621.1653,35.225323,9.534676,-0.10235428,0.100266695,0.0009677179
4127,4127,4127,-621.31573,35.224983,9.531247,-0.10223155,0.100335,0.00096793496
4128,4128,4128,-621.4662,35.22464,9.527819,-0.102108814,0.1004033,0.0009681521
4129,4129,4129,-621.6166,35.224297,9.524392,-0.10198613,0.100471586,0.0009683691
4130,4130,4130,-621.767,35.223953,9.520964,-0.1018634,0.100539885,0.0009685862
4131,4131,4131,-621.9174,35.22361,9.517537,-0.10174072,0.10060816,0.0009688032
4132,4132,4132,-622.0679,35.223267,9.514109,-0.101617984,0.10067647,0.00096902024
4133,4133,4133,-622.2183,35.222927,9.51068,-0.10149525,0.10074478,0.00096923736
4134,4134,4134,-622.3687,35.222584,9.507254,-0.10137257,0.10081305,0.00096945436
4135,4135,4135,-622.51917,35.22224,9.503825,-0.10124984,0.10088136,0.0009696714
4136,4136,4136,-622.66956,35.221897,9.500398,-0.101127155,0.10094964,0.00096988847
4137,4137,4137,-622.82,35.221554,9.496969,-0.10100442,0.101017945,0.0009701055
4138,4138,4138,-622.97046,35.22121,9.493542,-0.10088169,0.101086244,0.00097032264
4139,4139,4139,-623.12085,35.22087,9.490114,-0.10075901,0.10115452,0.00097053964
4140,4140,4140,-623.2713,35.220528,9.486686,-0.10063627,0.10122283,0.0009707567
4141,4141,4141,-623.4217,35.220184,9.483259,-0.10051359,0.101291105,0.0009709737
4142,4142,4142,-623.57214,35.21984,9.479831,-0.10039086,0.10135941,0.0009711908
4143,4143,4143,-623.7226,35.219498,9.476402,-0.100268126,0.10142772,0.0009714079
4144,4144,4144,-623.873,35.219154,9.472976,-0.100145444,0.101495996,0.0009716249
4145,4145,4145,-624.02344,35.218815,9.469547,-0.10002271,0.1015643,0.000971842
4146,4146,4146,-624.1738,35.21847,9.466121,-0.09990002,0.10163258,0.000972059
4147,4147,4147,-624.3243,35.21813,9.462692,-0.099777296,0.10170089,0.0009722761
4148,4148,4148,-624.47473,35.217785,9.459264,-0.09965456,0.101769194,0.0009724932
4149,4149,4149,-624.6251,35.21744,9.455836,-0.09953188,0.10183747,0.0009727102
4150,4150,4150,-624.7756,35.2171,9.452409,-0.09940915,0.10190577,0.00097292726
4151,4151,4151,-624.926,35.21676,9.44898,-0.099286415,0.10197408,0.0009731444
4152,4152,4152,-625.0764,35.216415,9.445553,-0.09916373,0.102042355,0.00097336137
4153,4153,4153,-625.22687,35.216072,9.442124,-0.099041,0.10211066,0.0009735784
4154,4154,4154,-625.37726,35.21573,9.438698,-0.09891832,0.10217894,0.0009737954
4155,4155,4155,-625.5277,35.215385,9.435269,-0.098795585,0.102247246,0.00097401254
4156,4156,4156,-625.67816,35.215042,9.431841,-0.09867285,0.10231555,0.00097422965
4157,4157,4157,-625.82855,35.214703,9.428414,-0.09855017,0.10238383,0.00097444665
4158,4158,4158,-625.979,35.21436,9.424986,-0.09842744,0.10245214,0.0009746637
4159,4159,4159,-626.1294,35.214016,9.421559,-0.098304756,0.10252041,0.0009748807
4160,4160,4160,-626.27985,35.213673,9.418131,-0.09818202,0.10258871,0.0009750978
4161,4161,4161,-626.4303,35.21333,9.414702,-0.09805929,0.10265702,0.00097531494
4162,4162,4162,-626.5807,35.212986,9.411276,-0.09793661,0.1027253,0.00097553193
4163,4163,4163,-626.73114,35.212646,9.407847,-0.097813874,0.102793604,0.000975749
4164,4164,4164,-626.88153,35.212303,9.40442,-0.09769119,0.10286188,0.000975966
4165,4165,4165,-627.032,35.21196,9.400991,-0.09756846,0.10293019,0.0009761831
4166,4166,4166,-627.18243,35.211617,9.397564,-0.09744573,0.102998495,0.00097640016
4167,4167,4167,-627.3328,35.211273,9.394136,-0.097323045,0.10306677,0.0009766172
4168,4168,4168,-627.4833,35.21093,9.390708,-0.09720031,0.10313508,0.0009768343
4169,4169,4169,-627.6337,35.21059,9.3872795,-0.09707758,0.103203386,0.0009770513
4170,4170,4170,-627.7841,35.210247,9.383853,-0.0969549,0.10327166,0.0009772683
4171,4171,4171,-627.9346,35.209904,9.3804245,-0.09683216,0.10333996,0.0009774854
4172,4172,4172,-628.08496,35.20956,9.376998,-0.09670948,0.10340824,0.0009777024
4173,4173,4173,-628.2354,35.209217,9.3735695,-0.09658675,0.10347655,0.0009779196
4174,4174,4174,-628.38586,35.208874,9.370141,-0.096464016,0.10354485,0.0009781367
4175,4175,4175,-628.53625,35.208534,9.3667145,-0.096341334,0.10361313,0.0009783537
4176,4176,4176,-628.6867,35.20819,9.363286,-0.0962186,0.10368144,0.0009785708
4177,4177,4177,-628.8371,35.207848,9.3598585,-0.09609592,0.103749715,0.0009787878
4178,4178,4178,-628.98755,35.207504,9.35643,-0.095973186,0.10381802,0.0009790048
4179,4179,4179,-629.138,35.20716,9.353003,-0.09585045,0.10388632,0.0009792219
4180,4180,4180,-629.2884,35.206818,9.349575,-0.09572777,0.103954606,0.0009794389
4181,4181,4181,-629.43884,35.20648,9.346147,-0.09560504,0.104022905,0.000979656
4182,4182,4182,-629.58923,35.206135,9.34272,-0.09548236,0.10409118,0.000979873
4183,4183,4183,-629.7397,35.20579,9.339292,-0.09535962,0.10415949,0.0009800901
4184,4184,4184,-629.89014,35.20545,9.335863,-0.09523689,0.104227796,0.0009803072
4185,4185,4185,-630.0405,35.205105,9.332437,-0.09511421,0.10429607,0.0009805242
4186,4186,4186,-630.191,35.20476,9.329008,-0.094991475,0.10436438,0.0009807412
4187,4187,4187,-630.3414,35.204422,9.325581,-0.094868794,0.10443266,0.0009809583
4188,4188,4188,-630.4918,35.20408,9.322153,-0.09474606,0.104500964,0.0009811753
4189,4189,4189,-630.6423,35.203735,9.318725,-0.09462333,0.10456927,0.0009813925
4190,4190,4190,-630.79266,35.203392,9.315297,-0.094500646,0.10463755,0.0009816095
4191,4191,4191,-630.9431,35.20305,9.311869,-0.09437791,0.104705855,0.0009818266
4192,4192,4192,-631.09357,35.202705,9.308441,-0.09425518,0.104774155,0.0009820437
4193,4193,4193,-631.24396,35.202366,9.305014,-0.0941325,0.10484243,0.0009822607
4194,4194,4194,-631.3944,35.202023,9.301585,-0.094009764,0.10491074,0.0009824778
4195,4195,4195,-631.5448,35.20168,9.298159,-0.09388708,0.104979016,0.0009826948
4196,4196,4196,-631.69525,35.201336,9.29473,-0.09376435,0.10504732,0.0009829118
4197,4197,4197,-631.8457,35.200993,9.291302,-0.09364162,0.10511563,0.0009831289
4198,4198,4198,-631.9961,35.20065,9.287875,-0.093518935,0.10518391,0.0009833459
4199,4199,4199,-632.14655,35.20031,9.284447,-0.0933962,0.105252214,0.000983563
4200,4200,4200,-632.29694,35.199966,9.281019,-0.09327352,0.10532049,0.00098378
4201,4201,4201,-632.4474,35.199623,9.277592,-0.09315079,0.10538879,0.0009839971
4202,4202,4202,-632.59784,35.19928,9.274163,-0.09302805,0.1054571,0.0009842142
4203,4203,4203,-632.7482,35.198936,9.270736,-0.09290537,0.105525374,0.0009844312
4204,4204,4204,-632.8987,35.198593,9.267307,-0.09278264,0.10559368,0.0009846482
4205,4205,4205,-633.0491,35.198254,9.263881,-0.09265996,0.10566196,0.0009848652
4206,4206,4206,-633.1995,35.19791,9.260452,-0.092537224,0.105730265,0.0009850824
4207,4207,4207,-633.35,35.197567,9.257024,-0.09241449,0.10579857,0.0009852995
4208,4208,4208,-633.50037,35.197224,9.253597,-0.09229181,0.10586685,0.0009855165
4209,4209,4209,-633.6508,35.19688,9.250169,-0.092169076,0.10593516,0.0009857336
4210,4210,4210,-633.8013,35.196537,9.24674,-0.09204634,0.10600346,0.0009859507
4211,4211,4211,-633.95166,35.196198,9.243314,-0.09192366,0.10607174,0.0009861677
4212,4212,4212,-634.1021,35.195854,9.239885,-0.09180093,0.10614004,0.0009863848
4213,4213,4213,-634.2525,35.19551,9.236459,-0.09167825,0.106208324,0.0009866018
4214,4214,4214,-634.40295,35.195168,9.23303,-0.09155551,0.106276624,0.0009868188
4215,4215,4215,-634.5534,35.194824,9.229602,-0.09143278,0.10634493,0.0009870359
4216,4216,4216,-634.7038,35.19448,9.226174,-0.0913101,0.10641321,0.0009872529
4217,4217,4217,-634.85425,35.19414,9.222747,-0.091187365,0.106481515,0.00098747
4218,4218,4218,-635.00464,35.193798,9.219319,-0.091064684,0.10654979,0.000987687
4219,4219,4219,-635.1551,35.193455,9.215891,-0.09094195,0.1066181,0.0009879041
4220,4220,4220,-635.30554,35.19311,9.212462,-0.09081922,0.106686406,0.0009881213
4221,4221,4221,-635.45593,35.19277,9.209036,-0.090696536,0.10675468,0.0009883383
4222,4222,4222,-635.6064,35.192425,9.205607,-0.0905738,0.10682298,0.0009885553
4223,4223,4223,-635.7568,35.192085,9.202181,-0.09045112,0.10689127,0.0009887723
4224,4224,4224,-635.9072,35.191742,9.198752,-0.09032839,0.10695957,0.0009889894
4225,4225,4225,-636.0577,35.1914,9.195324,-0.090205655,0.10702787,0.0009892065
4226,4226,4226,-636.20807,35.191055,9.191897,-0.09008297,0.10709615,0.0009894235
4227,4227,4227,-636.3585,35.190712,9.188469,-0.08996024,0.10716446,0.0009896406
4228,4228,4228,-636.509,35.19037,9.18504,-0.08983751,0.107232764,0.0009898577
4229,4229,4229,-636.65936,35.19003,9.181613,-0.089714825,0.10730104,0.0009900747
4230,4230,4230,-636.8098,35.189686,9.178185,-0.08959209,0.10736935,0.0009902917
4231,4231,4231,-636.9602,35.189342,9.174758,-0.08946941,0.107437626,0.0009905088
4232,4232,4232,-637.11066,35.189,9.1713295,-0.08934668,0.10750593,0.0009907258
4233,4233,4233,-637.2611,35.188656,9.167901,-0.08922394,0.10757423,0.0009909429
4234,4234,4234,-637.4115,35.188313,9.1644745,-0.08910126,0.10764251,0.0009911599
4235,4235,4235,-637.56195,35.18797,9.161046,-0.08897853,0.107710816,0.000991377
4236,4236,4236,-637.71234,35.18763,9.157619,-0.08885585,0.10777909,0.000991594
4237,4237,4237,-637.8628,35.187286,9.154191,-0.088733114,0.1078474,0.0009918112
4238,4238,4238,-638.01324,35.186943,9.150763,-0.08861038,0.10791571,0.0009920283
4239,4239,4239,-638.16364,35.1866,9.147336,-0.0884877,0.107983984,0.0009922453
4240,4240,4240,-638.3141,35.186256,9.143908,-0.088364966,0.10805229,0.0009924623
4241,4241,4241,-638.4645,35.185917,9.14048,-0.088242285,0.10812057,0.0009926793
4242,4242,4242,-638.6149,35.185574,9.137053,-0.08811955,0.108188875,0.0009928964
4243,4243,4243,-638.7654,35.18523,9.133624,-0.08799682,0.108257174,0.0009931135
4244,4244,4244,-638.9158,35.184887,9.130197,-0.08787414,0.10832545,0.0009933305
4245,4245,4245,-639.0662,35.184544,9.126768,-0.0877514,0.10839376,0.0009935476
4246,4246,4246,-639.2166,35.1842,9.123342,-0.08762872,0.108462036,0.0009937646
4247,4247,4247,-639.36707,35.183857,9.119913,-0.08750599,0.10853034,0.0009939817
4248,4248,4248,-639.5175,35.183517,9.116485,-0.087383255,0.10859865,0.0009941987
4249,4249,4249,-639.6679,35.183174,9.113058,-0.087260574,0.10866693,0.0009944157
4250,4250,4250,-639.81836,35.18283,9.10963,-0.08713784,0.10873523,0.0009946328
4251,4251,4251,-639.9688,35.182487,9.106201,-0.08701511,0.10880354,0.00099485
4252,4252,4252,-640.1192,35.182144,9.102775,-0.086892426,0.10887182,0.000995067
4253,4253,4253,-640.26965,35.1818,9.099346,-0.08676969,0.108940125,0.0009952841
4254,4254,4254,-640.42004,35.18146,9.095919,-0.08664701,0.1090084,0.0009955011
4255,4255,4255,-640.5705,35.181118,9.092491,-0.08652428,0.1090767,0.0009957182
4256,4256,4256,-640.72095,35.180775,9.089063,-0.086401545,0.10914501,0.0009959352
4257,4257,4257,-640.87134,35.18043,9.085635,-0.08627886,0.109213285,0.0009961523
4258,4258,4258,-641.0218,35.180088,9.082207,-0.08615613,0.10928159,0.0009963693
4259,4259,4259,-641.1722,35.179745,9.07878,-0.08603345,0.10934987,0.0009965863
4260,4260,4260,-641.32263,35.179405,9.075352,-0.085910715,0.109418176,0.0009968034
4261,4261,4261,-641.4731,35.17906,9.071923,-0.08578798,0.10948648,0.0009970205
4262,4262,4262,-641.6235,35.17872,9.068497,-0.0856653,0.10955476,0.0009972375
4263,4263,4263,-641.7739,35.178375,9.065068,-0.08554257,0.10962307,0.0009974546
4264,4264,4264,-641.9243,35.178032,9.061642,-0.085419886,0.109691344,0.0009976716
4265,4265,4265,-642.07477,35.17769,9.058213,-0.08529715,0.10975964,0.0009978887
4266,4266,4266,-642.2252,35.17735,9.054785,-0.08517442,0.10982795,0.0009981057
4267,4267,4267,-642.3756,35.177006,9.051358,-0.08505174,0.10989623,0.0009983227
4268,4268,4268,-642.52606,35.176662,9.04793,-0.084929004,0.109964535,0.0009985399
4269,4269,4269,-642.6765,35.17632,9.044501,-0.08480627,0.11003284,0.000998757
4270,4270,4270,-642.8269,35.175976,9.041074,-0.08468359,0.11010112,0.000998974
4271,4271,4271,-642.97736,35.175632,9.037646,-0.084560856,0.110169426,0.0009991911
4272,4272,4272,-643.12775,35.175293,9.034219,-0.084438175,0.1102377,0.0009994081
4273,4273,4273,-643.2782,35.17495,9.03079,-0.08431544,0.11030601,0.0009996252
4274,4274,4274,-643.42865,35.174606,9.027362,-0.08419271,0.11037431,0.0009998422
4275,4275,4275,-643.57904,35.174263,9.023935,-0.08407003,0.11044259,0.0010000592
4276,4276,4276,-643.7295,35.17392,9.020507,-0.08394729,0.11051089,0.0010002763
4277,4277,4277,-643.8799,35.173576,9.01708,-0.08382461,0.11057917,0.0010004933
4278,4278,4278,-644.03033,35.173237,9.013652,-0.08370188,0.11064748,0.0010007104
4279,4279,4279,-644.1808,35.172894,9.010223,-0.083579145,0.110715784,0.0010009275
4280,4280,4280,-644.3312,35.17255,9.006797,-0.083456464,0.11078406,0.0010011445
4281,4281,4281,-644.4816,35.172207,9.003368,-0.08333373,0.11085237,0.0010013616
4282,4282,4282,-644.632,35.171864,8.999941,-0.08321105,0.110920645,0.0010015786
4283,4283,4283,-644.7825,35.17152,8.996512,-0.083088316,0.11098895,0.0010017958
4284,4284,4284,-644.9329,35.17118,8.993085,-0.08296558,0.11105725,0.0010020128
4285,4285,4285,-645.0833,35.170837,8.989657,-0.0828429,0.111125536,0.0010022298
4286,4286,4286,-645.23376,35.170494,8.986229,-0.08272017,0.111193836,0.0010024469
4287,4287,4287,-645.38416,35.17015,8.982802,-0.08259749,0.11126211,0.0010026639
4288,4288,4288,-645.5346,35.169807,8.979374,-0.08247475,0.11133042,0.001002881
4289,4289,4289,-645.68506,35.169464,8.975945,-0.08235202,0.11139873,0.0010030981
4290,4290,4290,-645.83545,35.169125,8.972519,-0.08222934,0.111467004,0.0010033151
4291,4291,4291,-645.9859,35.16878,8.96909,-0.082106605,0.11153531,0.0010035322
4292,4292,4292,-646.13635,35.168438,8.965662,-0.08198387,0.11160362,0.0010037492
4293,4293,4293,-646.28674,35.168095,8.962235,-0.08186119,0.111671895,0.0010039662
4294,4294,4294,-646.4372,35.16775,8.958807,-0.08173846,0.1117402,0.0010041833
4295,4295,4295,-646.5876,35.167408,8.9553795,-0.081615776,0.11180848,0.0010044003
4296,4296,4296,-646.73804,35.16707,8.951951,-0.08149304,0.11187678,0.0010046174
4297,4297,4297,-646.8885,35.166725,8.9485235,-0.08137031,0.111945085,0.0010048345
4298,4298,4298,-647.0389,35.16638,8.945096,-0.08124763,0.11201336,0.0010050515
4299,4299,4299,-647.18933,35.16604,8.941668,-0.081124894,0.11208167,0.0010052687
4300,4300,4300,-647.3397,35.165695,8.938241,-0.08100221,0.11214995,0.0010054857
4301,4301,4301,-647.4902,35.16535,8.934813,-0.08087948,0.11221825,0.0010057027
4302,4302,4302,-647.6406,35.165012,8.931384,-0.080756746,0.11228656,0.0010059198
4303,4303,4303,-647.791,35.16467,8.927958,-0.080634065,0.11235484,0.0010061368
4304,4304,4304,-647.94147,35.164326,8.924529,-0.08051133,0.112423144,0.0010063539
4305,4305,4305,-648.09186,35.163982,8.921103,-0.08038865,0.11249142,0.0010065709
4306,4306,4306,-648.2423,35.16364,8.917674,-0.08026592,0.11255972,0.001006788
4307,4307,4307,-648.39276,35.163296,8.914246,-0.08014318,0.11262803,0.0010070051
4308,4308,4308,-648.54315,35.162956,8.910818,-0.0800205,0.112696305,0.0010072221
4309,4309,4309,-648.6936,35.162613,8.907391,-0.07989777,0.11276461,0.0010074392
4310,4310,4310,-648.84406,35.16227,8.903962,-0.079775035,0.11283292,0.0010076562
4311,4311,4311,-648.99445,35.161926,8.900535,-0.079652354,0.112901196,0.0010078732
4312,4312,4312,-649.1449,35.161583,8.897106,-0.07952962,0.1129695,0.0010080903
4313,4313,4313,-649.2953,35.16124,8.89368,-0.07940694,0.11303778,0.0010083073
4314,4314,4314,-649.44574,35.1609,8.890251,-0.079284206,0.11310609,0.0010085244
4315,4315,4315,-649.5962,35.160557,8.886823,-0.07916147,0.113174394,0.0010087416
4316,4316,4316,-649.7466,35.160213,8.883396,-0.07903879,0.11324267,0.0010089586
4317,4317,4317,-649.89703,35.15987,8.879968,-0.07891606,0.11331097,0.0010091757
4318,4318,4318,-650.0474,35.159527,8.876541,-0.07879338,0.11337925,0.0010093927
4319,4319,4319,-650.1979,35.159184,8.873113,-0.07867064,0.113447554,0.0010096097
4320,4320,4320,-650.3483,35.158844,8.869684,-0.07854791,0.11351586,0.0010098268
4321,4321,4321,-650.4987,35.1585,8.866257,-0.07842523,0.11358414,0.0010100438
4322,4322,4322,-650.6492,35.158157,8.862829,-0.078302495,0.113652445,0.0010102609
4323,4323,4323,-650.79956,35.157814,8.859402,-0.078179814,0.11372072,0.0010104779
4324,4324,4324,-650.95,35.15751,8.856298,-0.078134745,0.11373584,0.0010101899
4325,4325,4325,-651.10046,35.157227,8.853384,-0.07813498,0.11371994,0.0010096073
4326,4326,4326,-651.25085,35.156948,8.8504715,-0.0781352,0.11370405,0.001009025
4327,4327,4327,-651.4013,35.156666,8.847558,-0.07813542,0.11368815,0.0010084425
4328,4328,4328,-651.5517,35.156384,8.844645,-0.078135654,0.11367226,0.0010078602
4329,4329,4329,-651.70215,35.1561,8.841731,-0.07813588,0.11365636,0.0010072776
4330,4330,4330,-651.8526,35.15582,8.838818,-0.0781361,0.11364046,0.0010066951
4331,4331,4331,-652.003,35.155537,8.835904,-0.07813633,0.113624565,0.0010061128
4332,4332,4332,-652.15344,35.15526,8.832991,-0.078136556,0.113608666,0.0010055302
4333,4333,4333,-652.3039,35.154976,8.830076,-0.07813678,0.113592766,0.0010049477
4334,4334,4334,-652.4543,35.154694,8.827164,-0.07813701,0.113576874,0.0010043654
4335,4335,4335,-652.60474,35.15441,8.824249,-0.078137234,0.113560975,0.0010037828
4336,4336,4336,-652.7551,35.15413,8.821337,-0.07813746,0.11354508,0.0010032005
4337,4337,4337,-652.9056,35.153847,8.818423,-0.07813769,0.11352918,0.001002618
4338,4338,4338,-653.056,35.153564,8.815509,-0.07813791,0.11351328,0.0010020355
4339,4339,4339,-653.2064,35.153286,8.812596,-0.078138135,0.113497384,0.0010014531
4340,4340,4340,-653.3569,35.153004,8.809683,-0.07813837,0.113481484,0.0010008706
4341,4341,4341,-653.50726,35.15272,8.806769,-0.07813859,0.11346559,0.0010002883
4342,4342,4342,-653.6577,35.15244,8.803856,-0.07813882,0.11344969,0.0009997056
4343,4343,4343,-653.80817,35.152157,8.800941,-0.078139044,0.11343379,0.0009991231
4344,4344,4344,-653.95856,35.151875,8.798029,-0.07813927,0.1134179,0.0009985408
4345,4345,4345,-654.109,35.151596,8.7951145,-0.0781395,0.113402,0.0009979582
4346,4346,4346,-654.2594,35.151314,8.792202,-0.07813972,0.11338611,0.0009973759
4347,4347,4347,-654.40985,35.15103,8.7892885,-0.078139946,0.11337021,0.0009967934
4348,4348,4348,-654.5603,35.15075,8.786374,-0.07814018,0.11335431,0.0009962108
4349,4349,4349,-654.7107,35.150467,8.783462,-0.0781404,0.11333842,0.0009956285
4350,4350,4350,-654.86115,35.150185,8.780548,-0.078140624,0.11332252,0.000995046
4351,4351,4351,-655.0116,35.149902,8.777634,-0.078140855,0.11330662,0.0009944635
4352,4352,4352,-655.162,35.149624,8.774721,-0.07814108,0.11329073,0.0009938811
4353,4353,4353,-655.31244,35.14934,8.771807,-0.0781413,0.11327483,0.0009932986
4354,4354,4354,-655.4628,35.14906,8.768894,-0.07814153,0.113258936,0.0009927163
4355,4355,4355,-655.6133,35.148777,8.76598,-0.07814176,0.113243036,0.0009921337
4356,4356,4356,-655.76373,35.148495,8.763066,-0.07814198,0.11322714,0.0009915512
4357,4357,4357,-655.9141,35.148212,8.760154,-0.07814221,0.113211244,0.0009909689
4358,4358,4358,-656.0646,35.147934,8.757239,-0.078142434,0.113195345,0.0009903864
4359,4359,4359,-656.21497,35.14765,8.754327,-0.078142665,0.11317945,0.000989804
4360,4360,4360,-656.3654,35.14737,8.751413,-0.07814289,0.11316355,0.0009892215
4361,4361,4361,-656.51587,35.147087,8.748499,-0.07814311,0.11314765,0.000988639
4362,4362,4362,-656.66626,35.146805,8.745586,-0.07814334,0.113131754,0.0009880567
4363,4363,4363,-656.8167,35.146523,8.742672,-0.07814357,0.113115855,0.0009874741
4364,4364,4364,-656.9671,35.146244,8.739759,-0.07814379,0.11309996,0.0009868918
4365,4365,4365,-657.11755,35.14596,8.736845,-0.07814402,0.11308406,0.0009863093
4366,4366,4366,-657.268,35.14568,8.733932,-0.078144245,0.11306816,0.0009857267
4367,4367,4367,-657.4184,35.145397,8.731019,-0.07814447,0.11305227,0.0009851444
4368,4368,4368,-657.56885,35.145115,8.728105,-0.0781447,0.11303637,0.0009845617
4369,4369,4369,-657.71924,35.144833,8.725192,-0.07814492,0.11302048,0.0009839794
4370,4370,4370,-657.8697,35.14455,8.722279,-0.07814515,0.11300458,0.0009833969
4371,4371,4371,-658.02014,35.14427,8.719364,-0.07814538,0.11298868,0.0009828144
4372,4372,4372,-658.17053,35.14399,8.716452,-0.0781456,0.11297279,0.000982232
4373,4373,4373,-658.321,35.143707,8.713537,-0.078145824,0.11295689,0.0009816495
