,depth,U
2514,-2059.88088098667,0.008374048977514953
2515,-2061.6866174838888,0.00847257465384309
2516,-2063.492353981107,0.008571100330171206
2517,-2065.2980904783253,0.00866962600649932
2518,-2067.103826975544,0.00876815168282746
2519,-2068.909563472763,0.0088666773591556
2520,-2070.715299969981,0.008965203035483713
2521,-2072.5210364671993,0.009063728711811827
2522,-2074.326772964418,0.009162254388139966
2523,-2076.132509461637,0.009260780064468106
2524,-2077.938245958855,0.00935930574079622
2525,-2079.7439824560734,0.009457831417124333
2526,-2081.5497189532925,0.009556357093452497
2527,-2083.355455450511,0.009654882769780613
2528,-2085.161191947729,0.009753408446108726
2529,-2086.966928444948,0.009830769876805392
2530,-2088.7726649421666,0.009901439510358245
2531,-2090.578401439385,0.00997210914391108
2532,-2092.384137936603,0.010042778777463918
2533,-2094.189874433822,0.010113448411016772
2534,-2095.9956109310406,0.010184118044569626
2535,-2097.801347428259,0.010254787678122462
2536,-2099.607083925477,0.0103254573116753
2537,-2101.412820422696,0.010396126945228153
2538,-2103.2185569199146,0.010466796578781008
2539,-2105.024293417133,0.010537466212333844
2540,-2106.830029914351,0.01060813584588668
2541,-2108.63576641157,0.010678805479439534
2542,-2110.4415029087886,0.010749475112992388
2543,-2112.247239406007,0.010820144746545225
2544,-2114.052975903225,0.010890814380098061
2545,-2115.858712400444,0.010961484013650914
2546,-2117.6644488976626,0.01103215364720377
2547,-2119.470185394881,0.011102823280756607
2548,-2121.275921892099,0.011173492914309443
2549,-2123.081658389318,0.011244162547862296
2550,-2124.8873948865366,0.01131483218141515
2551,-2126.693131383755,0.011385501814967986
2552,-2128.498867880973,0.011456171448520822
2553,-2130.304604378192,0.011526841082073677
2554,-2132.1103408754107,0.011597510715626532
2555,-2133.916077372629,0.011668180349179368
2556,-2135.721813869847,0.011738849982732204
2557,-2137.527550367066,0.011809519616285059
2558,-2139.3332868642847,0.011880189249837912
2559,-2141.139023361503,0.01195085888339075
2560,-2142.944759858721,0.012021528516943585
2561,-2144.75049635594,0.01209219815049644
2562,-2146.5562328531587,0.012162867784049293
2563,-2148.361969350377,0.01223353741760213
2564,-2150.1677058475952,0.012304207051154967
2565,-2151.973442344814,0.01237487668470782
2566,-2153.7791788420327,0.012445546318260675
2567,-2155.584915339251,0.01251621595181351
2568,-2157.3906518364693,0.012586885585366348
2569,-2159.196388333688,0.012657555218919201
2570,-2161.0021248309067,0.012728224852472056
2571,-2162.807861328125,0.012798894486024892
2572,-2164.6135978253433,0.012869564119577728
2573,-2166.419334322562,0.012940233753130583
2574,-2168.2250708197807,0.013010903386683436
2575,-2170.030807316999,0.013081573020236274
2576,-2171.8365438142173,0.01315224265378911
2577,-2173.642280311436,0.013222912287341964
2578,-2175.4480168086548,0.013293581920894817
2579,-2177.253753305873,0.013364251554447655
2580,-2179.0594898030913,0.013434921188000491
2581,-2180.86522630031,0.013498668643123764
2582,-2182.670962797529,0.013523086962917884
2583,-2184.476699294747,0.013547505282711998
2584,-2186.2824357919653,0.013571923602506112
2585,-2188.088172289184,0.013596341922300232
2586,-2189.893908786403,0.013620760242094352
2587,-2191.699645283621,0.013645178561888465
2588,-2193.5053817808393,0.01366959688168258
2589,-2195.311118278058,0.0136940152014767
2590,-2197.116854775277,0.01371843352127082
2591,-2198.922591272495,0.013742851841064933
2592,-2200.7283277697134,0.013767270160859046
2593,-2202.534064266932,0.013791688480653166
2594,-2204.339800764151,0.013816106800447286
2595,-2206.145537261369,0.013840525120241401
2596,-2207.9512737585874,0.013864943440035514
2597,-2209.757010255806,0.013889361759829634
2598,-2211.562746753025,0.013913780079623754
2599,-2213.368483250243,0.01393819839941787
2600,-2215.1742197474614,0.013962616719211982
2601,-2216.97995624468,0.013987035039006102
2602,-2218.785692741899,0.014011453358800222
2603,-2220.591429239117,0.014035871678594337
2604,-2222.3971657363354,0.01406028999838845
2605,-2224.202902233554,0.01408470831818257
2606,-2226.008638730773,0.01410912663797669
2607,-2227.814375227991,0.014133544957770803
2608,-2229.6201117252094,0.014157963277564918
2609,-2231.425848222428,0.014182381597359038
2610,-2233.231584719647,0.014206799917153158
2611,-2235.037321216865,0.014231218236947271
2612,-2236.843057714084,0.014255636556741391
2613,-2238.6487942113026,0.014280054876535511
2614,-2240.454530708521,0.014304473196329626
2615,-2242.260267205739,0.014328891516123739
2616,-2244.066003702958,0.014353309835917859
2617,-2245.8717402001766,0.014377728155711979
2618,-2247.677476697395,0.014402146475506092
2619,-2249.483213194613,0.014426564795300207
2620,-2251.288949691832,0.014450983115094327
2621,-2253.0946861890507,0.014475401434888447
2622,-2254.900422686269,0.01449981975468256
2623,-2256.706159183487,0.014524238074476675
2624,-2258.511895680706,0.014548656394270795
2625,-2260.3176321779247,0.014573074714064915
2626,-2262.123368675143,0.014597493033859028
2627,-2263.9291051723612,0.014621911353653141
2628,-2265.73484166958,0.014646329673447261
2629,-2267.5405781667987,0.014670747993241381
2630,-2269.346314664017,0.014695166313035496
2631,-2271.1520511612352,0.014719584632829609
2632,-2272.957787658454,0.014744002952623729
2633,-2274.7635241556727,0.014768421272417849
2634,-2276.569260652891,0.014792839592211964
2635,-2278.3749971501093,0.014817257912006077
2636,-2280.180733647328,0.014841676231800197
2637,-2281.9864701445467,0.01485087979583429
2638,-2283.792206641765,0.01482210603475783
2639,-2285.5979431389833,0.01479333227368137
2640,-2287.403679636202,0.014764558512604904
2641,-2289.2094161334207,0.014735784751528435
2642,-2291.015152630639,0.014707010990451975
2643,-2292.8208891278573,0.014678237229375515
2644,-2294.626625625076,0.014649463468299049
2645,-2296.4323621222948,0.014620689707222582
2646,-2298.238098619513,0.01459191594614612
2647,-2300.0438351167313,0.01456314218506966
2648,-2301.84957161395,0.014534368423993194
2649,-2303.655308111169,0.014505594662916727
2650,-2305.461044608387,0.014476820901840267
2651,-2307.2667811056053,0.014448047140763805
2652,-2309.072517602824,0.014419273379687339
2653,-2310.878254100043,0.014390499618610872
2654,-2312.683990597261,0.014361725857534412
2655,-2314.4897270944793,0.014332952096457952
2656,-2316.295463591698,0.014304178335381484
2657,-2318.101200088917,0.014275404574305017
2658,-2319.906936586135,0.014246630813228557
2659,-2321.7126730833534,0.014217857052152097
2660,-2323.518409580572,0.014189083291075629
2661,-2325.324146077791,0.014160309529999162
2662,-2327.129882575009,0.014131535768922702
2663,-2328.9356190722274,0.014102762007846242
2664,-2330.741355569446,0.014073988246769774
2665,-2332.547092066665,0.014045214485693307
2666,-2334.352828563883,0.014016440724616847
2667,-2336.1585650611014,0.013987666963540387
2668,-2337.96430155832,0.01395889320246392
2669,-2339.770038055539,0.013930119441387452
2670,-2341.575774552757,0.013901345680310992
2671,-2343.3815110499754,0.013872571919234532
2672,-2345.187247547194,0.013843798158158066
2673,-2346.992984044413,0.013815024397081597
2674,-2348.798720541631,0.013786250636005137
2675,-2350.6044570388494,0.013757476874928678
2676,-2352.410193536068,0.01372870311385221
2677,-2354.215930033287,0.013699929352775742
2678,-2356.021666530505,0.013671155591699282
2679,-2357.8274030277234,0.013642381830622823
2680,-2359.633139524942,0.013613608069546356
2681,-2361.438876022161,0.013584834308469889
2682,-2363.244612519379,0.013556060547393427
2683,-2365.0503490165975,0.013527286786316968
2684,-2366.856085513816,0.0134985130252405
2685,-2368.661822011035,0.013469739264164034
2686,-2370.467558508253,0.013440965503087574
2687,-2372.2732950054715,0.013412191742011113
2688,-2374.07903150269,0.013383417980934646
2689,-2375.884767999909,0.013354644219858179
2690,-2377.690504497127,0.01332587045878172
2691,-2379.4962409943455,0.01329709669770526
2692,-2381.3019774915642,0.013268322936628791
2693,-2383.107713988783,0.013239549175552324
2694,-2384.9134504860012,0.013210775414475864
2695,-2386.7191869832195,0.013182001653399405
2696,-2388.5249234804382,0.013153227892322936
2697,-2390.330659977657,0.013080027917983943
2698,-2392.1363964748753,0.01299725783299158
2699,-2393.942132972094,0.012914487747999196
2700,-2395.7478694693127,0.012831717663006812
2701,-2397.553605966531,0.012748947578014449
2702,-2399.3593424637493,0.012666177493022086
2703,-2401.165078960968,0.012583407408029702
2704,-2402.9708154581867,0.012500637323037318
2705,-2404.776551955405,0.012417867238044954
2706,-2406.5822884526233,0.012335097153052591
2707,-2408.388024949842,0.012252327068060209
2708,-2410.1937614470608,0.012169556983067825
2709,-2411.999497944279,0.012086786898075462
2710,-2413.8052344414973,0.012004016813083098
2711,-2415.610970938716,0.011921246728090714
2712,-2417.4167074359348,0.011838476643098332
2713,-2419.222443933153,0.011755706558105969
2714,-2421.0281804303713,0.011672936473113606
2715,-2422.83391692759,0.011590166388121222
2716,-2424.639653424809,0.011507396303128838
2717,-2426.445389922027,0.011424626218136474
2718,-2428.2511264192453,0.011341856133144111
2719,-2430.056862916464,0.011259086048151727
2720,-2431.862599413683,0.011176315963159343
2721,-2433.668335910901,0.01109354587816698
2722,-2435.4740724081194,0.011010775793174617
2723,-2437.279808905338,0.010928005708182233
2724,-2439.085545402557,0.01084523562318985
2725,-2440.891281899775,0.010762465538197487
2726,-2442.6970183969934,0.010679695453205124
2727,-2444.502754894212,0.01059692536821274
2728,-2446.308491391431,0.010514155283220356
2729,-2448.114227888649,0.010431385198227993
2730,-2449.9199643858674,0.01034861511323563
2731,-2451.725700883086,0.010265845028243247
2732,-2453.531437380305,0.010183074943250863
2733,-2455.337173877523,0.0101003048582585
2734,-2457.1429103747414,0.010017534773266137
2735,-2458.94864687196,0.009934764688273753
2736,-2460.754383369179,0.009851994603281369
2737,-2462.560119866397,0.009769224518289005
2738,-2464.3658563636154,0.009686454433296642
2739,-2466.171592860834,0.009603684348304258
2740,-2467.977329358053,0.009520914263311874
2741,-2469.783065855271,0.009438144178319511
2742,-2471.5888023524894,0.00935537409332715
2743,-2473.394538849708,0.009272604008334765
2744,-2475.200275346927,0.009189833923342381
2745,-2477.006011844145,0.009107063838350018
2746,-2478.8117483413635,0.009024293753357655
2747,-2480.617484838582,0.008941523668365271
2748,-2482.423221335801,0.008858753583372887
2749,-2484.228957833019,0.008775983498380524
2750,-2486.0346943302375,0.008693213413388162
2751,-2487.840430827456,0.008610443328395778
2752,-2489.646167324675,0.008527673243403394
2753,-2491.451903821893,0.008444903158411031
2754,-2493.2576403191115,0.008362133073418668
2755,-2495.06337681633,0.008279362988426284
2756,-2496.869113313549,0.0081965929034339
2757,-2498.6748498107672,0.008113822818441536
2758,-2500.4805863079855,0.008031052733449173
2759,-2502.2863228052042,0.00794828264845679
2760,-2504.092059302423,0.007859246119603609
2761,-2505.8977957996412,0.007759762281502995
2762,-2507.7035322968595,0.007660278443402382
2763,-2509.5092687940783,0.007560794605301744
2764,-2511.315005291297,0.007461310767201105
2765,-2513.1207417885153,0.007361826929100492
2766,-2514.9264782857335,0.007262343090999879
2767,-2516.7322147829523,0.00716285925289924
2768,-2518.537951280171,0.007063375414798602
2769,-2520.3436877773893,0.006963891576697989
2770,-2522.1494242746076,0.006864407738597375
2771,-2523.9551607718263,0.006764923900496737
2772,-2525.760897269045,0.006665440062396099
2773,-2527.5666337662633,0.006565956224295485
2774,-2529.3723702634816,0.006466472386194872
2775,-2531.1781067607003,0.006366988548094234
2776,-2532.983843257919,0.006267504709993595
2777,-2534.7895797551373,0.006168020871892982
2778,-2536.5953162523556,0.006068537033792369
2779,-2538.4010527495743,0.00596905319569173
2780,-2540.206789246793,0.005869569357591092
2781,-2542.0125257440113,0.005770085519490479
2782,-2543.81826224123,0.00567060168138984
2783,-2545.623998738449,0.005571117843289203
2784,-2547.429735235667,0.005471634005188589
2785,-2549.2354717328853,0.005372150167087975
2786,-2551.041208230104,0.005272666328987338
2787,-2552.846944727323,0.0051731824908866995
2788,-2554.652681224541,0.005073698652786086
2789,-2556.4584177217594,0.004974214814685473
2790,-2558.264154218978,0.0048747309765848346
2791,-2560.069890716197,0.004775247138484196
2792,-2561.875627213415,0.004675763300383583
2793,-2563.6813637106334,0.00457627946228297
2794,-2565.487100207852,0.004476795624182331
2795,-2567.292836705071,0.004377311786081693
2796,-2569.098573202289,0.00427782794798108
2797,-2570.9043096995074,0.004178344109880466
2798,-2572.710046196726,0.004078860271779828
2799,-2574.515782693945,0.0039793764336791895
2800,-2576.321519191163,0.0038798925955785763
2801,-2578.1272556883814,0.003780408757477963
2802,-2579.9329921856,0.0036809249193773246
2803,-2581.738728682819,0.003581441081276686
2804,-2583.544465180037,0.003481957243176073
2805,-2585.3502016772554,0.0033824734050754597
2806,-2587.155938174474,0.0032829895669748213
2807,-2588.961674671693,0.0031835057288741833
2808,-2590.767411168911,0.0030840218907735696
2809,-2592.5731476661294,0.0029845380526729564
2810,-2594.378884163348,0.0028850542145723184
2811,-2596.184620660567,0.00278557037647168
2812,-2597.990357157785,0.0026860865383710668
2813,-2599.7960936550035,0.0025866027002704535
2814,-2601.601830152222,0.002487118862169815
2815,-2603.407566649441,0.0023876350240691767
2816,-2605.213303146659,0.0022881511859685635
2817,-2607.0190396438775,0.00218866734786795
2818,-2608.824776141096,0.002089183509767312
2819,-2610.630512638315,0.001989699671666674
2820,-2612.436249135533,0.0018902158335660604
2821,-2614.2419856327515,0.001790731995465447
2822,-2616.04772212997,0.0016912481573648087
2823,-2617.853458627189,0.0015917643192641705
2824,-2619.6591951244072,0.0014922804811635573
2825,-2621.4649316216255,0.0013927966430629438
2826,-2623.2706681188442,0.0012933128049623056
2827,-2625.076404616063,0.0011938289668616672
2828,-2626.8821411132812,0.0010942063217163067
2829,-2628.6878776104995,0.00099445194297097
2830,-2630.4936141077183,0.0008946975642256079
2831,-2632.299350604937,0.0007949431854802451
2832,-2634.1050871021553,0.0006951888067349083
2833,-2635.9108235993735,0.0005954344279895715
2834,-2637.7165600965923,0.0004956800492442095
2835,-2639.522296593811,0.0003959256704988475
2836,-2641.3280330910293,0.00029617129175350983
2837,-2643.1337695882476,0.000196416913008173
2838,-2644.9395060854663,9.666253426281104e-05
2839,-2646.745242582685,-3.091844482550933e-06
2840,-2648.5509790799033,-0.00010284622322788775
2841,-2650.3567155771216,-0.00020260060197322544
2842,-2652.1624520743403,-0.0003023549807185874
2843,-2653.968188571559,-0.0004021093594639494
2844,-2655.7739250687773,-0.0005018637382092862
2845,-2657.5796615659956,-0.000601618116954623
2846,-2659.3853980632143,-0.0007013724956999859
2847,-2661.191134560433,-0.0008011268744453478
2848,-2662.9968710576513,-0.0009008812531906846
2849,-2664.8026075548696,-0.0010006356319360215
2850,-2666.6083440520883,-0.0011003900106813834
2851,-2668.414080549307,-0.0012001443894267463
2852,-2670.2198170465253,-0.001299898768172083
2853,-2672.0255535437436,-0.00139965314691742
2854,-2673.8312900409624,-0.0014994075256627819
2855,-2675.637026538181,-0.0015991619044081438
2856,-2677.4427630353994,-0.0016989162831534815
2857,-2679.2484995326176,-0.0017986706618988184
2858,-2681.0542360298364,-0.0018984250406441803
2859,-2682.859972527055,-0.0019981794193895423
2860,-2684.6657090242734,-0.002097933798134879
2861,-2686.4714455214917,-0.002197688176880217
2862,-2688.2771820187104,-0.0022974425556255788
2863,-2690.082918515929,-0.0023971969343709407
2864,-2691.8886550131474,-0.0024969513131162776
2865,-2693.6943915103657,-0.002596705691861615
2866,-2695.5001280075844,-0.0026964600706069768
2867,-2697.305864504803,-0.0027962144493523387
2868,-2699.1116010020214,-0.002895968828097676
2869,-2700.91733749924,-0.002995723206843038
2870,-2702.723073996459,-0.0030954775855884004
2871,-2704.528810493677,-0.003195231964333737
2872,-2706.3345469908954,-0.003294986343079074
2873,-2708.140283488114,-0.0033947407218244364
2874,-2709.946019985333,-0.0034944951005697984
2875,-2711.751756482551,-0.0035942494793151356
2876,-2713.5574929797694,-0.0036940038580604725
2877,-2715.363229476988,-0.0037937582368058344
2878,-2717.168965974207,-0.003893512615551197
2879,-2718.974702471425,-0.003993266994296534
2880,-2720.7804389686435,-0.0040930213730418705
2881,-2722.586175465862,-0.0041927757517872324
2882,-2724.391911963081,-0.004292530130532595
2883,-2726.197648460299,-0.004392284509277932
2884,-2728.0033849575175,-0.004492038888023269
2885,-2729.809121454736,-0.004591793266768631
2886,-2731.614857951955,-0.004691547645513994
2887,-2733.420594449173,-0.0047913020242593305
2888,-2735.2263309463915,-0.004891056403004667
2889,-2737.0320674436102,-0.004990810781750029
2890,-2738.837803940829,-0.005090565160495391
2891,-2740.6435404380472,-0.005190319539240729
2892,-2742.4492769352655,-0.005290073917986066
2893,-2744.2550134324842,-0.005389828296731428
2894,-2746.060749929703,-0.00548958267547679
2895,-2747.8664864269213,-0.0055893370542221266
2896,-2749.6722229241395,-0.005689091432967464
2897,-2751.4779594213583,-0.005788845811712826
2898,-2753.283695918577,-0.005888600190458188
2899,-2755.0894324157953,-0.005988354569203525
2900,-2756.8951689130135,-0.006088108947948862
2901,-2758.7009054102323,-0.006173255132578928
2902,-2760.506641907451,-0.006253838451920056
2903,-2762.3123784046693,-0.006334421771261164
2904,-2764.1181149018876,-0.006415005090602272
2905,-2765.9238513991063,-0.0064955884099434005
2906,-2767.729587896325,-0.006576171729284529
2907,-2769.5353243935433,-0.006656755048625637
2908,-2771.3410608907616,-0.006737338367966745
2909,-2773.1467973879803,-0.006817921687307873
2910,-2774.952533885199,-0.006898505006649001
2911,-2776.7582703824173,-0.0069790883259901095
2912,-2778.5640068796356,-0.007059671645331217
2913,-2780.3697433768543,-0.007140254964672345
2914,-2782.175479874073,-0.007220838284013474
2915,-2783.9812163712913,-0.007301421603354581
2916,-2785.7869528685096,-0.007382004922695689
2917,-2787.5926893657283,-0.007462588242036818
2918,-2789.398425862947,-0.007543171561377946
2919,-2791.2041623601654,-0.007623754880719054
2920,-2793.0098988573836,-0.007704338200060162
2921,-2794.8156353546024,-0.00778492151940129
2922,-2796.621371851821,-0.007865504838742418
2923,-2798.4271083490394,-0.007946088158083526
2924,-2800.2328448462576,-0.008026671477424634
2925,-2802.0385813434764,-0.008107254796765762
2926,-2803.844317840695,-0.00818783811610689
2927,-2805.6500543379134,-0.008268421435447999
2928,-2807.4557908351317,-0.008349004754789106
2929,-2809.2615273323504,-0.008429588074130235
2930,-2811.067263829569,-0.008510171393471364
2931,-2812.8730003267874,-0.008590754712812471
2932,-2814.6787368240057,-0.008671338032153579
2933,-2816.4844733212244,-0.008751921351494708
2934,-2818.290209818443,-0.008832504670835836
2935,-2820.0959463156614,-0.008913087990176944
2936,-2821.90168281288,-0.008993671309518073
2937,-2823.7074193100984,-0.00907425462885918
2938,-2825.513155807317,-0.009154837948200309
2939,-2827.3188923045354,-0.009235421267541417
2940,-2829.124628801754,-0.009316004586882545
2941,-2830.9303652989724,-0.009396587906223653
2942,-2832.736101796191,-0.009477171225564782
2943,-2834.5418382934095,-0.00955775454490589
2944,-2836.347574790628,-0.009638337864247018
2945,-2838.1533112878465,-0.009718921183588126
2946,-2839.959047785065,-0.009799504502929253
2947,-2841.7647842822835,-0.009880087822270362
2948,-2843.570520779502,-0.009960671141611489
2949,-2845.3762572767205,-0.010041254460952597
2950,-2847.181993773939,-0.010121837780293725
2951,-2848.9877302711575,-0.010202421099634833
2952,-2850.793466768376,-0.010283004418975962
2953,-2852.5992032655945,-0.01036358773831707
2954,-2854.4049397628132,-0.010444171057658198
2955,-2856.2106762600315,-0.010524754376999306
2956,-2858.0164127572502,-0.010605337696340434
2957,-2859.8221492544685,-0.010685921015681542
2958,-2861.6278857516872,-0.01076650433502267
2959,-2863.4336222489055,-0.010847087654363778
2960,-2865.2393587461243,-0.010927670973704907
2961,-2867.0450952433425,-0.011008254293046015
2962,-2868.8508317405613,-0.011088837612387143
2963,-2870.6565682377795,-0.011169420931728251
2964,-2872.4623047349983,-0.01125000425106938
2965,-2874.2680412322165,-0.011330587570410488
2966,-2876.0737777294353,-0.011411170889751616
2967,-2877.8795142266536,-0.011491754209092724
2968,-2879.6852507238723,-0.01157233752843385
2969,-2881.4909872210906,-0.01165292084777496
2970,-2883.2967237183093,-0.011733504167116087
2971,-2885.1024602155276,-0.011814087486457197
2972,-2886.9081967127463,-0.011894670805798323
2973,-2888.7139332099646,-0.011975254125139431
2974,-2890.5196697071833,-0.01205583744448056
2975,-2892.3254062044016,-0.012136420763821668
2976,-2894.1311427016203,-0.012217004083162796
2977,-2895.9368791988386,-0.012297587402503904
2978,-2897.7426156960573,-0.012378170721845033
2979,-2899.5483521932756,-0.012438896360041318
2980,-2901.3540886904943,-0.012485916482412785
2981,-2903.1598251877126,-0.01253293660478424
2982,-2904.9655616849313,-0.012579956727155705
2983,-2906.7712981821496,-0.01262697684952716
2984,-2908.5770346793684,-0.012673996971898627
2985,-2910.3827711765866,-0.012721017094270082
2986,-2912.1885076738054,-0.012768037216641548
2987,-2913.9942441710236,-0.012815057339013003
2988,-2915.7999806682424,-0.012862077461384468
2989,-2917.6057171654606,-0.012909097583755923
2990,-2919.4114536626794,-0.01295611770612739
2991,-2921.2171901598977,-0.013003137828498844
2992,-2923.0229266571164,-0.013050157950870311
2993,-2924.8286631543347,-0.013097178073241766
2994,-2926.6343996515534,-0.013144198195613233
2995,-2928.440136148772,-0.013191218317984699
2996,-2930.2458726459904,-0.013238238440356154
2997,-2932.051609143209,-0.01328525856272762
2998,-2933.8573456404274,-0.013332278685099074
2999,-2935.663082137646,-0.013379298807470541
3000,-2937.4688186348644,-0.013426318929841996
3001,-2939.274555132083,-0.013473339052213464
3002,-2941.0802916293014,-0.013520359174584917
3003,-2942.88602812652,-0.013567379296956384
3004,-2944.6917646237384,-0.013614399419327839
3005,-2946.497501120957,-0.013661419541699305
3006,-2948.3032376181754,-0.01370843966407076
3007,-2950.108974115394,-0.013755459786442225
3008,-2951.9147106126125,-0.01380247990881368
3009,-2953.720447109831,-0.013849500031185147
3010,-2955.5261836070495,-0.013896520153556602
3011,-2957.331920104268,-0.01394354027592807
3012,-2959.1376566014865,-0.013990560398299523
3013,-2960.943393098705,-0.01403758052067099
3014,-2962.7491295959235,-0.014084600643042445
3015,-2964.554866093142,-0.01413162076541391
3016,-2966.3606025903605,-0.014178640887785365
3017,-2968.166339087579,-0.01422566101015683
3018,-2969.9720755847975,-0.014272681132528286
3019,-2971.777812082016,-0.014319701254899753
3020,-2973.5835485792345,-0.014366721377271208
3021,-2975.3892850764532,-0.014413741499642673
3022,-2977.1950215736715,-0.014460761622014128
3023,-2979.0007580708902,-0.014507781744385596
3024,-2980.8064945681085,-0.01455480186675705
3025,-2982.6122310653273,-0.014601821989128516
3026,-2984.4179675625455,-0.014648842111499971
3027,-2986.2237040597643,-0.014695862233871437
3028,-2988.0294405569825,-0.014742882356242892
3029,-2989.8351770542013,-0.014789902478614359
3030,-2991.6409135514195,-0.014836922600985814
3031,-2993.4466500486383,-0.01488394272335728
3032,-2995.2523865458566,-0.014930962845728734
3033,-2997.0581230430753,-0.014977982968100201
3034,-2998.8638595402936,-0.015025003090471657
3035,-3000.6695960375123,-0.015072023212843122
3036,-3002.4753325347306,-0.015119043335214577
3037,-3004.2810690319493,-0.015166063457586042
3038,-3006.0868055291676,-0.015213083579957497
3039,-3007.8925420263863,-0.015260103702328965
3040,-3009.6982785236046,-0.01530712382470042
3041,-3011.5040150208233,-0.015354143947071885
3042,-3013.3097515180416,-0.01540116406944334
3043,-3015.1154880152603,-0.015448184191814807
3044,-3016.9212245124786,-0.015495204314186262
3045,-3018.7269610096973,-0.015542224436557728
3046,-3020.5326975069156,-0.015589244558929183
3047,-3022.3384340041343,-0.015636264681300648
3048,-3024.1441705013526,-0.015683284803672103
3049,-3025.9499069985714,-0.01573030492604357
3050,-3027.7556434957896,-0.015777325048415024
3051,-3029.5613799930084,-0.015824345170786493
3052,-3031.3671164902266,-0.015871365293157948
3053,-3033.1728529874454,-0.015918385415529413
3054,-3034.9785894846636,-0.015965405537900868
3055,-3036.7843259818824,-0.016012425660272334
3056,-3038.5900624791007,-0.01605944578264379
3057,-3040.3957989763194,-0.016106465905015254
3058,-3042.2015354735377,-0.01615348602738671
3059,-3044.0072719707564,-0.016200506149758175
3060,-3045.8130084679747,-0.01624752627212963
3061,-3047.6187449651934,-0.0162945463945011
3062,-3049.4244814624117,-0.016341566516872554
3063,-3051.2302179596304,-0.016373402326412514
3064,-3053.0359544568487,-0.01638362411653014
3065,-3054.8416909540674,-0.016393845906647764
3066,-3056.6474274512857,-0.01640406769676539
3067,-3058.4531639485044,-0.01641428948688302
3068,-3060.2589004457227,-0.016424511277000644
3069,-3062.0646369429414,-0.016434733067118273
3070,-3063.8703734401597,-0.016444954857235898
3071,-3065.6761099373784,-0.016455176647353523
3072,-3067.4818464345967,-0.01646539843747115
3073,-3069.2875829318155,-0.016475620227588778
3074,-3071.0933194290337,-0.016485842017706403
3075,-3072.8990559262525,-0.01649606380782403
3076,-3074.7047924234707,-0.016506285597941657
3077,-3076.5105289206895,-0.016516507388059282
3078,-3078.3162654179077,-0.016526729178176908
3079,-3080.1220019151265,-0.016536950968294536
3080,-3081.927738412345,-0.016547172758412165
3081,-3083.7334749095635,-0.01655739454852979
3082,-3085.539211406782,-0.016567616338647416
3083,-3087.3449479040005,-0.01657783812876504
3084,-3089.150684401219,-0.01658805991888267
3085,-3090.9564208984375,-0.016598281709000295
3086,-3092.7621573956562,-0.016608503499117924
3087,-3094.5678938928745,-0.01661872528923555
3088,-3096.3736303900932,-0.016628947079353175
3089,-3098.1793668873115,-0.0166391688694708
3090,-3099.9851033845302,-0.01664939065958843
3091,-3101.7908398817485,-0.016659612449706054
3092,-3103.5965763789673,-0.016669834239823683
3093,-3105.4023128761855,-0.01668005602994131
3094,-3107.2080493734043,-0.016690277820058934
3095,-3109.0137858706225,-0.01670049961017656
3096,-3110.8195223678413,-0.016710721400294188
3097,-3112.6252588650595,-0.016720943190411813
3098,-3114.4309953622783,-0.016731164980529442
3099,-3116.2367318594966,-0.016741386770647067
3100,-3118.0424683567153,-0.016751608560764693
3101,-3119.8482048539336,-0.016761830350882318
3102,-3121.6539413511523,-0.016772052140999947
3103,-3123.4596778483706,-0.016782273931117572
3104,-3125.2654143455893,-0.0167924957212352
3105,-3127.0711508428076,-0.016802717511352826
3106,-3128.8768873400263,-0.016812939301470452
3107,-3130.6826238372446,-0.016823161091588077
3108,-3132.4883603344633,-0.016833382881705706
3109,-3134.2940968316816,-0.01684360467182333
3110,-3136.0998333289003,-0.01685382646194096
3111,-3137.9055698261186,-0.016864048252058582
3112,-3139.7113063233373,-0.01687427004217621
3113,-3141.5170428205556,-0.016884491832293836
3114,-3143.3227793177743,-0.016894713622411465
3115,-3145.1285158149926,-0.01690493541252909
3116,-3146.9342523122114,-0.016915157202646715
3117,-3148.7399888094296,-0.01692537899276434
3118,-3150.5457253066484,-0.01693560078288197
3119,-3152.3514618038666,-0.016945822572999595
3120,-3154.1571983010854,-0.016956044363117224
3121,-3155.9629347983036,-0.01696626615323485
3122,-3157.7686712955224,-0.016976487943352474
3123,-3159.5744077927407,-0.0169867097334701
3124,-3161.3801442899594,-0.01699693152358773
3125,-3163.1858807871777,-0.017007153313705354
3126,-3164.9916172843964,-0.017017375103822983
3127,-3166.7973537816147,-0.017027596893940608
3128,-3168.6030902788334,-0.017037818684058233
3129,-3170.4088267760517,-0.01704804047417586
3130,-3172.2145632732704,-0.017058262264293488
3131,-3174.0202997704887,-0.017068484054411113
3132,-3175.8260362677074,-0.01707870584452874
3133,-3177.6317727649257,-0.017088927634646367
3134,-3179.4375092621444,-0.017099149424763992
3135,-3181.2432457593627,-0.017109371214881618
3136,-3183.0489822565814,-0.017119593004999246
3137,-3184.8547187537997,-0.017129814795116872
3138,-3186.6604552510184,-0.0171400365852345
3139,-3188.4661917482367,-0.017150258375352126
3140,-3190.2719282454555,-0.01716048016546975
3141,-3192.0776647426737,-0.017170701955587377
3142,-3193.8834012398925,-0.017180923745705005
3143,-3195.6891377371107,-0.01719114553582263
3144,-3197.4948742343295,-0.01720136732594026
