timestep,depth,Theta
3609,-410.0035,15.221927
3610,-410.11697,15.219349
3611,-410.23044,15.216771
3612,-410.3439,15.214194
3613,-410.45737,15.21118
3614,-410.57083,15.207557
3615,-410.6843,15.203933
3616,-410.7978,15.200309
3617,-410.91125,15.196685
3618,-411.02472,15.193062
3619,-411.13818,15.189438
3620,-411.25165,15.185815
3621,-411.3651,15.182191
3622,-411.47858,15.178568
3623,-411.59204,15.174944
3624,-411.7055,15.171321
3625,-411.81897,15.167698
3626,-411.93246,15.164073
3627,-412.04593,15.16045
3628,-412.1594,15.156826
3629,-412.27286,15.153203
3630,-412.38632,15.149579
3631,-412.4998,15.145956
3632,-412.61325,15.142332
3633,-412.7267,15.138709
3634,-412.84018,15.135085
3635,-412.95364,15.131462
3636,-413.06714,15.127837
3637,-413.1806,15.124214
3638,-413.29407,15.120591
3639,-413.40753,15.116967
3640,-413.521,15.113344
3641,-413.63446,15.10972
3642,-413.74792,15.106097
3643,-413.8614,15.102473
3644,-413.97485,15.09885
3645,-414.08832,15.095226
3646,-414.20178,15.091603
3647,-414.31528,15.087978
3648,-414.42874,15.084355
3649,-414.5422,15.080732
3650,-414.65567,15.077108
3651,-414.76913,15.073485
3652,-414.8826,15.069861
3653,-414.99606,15.066238
3654,-415.10953,15.062614
3655,-415.223,15.058991
3656,-415.33646,15.055367
3657,-415.44995,15.0517435
3658,-415.56342,15.04812
3659,-415.67688,15.044497
3660,-415.79034,15.040873
3661,-415.9038,15.03725
3662,-416.01727,15.033627
3663,-416.13074,15.030003
3664,-416.2442,15.02638
3665,-416.35767,15.022756
3666,-416.47113,15.019133
3667,-416.58463,15.015508
3668,-416.6981,15.011885
3669,-416.81155,15.008261
3670,-416.92502,15.004638
3671,-417.03848,15.001014
3672,-417.15195,14.997391
3673,-417.2654,14.993767
3674,-417.37888,14.990144
3675,-417.49234,14.986521
3676,-417.6058,14.982897
3677,-417.71927,14.979274
3678,-417.83276,14.975649
3679,-417.94623,14.972026
3680,-418.0597,14.968402
3681,-418.17316,14.964779
3682,-418.28662,14.961155
3683,-418.4001,14.957532
3684,-418.51355,14.953908
3685,-418.627,14.950285
3686,-418.74048,14.946661
3687,-418.85394,14.943038
3688,-418.96744,14.939414
3689,-419.0809,14.93579
3690,-419.19437,14.932167
3691,-419.30783,14.928543
3692,-419.4213,14.92492
3693,-419.53476,14.921296
3694,-419.64822,14.917673
3695,-419.7617,14.914049
3696,-419.87515,14.910426
3697,-419.98862,14.906802
3698,-420.1021,14.903178
3699,-420.21558,14.899555
3700,-420.32904,14.895931
3701,-420.4425,14.892308
3702,-420.55597,14.888684
3703,-420.66943,14.885061
3704,-420.7829,14.881437
3705,-420.89636,14.877814
3706,-421.00983,14.87419
3707,-421.1233,14.870567
3708,-421.23676,14.866943
3709,-421.35025,14.863319
3710,-421.4637,14.859695
3711,-421.57718,14.856072
3712,-421.69064,14.852449
3713,-421.8041,14.848825
3714,-421.91757,14.845202
3715,-422.03104,14.8415785
3716,-422.1445,14.837955
3717,-422.25797,14.8343315
3718,-422.37143,14.8307085
3719,-422.48492,14.827084
3720,-422.5984,14.823461
3721,-422.71185,14.819837
3722,-422.82532,14.816214
3723,-422.93878,14.81259
3724,-423.05225,14.808967
3725,-423.1657,14.805344
3726,-423.27917,14.80172
3727,-423.39264,14.798097
3728,-423.5061,14.794473
3729,-423.6196,14.790849
3730,-423.73306,14.787225
3731,-423.84653,14.783602
3732,-423.96,14.779978
3733,-424.07346,14.776355
3734,-424.18692,14.772731
3735,-424.30038,14.769108
3736,-424.41385,14.765484
3737,-424.5273,14.761861
3738,-424.64078,14.758238
3739,-424.75424,14.754614
3740,-424.86774,14.75099
3741,-424.9812,14.747366
3742,-425.09467,14.743743
3743,-425.20813,14.740119
3744,-425.3216,14.736496
3745,-425.43506,14.732872
3746,-425.54852,14.729249
3747,-425.662,14.725625
3748,-425.77545,14.722002
3749,-425.88892,14.718379
3750,-426.0024,14.714754
3751,-426.11588,14.711131
3752,-426.22934,14.707507
3753,-426.3428,14.703884
3754,-426.45627,14.70026
3755,-426.56973,14.696637
3756,-426.6832,14.693013
3757,-426.79666,14.68939
3758,-426.91013,14.685766
3759,-427.0236,14.682143
3760,-427.1371,14.678518
3761,-427.25055,14.674895
3762,-427.364,14.671272
3763,-427.47748,14.667648
3764,-427.59094,14.664025
3765,-427.7044,14.660401
3766,-427.81787,14.656778
3767,-427.93134,14.653154
3768,-428.0448,14.649531
3769,-428.15826,14.645907
3770,-428.27173,14.642284
3771,-428.38522,14.6386595
3772,-428.4987,14.635036
3773,-428.61215,14.6314125
3774,-428.72562,14.6277895
3775,-428.83908,14.6241665
3776,-428.95255,14.620543
3777,-429.066,14.6169195
3778,-429.17947,14.613296
3779,-429.29294,14.609673
3780,-429.4064,14.606049
3781,-429.5199,14.602425
3782,-429.63336,14.598801
3783,-429.74683,14.595178
3784,-429.8603,14.591554
3785,-429.97375,14.587931
3786,-430.08722,14.584307
3787,-430.20068,14.580684
3788,-430.31415,14.577061
3789,-430.4276,14.573437
3790,-430.54108,14.569814
3791,-430.65457,14.566189
3792,-430.76804,14.562566
3793,-430.8815,14.558942
3794,-430.99496,14.555319
3795,-431.10843,14.551695
3796,-431.2219,14.548072
3797,-431.33536,14.544448
3798,-431.44882,14.540825
3799,-431.5623,14.537202
3800,-431.67575,14.533578
3801,-431.7892,14.529955
3802,-431.9027,14.52633
3803,-432.01617,14.522707
3804,-432.12964,14.519083
3805,-432.2431,14.51546
3806,-432.35657,14.511836
3807,-432.47003,14.508213
3808,-432.5835,14.504589
3809,-432.69696,14.500966
3810,-432.81042,14.497342
3811,-432.9239,14.493719
3812,-433.03738,14.490095
3813,-433.15085,14.486471
3814,-433.2643,14.482848
3815,-433.37778,14.479224
3816,-433.49124,14.475601
3817,-433.6047,14.471977
3818,-433.71817,14.468354
3819,-433.83163,14.46473
3820,-433.9451,14.461107
3821,-434.05856,14.457483
3822,-434.17206,14.453859
3823,-434.28552,14.450235
3824,-434.399,14.446612
3825,-434.51245,14.442989
3826,-434.62592,14.439365
3827,-434.73938,14.435742
3828,-434.85284,14.432118
3829,-434.9663,14.428495
3830,-435.07977,14.424871
3831,-435.19324,14.421248
3832,-435.3067,14.417624
3833,-435.4202,14.4140005
3834,-435.53366,14.410377
3835,-435.64713,14.406754
3836,-435.7606,14.403131
3837,-435.87405,14.399507
3838,-435.98752,14.395884
3839,-436.10098,14.39226
3840,-436.21445,14.388637
3841,-436.3279,14.385013
3842,-436.44138,14.38139
3843,-436.55487,14.377765
3844,-436.66833,14.374142
3845,-436.7818,14.370518
3846,-436.89526,14.366895
3847,-437.00873,14.363271
3848,-437.1222,14.359648
3849,-437.23566,14.356025
3850,-437.34912,14.352401
3851,-437.4626,14.348778
3852,-437.57605,14.345154
3853,-437.68954,14.34153
3854,-437.803,14.337906
3855,-437.91647,14.334283
3856,-438.02994,14.330659
3857,-438.1434,14.327036
3858,-438.25687,14.323412
3859,-438.37033,14.319789
3860,-438.4838,14.316165
3861,-438.59726,14.312542
3862,-438.71072,14.308919
3863,-438.8242,14.305295
3864,-438.93768,14.301671
3865,-439.05115,14.298047
3866,-439.1646,14.294424
3867,-439.27808,14.2908
3868,-439.39154,14.287177
3869,-439.505,14.283553
3870,-439.61847,14.27993
3871,-439.73193,14.276306
3872,-439.8454,14.272683
3873,-439.95886,14.26906
3874,-440.07236,14.265435
3875,-440.18582,14.261812
3876,-440.2993,14.258188
3877,-440.41275,14.254565
3878,-440.5262,14.250941
3879,-440.63968,14.247318
3880,-440.75314,14.243694
3881,-440.8666,14.240071
3882,-440.98007,14.236447
3883,-441.09354,14.232824
3884,-441.20703,14.229199
3885,-441.3205,14.224742
3886,-441.43396,14.219672
3887,-441.54742,14.214602
3888,-441.6609,14.209534
3889,-441.77435,14.204464
3890,-441.88782,14.199394
3891,-442.00128,14.1943245
3892,-442.11475,14.189256
3893,-442.2282,14.184186
3894,-442.34167,14.179116
3895,-442.45517,14.174046
3896,-442.56863,14.168976
3897,-442.6821,14.163907
3898,-442.79556,14.158837
3899,-442.90903,14.153768
3900,-443.0225,14.148698
3901,-443.13596,14.143629
3902,-443.24942,14.138559
3903,-443.36288,14.13349
3904,-443.47635,14.12842
3905,-443.58984,14.123349
3906,-443.7033,14.11828
3907,-443.81677,14.113211
3908,-443.93024,14.108141
3909,-444.0437,14.103071
3910,-444.15717,14.098002
3911,-444.27063,14.092933
3912,-444.3841,14.087863
3913,-444.49756,14.082793
3914,-444.61102,14.077724
3915,-444.72452,14.072653
3916,-444.83798,14.067584
3917,-444.95145,14.062514
3918,-445.0649,14.057445
3919,-445.17838,14.052376
3920,-445.29184,14.047306
3921,-445.4053,14.042236
3922,-445.51877,14.037167
3923,-445.63223,14.032098
3924,-445.7457,14.027028
3925,-445.85916,14.021958
3926,-445.97266,14.016888
3927,-446.08612,14.011818
3928,-446.1996,14.006748
3929,-446.31305,14.001679
3930,-446.4265,13.99661
3931,-446.53998,13.99154
3932,-446.65344,13.986471
3933,-446.7669,13.981401
3934,-446.88037,13.976332
3935,-446.99384,13.971262
3936,-447.10733,13.966191
3937,-447.2208,13.9611225
3938,-447.33426,13.956053
3939,-447.44772,13.950983
3940,-447.5612,13.945913
3941,-447.67465,13.940844
3942,-447.78812,13.935775
3943,-447.90158,13.930705
3944,-448.01505,13.925635
3945,-448.1285,13.920567
3946,-448.24197,13.915497
3947,-448.35547,13.910426
3948,-448.46893,13.905356
3949,-448.5824,13.900287
3950,-448.69586,13.895218
3951,-448.80933,13.890148
3952,-448.9228,13.885078
3953,-449.03625,13.880009
3954,-449.14972,13.874939
3955,-449.26318,13.86987
3956,-449.37665,13.8648
3957,-449.49014,13.85973
3958,-449.6036,13.85466
3959,-449.71707,13.84959
3960,-449.83054,13.8445215
3961,-449.944,13.839452
3962,-450.05746,13.834382
3963,-450.17093,13.829313
3964,-450.2844,13.824244
3965,-450.39786,13.819174
3966,-450.51132,13.814104
3967,-450.62482,13.809033
3968,-450.73828,13.803964
3969,-450.85175,13.798895
3970,-450.9652,13.793825
3971,-451.07867,13.788755
3972,-451.19214,13.783686
3973,-451.3056,13.778617
3974,-451.41907,13.773547
3975,-451.53253,13.768477
3976,-451.646,13.763409
3977,-451.75946,13.758339
3978,-451.87296,13.753268
3979,-451.98642,13.7481985
3980,-452.09988,13.743129
3981,-452.21335,13.738059
3982,-452.3268,13.73299
3983,-452.44028,13.727921
3984,-452.55374,13.722851
3985,-452.6672,13.717781
3986,-452.78067,13.712712
3987,-452.89413,13.707643
3988,-453.00763,13.702572
3989,-453.1211,13.697502
3990,-453.23456,13.692432
3991,-453.34802,13.687364
3992,-453.4615,13.682294
3993,-453.57495,13.677224
3994,-453.68842,13.672154
3995,-453.80188,13.667086
3996,-453.91534,13.662016
3997,-454.0288,13.656946
3998,-454.1423,13.6518755
3999,-454.25577,13.646806
4000,-454.36923,13.641737
4001,-454.4827,13.636667
4002,-454.59616,13.6315975
4003,-454.70963,13.626528
4004,-454.8231,13.621459
4005,-454.93655,13.616389
4006,-455.05002,13.61132
4007,-455.16348,13.606251
4008,-455.27695,13.601181
4009,-455.39044,13.59611
4010,-455.5039,13.591041
4011,-455.61737,13.585971
4012,-455.73083,13.580901
4013,-455.8443,13.575832
4014,-455.95776,13.570763
4015,-456.07123,13.565693
4016,-456.1847,13.560623
4017,-456.29816,13.555554
4018,-456.41162,13.550485
4019,-456.52512,13.545414
4020,-456.63858,13.540344
4021,-456.75204,13.5352745
4022,-456.8655,13.530206
4023,-456.97897,13.525136
4024,-457.09244,13.520066
4025,-457.2059,13.514997
4026,-457.31937,13.509928
4027,-457.43283,13.504858
4028,-457.5463,13.499788
4029,-457.6598,13.494718
4030,-457.77325,13.489648
4031,-457.88672,13.484579
4032,-458.00018,13.479509
4033,-458.11365,13.47444
4034,-458.2271,13.46937
4035,-458.34058,13.464301
4036,-458.45404,13.459231
4037,-458.5675,13.454162
4038,-458.68097,13.449092
4039,-458.79443,13.444023
4040,-458.90793,13.4389515
4041,-459.0214,13.433883
4042,-459.13486,13.428813
4043,-459.24832,13.423743
4044,-459.3618,13.418674
4045,-459.47525,13.413605
4046,-459.5887,13.408535
4047,-459.70218,13.403465
4048,-459.81564,13.3983965
4049,-459.9291,13.393327
4050,-460.0426,13.388256
4051,-460.15607,13.383186
4052,-460.26953,13.378117
4053,-460.383,13.373048
4054,-460.49646,13.367978
4055,-460.60992,13.362908
4056,-460.7234,13.357839
4057,-460.83685,13.35277
4058,-460.95032,13.3477
4059,-461.06378,13.34263
4060,-461.17728,13.33756
4061,-461.29074,13.33249
4062,-461.4042,13.327421
4063,-461.51767,13.322351
4064,-461.63113,13.317282
4065,-461.7446,13.312212
4066,-461.85806,13.307143
4067,-461.97153,13.3020735
4068,-462.085,13.297004
4069,-462.19846,13.291934
4070,-462.31192,13.286865
4071,-462.4254,13.281794
4072,-462.53888,13.276725
4073,-462.65234,13.271655
4074,-462.7658,13.266585
4075,-462.87927,13.261517
4076,-462.99274,13.256447
4077,-463.1062,13.251377
4078,-463.21967,13.246307
4079,-463.33313,13.241239
4080,-463.4466,13.236169
4081,-463.5601,13.231098
4082,-463.67355,13.226028
4083,-463.78702,13.220959
4084,-463.90048,13.215889
4085,-464.01395,13.21082
4086,-464.1274,13.20575
4087,-464.24088,13.200681
4088,-464.35434,13.195612
4089,-464.4678,13.190542
4090,-464.58127,13.1854725
4091,-464.69476,13.180402
4092,-464.80823,13.175332
4093,-464.9217,13.170262
4094,-465.03516,13.165194
4095,-465.14862,13.160124
4096,-465.2621,13.155054
4097,-465.37555,13.149984
4098,-465.489,13.144916
4099,-465.60248,13.139846
4100,-465.71594,13.134776
4101,-465.8294,13.129707
4102,-465.9429,13.124636
4103,-466.05637,13.119567
4104,-466.16983,13.114497
4105,-466.2833,13.109427
4106,-466.39676,13.104358
4107,-466.51022,13.099289
4108,-466.6237,13.094219
4109,-466.73715,13.089149
4110,-466.85062,13.084081
4111,-466.96408,13.079011
4112,-467.07758,13.07394
4113,-467.19104,13.068871
4114,-467.3045,13.063801
4115,-467.41797,13.058731
4116,-467.53143,13.053662
4117,-467.6449,13.048593
4118,-467.75836,13.043523
4119,-467.87183,13.038453
4120,-467.9853,13.033384
4121,-468.09875,13.028315
4122,-468.21225,13.023244
4123,-468.3257,13.018174
4124,-468.43918,13.013104
4125,-468.55264,13.008036
4126,-468.6661,13.002966
4127,-468.77957,12.997896
4128,-468.89304,12.992826
4129,-469.0065,12.987758
4130,-469.11996,12.982688
4131,-469.23343,12.977618
4132,-469.3469,12.972549
4133,-469.4604,12.967478
4134,-469.57385,12.962409
4135,-469.68732,12.957339
4136,-469.80078,12.95227
4137,-469.91425,12.9472
4138,-470.0277,12.942131
4139,-470.14117,12.937061
4140,-470.25464,12.931992
4141,-470.3681,12.926922
4142,-470.48157,12.921853
4143,-470.59506,12.916782
4144,-470.70853,12.911713
4145,-470.822,12.906643
4146,-470.93546,12.901573
4147,-471.04892,12.896504
4148,-471.16238,12.891435
4149,-471.27585,12.886365
4150,-471.3893,12.881295
4151,-471.50278,12.876226
4152,-471.61624,12.871157
4153,-471.72974,12.866086
4154,-471.8432,12.861016
4155,-471.95667,12.855947
4156,-472.07013,12.850878
4157,-472.1836,12.845808
4158,-472.29706,12.840738
4159,-472.41052,12.835669
4160,-472.524,12.8306
4161,-472.63745,12.82553
4162,-472.75092,12.82046
4163,-472.86438,12.815391
4164,-472.97787,12.81032
4165,-473.09134,12.805251
4166,-473.2048,12.800181
4167,-473.31827,12.795339
4168,-473.43173,12.792209
4169,-473.5452,12.789079
4170,-473.65866,12.785949
4171,-473.77213,12.782819
4172,-473.8856,12.779688
4173,-473.99905,12.776558
4174,-474.11255,12.773427
4175,-474.226,12.770297
4176,-474.33948,12.767167
4177,-474.45294,12.764037
4178,-474.5664,12.760907
4179,-474.67987,12.757777
4180,-474.79333,12.754647
4181,-474.9068,12.751516
4182,-475.02026,12.748386
4183,-475.13373,12.745256
4184,-475.24722,12.7421255
4185,-475.3607,12.738996
4186,-475.47415,12.735866
4187,-475.58762,12.732736
4188,-475.70108,12.729606
4189,-475.81454,12.726476
4190,-475.928,12.723346
4191,-476.04147,12.720215
4192,-476.15494,12.717085
4193,-476.2684,12.713955
4194,-476.38187,12.710825
4195,-476.49536,12.707694
4196,-476.60883,12.704564
4197,-476.7223,12.701434
4198,-476.83575,12.698304
4199,-476.94922,12.695174
4200,-477.06268,12.692043
4201,-477.17615,12.688913
4202,-477.2896,12.685783
4203,-477.40308,12.682653
4204,-477.51654,12.679523
4205,-477.63004,12.676393
4206,-477.7435,12.673263
4207,-477.85696,12.670133
4208,-477.97043,12.667003
4209,-478.0839,12.663873
4210,-478.19736,12.660742
4211,-478.31082,12.657612
4212,-478.4243,12.654482
4213,-478.53775,12.651352
4214,-478.6512,12.648222
4215,-478.7647,12.645091
4216,-478.87817,12.641961
4217,-478.99164,12.638831
4218,-479.1051,12.635701
4219,-479.21857,12.63257
4220,-479.33203,12.62944
4221,-479.4455,12.62631
4222,-479.55896,12.62318
4223,-479.67242,12.62005
4224,-479.7859,12.61692
4225,-479.89935,12.6137905
4226,-480.01285,12.61066
4227,-480.1263,12.60753
4228,-480.23978,12.6044
4229,-480.35324,12.601269
4230,-480.4667,12.598139
4231,-480.58017,12.595009
4232,-480.69363,12.591879
4233,-480.8071,12.588749
4234,-480.92056,12.585619
4235,-481.03403,12.582489
4236,-481.14752,12.579358
4237,-481.261,12.576228
4238,-481.37445,12.573097
4239,-481.4879,12.569967
4240,-481.60138,12.566837
4241,-481.71484,12.563707
4242,-481.8283,12.560577
4243,-481.94177,12.557447
4244,-482.05524,12.554317
4245,-482.1687,12.5511875
4246,-482.2822,12.548057
4247,-482.39566,12.544927
4248,-482.50912,12.541796
4249,-482.6226,12.538666
4250,-482.73605,12.535536
4251,-482.84952,12.532406
4252,-482.96298,12.529276
4253,-483.07645,12.526146
4254,-483.1899,12.523016
4255,-483.30338,12.519886
4256,-483.41684,12.516756
4257,-483.53033,12.513624
4258,-483.6438,12.510494
4259,-483.75726,12.507364
4260,-483.87073,12.504234
4261,-483.9842,12.501104
4262,-484.09766,12.497974
4263,-484.21112,12.494844
4264,-484.3246,12.4917145
4265,-484.43805,12.4885845
4266,-484.5515,12.485454
4267,-484.665,12.482323
4268,-484.77847,12.479193
4269,-484.89194,12.476063
4270,-485.0054,12.472933
4271,-485.11887,12.469803
4272,-485.23233,12.466673
4273,-485.3458,12.463543
4274,-485.45926,12.460413
4275,-485.57272,12.457283
4276,-485.6862,12.454152
4277,-485.79965,12.451022
4278,-485.91315,12.447891
4279,-486.0266,12.444761
4280,-486.14008,12.441631
4281,-486.25354,12.438501
4282,-486.367,12.435371
4283,-486.48047,12.432241
4284,-486.59393,12.4291115
4285,-486.7074,12.425981
4286,-486.82086,12.422851
4287,-486.93433,12.419721
4288,-487.04782,12.41659
4289,-487.1613,12.41346
4290,-487.27475,12.41033
4291,-487.3882,12.4072
4292,-487.50168,12.40407
4293,-487.61514,12.40094
4294,-487.7286,12.39781
4295,-487.84207,12.394679
4296,-487.95554,12.391549
4297,-488.069,12.388419
4298,-488.1825,12.385288
4299,-488.29596,12.382158
4300,-488.40942,12.379028
4301,-488.5229,12.375898
4302,-488.63635,12.372768
4303,-488.74982,12.369638
4304,-488.86328,12.366508
4305,-488.97675,12.363378
4306,-489.0902,12.360248
4307,-489.20367,12.357118
4308,-489.31714,12.353988
4309,-489.43063,12.350857
4310,-489.5441,12.347727
4311,-489.65756,12.344597
4312,-489.77103,12.341467
4313,-489.8845,12.338337
4314,-489.99796,12.335206
4315,-490.11142,12.332076
4316,-490.22488,12.328946
4317,-490.33835,12.325816
4318,-490.4518,12.322686
4319,-490.5653,12.319555
4320,-490.67877,12.316425
4321,-490.79224,12.313295
4322,-490.9057,12.310165
4323,-491.01917,12.3070345
4324,-491.13263,12.303905
4325,-491.2461,12.300775
4326,-491.35956,12.297645
4327,-491.47302,12.294515
4328,-491.5865,12.291385
4329,-491.69998,12.288254
4330,-491.81345,12.285124
4331,-491.9269,12.281994
4332,-492.04037,12.278864
4333,-492.15384,12.275733
4334,-492.2673,12.272603
4335,-492.38077,12.269473
4336,-492.49423,12.266343
4337,-492.6077,12.263213
4338,-492.72116,12.260083
4339,-492.83463,12.256953
4340,-492.94812,12.253822
4341,-493.06158,12.250692
4342,-493.17505,12.247561
4343,-493.2885,12.2444315
4344,-493.40198,12.241302
4345,-493.51544,12.238172
4346,-493.6289,12.235042
4347,-493.74237,12.231912
4348,-493.85583,12.228782
4349,-493.9693,12.225652
4350,-494.0828,12.222521
4351,-494.19626,12.219391
4352,-494.30972,12.21626
4353,-494.4232,12.21313
4354,-494.53665,12.21
4355,-494.65012,12.20687
4356,-494.76358,12.20374
4357,-494.87704,12.20061
4358,-494.9905,12.19748
4359,-495.10397,12.19435
4360,-495.21747,12.191219
4361,-495.33093,12.188088
4362,-495.4444,12.184958
4363,-495.55786,12.1818285
4364,-495.67133,12.178699
4365,-495.7848,12.175569
4366,-495.89825,12.172439
4367,-496.01172,12.169309
4368,-496.12518,12.166179
4369,-496.23865,12.163048
4370,-496.3521,12.159918
4371,-496.4656,12.156787
4372,-496.57907,12.153657
4373,-496.69254,12.150527
4374,-496.806,12.147397
4375,-496.91946,12.144267
4376,-497.03293,12.141137
4377,-497.1464,12.138007
4378,-497.25986,12.134877
4379,-497.37332,12.131746
4380,-497.4868,12.128616
4381,-497.60028,12.125485
4382,-497.71375,12.122355
4383,-497.8272,12.1192255
4384,-497.94067,12.116096
4385,-498.05414,12.112966
4386,-498.1676,12.109836
4387,-498.28107,12.106706
4388,-498.39453,12.103575
4389,-498.508,12.100445
4390,-498.62146,12.097315
4391,-498.73495,12.094184
4392,-498.84842,12.091054
4393,-498.96188,12.087924
4394,-499.07535,12.084794
4395,-499.1888,12.081664
4396,-499.30228,12.078534
4397,-499.41574,12.075404
4398,-499.5292,12.072273
4399,-499.64267,12.069143
4400,-499.75613,12.066013
4401,-499.8696,12.062883
4402,-499.9831,12.059752
4403,-500.09656,12.0566225
4404,-500.21002,12.053493
4405,-500.3235,12.050363
4406,-500.43695,12.047233
4407,-500.5504,12.044102
4408,-500.66388,12.040972
4409,-500.77734,12.037842
4410,-500.8908,12.034712
4411,-501.00427,12.031582
4412,-501.11777,12.028451
4413,-501.23123,12.025321
4414,-501.3447,12.022191
4415,-501.45816,12.019061
4416,-501.57162,12.015931
4417,-501.6851,12.0128
4418,-501.79855,12.00967
4419,-501.91202,12.00654
4420,-502.02548,12.00341
4421,-502.13895,12.00028
4422,-502.25244,11.997149
4423,-502.3659,11.9940195
4424,-502.47937,11.99089
4425,-502.59283,11.98776
4426,-502.7063,11.984629
4427,-502.81976,11.981499
4428,-502.93323,11.978369
4429,-503.0467,11.975239
4430,-503.16016,11.972109
4431,-503.27362,11.968979
4432,-503.3871,11.965849
4433,-503.50058,11.962718
4434,-503.61404,11.959588
4435,-503.7275,11.956458
4436,-503.84097,11.953327
4437,-503.95444,11.950197
4438,-504.0679,11.947067
4439,-504.18137,11.943937
4440,-504.29483,11.940807
4441,-504.4083,11.937677
4442,-504.52176,11.934547
4443,-504.63525,11.9314165
4444,-504.74872,11.928287
4445,-504.86218,11.925156
4446,-504.97565,11.922026
4447,-505.0891,11.918896
4448,-505.20258,11.915766
4449,-505.31604,11.912636
4450,-505.4295,11.909506
4451,-505.54297,11.906376
4452,-505.65643,11.903246
4453,-505.76993,11.900115
4454,-505.8834,11.896985
4455,-505.99686,11.893854
4456,-506.11032,11.890724
4457,-506.2238,11.887594
4458,-506.33725,11.884464
4459,-506.4507,11.881334
4460,-506.56418,11.878419
4461,-506.67764,11.876297
4462,-506.7911,11.874174
4463,-506.90457,11.872052
4464,-507.01807,11.869929
4465,-507.13153,11.867807
4466,-507.245,11.8656845
4467,-507.35846,11.863563
4468,-507.47192,11.861441
4469,-507.5854,11.859318
4470,-507.69885,11.857196
4471,-507.81232,11.855073
4472,-507.92578,11.852951
4473,-508.03925,11.850829
4474,-508.15274,11.848706
4475,-508.2662,11.846583
4476,-508.37967,11.844461
4477,-508.49313,11.8423395
4478,-508.6066,11.840217
4479,-508.72006,11.838095
4480,-508.83353,11.835972
4481,-508.947,11.83385
4482,-509.06046,11.831728
4483,-509.17392,11.829605
4484,-509.2874,11.827482
4485,-509.40088,11.82536
4486,-509.51434,11.823238
4487,-509.6278,11.8211155
4488,-509.74127,11.818994
4489,-509.85474,11.816872
4490,-509.9682,11.814749
4491,-510.08167,11.812627
4492,-510.19513,11.810505
4493,-510.3086,11.808382
4494,-510.42206,11.80626
4495,-510.53555,11.804137
4496,-510.64902,11.802015
4497,-510.76248,11.799892
4498,-510.87595,11.7977705
4499,-510.9894,11.795648
4500,-511.10287,11.793526
4501,-511.21634,11.791404
4502,-511.3298,11.789281
4503,-511.44327,11.787159
4504,-511.55673,11.785037
4505,-511.67023,11.782914
4506,-511.7837,11.780791
4507,-511.89716,11.778669
4508,-512.0106,11.776547
4509,-512.1241,11.774425
4510,-512.23755,11.772303
4511,-512.351,11.77018
4512,-512.4645,11.768058
4513,-512.57794,11.765936
4514,-512.6914,11.763813
4515,-512.8049,11.761691
4516,-512.91833,11.759569
4517,-513.0318,11.757446
4518,-513.14526,11.755324
4519,-513.2587,11.753202
4520,-513.3722,11.75108
4521,-513.4857,11.748957
4522,-513.5992,11.746834
4523,-513.71265,11.744712
4524,-513.8261,11.74259
4525,-513.9396,11.740467
4526,-514.05304,11.738345
4527,-514.1665,11.736222
4528,-514.27997,11.7341
4529,-514.39343,11.731978
4530,-514.5069,11.729856
4531,-514.62036,11.727734
4532,-514.7338,11.725612
4533,-514.8473,11.723489
4534,-514.96075,11.721367
4535,-515.0742,11.719245
4536,-515.1877,11.717122
4537,-515.30115,11.715
4538,-515.4146,11.712877
4539,-515.5281,11.710755
4540,-515.64154,11.708633
4541,-515.75507,11.70651
4542,-515.8685,11.704388
4543,-515.982,11.702265
4544,-516.09546,11.700143
4545,-516.2089,11.698021
4546,-516.3224,11.695898
4547,-516.43585,11.693776
4548,-516.5493,11.691654
4549,-516.6628,11.689531
4550,-516.77625,11.687409
4551,-516.8897,11.685287
4552,-517.0032,11.683165
4553,-517.11664,11.681043
4554,-517.2301,11.67892
4555,-517.34357,11.676798
4556,-517.45703,11.674676
4557,-517.5705,11.672553
4558,-517.68396,11.670431
4559,-517.7974,11.668309
4560,-517.9109,11.666186
4561,-518.02435,11.664064
4562,-518.1379,11.661941
4563,-518.25134,11.659819
4564,-518.3648,11.657697
4565,-518.4783,11.655574
4566,-518.59174,11.653452
4567,-518.7052,11.651329
4568,-518.81866,11.649207
4569,-518.9321,11.647085
4570,-519.0456,11.644962
4571,-519.15906,11.64284
4572,-519.2725,11.640718
4573,-519.386,11.638596
4574,-519.49945,11.636474
4575,-519.6129,11.634352
4576,-519.7264,11.632229
4577,-519.83984,11.630107
4578,-519.9533,11.627985
4579,-520.0668,11.625862
4580,-520.18024,11.62374
4581,-520.2937,11.621617
4582,-520.40717,11.619495
4583,-520.5207,11.617372
4584,-520.63416,11.61525
4585,-520.7476,11.613128
4586,-520.8611,11.611005
4587,-520.97455,11.608883
4588,-521.088,11.606761
4589,-521.2015,11.604638
4590,-521.31494,11.602516
4591,-521.4284,11.600394
4592,-521.5419,11.598271
4593,-521.65533,11.596149
4594,-521.7688,11.594027
4595,-521.88226,11.591905
4596,-521.9957,11.589783
4597,-522.1092,11.58766
4598,-522.22266,11.585538
4599,-522.3361,11.583416
4600,-522.4496,11.581293
4601,-522.56305,11.579171
4602,-522.6765,11.577049
4603,-522.79004,11.574925
4604,-522.9035,11.5728035
4605,-523.01697,11.570681
4606,-523.13043,11.568559
