CHANNEL 	EVENT   	CLIP NAME                     	START TIME    	END TIME      	DURATION      	STATE
1       	575     	Heart Beat.01_01-44           	   00:05:41:03	   00:05:41:20	   00:00:00:16	Unmuted
1       	576     	Heart Beat.01_01-46           	   00:05:41:24	   00:05:42:02	   00:00:00:07	Unmuted
1       	577     	Heart Beat.01_01-48           	   00:05:42:04	   00:05:42:20	   00:00:00:16	Unmuted
1       	578     	Heart Beat.01_01-50           	   00:05:42:24	   00:05:43:02	   00:00:00:07	Unmuted
1       	579     	Heart Beat.01_01-52           	   00:05:43:04	   00:05:43:20	   00:00:00:16	Unmuted
1       	580     	Heart Beat.01_01-54           	   00:05:43:24	   00:05:44:02	   00:00:00:07	Unmuted
1       	581     	Heart Beat.01_01-56           	   00:05:44:04	   00:05:44:21	   00:00:00:16	Unmuted
1       	582     	Heart Beat.01_01-58           	   00:05:44:24	   00:05:45:02	   00:00:00:07	Unmuted
1       	583     	Heart Beat.01_01-60           	   00:05:45:04	   00:05:45:21	   00:00:00:16	Unmuted
1       	584     	Heart Beat.01_01-62           	   00:05:45:25	   00:05:46:03	   00:00:00:07	Unmuted
1       	585     	Heart Beat.01_01-44           	   00:05:46:05	   00:05:46:21	   00:00:00:16	Unmuted
1       	586     	Heart Beat.01_01-02           	   00:05:46:25	   00:05:47:03	   00:00:00:07	Unmuted
1       	587     	Heart Beat.01_01-04           	   00:05:47:05	   00:05:47:22	   00:00:00:16	Unmuted
1       	588     	Heart Beat.01_01-06           	   00:05:47:25	   00:05:48:03	   00:00:00:07	Unmuted
1       	589     	Heart Beat.01_01-08           	   00:05:48:05	   00:05:48:22	   00:00:00:16	Unmuted
1       	590     	Heart Beat.01_01-10           	   00:05:48:26	   00:05:49:04	   00:00:00:07	Unmuted
1       	591     	Heart Beat.01_01-12           	   00:05:49:06	   00:05:49:22	   00:00:00:16	Unmuted
1       	592     	Heart Beat.01_01-14           	   00:05:49:26	   00:05:50:04	   00:00:00:07	Unmuted
1       	593     	Heart Beat.01_01-16           	   00:05:50:06	   00:05:50:23	   00:00:00:16	Unmuted
1       	594     	Heart Beat.01_01-18           	   00:05:50:27	   00:05:51:05	   00:00:00:07	Unmuted
1       	595     	Heart Beat.01_01-20           	   00:05:51:07	   00:05:51:23	   00:00:00:16	Unmuted
1       	596     	Heart Beat.01_01-22           	   00:05:51:27	   00:05:52:05	   00:00:00:07	Unmuted
1       	597     	Heart Beat.01_01-24           	   00:05:52:07	   00:05:52:24	   00:00:00:16	Unmuted
1       	598     	Heart Beat.01_01-26           	   00:05:52:28	   00:05:53:06	   00:00:00:07	Unmuted
1       	599     	Heart Beat.01_01-28           	   00:05:53:08	   00:05:53:24	   00:00:00:16	Unmuted
1       	600     	Heart Beat.01_01-30           	   00:05:53:28	   00:05:54:06	   00:00:00:07	Unmuted
1       	601     	Heart Beat.01_01-32           	   00:05:54:08	   00:05:54:25	   00:00:00:16	Unmuted
1       	602     	Heart Beat.01_01-34           	   00:05:54:29	   00:05:55:07	   00:00:00:07	Unmuted
1       	603     	Heart Beat.01_01-36           	   00:05:55:09	   00:05:55:26	   00:00:00:16	Unmuted
1       	604     	Heart Beat.01_01-38           	   00:05:55:29	   00:05:56:07	   00:00:00:07	Unmuted
1       	605     	Heart Beat.01_01-40           	   00:05:56:10	   00:05:56:26	   00:00:00:16	Unmuted
1       	606     	Heart Beat.01_01-42           	   00:05:57:00	   00:05:57:08	   00:00:00:07	Unmuted
1       	607     	Heart Beat.01_01-44           	   00:05:57:10	   00:05:57:27	   00:00:00:16	Unmuted
1       	608     	Heart Beat.01_01-46           	   00:05:58:01	   00:05:58:09	   00:00:00:07	Unmuted
1       	609     	Heart Beat.01_01-48           	   00:05:58:11	   00:05:58:28	   00:00:00:16	Unmuted
1       	610     	Heart Beat.01_01-50           	   00:05:59:01	   00:05:59:09	   00:00:00:07	Unmuted
1       	611     	Heart Beat.01_01-52           	   00:05:59:12	   00:05:59:28	   00:00:00:16	Unmuted
1       	612     	Heart Beat.01_01-54           	   00:06:00:02	   00:06:00:10	   00:00:00:07	Unmuted
1       	613     	Heart Beat.01_01-56           	   00:06:00:13	   00:06:00:29	   00:00:00:16	Unmuted
1       	614     	Heart Beat.01_01-58           	   00:06:01:03	   00:06:01:11	   00:00:00:07	Unmuted
1       	615     	Heart Beat.01_01-60           	   00:06:01:13	   00:06:02:00	   00:00:00:16	Unmuted
1       	616     	Heart Beat.01_01-62           	   00:06:02:04	   00:06:02:12	   00:00:00:07	Unmuted
1       	617     	Heart Beat.01_01-44           	   00:06:02:14	   00:06:03:01	   00:00:00:16	Unmuted
1       	618     	Heart Beat.01_01-02           	   00:06:03:05	   00:06:03:13	   00:00:00:07	Unmuted
1       	619     	Heart Beat.01_01-04           	   00:06:03:15	   00:06:04:02	   00:00:00:16	Unmuted
1       	620     	Heart Beat.01_01-06           	   00:06:04:06	   00:06:04:14	   00:00:00:07	Unmuted
1       	621     	Heart Beat.01_01-08           	   00:06:04:16	   00:06:05:03	   00:00:00:16	Unmuted
1       	622     	Heart Beat.01_01-10           	   00:06:05:07	   00:06:05:15	   00:00:00:07	Unmuted
1       	623     	Heart Beat.01_01-12           	   00:06:05:17	   00:06:06:04	   00:00:00:16	Unmuted
1       	624     	Heart Beat.01_01-14           	   00:06:06:08	   00:06:06:16	   00:00:00:07	Unmuted
1       	625     	Heart Beat.01_01-16           	   00:06:06:19	   00:06:07:06	   00:00:00:16	Unmuted
1       	626     	Heart Beat.01_01-18           	   00:06:07:10	   00:06:07:18	   00:00:00:07	Unmuted
1       	627     	Heart Beat.01_01-20           	   00:06:07:21	   00:06:08:08	   00:00:00:16	Unmuted
1       	628     	Heart Beat.01_01-22           	   00:06:08:13	   00:06:08:21	   00:00:00:07	Unmuted
1       	629     	Heart Beat.01_01-24           	   00:06:08:23	   00:06:09:10	   00:00:00:16	Unmuted
1       	630     	Heart Beat.01_01-26           	   00:06:09:15	   00:06:09:23	   00:00:00:07	Unmuted
1       	631     	Heart Beat.01_01-28           	   00:06:09:26	   00:06:10:13	   00:00:00:16	Unmuted
1       	632     	Heart Beat.01_01-30           	   00:06:10:18	   00:06:10:26	   00:00:00:07	Unmuted
1       	633     	Heart Beat.01_01-32           	   00:06:10:29	   00:06:11:16	   00:00:00:16	Unmuted
1       	634     	Heart Beat.01_01-34           	   00:06:11:21	   00:06:11:29	   00:00:00:07	Unmuted
1       	635     	Heart Beat.01_01-36           	   00:06:12:03	   00:06:12:19	   00:00:00:16	Unmuted
1       	636     	Heart Beat.01_01-38           	   00:06:12:25	   00:06:13:03	   00:00:00:07	Unmuted
1       	637     	Heart Beat.01_01-40           	   00:06:13:06	   00:06:13:23	   00:00:00:16	Unmuted
1       	638     	Heart Beat.01_01-42           	   00:06:13:29	   00:06:14:07	   00:00:00:07	Unmuted
1       	639     	Heart Beat.01_01-44           	   00:06:14:11	   00:06:14:27	   00:00:00:16	Unmuted
1       	640     	Heart Beat.01_01-46           	   00:06:15:04	   00:06:15:11	   00:00:00:07	Unmuted
1       	641     	Heart Beat.01_01-48           	   00:06:15:15	   00:06:16:02	   00:00:00:16	Unmuted
1       	642     	Heart Beat.01_01-50           	   00:06:16:08	   00:06:16:16	   00:00:00:07	Unmuted
1       	643     	Heart Beat.01_01-52           	   00:06:16:20	   00:06:17:07	   00:00:00:16	Unmuted
1       	644     	Heart Beat.01_01-54           	   00:06:17:14	   00:06:17:21	   00:00:00:07	Unmuted
1       	645     	Heart Beat.01_01-56           	   00:06:17:25	   00:06:18:12	   00:00:00:16	Unmuted
1       	646     	Heart Beat.01_01-58           	   00:06:18:19	   00:06:18:27	   00:00:00:07	Unmuted
1       	647     	Heart Beat.01_01-60           	   00:06:19:01	   00:06:19:18	   00:00:00:16	Unmuted
1       	648     	Heart Beat.01_01-62           	   00:06:19:25	   00:06:20:03	   00:00:00:07	Unmuted
1       	649     	Heart Beat.01_01-44           	   00:06:20:07	   00:06:20:24	   00:00:00:16	Unmuted
1       	650     	Heart Beat.01_01-02           	   00:06:21:02	   00:06:21:10	   00:00:00:07	Unmuted
1       	651     	Heart Beat.01_01-04           	   00:06:21:14	   00:06:22:00	   00:00:00:16	Unmuted
1       	652     	Heart Beat.01_01-06           	   00:06:22:09	   00:06:22:16	   00:00:00:07	Unmuted
1       	653     	Heart Beat.01_01-08           	   00:06:22:21	   00:06:23:07	   00:00:00:16	Unmuted
1       	654     	Heart Beat.01_01-10           	   00:06:23:16	   00:06:23:24	   00:00:00:07	Unmuted
1       	655     	Heart Beat.01_01-12           	   00:06:23:28	   00:06:24:15	   00:00:00:16	Unmuted
1       	656     	Heart Beat.01_01-14           	   00:06:24:24	   00:06:25:02	   00:00:00:07	Unmuted
1       	657     	Heart Beat.01_01-16           	   00:06:25:06	   00:06:25:23	   00:00:00:16	Unmuted
1       	658     	Heart Beat.01_01-18           	   00:06:26:02	   00:06:26:10	   00:00:00:07	Unmuted
1       	659     	Heart Beat.01_01-20           	   00:06:26:15	   00:06:27:01	   00:00:00:16	Unmuted
1       	660     	Heart Beat.01_01-22           	   00:06:27:11	   00:06:27:19	   00:00:00:07	Unmuted
1       	661     	Heart Beat.01_01-24           	   00:06:27:24	   00:06:28:10	   00:00:00:16	Unmuted
1       	662     	Heart Beat.01_01-26           	   00:06:28:20	   00:06:28:28	   00:00:00:07	Unmuted
1       	663     	Heart Beat.01_01-28           	   00:06:29:03	   00:06:29:20	   00:00:00:16	Unmuted
1       	664     	Heart Beat.01_01-30           	   00:06:30:00	   00:06:30:08	   00:00:00:07	Unmuted
1       	665     	Heart Beat.01_01-32           	   00:06:30:13	   00:06:31:00	   00:00:00:16	Unmuted
1       	666     	Heart Beat.01_01-34           	   00:06:31:10	   00:06:31:18	   00:00:00:07	Unmuted
1       	667     	Heart Beat.01_01-36           	   00:06:31:24	   00:06:32:10	   00:00:00:16	Unmuted
1       	668     	Heart Beat.01_01-38           	   00:06:32:21	   00:06:32:29	   00:00:00:07	Unmuted
1       	669     	Heart Beat.01_01-40           	   00:06:33:05	   00:06:33:21	   00:00:00:16	Unmuted
1       	670     	Heart Beat.01_01-42           	   00:06:34:02	   00:06:34:10	   00:00:00:07	Unmuted
1       	671     	Heart Beat.01_01-44           	   00:06:34:16	   00:06:35:03	   00:00:00:16	Unmuted
1       	672     	Heart Beat.01_01-46           	   00:06:35:14	   00:06:35:22	   00:00:00:07	Unmuted
1       	673     	Heart Beat.01_01-48           	   00:06:35:28	   00:06:36:15	   00:00:00:16	Unmuted
1       	674     	Heart Beat.01_01-50           	   00:06:36:27	   00:06:37:05	   00:00:00:07	Unmuted
1       	675     	Heart Beat.01_01-52           	   00:06:37:11	   00:06:37:28	   00:00:00:16	Unmuted
1       	676     	Heart Beat.01_01-54           	   00:06:38:10	   00:06:38:18	   00:00:00:07	Unmuted
1       	677     	Heart Beat.01_01-56           	   00:06:38:24	   00:06:39:11	   00:00:00:16	Unmuted
1       	678     	Heart Beat.01_01-58           	   00:06:39:24	   00:06:40:02	   00:00:00:07	Unmuted
1       	679     	Heart Beat.01_01-60           	   00:06:40:08	   00:06:40:25	   00:00:00:16	Unmuted
1       	680     	Heart Beat.01_01-62           	   00:06:41:08	   00:06:41:16	   00:00:00:07	Unmuted
1       	681     	Heart Beat.01_01-44           	   00:06:41:23	   00:06:42:10	   00:00:00:16	Unmuted
1       	682     	Heart Beat.01_01-02           	   00:06:42:23	   00:06:43:01	   00:00:00:07	Unmuted
1       	683     	Heart Beat.01_01-04           	   00:06:43:08	   00:06:43:25	   00:00:00:16	Unmuted
1       	684     	Heart Beat.01_01-06           	   00:06:44:09	   00:06:44:17	   00:00:00:07	Unmuted
1       	685     	Heart Beat.01_01-08           	   00:06:44:24	   00:06:45:11	   00:00:00:16	Unmuted
1       	686     	Heart Beat.01_01-10           	   00:06:45:25	   00:06:46:03	   00:00:00:07	Unmuted
1       	687     	Heart Beat.01_01-12           	   00:06:46:11	   00:06:46:27	   00:00:00:16	Unmuted
1       	688     	Heart Beat.01_01-14           	   00:06:47:12	   00:06:47:20	   00:00:00:07	Unmuted
1       	689     	Heart Beat.01_01-16           	   00:06:47:28	   00:06:48:15	   00:00:00:16	Unmuted
1       	690     	Heart Beat.01_01-18           	   00:06:49:00	   00:06:49:08	   00:00:00:07	Unmuted
1       	691     	Heart Beat.01_01-20           	   00:06:49:16	   00:06:50:03	   00:00:00:16	Unmuted
1       	692     	Heart Beat.01_01-22           	   00:06:50:19	   00:06:50:27	   00:00:00:07	Unmuted
1       	693     	Heart Beat.01_01-24           	   00:06:51:05	   00:06:51:22	   00:00:00:16	Unmuted
1       	694     	Heart Beat.01_01-26           	   00:06:52:08	   00:06:52:16	   00:00:00:07	Unmuted
1       	695     	Heart Beat.01_01-28           	   00:06:52:25	   00:06:53:11	   00:00:00:16	Unmuted
1       	696     	Heart Beat.01_01-30           	   00:06:53:28	   00:06:54:06	   00:00:00:07	Unmuted
1       	697     	Heart Beat.01_01-32           	   00:06:54:15	   00:06:55:02	   00:00:00:16	Unmuted
1       	698     	Heart Beat.01_01-34           	   00:06:55:19	   00:06:55:27	   00:00:00:07	Unmuted
1       	699     	Heart Beat.01_01-36           	   00:06:56:07	   00:06:56:23	   00:00:00:16	Unmuted
1       	700     	Heart Beat.01_01-38           	   00:06:57:11	   00:06:57:19	   00:00:00:07	Unmuted
1       	701     	Heart Beat.01_01-40           	   00:06:57:29	   00:06:58:15	   00:00:00:16	Unmuted
1       	702     	Heart Beat.01_01-42           	   00:06:59:04	   00:06:59:12	   00:00:00:07	Unmuted
1       	703     	Heart Beat.01_01-44           	   00:06:59:22	   00:07:00:08	   00:00:00:16	Unmuted
1       	704     	Heart Beat.01_01-46           	   00:07:00:28	   00:07:01:06	   00:00:00:07	Unmuted
1       	705     	Heart Beat.01_01-48           	   00:07:01:16	   00:07:02:02	   00:00:00:16	Unmuted
1       	706     	Heart Beat.01_01-50           	   00:07:02:23	   00:07:03:00	   00:00:00:07	Unmuted
1       	707     	Heart Beat.01_01-52           	   00:07:03:11	   00:07:03:27	   00:00:00:16	Unmuted
1       	708     	Heart Beat.01_01-54           	   00:07:04:18	   00:07:04:26	   00:00:00:07	Unmuted
1       	709     	Heart Beat.01_01-56           	   00:07:05:07	   00:07:05:24	   00:00:00:16	Unmuted
1       	710     	Heart Beat.01_01-58           	   00:07:06:15	   00:07:06:23	   00:00:00:07	Unmuted
1       	711     	Heart Beat.01_01-60           	   00:07:07:04	   00:07:07:21	   00:00:00:16	Unmuted
1       	712     	Heart Beat.01_01-62           	   00:07:08:13	   00:07:08:21	   00:00:00:07	Unmuted
1       	713     	Heart Beat.01_01-44           	   00:07:09:02	   00:07:09:19	   00:00:00:16	Unmuted
1       	714     	Heart Beat.01_01-02           	   00:07:10:12	   00:07:10:20	   00:00:00:07	Unmuted
1       	715     	Heart Beat.01_01-04           	   00:07:11:01	   00:07:11:18	   00:00:00:16	Unmuted
1       	716     	Heart Beat.01_01-06           	   00:07:12:12	   00:07:12:20	   00:00:00:07	Unmuted
1       	717     	Heart Beat.01_01-08           	   00:07:13:02	   00:07:13:18	   00:00:00:16	Unmuted
1       	718     	Heart Beat.01_01-10           	   00:07:14:13	   00:07:14:21	   00:00:00:07	Unmuted
1       	719     	Heart Beat.01_01-12           	   00:07:15:04	   00:07:15:20	   00:00:00:16	Unmuted
1       	720     	Heart Beat.01_01-14           	   00:07:16:15	   00:07:16:23	   00:00:00:07	Unmuted
1       	721     	Heart Beat.01_01-16           	   00:07:17:06	   00:07:17:23	   00:00:00:16	Unmuted
1       	722     	Heart Beat.01_01-18           	   00:07:18:19	   00:07:18:27	   00:00:00:07	Unmuted
1       	723     	Heart Beat.01_01-20           	   00:07:19:11	   00:07:19:27	   00:00:00:16	Unmuted
1       	724     	Heart Beat.01_01-22           	   00:07:20:24	   00:07:21:02	   00:00:00:07	Unmuted
1       	725     	Heart Beat.01_01-24           	   00:07:21:16	   00:07:22:03	   00:00:00:16	Unmuted
1       	726     	Heart Beat.01_01-26           	   00:07:23:01	   00:07:23:09	   00:00:00:07	Unmuted
1       	727     	Heart Beat.01_01-28           	   00:07:23:23	   00:07:24:10	   00:00:00:16	Unmuted
1       	728     	Heart Beat.01_01-30           	   00:07:25:09	   00:07:25:17	   00:00:00:07	Unmuted
1       	729     	Heart Beat.01_01-32           	   00:07:26:02	   00:07:26:19	   00:00:00:16	Unmuted
1       	730     	Heart Beat.01_01-34           	   00:07:27:19	   00:07:27:27	   00:00:00:07	Unmuted
1       	731     	Heart Beat.01_01-36           	   00:07:28:12	   00:07:28:29	   00:00:00:16	Unmuted
1       	732     	Heart Beat.01_01-38           	   00:07:30:00	   00:07:30:08	   00:00:00:07	Unmuted
1       	733     	Heart Beat.01_01-40           	   00:07:30:24	   00:07:31:10	   00:00:00:16	Unmuted
1       	734     	Heart Beat.01_01-42           	   00:07:32:13	   00:07:32:21	   00:00:00:07	Unmuted
1       	735     	Heart Beat.01_01-44           	   00:07:33:07	   00:07:33:24	   00:00:00:16	Unmuted
1       	736     	Heart Beat.01_01-46           	   00:07:34:27	   00:07:35:05	   00:00:00:07	Unmuted
1       	737     	Heart Beat.01_01-48           	   00:07:35:23	   00:07:36:09	   00:00:00:16	Unmuted
1       	738     	Heart Beat.01_01-50           	   00:07:37:14	   00:07:37:22	   00:00:00:07	Unmuted
1       	739     	Heart Beat.01_01-52           	   00:07:38:10	   00:07:38:26	   00:00:00:16	Unmuted
1       	740     	Heart Beat.01_01-54           	   00:07:40:02	   00:07:40:10	   00:00:00:07	Unmuted
1       	741     	Heart Beat.01_01-56           	   00:07:40:29	   00:07:41:16	   00:00:00:16	Unmuted
1       	742     	Heart Beat.01_01-58           	   00:07:42:23	   00:07:43:01	   00:00:00:07	Unmuted
1       	743     	Heart Beat.01_01-60           	   00:07:43:20	   00:07:44:07	   00:00:00:16	Unmuted
1       	744     	Heart Beat.01_01-62           	   00:07:45:16	   00:07:45:24	   00:00:00:07	Unmuted
1       	745     	Heart Beat.01_01-44           	   00:07:46:14	   00:07:47:00	   00:00:00:16	Unmuted
1       	746     	Heart Beat.01_01-02           	   00:07:48:11	   00:07:48:19	   00:00:00:07	Unmuted
1       	747     	Heart Beat.01_01-04           	   00:07:49:10	   00:07:49:26	   00:00:00:16	Unmuted
1       	748     	Heart Beat.01_01-06           	   00:07:51:08	   00:07:51:16	   00:00:00:07	Unmuted
1       	749     	Heart Beat.01_01-08           	   00:07:52:08	   00:07:52:25	   00:00:00:16	Unmuted
1       	750     	Heart Beat.01_01-10           	   00:07:54:08	   00:07:54:16	   00:00:00:07	Unmuted
1       	751     	Heart Beat.01_01-12           	   00:07:55:09	   00:07:55:26	   00:00:00:16	Unmuted
1       	752     	Heart Beat.01_01-14           	   00:07:57:11	   00:07:57:19	   00:00:00:07	Unmuted
1       	753     	Heart Beat.01_01-16           	   00:07:58:13	   00:07:58:29	   00:00:00:16	Unmuted
1       	754     	Heart Beat.01_01-18           	   00:08:00:17	   00:08:00:25	   00:00:00:07	Unmuted
1       	755     	Heart Beat.01_01-20           	   00:08:01:19	   00:08:02:06	   00:00:00:16	Unmuted
1       	756     	Heart Beat.01_01-22           	   00:08:03:26	   00:08:04:04	   00:00:00:07	Unmuted
1       	757     	Heart Beat.01_01-24           	   00:08:04:29	   00:08:05:16	   00:00:00:16	Unmuted
1       	758     	Heart Beat.01_01-26           	   00:08:07:08	   00:08:07:16	   00:00:00:07	Unmuted
1       	759     	Heart Beat.01_01-28           	   00:08:08:13	   00:08:08:29	   00:00:00:16	Unmuted
1       	760     	Heart Beat.01_01-30           	   00:08:10:23	   00:08:11:01	   00:00:00:07	Unmuted
1       	761     	Heart Beat.01_01-32           	   00:08:11:29	   00:08:12:16	   00:00:00:16	Unmuted
1       	762     	Heart Beat.01_01-34           	   00:08:14:13	   00:08:14:21	   00:00:00:07	Unmuted
1       	763     	Heart Beat.01_01-36           	   00:08:15:20	   00:08:16:07	   00:00:00:16	Unmuted
1       	764     	Heart Beat.01_01-38           	   00:08:18:06	   00:08:18:14	   00:00:00:07	Unmuted
1       	765     	Heart Beat.01_01-40           	   00:08:19:15	   00:08:20:01	   00:00:00:16	Unmuted
1       	766     	Heart Beat.01_01-42           	   00:08:22:04	   00:08:22:12	   00:00:00:07	Unmuted
1       	767     	Heart Beat.01_01-44           	   00:08:23:14	   00:08:24:01	   00:00:00:16	Unmuted
1       	768     	Heart Beat.01_01-46           	   00:08:26:06	   00:08:26:14	   00:00:00:07	Unmuted
1       	769     	Heart Beat.01_01-48           	   00:08:27:18	   00:08:28:05	   00:00:00:16	Unmuted
1       	770     	Heart Beat.01_01-50           	   00:08:30:14	   00:08:30:22	   00:00:00:07	Unmuted
1       	771     	Heart Beat.01_01-52           	   00:08:31:28	   00:08:32:14	   00:00:00:16	Unmuted
1       	772     	Heart Beat.01_01-54           	   00:08:34:27	   00:08:35:05	   00:00:00:07	Unmuted
1       	773     	Heart Beat.01_01-56           	   00:08:36:13	   00:08:36:29	   00:00:00:16	Unmuted
1       	774     	Heart Beat.01_01-58           	   00:08:39:16	   00:08:39:24	   00:00:00:07	Unmuted
1       	775     	Heart Beat.01_01-60           	   00:08:41:04	   00:08:41:21	   00:00:00:16	Unmuted
1       	776     	Heart Beat.01_01-62           	   00:08:44:12	   00:08:44:20	   00:00:00:07	Unmuted
1       	777     	Heart Beat.01_01-44           	   00:08:46:02	   00:08:46:19	   00:00:00:16	Unmuted
1       	778     	Heart Beat.01_01-02           	   00:08:49:15	   00:08:49:23	   00:00:00:07	Unmuted
1       	779     	Heart Beat.01_01-04           	   00:08:51:08	   00:08:51:24	   00:00:00:16	Unmuted
1       	780     	Heart Beat.01_01-06           	   00:08:54:26	   00:08:55:04	   00:00:00:07	Unmuted
1       	781     	Heart Beat.01_01-08           	   00:08:56:22	   00:08:57:09	   00:00:00:16	Unmuted
1       	782     	Heart Beat.01_01-10           	   00:09:00:16	   00:09:00:24	   00:00:00:07	Unmuted
1       	783     	Heart Beat.01_01-12           	   00:09:02:15	   00:09:03:02	   00:00:00:16	Unmuted
1       	784     	Heart Beat.01_01-14           	   00:09:06:14	   00:09:06:22	   00:00:00:07	Unmuted
1       	785     	Heart Beat.01_01-16           	   00:09:08:11	   00:09:08:27	   00:00:00:16	Unmuted
1       	786     	Heart Beat.01_01-18           	   00:09:12:02	   00:09:12:10	   00:00:00:07	Unmuted
1       	787     	Heart Beat.01_01-20           	   00:09:13:25	   00:09:14:12	   00:00:00:16	Unmuted
1       	788     	Heart Beat.01_01-22           	   00:09:17:09	   00:09:17:17	   00:00:00:07	Unmuted
1       	789     	Heart Beat.01_01-24           	   00:09:19:00	   00:09:19:16	   00:00:00:16	Unmuted
1       	790     	Heart Beat.01_01-26           	   00:09:22:08	   00:09:22:16	   00:00:00:07	Unmuted
1       	791     	Heart Beat.01_01-28           	   00:09:23:25	   00:09:24:12	   00:00:00:16	Unmuted
1       	792     	Heart Beat.01_01-30           	   00:09:26:28	   00:09:27:06	   00:00:00:07	Unmuted
1       	793     	Heart Beat.01_01-32           	   00:09:28:13	   00:09:29:00	   00:00:00:16	Unmuted
1       	794     	Heart Beat.01_01-34           	   00:09:31:11	   00:09:31:19	   00:00:00:07	Unmuted
1       	795     	Heart Beat.01_01-36           	   00:09:32:24	   00:09:33:10	   00:00:00:16	Unmuted
1       	796     	Heart Beat.01_01-38           	   00:09:35:17	   00:09:35:25	   00:00:00:07	Unmuted
1       	797     	Heart Beat.01_01-40           	   00:09:36:28	   00:09:37:15	   00:00:00:16	Unmuted
1       	798     	Heart Beat.01_01-42           	   00:09:39:18	   00:09:39:26	   00:00:00:07	Unmuted
1       	799     	Heart Beat.01_01-44           	   00:09:40:27	   00:09:41:13	   00:00:00:16	Unmuted
1       	800     	Heart Beat.01_01-46           	   00:09:43:13	   00:09:43:21	   00:00:00:07	Unmuted
1       	801     	Heart Beat.01_01-48           	   00:09:44:20	   00:09:45:06	   00:00:00:16	Unmuted
1       	802     	Heart Beat.01_01-50           	   00:09:47:03	   00:09:47:11	   00:00:00:07	Unmuted
1       	803     	Heart Beat.01_01-52           	   00:09:48:08	   00:09:48:25	   00:00:00:16	Unmuted
1       	804     	Heart Beat.01_01-54           	   00:09:50:18	   00:09:50:26	   00:00:00:07	Unmuted
1       	805     	Heart Beat.01_01-56           	   00:09:51:22	   00:09:52:09	   00:00:00:16	Unmuted
1       	806     	Heart Beat.01_01-58           	   00:09:53:29	   00:09:54:07	   00:00:00:07	Unmuted
1       	807     	Heart Beat.01_01-60           	   00:09:55:02	   00:09:55:19	   00:00:00:16	Unmuted
1       	808     	Heart Beat.01_01-62           	   00:09:57:07	   00:09:57:15	   00:00:00:07	Unmuted
1       	809     	Heart Beat.01_01-44           	   00:09:58:08	   00:09:58:25	   00:00:00:16	Unmuted
1       	810     	Heart Beat.01_01-02           	   00:10:00:10	   00:10:00:18	   00:00:00:07	Unmuted
1       	811     	Heart Beat.01_01-04           	   00:10:01:11	   00:10:01:27	   00:00:00:16	Unmuted
1       	812     	Heart Beat.01_01-06           	   00:10:03:11	   00:10:03:19	   00:00:00:07	Unmuted
1       	813     	Heart Beat.01_01-08           	   00:10:04:10	   00:10:04:27	   00:00:00:16	Unmuted
1       	814     	Heart Beat.01_01-10           	   00:10:06:08	   00:10:06:16	   00:00:00:07	Unmuted
1       	815     	Heart Beat.01_01-12           	   00:10:07:07	   00:10:07:23	   00:00:00:16	Unmuted
1       	816     	Heart Beat.01_01-14           	   00:10:09:02	   00:10:09:10	   00:00:00:07	Unmuted
1       	817     	Heart Beat.01_01-16           	   00:10:10:00	   00:10:10:17	   00:00:00:16	Unmuted
1       	818     	Heart Beat.01_01-18           	   00:10:11:24	   00:10:12:02	   00:00:00:07	Unmuted
1       	819     	Heart Beat.01_01-20           	   00:10:12:21	   00:10:13:07	   00:00:00:16	Unmuted
1       	820     	Heart Beat.01_01-22           	   00:10:14:13	   00:10:14:21	   00:00:00:07	Unmuted
1       	821     	Heart Beat.01_01-24           	   00:10:15:09	   00:10:15:26	   00:00:00:16	Unmuted
1       	822     	Heart Beat.01_01-26           	   00:10:17:00	   00:10:17:08	   00:00:00:07	Unmuted
1       	823     	Heart Beat.01_01-28           	   00:10:17:25	   00:10:18:12	   00:00:00:16	Unmuted
1       	824     	Heart Beat.01_01-30           	   00:10:19:15	   00:10:19:23	   00:00:00:07	Unmuted
1       	825     	Heart Beat.01_01-32           	   00:10:20:09	   00:10:20:26	   00:00:00:16	Unmuted
1       	826     	Heart Beat.01_01-34           	   00:10:21:27	   00:10:22:05	   00:00:00:07	Unmuted
1       	827     	Heart Beat.01_01-36           	   00:10:22:21	   00:10:23:07	   00:00:00:16	Unmuted
1       	828     	Heart Beat.01_01-38           	   00:10:24:07	   00:10:24:15	   00:00:00:07	Unmuted
1       	829     	Heart Beat.01_01-40           	   00:10:25:00	   00:10:25:17	   00:00:00:16	Unmuted
1       	830     	Heart Beat.01_01-42           	   00:10:26:16	   00:10:26:24	   00:00:00:07	Unmuted
1       	831     	Heart Beat.01_01-44           	   00:10:27:08	   00:10:27:25	   00:00:00:16	Unmuted
1       	832     	Heart Beat.01_01-46           	   00:10:28:23	   00:10:29:01	   00:00:00:07	Unmuted
1       	833     	Heart Beat.01_01-48           	   00:10:29:14	   00:10:30:01	   00:00:00:16	Unmuted
1       	834     	Heart Beat.01_01-50           	   00:10:30:28	   00:10:31:06	   00:00:00:07	Unmuted
1       	835     	Heart Beat.01_01-52           	   00:10:31:19	   00:10:32:05	   00:00:00:16	Unmuted
1       	836     	Heart Beat.01_01-54           	   00:10:33:01	   00:10:33:09	   00:00:00:07	Unmuted
1       	837     	Heart Beat.01_01-56           	   00:10:33:22	   00:10:34:08	   00:00:00:16	Unmuted
