timestep,depth,W
1618,-243.89226,0.00019409777
1619,-244.04268,0.00019469726
1620,-244.19312,0.00019529683
1621,-244.34354,0.00019589633
1622,-244.49397,0.00019649588
1623,-244.6444,0.00019709537
1624,-244.79483,0.00019769494
1625,-244.94525,0.00019829444
1626,-245.09569,0.00019889399
1627,-245.24611,0.00019949349
1628,-245.39653,0.000200093
1629,-245.54697,0.00020069255
1630,-245.69739,0.00020129204
1631,-245.84782,0.00020189161
1632,-245.99825,0.00020249111
1633,-246.14868,0.00020309066
1634,-246.2991,0.00020369017
1635,-246.44954,0.00020428972
1636,-246.59996,0.00020488922
1637,-246.75038,0.00020548872
1638,-246.90082,0.00020608828
1639,-247.05124,0.00020668778
1640,-247.20168,0.00020728733
1641,-247.3521,0.00020788683
1642,-247.50253,0.0002084864
1643,-247.65295,0.00020908589
1644,-247.80338,0.00020968539
1645,-247.95381,0.00021028495
1646,-248.10423,0.00021088445
1647,-248.25467,0.000211484
1648,-248.40509,0.0002120835
1649,-248.55553,0.00021268307
1650,-248.70595,0.00021328256
1651,-248.85638,0.00021388211
1652,-249.0068,0.00021448162
1653,-249.15723,0.00021508112
1654,-249.30766,0.00021568067
1655,-249.45808,0.00021628017
1656,-249.60852,0.00021687974
1657,-249.75894,0.00021747923
1658,-249.90938,0.00021807879
1659,-250.0598,0.0002186783
1660,-250.21022,0.00021927779
1661,-250.36066,0.00021987734
1662,-250.51108,0.00022047684
1663,-250.66151,0.0002210764
1664,-250.81194,0.0002216759
1665,-250.96237,0.00022227546
1666,-251.1128,0.00022287497
1667,-251.26323,0.00022347452
1668,-251.41365,0.00022407401
1669,-251.56407,0.00022467351
1670,-251.71451,0.00022527308
1671,-251.86493,0.00022540127
1672,-252.01537,0.00022525391
1673,-252.16579,0.00022510657
1674,-252.31622,0.00022495922
1675,-252.46664,0.00022481188
1676,-252.61708,0.00022466453
1677,-252.7675,0.00022451719
1678,-252.91792,0.00022436985
1679,-253.06836,0.0002242225
1680,-253.21878,0.00022407516
1681,-253.36922,0.00022392781
1682,-253.51964,0.00022378046
1683,-253.67007,0.0002236331
1684,-253.8205,0.00022348577
1685,-253.97092,0.00022333843
1686,-254.12135,0.00022319108
1687,-254.27177,0.00022304374
1688,-254.42221,0.00022289639
1689,-254.57263,0.00022274905
1690,-254.72307,0.0002226017
1691,-254.87349,0.00022245436
1692,-255.02393,0.000222307
1693,-255.17435,0.00022215967
1694,-255.32477,0.00022201233
1695,-255.4752,0.00022186496
1696,-255.62563,0.00022171764
1697,-255.77606,0.00022157027
1698,-255.92648,0.00022142293
1699,-256.0769,0.0002212756
1700,-256.22736,0.00022112823
1701,-256.37778,0.00022098089
1702,-256.5282,0.00022083355
1703,-256.67862,0.00022068621
1704,-256.82904,0.00022053887
1705,-256.9795,0.0002203915
1706,-257.1299,0.00022024417
1707,-257.28033,0.00022009683
1708,-257.43076,0.00021994949
1709,-257.5812,0.00021980211
1710,-257.73163,0.00021965477
1711,-257.88205,0.00021950743
1712,-258.03247,0.0002193601
1713,-258.1829,0.00021921276
1714,-258.33334,0.00021906539
1715,-258.48376,0.00021891805
1716,-258.6342,0.00021877071
1717,-258.7846,0.00021862338
1718,-258.93503,0.00021847604
1719,-259.08548,0.00021832867
1720,-259.2359,0.00021818133
1721,-259.38632,0.000218034
1722,-259.53674,0.00021788664
1723,-259.6872,0.00021773927
1724,-259.83762,0.00021759194
1725,-259.98804,0.0002174446
1726,-260.13846,0.00021729726
1727,-260.28888,0.00021714992
1728,-260.43933,0.00021700255
1729,-260.58975,0.00021685522
1730,-260.74017,0.00021670788
1731,-260.8906,0.00021656054
1732,-261.04105,0.00021641317
1733,-261.19147,0.00021626583
1734,-261.3419,0.0002161185
1735,-261.4923,0.00021597114
1736,-261.64273,0.0002158238
1737,-261.79318,0.00021567644
1738,-261.9436,0.0002155291
1739,-262.09402,0.00021538176
1740,-262.24445,0.00021523442
1741,-262.3949,0.00021508706
1742,-262.54532,0.00021493972
1743,-262.69574,0.00021479238
1744,-262.84616,0.00021464504
1745,-262.99658,0.0002144977
1746,-263.14703,0.00021435034
1747,-263.29745,0.000214203
1748,-263.44788,0.00021405565
1749,-263.5983,0.00021390831
1750,-263.74875,0.00021376094
1751,-263.89917,0.0002136136
1752,-264.0496,0.00021346626
1753,-264.2,0.00021331893
1754,-264.35043,0.00021317159
1755,-264.5009,0.00021302422
1756,-264.6513,0.00021287688
1757,-264.80173,0.00021272954
1758,-264.95215,0.0002125822
1759,-265.10257,0.00021243487
1760,-265.25302,0.0002122875
1761,-265.40344,0.00021214015
1762,-265.55386,0.00021199281
1763,-265.70428,0.00021184547
1764,-265.85474,0.0002116981
1765,-266.00516,0.00021155077
1766,-266.15558,0.00021140343
1767,-266.306,0.00021125609
1768,-266.45642,0.00021110875
1769,-266.60687,0.00021096139
1770,-266.7573,0.00021081405
1771,-266.9077,0.00021066671
1772,-267.05814,0.00021051937
1773,-267.2086,0.000210372
1774,-267.359,0.00021022465
1775,-267.50943,0.00021007731
1776,-267.65985,0.00020992997
1777,-267.81027,0.00020978264
1778,-267.96072,0.00020963527
1779,-268.11115,0.00020948793
1780,-268.26157,0.0002093406
1781,-268.412,0.00020919325
1782,-268.56244,0.00020904589
1783,-268.71286,0.00020889855
1784,-268.86328,0.00020875121
1785,-269.0137,0.00020860387
1786,-269.16412,0.00020845653
1787,-269.31458,0.00020830915
1788,-269.465,0.00020816181
1789,-269.61542,0.00020801448
1790,-269.76584,0.00020786714
1791,-269.9163,0.00020771977
1792,-270.0667,0.00020757243
1793,-270.21713,0.0002074251
1794,-270.36755,0.00020727776
1795,-270.51797,0.00020713042
1796,-270.66843,0.00020698305
1797,-270.81885,0.00020683571
1798,-270.96927,0.00020668838
1799,-271.1197,0.00020654104
1800,-271.27014,0.00020639366
1801,-271.42056,0.00020624632
1802,-271.57098,0.00020609898
1803,-271.7214,0.00020595164
1804,-271.87183,0.0002058043
1805,-272.02228,0.00020565694
1806,-272.1727,0.0002055096
1807,-272.32312,0.00020536226
1808,-272.47354,0.00020521492
1809,-272.62396,0.00020506758
1810,-272.7744,0.00020492022
1811,-272.92484,0.00020477288
1812,-273.07526,0.00020462554
1813,-273.22568,0.0002044782
1814,-273.37613,0.00020433082
1815,-273.52655,0.00020418348
1816,-273.67697,0.00020403614
1817,-273.8274,0.0002038888
1818,-273.9778,0.00020374147
1819,-274.12827,0.0002035941
1820,-274.2787,0.00020344676
1821,-274.4291,0.00020329942
1822,-274.57953,0.00020315209
1823,-274.72998,0.00020300472
1824,-274.8804,0.00020285738
1825,-275.03082,0.00020272633
1826,-275.18124,0.00020263242
1827,-275.33167,0.00020253853
1828,-275.48212,0.00020244461
1829,-275.63254,0.00020235071
1830,-275.78296,0.00020225681
1831,-275.93338,0.00020216292
1832,-276.08383,0.000202069
1833,-276.23425,0.0002019751
1834,-276.38467,0.00020188121
1835,-276.5351,0.0002017873
1836,-276.68552,0.0002016934
1837,-276.83597,0.00020159948
1838,-276.9864,0.0002015056
1839,-277.1368,0.00020141169
1840,-277.28723,0.0002013178
1841,-277.43768,0.00020122388
1842,-277.5881,0.00020112998
1843,-277.73853,0.00020103608
1844,-277.88895,0.00020094219
1845,-278.03937,0.00020084828
1846,-278.18982,0.00020075437
1847,-278.34024,0.00020066048
1848,-278.49066,0.00020056657
1849,-278.64108,0.00020047267
1850,-278.7915,0.00020037878
1851,-278.94196,0.00020028486
1852,-279.09238,0.00020019096
1853,-279.2428,0.00020009707
1854,-279.39322,0.00020000317
1855,-279.54367,0.00019990925
1856,-279.6941,0.00019981535
1857,-279.8445,0.00019972146
1858,-279.99493,0.00019962755
1859,-280.14536,0.00019953365
1860,-280.2958,0.00019943975
1861,-280.44623,0.00019934584
1862,-280.59665,0.00019925194
1863,-280.74707,0.00019915805
1864,-280.89752,0.00019906413
1865,-281.04794,0.00019897023
1866,-281.19836,0.00019887634
1867,-281.3488,0.00019878244
1868,-281.4992,0.00019868853
1869,-281.64966,0.00019859461
1870,-281.80008,0.00019850073
1871,-281.9505,0.00019840682
1872,-282.10092,0.00019831292
1873,-282.25137,0.00019821902
1874,-282.4018,0.00019812511
1875,-282.55222,0.00019803121
1876,-282.70264,0.00019793732
1877,-282.85306,0.00019784342
1878,-283.0035,0.0001977495
1879,-283.15393,0.00019765561
1880,-283.30435,0.0001975617
1881,-283.45477,0.0001974678
1882,-283.60522,0.00019737388
1883,-283.75565,0.00019728
1884,-283.90607,0.00019718609
1885,-284.0565,0.00019709219
1886,-284.2069,0.0001969983
1887,-284.35736,0.00019690438
1888,-284.50778,0.00019681048
1889,-284.6582,0.00019671659
1890,-284.80862,0.00019662268
1891,-284.95908,0.00019652877
1892,-285.1095,0.00019643488
1893,-285.25992,0.00019634097
1894,-285.41034,0.00019624707
1895,-285.56076,0.00019615318
1896,-285.7112,0.00019605926
1897,-285.86163,0.00019596536
1898,-286.01205,0.00019587146
1899,-286.16248,0.00019577757
1900,-286.3129,0.00019568366
1901,-286.46335,0.00019558975
1902,-286.61377,0.00019549586
1903,-286.7642,0.00019540195
1904,-286.9146,0.00019530806
1905,-287.06506,0.00019521415
1906,-287.21548,0.00019512024
1907,-287.3659,0.00019502634
1908,-287.51633,0.00019493245
1909,-287.66675,0.00019483855
1910,-287.8172,0.00019474463
1911,-287.96762,0.00019465074
1912,-288.11804,0.00019455684
1913,-288.26846,0.00019446293
1914,-288.4189,0.00019436901
1915,-288.56934,0.00019427513
1916,-288.71976,0.00019418122
1917,-288.87018,0.00019408733
1918,-289.0206,0.00019399343
1919,-289.17105,0.00019389951
1920,-289.32147,0.00019380561
1921,-289.4719,0.00019371172
1922,-289.6223,0.00019361782
1923,-289.77277,0.0001935239
1924,-289.9232,0.00019343001
1925,-290.0736,0.0001933361
1926,-290.22403,0.0001932422
1927,-290.37445,0.00019314831
1928,-290.5249,0.0001930544
1929,-290.67532,0.00019296049
1930,-290.82574,0.0001928666
1931,-290.97617,0.0001927727
1932,-291.12662,0.00019267878
1933,-291.27704,0.00019258488
1934,-291.42746,0.00019249099
1935,-291.57788,0.00019239708
1936,-291.7283,0.00019230318
1937,-291.87875,0.00019220928
1938,-292.02917,0.00019211537
1939,-292.1796,0.00019202147
1940,-292.33002,0.00019192758
1941,-292.48044,0.00019183368
1942,-292.6309,0.00019173976
1943,-292.7813,0.00019164587
1944,-292.93173,0.00019155197
1945,-293.08215,0.00019145806
1946,-293.2326,0.00019136415
1947,-293.38303,0.00019127026
1948,-293.53345,0.00019117635
1949,-293.68387,0.00019108245
1950,-293.8343,0.00019098856
1951,-293.98474,0.00019089464
1952,-294.13516,0.00019080074
1953,-294.28558,0.00019070685
1954,-294.436,0.00019061295
1955,-294.58646,0.00019051903
1956,-294.73688,0.00019042514
1957,-294.8873,0.00019033124
1958,-295.03772,0.00019023733
1959,-295.18814,0.00019014344
1960,-295.3386,0.00019004953
1961,-295.489,0.00018995562
1962,-295.63943,0.00018986172
1963,-295.78986,0.00018976783
1964,-295.9403,0.00018967391
1965,-296.09073,0.00018958001
1966,-296.24115,0.00018948612
1967,-296.39157,0.00018939222
1968,-296.542,0.00018929831
1969,-296.69244,0.00018920441
1970,-296.84286,0.0001891105
1971,-296.9933,0.0001890166
1972,-297.1437,0.00018892271
1973,-297.29416,0.0001888288
1974,-297.44458,0.00018873489
1975,-297.595,0.00018864099
1976,-297.74542,0.0001885471
1977,-297.89584,0.0001884532
1978,-298.0463,0.00018835928
1979,-298.19672,0.00018826539
1980,-298.34714,0.00018817149
1981,-298.49756,0.00018807758
1982,-298.64798,0.0001879837
1983,-298.79843,0.00018788977
1984,-298.94885,0.00018779587
1985,-299.09927,0.00018770198
1986,-299.2497,0.00018760808
1987,-299.40015,0.00018751416
1988,-299.55057,0.00018749031
1989,-299.701,0.00018762764
1990,-299.8514,0.00018776496
1991,-300.00183,0.00018790229
1992,-300.15228,0.00018803964
1993,-300.3027,0.00018817697
1994,-300.45312,0.0001883143
1995,-300.60355,0.00018845164
1996,-300.754,0.000188589
1997,-300.90442,0.00018872632
1998,-301.05484,0.00018886365
1999,-301.20526,0.00018900097
2000,-301.35568,0.0001891383
2001,-301.50613,0.00018927566
2002,-301.65656,0.000189413
2003,-301.80698,0.00018955032
2004,-301.9574,0.00018968765
2005,-302.10785,0.000189825
2006,-302.25827,0.00018996233
2007,-302.4087,0.00019009966
2008,-302.5591,0.00019023698
2009,-302.70953,0.00019037431
2010,-302.86,0.00019051167
2011,-303.0104,0.000190649
2012,-303.16083,0.00019078633
2013,-303.31125,0.00019092366
2014,-303.4617,0.00019106102
2015,-303.61212,0.00019119834
2016,-303.76254,0.00019133567
2017,-303.91296,0.000191473
2018,-304.0634,0.00019161034
2019,-304.21384,0.00019174769
2020,-304.36426,0.00019188502
2021,-304.51468,0.00019202234
2022,-304.6651,0.00019215967
2023,-304.81555,0.00019229703
2024,-304.96597,0.00019243435
2025,-305.1164,0.0001925717
2026,-305.2668,0.00019270902
2027,-305.41724,0.00019284635
2028,-305.5677,0.0001929837
2029,-305.7181,0.00019312103
2030,-305.86853,0.00019325835
2031,-306.01895,0.00019339568
2032,-306.16937,0.00019353302
2033,-306.31982,0.00019367038
2034,-306.47025,0.0001938077
2035,-306.62067,0.00019394503
2036,-306.7711,0.00019408236
2037,-306.92154,0.00019421971
2038,-307.07196,0.00019435704
2039,-307.22238,0.00019449437
2040,-307.3728,0.0001946317
2041,-307.52322,0.00019476903
2042,-307.67368,0.00019490639
2043,-307.8241,0.00019504371
2044,-307.97452,0.00019518104
2045,-308.12494,0.00019531837
2046,-308.2754,0.00019545572
2047,-308.4258,0.00019559305
2048,-308.57623,0.00019573039
2049,-308.72665,0.00019586772
2050,-308.87708,0.00019600504
2051,-309.02753,0.0001961424
2052,-309.17795,0.00019627973
2053,-309.32837,0.00019641705
2054,-309.4788,0.00019655438
2055,-309.62924,0.00019669175
2056,-309.77966,0.00019682907
2057,-309.93008,0.0001969664
2058,-310.0805,0.00019710373
2059,-310.23093,0.00019724105
2060,-310.38138,0.00019737841
2061,-310.5318,0.00019751574
2062,-310.68222,0.00019765308
2063,-310.83264,0.0001977904
2064,-310.9831,0.00019792776
2065,-311.1335,0.00019806508
2066,-311.28394,0.00019820241
2067,-311.43436,0.00019833974
2068,-311.58478,0.00019847706
2069,-311.73523,0.00019861442
2070,-311.88565,0.00019875176
2071,-312.03607,0.00019888909
2072,-312.1865,0.00019902641
2073,-312.3369,0.00019916374
2074,-312.48737,0.0001993011
2075,-312.6378,0.00019943842
2076,-312.7882,0.00019957575
2077,-312.93863,0.00019971309
2078,-313.08908,0.00019985044
2079,-313.2395,0.00019998777
2080,-313.38992,0.0002001251
2081,-313.54034,0.00020026242
2082,-313.69077,0.00020039975
2083,-313.84122,0.0002005371
2084,-313.99164,0.00020067443
2085,-314.14206,0.00020081177
2086,-314.29248,0.0002009491
2087,-314.44293,0.00020108646
2088,-314.59335,0.00020122378
2089,-314.74377,0.00020136111
2090,-314.8942,0.00020149843
2091,-315.04462,0.00020163576
2092,-315.19507,0.00020177313
2093,-315.3455,0.00020191046
2094,-315.4959,0.00020204778
2095,-315.64633,0.00020218511
2096,-315.79678,0.00020232247
2097,-315.9472,0.00020245979
2098,-316.09763,0.00020259712
2099,-316.24805,0.00020273445
2100,-316.39847,0.00020287179
2101,-316.54892,0.00020300914
2102,-316.69934,0.00020314647
2103,-316.84976,0.0002032838
2104,-317.00018,0.00020342112
2105,-317.15063,0.00020355848
2106,-317.30106,0.0002036958
2107,-317.45148,0.00020383314
2108,-317.6019,0.00020397047
2109,-317.75232,0.0002041078
2110,-317.90277,0.00020424515
2111,-318.0532,0.00020438248
2112,-318.2036,0.0002045198
2113,-318.35403,0.00020465713
2114,-318.5045,0.00020479449
2115,-318.6549,0.00020493183
2116,-318.80533,0.00020506915
2117,-318.95575,0.00020520648
2118,-319.10617,0.00020534381
2119,-319.25662,0.00020548116
2120,-319.40704,0.00020561849
2121,-319.55746,0.00020575582
2122,-319.7079,0.00020589316
2123,-319.8583,0.00020603048
2124,-320.00876,0.00020616784
2125,-320.15918,0.00020630517
2126,-320.3096,0.00020644249
2127,-320.46002,0.00020657982
2128,-320.61047,0.00020671717
2129,-320.7609,0.0002068545
2130,-320.91132,0.00020699184
2131,-321.06174,0.00020712917
2132,-321.21216,0.0002072665
2133,-321.3626,0.00020740385
2134,-321.51303,0.00020754118
2135,-321.66345,0.0002076785
2136,-321.81387,0.00020781583
2137,-321.96432,0.00020795318
2138,-322.11475,0.00020809053
2139,-322.26517,0.00020822785
2140,-322.4156,0.00020836518
2141,-322.566,0.0002085025
2142,-322.71646,0.00020863986
2143,-322.86688,0.00020877719
2144,-323.0173,0.00020891451
2145,-323.16772,0.00020905185
2146,-323.31818,0.00020918921
2147,-323.4686,0.00020932654
2148,-323.61902,0.00020946386
2149,-323.76944,0.00020960119
2150,-323.91986,0.00020973851
2151,-324.0703,0.00020987587
2152,-324.22073,0.00021001321
2153,-324.37115,0.00021015054
2154,-324.52158,0.00021028786
2155,-324.67203,0.00021042522
2156,-324.82245,0.00021056255
2157,-324.97287,0.00021069987
2158,-325.1233,0.0002108372
2159,-325.2737,0.00021097454
2160,-325.42416,0.00021158565
2161,-325.5746,0.00021240718
2162,-325.725,0.0002132287
2163,-325.87543,0.00021405022
2164,-326.02585,0.00021487175
2165,-326.1763,0.00021569344
2166,-326.32672,0.00021651496
2167,-326.47714,0.00021733649
2168,-326.62756,0.000218158
2169,-326.778,0.0002189797
2170,-326.92844,0.00021980122
2171,-327.07886,0.00022062275
2172,-327.22928,0.00022144426
2173,-327.3797,0.0002222658
2174,-327.53015,0.00022308748
2175,-327.68057,0.00022390901
2176,-327.831,0.00022473054
2177,-327.9814,0.00022555205
2178,-328.13187,0.00022637376
2179,-328.2823,0.00022719527
2180,-328.4327,0.0002280168
2181,-328.58313,0.00022883833
2182,-328.73355,0.00022965984
2183,-328.884,0.00023048153
2184,-329.03442,0.00023130306
2185,-329.18484,0.00023212458
2186,-329.33527,0.00023294611
2187,-329.48572,0.0002337678
2188,-329.63614,0.00023458932
2189,-329.78656,0.00023541084
2190,-329.93698,0.00023623237
2191,-330.0874,0.0002370539
2192,-330.23785,0.00023787559
2193,-330.38828,0.0002386971
2194,-330.5387,0.00023951863
2195,-330.68912,0.00024034016
2196,-330.83957,0.00024116185
2197,-330.99,0.00024198336
2198,-331.1404,0.0002428049
2199,-331.29083,0.00024362642
2200,-331.44125,0.00024444793
2201,-331.5917,0.00024526962
2202,-331.74213,0.00024609116
2203,-331.89255,0.00024691268
2204,-332.04297,0.0002477342
2205,-332.1934,0.00024855573
2206,-332.34384,0.00024937742
2207,-332.49426,0.00025019894
2208,-332.64468,0.00025102048
2209,-332.7951,0.000251842
2210,-332.94556,0.00025266368
2211,-333.09598,0.0002534852
2212,-333.2464,0.00025430674
2213,-333.39682,0.00025512825
2214,-333.54724,0.0002559498
2215,-333.6977,0.00025677145
2216,-333.8481,0.000257593
2217,-333.99854,0.0002584145
2218,-334.14896,0.00025923603
2219,-334.2994,0.00026005774
2220,-334.44983,0.00026087926
2221,-334.60025,0.00026170077
2222,-334.75067,0.0002625223
2223,-334.9011,0.00026334383
2224,-335.05154,0.00026416552
2225,-335.20197,0.00026498706
2226,-335.3524,0.00026580857
2227,-335.5028,0.0002666301
2228,-335.65326,0.00026745177
2229,-335.80368,0.0002682733
2230,-335.9541,0.00026909483
2231,-336.10452,0.00026991635
2232,-336.25494,0.00027073786
2233,-336.4054,0.00027155958
2234,-336.55582,0.0002723811
2235,-336.70624,0.0002732026
2236,-336.85666,0.00027402415
2237,-337.0071,0.00027484584
2238,-337.15753,0.00027566735
2239,-337.30795,0.0002764889
2240,-337.45837,0.0002773104
2241,-337.6088,0.00027813192
2242,-337.75925,0.0002789536
2243,-337.90967,0.00027977512
2244,-338.0601,0.00028059667
2245,-338.2105,0.00028141818
2246,-338.36096,0.00028223987
2247,-338.51138,0.0002830614
2248,-338.6618,0.00028388292
2249,-338.81223,0.00028470444
2250,-338.96265,0.00028552598
2251,-339.1131,0.00028634767
2252,-339.26352,0.00028716918
2253,-339.41394,0.00028799073
2254,-339.56436,0.00028881224
2255,-339.71478,0.00028963375
2256,-339.86523,0.00029045544
2257,-340.01566,0.00029127696
2258,-340.16608,0.0002920985
2259,-340.3165,0.00029292
2260,-340.46695,0.0002937417
2261,-340.61737,0.00029456324
2262,-340.7678,0.00029538476
2263,-340.9182,0.00029620627
2264,-341.06863,0.00029702781
2265,-341.2191,0.0002978495
2266,-341.3695,0.00029867102
2267,-341.51993,0.00029949256
2268,-341.67035,0.00030031407
2269,-341.8208,0.00030113576
2270,-341.97122,0.00030195728
2271,-342.12164,0.00030277882
2272,-342.27206,0.00030360033
2273,-342.4225,0.00030442185
2274,-342.57294,0.00030524353
2275,-342.72336,0.00030606508
2276,-342.87378,0.0003068866
2277,-343.0242,0.0003077081
2278,-343.17465,0.00030852982
2279,-343.32507,0.00030935134
2280,-343.4755,0.00031017285
2281,-343.62592,0.0003109944
2282,-343.77634,0.0003118159
2283,-343.9268,0.0003126376
2284,-344.0772,0.0003134591
2285,-344.22763,0.00031428065
2286,-344.37805,0.00031510217
2287,-344.5285,0.00031592385
2288,-344.67892,0.00031674537
2289,-344.82935,0.0003175669
2290,-344.97977,0.00031838843
2291,-345.1302,0.00031920994
2292,-345.28064,0.00032003166
2293,-345.43106,0.00032085317
2294,-345.58148,0.00032167468
2295,-345.7319,0.00032249623
2296,-345.88232,0.00032331774
2297,-346.03278,0.00032413943
2298,-346.1832,0.00032496094
2299,-346.33362,0.0003257825
2300,-346.48404,0.000326604
2301,-346.6345,0.0003274257
2302,-346.7849,0.0003282472
2303,-346.93533,0.00032906875
2304,-347.08575,0.00032989026
2305,-347.23618,0.0003307118
2306,-347.38663,0.0003315335
2307,-347.53705,0.000332355
2308,-347.68747,0.00033317652
2309,-347.8379,0.00033399806
2310,-347.98834,0.00033481975
2311,-348.13876,0.00033564126
2312,-348.28918,0.00033646278
2313,-348.4396,0.00033728432
2314,-348.59003,0.00033810583
2315,-348.74048,0.00033892752
2316,-348.8909,0.00033974907
2317,-349.04132,0.00034057058
2318,-349.19174,0.0003413921
2319,-349.3422,0.00034221378
2320,-349.4926,0.00034303532
2321,-349.64304,0.00034385684
2322,-349.79346,0.00034467835
2323,-349.94388,0.0003454999
2324,-350.09433,0.00034632158
2325,-350.24475,0.0003471431
2326,-350.39517,0.00034796464
2327,-350.5456,0.00034878615
2328,-350.69604,0.00034960784
2329,-350.84647,0.00035042936
2330,-350.9969,0.0003512509
2331,-351.1473,0.0003520724
2332,-351.29773,0.00035289393
2333,-351.44818,0.00035371562
2334,-351.5986,0.00035453716
2335,-351.74902,0.00035535867
2336,-351.89944,0.0003561802
2337,-352.0499,0.00035700187
2338,-352.20032,0.00035782342
2339,-352.35074,0.00035864493
2340,-352.50116,0.00035928405
2341,-352.65158,0.0003597675
2342,-352.80203,0.00036025103
2343,-352.95245,0.00036073444
2344,-353.10287,0.00036121786
2345,-353.2533,0.0003617013
2346,-353.40372,0.0003621847
2347,-353.55417,0.00036266824
2348,-353.7046,0.00036315166
2349,-353.855,0.00036363507
2350,-354.00543,0.00036411852
2351,-354.15588,0.00036460202
2352,-354.3063,0.00036508546
2353,-354.45673,0.00036556888
2354,-354.60715,0.00036605232
2355,-354.75757,0.00036653574
2356,-354.90802,0.00036701927
2357,-355.05844,0.00036750268
2358,-355.20886,0.0003679861
2359,-355.35928,0.0003684695
2360,-355.50974,0.00036895304
2361,-355.66016,0.00036943646
2362,-355.81058,0.0003699199
2363,-355.961,0.00037040332
2364,-356.11142,0.00037088676
2365,-356.26187,0.00037137026
2366,-356.4123,0.0003718537
2367,-356.5627,0.00037233712
2368,-356.71313,0.00037282053
2369,-356.8636,0.00037330406
2370,-357.014,0.00037378748
2371,-357.16443,0.0003742709
2372,-357.31485,0.00037475434
2373,-357.46527,0.00037523775
2374,-357.61572,0.00037572128
2375,-357.76614,0.0003762047
2376,-357.91656,0.00037668814
2377,-358.067,0.00037717156
2378,-358.21744,0.0003776551
2379,-358.36786,0.0003781385
2380,-358.51828,0.00037862192
2381,-358.6687,0.00037910536
2382,-358.81912,0.00037958878
2383,-358.96957,0.0003800723
2384,-359.12,0.00038055572
2385,-359.27042,0.00038103916
2386,-359.42084,0.00038152258
2387,-359.57126,0.000382006
2388,-359.7217,0.00038248952
2389,-359.87213,0.00038297294
2390,-360.02255,0.00038345635
2391,-360.17297,0.0003839398
2392,-360.32343,0.0003844233
2393,-360.47385,0.00038490674
2394,-360.62427,0.00038539016
2395,-360.7747,0.0003858736
2396,-360.9251,0.00038635702
2397,-361.07556,0.00038684055
2398,-361.22598,0.00038732396
2399,-361.3764,0.00038780738
2400,-361.52682,0.0003882908
2401,-361.67728,0.00038877432
2402,-361.8277,0.00038925777
2403,-361.97812,0.00038974118
2404,-362.12854,0.0003902246
2405,-362.27896,0.00039070804
2406,-362.4294,0.00039119154
2407,-362.57983,0.00039167498
2408,-362.73026,0.0003921584
2409,-362.88068,0.0003926418
2410,-363.03113,0.00039312534
2411,-363.18155,0.00039360876
2412,-363.33197,0.0003940922
2413,-363.4824,0.00039457562
2414,-363.6328,0.00039505903
2415,-363.78326,0.00039554256
2416,-363.9337,0.00039602598
2417,-364.0841,0.00039650942
2418,-364.23453,0.00039699284
2419,-364.38498,0.00039747637
2420,-364.5354,0.00039795978
2421,-364.68582,0.0003984432
2422,-364.83624,0.00039892664
2423,-364.98666,0.00039941006
2424,-365.13712,0.0003998936
2425,-365.28754,0.000400377
2426,-365.43796,0.00040086044
2427,-365.58838,0.00040134386
2428,-365.7388,0.00040182727
2429,-365.88925,0.0004023108
2430,-366.03967,0.00040279422
2431,-366.1901,0.00040327766
2432,-366.3405,0.00040376108
2433,-366.49097,0.0004042446
2434,-366.6414,0.00040472802
2435,-366.7918,0.00040521144
2436,-366.94223,0.00040569488
2437,-367.09265,0.0004061783
2438,-367.2431,0.00040666183
2439,-367.39352,0.00040714524
2440,-367.54395,0.00040762866
2441,-367.69437,0.0004081121
2442,-367.84482,0.0004085956
2443,-367.99524,0.00040907905
2444,-368.14566,0.00040956246
2445,-368.29608,0.00041004588
2446,-368.4465,0.00041052932
2447,-368.59695,0.00041101282
2448,-368.74738,0.00041149626
2449,-368.8978,0.00041197968
2450,-369.04822,0.0004124631
2451,-369.19867,0.00041294663
2452,-369.3491,0.00041343004
2453,-369.4995,0.00041391348
2454,-369.64993,0.0004143969
2455,-369.80035,0.00041488034
2456,-369.9508,0.00041536384
2457,-370.10123,0.0004158473
2458,-370.25165,0.0004163307
2459,-370.40207,0.00041681412
2460,-370.55252,0.00041729765
2461,-370.70294,0.00041778106
2462,-370.85336,0.0004182645
2463,-371.00378,0.00041874792
2464,-371.1542,0.00041923134
2465,-371.30466,0.00041971487
2466,-371.45508,0.00042019828
2467,-371.6055,0.00042068172
2468,-371.75592,0.00042116514
2469,-371.90637,0.00042164867
2470,-372.0568,0.00042213209
2471,-372.2072,0.0004226155
2472,-372.35764,0.00042309894
2473,-372.50806,0.00042358236
2474,-372.6585,0.0004240659
2475,-372.80893,0.0004245493
2476,-372.95935,0.00042503272
2477,-373.10977,0.00042551616
2478,-373.2602,0.00042599958
2479,-373.41064,0.0004264831
2480,-373.56107,0.00042696652
2481,-373.7115,0.00042744994
2482,-373.8619,0.00042793338
2483,-374.01236,0.00042841688
2484,-374.16278,0.00042890033
2485,-374.3132,0.00042938374
2486,-374.46362,0.00042986718
2487,-374.61404,0.0004303506
2488,-374.7645,0.00043083413
2489,-374.91492,0.00043131755
2490,-375.06534,0.00043180096
2491,-375.21576,0.00043228437
2492,-375.3662,0.0004327679
2493,-375.51663,0.00043325135
2494,-375.66705,0.00043373476
