CHANNEL 	EVENT   	CLIP NAME                     	START TIME    	END TIME      	DURATION      	STATE
1       	996     	Heartbeat Tempo Mapped-39.L   	   00:06:57:29	   00:06:58:16	   00:00:00:17	Unmuted
1       	997     	Heartbeat Tempo Mapped-40.L   	   00:06:59:04	   00:06:59:13	   00:00:00:08	Unmuted
1       	998     	Heartbeat Tempo Mapped-41.L   	   00:06:59:21	   00:06:59:21	   00:00:00:00	Unmuted
1       	999     	Heartbeat Tempo Mapped-42.L   	   00:06:59:22	   00:07:00:09	   00:00:00:17	Unmuted
1       	1000    	Heartbeat Tempo Mapped-34.L   	   00:07:00:28	   00:07:01:06	   00:00:00:07	Unmuted
1       	1001    	Heartbeat Tempo Mapped-35.L   	   00:07:01:14	   00:07:02:03	   00:00:00:18	Unmuted
1       	1002    	Heartbeat Tempo Mapped-36.L   	   00:07:02:23	   00:07:03:01	   00:00:00:07	Unmuted
1       	1003    	Heartbeat Tempo Mapped-37.L   	   00:07:03:10	   00:07:03:28	   00:00:00:17	Unmuted
1       	1004    	Heartbeat Tempo Mapped-38.L   	   00:07:04:18	   00:07:04:27	   00:00:00:08	Unmuted
1       	1005    	Heartbeat Tempo Mapped-39.L   	   00:07:05:07	   00:07:05:24	   00:00:00:17	Unmuted
1       	1006    	Heartbeat Tempo Mapped-40.L   	   00:07:06:15	   00:07:06:23	   00:00:00:08	Unmuted
1       	1007    	Heartbeat Tempo Mapped-41.L   	   00:07:07:03	   00:07:07:03	   00:00:00:00	Unmuted
1       	1008    	Heartbeat Tempo Mapped-42.L   	   00:07:07:04	   00:07:07:21	   00:00:00:17	Unmuted
1       	1009    	Heartbeat Tempo Mapped-34.L   	   00:07:08:13	   00:07:08:21	   00:00:00:07	Unmuted
1       	1010    	Heartbeat Tempo Mapped-35.L   	   00:07:09:01	   00:07:09:19	   00:00:00:18	Unmuted
1       	1011    	Heartbeat Tempo Mapped-36.L   	   00:07:10:12	   00:07:10:20	   00:00:00:07	Unmuted
1       	1012    	Heartbeat Tempo Mapped-37.L   	   00:07:11:00	   00:07:11:18	   00:00:00:17	Unmuted
1       	1013    	Heartbeat Tempo Mapped-38.L   	   00:07:12:12	   00:07:12:20	   00:00:00:08	Unmuted
1       	1014    	Heartbeat Tempo Mapped-39.L   	   00:07:13:02	   00:07:13:19	   00:00:00:17	Unmuted
1       	1015    	Heartbeat Tempo Mapped-40.L   	   00:07:14:13	   00:07:14:21	   00:00:00:08	Unmuted
1       	1016    	Heartbeat Tempo Mapped-41.L   	   00:07:15:03	   00:07:15:03	   00:00:00:00	Unmuted
1       	1017    	Heartbeat Tempo Mapped-42.L   	   00:07:15:03	   00:07:15:21	   00:00:00:17	Unmuted
1       	1018    	Heartbeat Tempo Mapped-34.L   	   00:07:16:16	   00:07:16:24	   00:00:00:07	Unmuted
1       	1019    	Heartbeat Tempo Mapped-35.L   	   00:07:17:05	   00:07:17:23	   00:00:00:18	Unmuted
1       	1020    	Heartbeat Tempo Mapped-36.L   	   00:07:18:20	   00:07:18:28	   00:00:00:07	Unmuted
1       	1021    	Heartbeat Tempo Mapped-37.L   	   00:07:19:09	   00:07:19:27	   00:00:00:17	Unmuted
1       	1022    	Heartbeat Tempo Mapped-38.L   	   00:07:20:24	   00:07:21:03	   00:00:00:08	Unmuted
1       	1023    	Heartbeat Tempo Mapped-39.L   	   00:07:21:16	   00:07:22:04	   00:00:00:17	Unmuted
1       	1024    	Heartbeat Tempo Mapped-40.L   	   00:07:23:01	   00:07:23:10	   00:00:00:08	Unmuted
1       	1025    	Heartbeat Tempo Mapped-41.L   	   00:07:23:23	   00:07:23:23	   00:00:00:00	Unmuted
1       	1026    	Heartbeat Tempo Mapped-42.L   	   00:07:23:23	   00:07:24:11	   00:00:00:17	Unmuted
1       	1027    	Heartbeat Tempo Mapped-34.L   	   00:07:25:09	   00:07:25:17	   00:00:00:07	Unmuted
1       	1028    	Heartbeat Tempo Mapped-35.L   	   00:07:26:00	   00:07:26:18	   00:00:00:18	Unmuted
1       	1029    	Heartbeat Tempo Mapped-36.L   	   00:07:27:19	   00:07:27:27	   00:00:00:07	Unmuted
1       	1030    	Heartbeat Tempo Mapped-37.L   	   00:07:28:11	   00:07:28:29	   00:00:00:17	Unmuted
1       	1031    	Heartbeat Tempo Mapped-38.L   	   00:07:30:00	   00:07:30:08	   00:00:00:08	Unmuted
1       	1032    	Heartbeat Tempo Mapped-39.L   	   00:07:30:24	   00:07:31:11	   00:00:00:17	Unmuted
1       	1033    	Heartbeat Tempo Mapped-40.L   	   00:07:32:13	   00:07:32:21	   00:00:00:08	Unmuted
1       	1034    	Heartbeat Tempo Mapped-41.L   	   00:07:33:07	   00:07:33:07	   00:00:00:00	Unmuted
1       	1035    	Heartbeat Tempo Mapped-42.L   	   00:07:33:07	   00:07:33:25	   00:00:00:17	Unmuted
1       	1036    	Heartbeat Tempo Mapped-34.L   	   00:07:34:28	   00:07:35:06	   00:00:00:07	Unmuted
1       	1037    	Heartbeat Tempo Mapped-35.L   	   00:07:35:21	   00:07:36:09	   00:00:00:18	Unmuted
1       	1038    	Heartbeat Tempo Mapped-36.L   	   00:07:37:15	   00:07:37:23	   00:00:00:07	Unmuted
1       	1039    	Heartbeat Tempo Mapped-37.L   	   00:07:38:08	   00:07:38:26	   00:00:00:17	Unmuted
1       	1040    	Heartbeat Tempo Mapped-38.L   	   00:07:40:03	   00:07:40:11	   00:00:00:08	Unmuted
1       	1041    	Heartbeat Tempo Mapped-39.L   	   00:07:40:29	   00:07:41:17	   00:00:00:17	Unmuted
1       	1042    	Heartbeat Tempo Mapped-40.L   	   00:07:42:24	   00:07:43:02	   00:00:00:08	Unmuted
1       	1043    	Heartbeat Tempo Mapped-41.L   	   00:07:43:19	   00:07:43:20	   00:00:00:00	Unmuted
1       	1044    	Heartbeat Tempo Mapped-42.L   	   00:07:43:20	   00:07:44:08	   00:00:00:17	Unmuted
1       	1045    	Heartbeat Tempo Mapped-34.L   	   00:07:45:16	   00:07:45:24	   00:00:00:07	Unmuted
1       	1046    	Heartbeat Tempo Mapped-35.L   	   00:07:46:12	   00:07:47:00	   00:00:00:18	Unmuted
1       	1047    	Heartbeat Tempo Mapped-36.L   	   00:07:48:12	   00:07:48:20	   00:00:00:07	Unmuted
1       	1048    	Heartbeat Tempo Mapped-37.L   	   00:07:49:08	   00:07:49:26	   00:00:00:17	Unmuted
1       	1049    	Heartbeat Tempo Mapped-38.L   	   00:07:51:09	   00:07:51:17	   00:00:00:08	Unmuted
1       	1050    	Heartbeat Tempo Mapped-39.L   	   00:07:52:08	   00:07:52:26	   00:00:00:17	Unmuted
1       	1051    	Heartbeat Tempo Mapped-40.L   	   00:07:54:09	   00:07:54:17	   00:00:00:08	Unmuted
1       	1052    	Heartbeat Tempo Mapped-41.L   	   00:07:55:08	   00:07:55:08	   00:00:00:00	Unmuted
1       	1053    	Heartbeat Tempo Mapped-42.L   	   00:07:55:09	   00:07:55:26	   00:00:00:17	Unmuted
1       	1054    	Heartbeat Tempo Mapped-34.L   	   00:07:57:12	   00:07:57:20	   00:00:00:07	Unmuted
1       	1055    	Heartbeat Tempo Mapped-35.L   	   00:07:58:10	   00:07:58:29	   00:00:00:18	Unmuted
1       	1056    	Heartbeat Tempo Mapped-36.L   	   00:08:00:18	   00:08:00:26	   00:00:00:07	Unmuted
1       	1057    	Heartbeat Tempo Mapped-37.L   	   00:08:01:18	   00:08:02:06	   00:00:00:17	Unmuted
1       	1058    	Heartbeat Tempo Mapped-38.L   	   00:08:03:26	   00:08:04:05	   00:00:00:08	Unmuted
1       	1059    	Heartbeat Tempo Mapped-39.L   	   00:08:04:29	   00:08:05:17	   00:00:00:17	Unmuted
1       	1060    	Heartbeat Tempo Mapped-40.L   	   00:08:07:09	   00:08:07:17	   00:00:00:08	Unmuted
1       	1061    	Heartbeat Tempo Mapped-41.L   	   00:08:08:11	   00:08:08:12	   00:00:00:00	Unmuted
1       	1062    	Heartbeat Tempo Mapped-42.L   	   00:08:08:12	   00:08:09:00	   00:00:00:17	Unmuted
1       	1063    	Heartbeat Tempo Mapped-34.L   	   00:08:10:24	   00:08:11:02	   00:00:00:07	Unmuted
1       	1064    	Heartbeat Tempo Mapped-35.L   	   00:08:11:27	   00:08:12:15	   00:00:00:18	Unmuted
1       	1065    	Heartbeat Tempo Mapped-36.L   	   00:08:14:14	   00:08:14:22	   00:00:00:07	Unmuted
1       	1066    	Heartbeat Tempo Mapped-37.L   	   00:08:15:18	   00:08:16:06	   00:00:00:17	Unmuted
1       	1067    	Heartbeat Tempo Mapped-38.L   	   00:08:18:06	   00:08:18:15	   00:00:00:08	Unmuted
1       	1068    	Heartbeat Tempo Mapped-39.L   	   00:08:19:15	   00:08:20:02	   00:00:00:17	Unmuted
1       	1069    	Heartbeat Tempo Mapped-40.L   	   00:08:22:05	   00:08:22:13	   00:00:00:08	Unmuted
1       	1070    	Heartbeat Tempo Mapped-41.L   	   00:08:23:13	   00:08:23:13	   00:00:00:00	Unmuted
1       	1071    	Heartbeat Tempo Mapped-42.L   	   00:08:23:14	   00:08:24:01	   00:00:00:17	Unmuted
1       	1072    	Heartbeat Tempo Mapped-34.L   	   00:08:26:08	   00:08:26:15	   00:00:00:07	Unmuted
1       	1073    	Heartbeat Tempo Mapped-35.L   	   00:08:27:15	   00:08:28:03	   00:00:00:18	Unmuted
1       	1074    	Heartbeat Tempo Mapped-36.L   	   00:08:30:15	   00:08:30:23	   00:00:00:07	Unmuted
1       	1075    	Heartbeat Tempo Mapped-37.L   	   00:08:31:25	   00:08:32:13	   00:00:00:17	Unmuted
1       	1076    	Heartbeat Tempo Mapped-38.L   	   00:08:34:28	   00:08:35:06	   00:00:00:08	Unmuted
1       	1077    	Heartbeat Tempo Mapped-39.L   	   00:08:36:13	   00:08:37:00	   00:00:00:17	Unmuted
1       	1078    	Heartbeat Tempo Mapped-40.L   	   00:08:39:17	   00:08:39:26	   00:00:00:08	Unmuted
1       	1079    	Heartbeat Tempo Mapped-41.L   	   00:08:41:03	   00:08:41:03	   00:00:00:00	Unmuted
1       	1080    	Heartbeat Tempo Mapped-73.L   	   00:08:41:03	   00:08:41:21	   00:00:00:17	Unmuted
1       	1081    	Heartbeat Tempo Mapped-34.L   	   00:08:44:13	   00:08:44:21	   00:00:00:07	Unmuted
1       	1082    	Heartbeat Tempo Mapped-35.L   	   00:08:45:29	   00:08:46:17	   00:00:00:18	Unmuted
1       	1083    	Heartbeat Tempo Mapped-36.L   	   00:08:49:17	   00:08:49:25	   00:00:00:07	Unmuted
1       	1084    	Heartbeat Tempo Mapped-37.L   	   00:08:51:05	   00:08:51:23	   00:00:00:17	Unmuted
1       	1085    	Heartbeat Tempo Mapped-38.L   	   00:08:54:27	   00:08:55:06	   00:00:00:08	Unmuted
1       	1086    	Heartbeat Tempo Mapped-39.L   	   00:08:56:22	   00:08:57:10	   00:00:00:17	Unmuted
1       	1087    	Heartbeat Tempo Mapped-40.L   	   00:09:00:18	   00:09:00:26	   00:00:00:08	Unmuted
1       	1088    	Heartbeat Tempo Mapped-41.L   	   00:09:02:14	   00:09:02:14	   00:00:00:00	Unmuted
1       	1089    	Heartbeat Tempo Mapped-74.L   	   00:09:02:14	   00:09:03:02	   00:00:00:17	Unmuted
1       	1090    	Heartbeat Tempo Mapped-34.L   	   00:09:06:15	   00:09:06:23	   00:00:00:07	Unmuted
1       	1091    	Heartbeat Tempo Mapped-35.L   	   00:09:08:07	   00:09:08:25	   00:00:00:18	Unmuted
1       	1092    	Heartbeat Tempo Mapped-36.L   	   00:09:12:04	   00:09:12:11	   00:00:00:07	Unmuted
1       	1093    	Heartbeat Tempo Mapped-37.L   	   00:09:13:23	   00:09:14:11	   00:00:00:17	Unmuted
1       	1094    	Heartbeat Tempo Mapped-38.L   	   00:09:17:10	   00:09:17:19	   00:00:00:08	Unmuted
1       	1095    	Heartbeat Tempo Mapped-39.L   	   00:09:19:00	   00:09:19:17	   00:00:00:17	Unmuted
1       	1096    	Heartbeat Tempo Mapped-40.L   	   00:09:22:09	   00:09:22:17	   00:00:00:08	Unmuted
1       	1097    	Heartbeat Tempo Mapped-41.L   	   00:09:23:24	   00:09:23:24	   00:00:00:00	Unmuted
1       	1098    	Heartbeat Tempo Mapped-75.L   	   00:09:23:25	   00:09:24:12	   00:00:00:17	Unmuted
1       	1099    	Heartbeat Tempo Mapped-34.L   	   00:09:26:29	   00:09:27:07	   00:00:00:07	Unmuted
1       	1100    	Heartbeat Tempo Mapped-35.L   	   00:09:28:10	   00:09:28:28	   00:00:00:18	Unmuted
1       	1101    	Heartbeat Tempo Mapped-36.L   	   00:09:31:12	   00:09:31:20	   00:00:00:07	Unmuted
1       	1102    	Heartbeat Tempo Mapped-37.L   	   00:09:32:22	   00:09:33:10	   00:00:00:17	Unmuted
1       	1103    	Heartbeat Tempo Mapped-38.L   	   00:09:35:18	   00:09:35:26	   00:00:00:08	Unmuted
1       	1104    	Heartbeat Tempo Mapped-39.L   	   00:09:36:28	   00:09:37:16	   00:00:00:17	Unmuted
1       	1105    	Heartbeat Tempo Mapped-40.L   	   00:09:39:19	   00:09:39:27	   00:00:00:08	Unmuted
1       	1106    	Heartbeat Tempo Mapped-41.L   	   00:09:40:26	   00:09:40:26	   00:00:00:00	Unmuted
1       	1107    	Heartbeat Tempo Mapped-76.L   	   00:09:40:26	   00:09:41:14	   00:00:00:17	Unmuted
1       	1108    	Heartbeat Tempo Mapped-34.L   	   00:09:43:14	   00:09:43:21	   00:00:00:07	Unmuted
1       	1109    	Heartbeat Tempo Mapped-35.L   	   00:09:44:17	   00:09:45:05	   00:00:00:18	Unmuted
1       	1110    	Heartbeat Tempo Mapped-36.L   	   00:09:47:04	   00:09:47:12	   00:00:00:07	Unmuted
1       	1111    	Heartbeat Tempo Mapped-37.L   	   00:09:48:06	   00:09:48:24	   00:00:00:17	Unmuted
1       	1112    	Heartbeat Tempo Mapped-38.L   	   00:09:50:18	   00:09:50:27	   00:00:00:08	Unmuted
1       	1113    	Heartbeat Tempo Mapped-39.L   	   00:09:51:22	   00:09:52:10	   00:00:00:17	Unmuted
1       	1114    	Heartbeat Tempo Mapped-40.L   	   00:09:54:00	   00:09:54:08	   00:00:00:08	Unmuted
1       	1115    	Heartbeat Tempo Mapped-41.L   	   00:09:55:01	   00:09:55:01	   00:00:00:00	Unmuted
1       	1116    	Heartbeat Tempo Mapped-77.L   	   00:09:55:01	   00:09:55:19	   00:00:00:17	Unmuted
1       	1117    	Heartbeat Tempo Mapped-34.L   	   00:09:57:07	   00:09:57:15	   00:00:00:07	Unmuted
1       	1118    	Heartbeat Tempo Mapped-35.L   	   00:09:58:06	   00:09:58:24	   00:00:00:18	Unmuted
1       	1119    	Heartbeat Tempo Mapped-36.L   	   00:10:00:11	   00:10:00:19	   00:00:00:07	Unmuted
1       	1120    	Heartbeat Tempo Mapped-37.L   	   00:10:01:09	   00:10:01:27	   00:00:00:17	Unmuted
1       	1121    	Heartbeat Tempo Mapped-38.L   	   00:10:03:11	   00:10:03:20	   00:00:00:08	Unmuted
1       	1122    	Heartbeat Tempo Mapped-39.L   	   00:10:04:10	   00:10:04:28	   00:00:00:17	Unmuted
1       	1123    	Heartbeat Tempo Mapped-40.L   	   00:10:06:09	   00:10:06:17	   00:00:00:08	Unmuted
1       	1124    	Heartbeat Tempo Mapped-41.L   	   00:10:07:06	   00:10:07:06	   00:00:00:00	Unmuted
1       	1125    	Heartbeat Tempo Mapped-78.L   	   00:10:07:06	   00:10:07:24	   00:00:00:17	Unmuted
1       	1126    	Heartbeat Tempo Mapped-34.L   	   00:10:09:03	   00:10:09:11	   00:00:00:07	Unmuted
1       	1127    	Heartbeat Tempo Mapped-35.L   	   00:10:09:28	   00:10:10:16	   00:00:00:18	Unmuted
1       	1128    	Heartbeat Tempo Mapped-36.L   	   00:10:11:25	   00:10:12:03	   00:00:00:07	Unmuted
1       	1129    	Heartbeat Tempo Mapped-37.L   	   00:10:12:19	   00:10:13:07	   00:00:00:17	Unmuted
1       	1130    	Heartbeat Tempo Mapped-38.L   	   00:10:14:14	   00:10:14:22	   00:00:00:08	Unmuted
1       	1131    	Heartbeat Tempo Mapped-39.L   	   00:10:15:09	   00:10:15:27	   00:00:00:17	Unmuted
1       	1132    	Heartbeat Tempo Mapped-40.L   	   00:10:17:01	   00:10:17:09	   00:00:00:08	Unmuted
1       	1133    	Heartbeat Tempo Mapped-41.L   	   00:10:17:24	   00:10:17:25	   00:00:00:00	Unmuted
1       	1134    	Heartbeat Tempo Mapped-42.L   	   00:10:17:25	   00:10:18:12	   00:00:00:17	Unmuted
1       	1135    	Heartbeat Tempo Mapped-34.L   	   00:10:19:15	   00:10:19:23	   00:00:00:07	Unmuted
1       	1136    	Heartbeat Tempo Mapped-35.L   	   00:10:20:07	   00:10:20:25	   00:00:00:18	Unmuted
1       	1137    	Heartbeat Tempo Mapped-36.L   	   00:10:21:28	   00:10:22:06	   00:00:00:07	Unmuted
1       	1138    	Heartbeat Tempo Mapped-37.L   	   00:10:22:19	   00:10:23:07	   00:00:00:17	Unmuted
1       	1139    	Heartbeat Tempo Mapped-38.L   	   00:10:24:08	   00:10:24:16	   00:00:00:08	Unmuted
1       	1140    	Heartbeat Tempo Mapped-39.L   	   00:10:25:00	   00:10:25:18	   00:00:00:17	Unmuted
1       	1141    	Heartbeat Tempo Mapped-40.L   	   00:10:26:16	   00:10:26:25	   00:00:00:08	Unmuted
1       	1142    	Heartbeat Tempo Mapped-41.L   	   00:10:27:08	   00:10:27:08	   00:00:00:00	Unmuted
1       	1143    	Heartbeat Tempo Mapped-42.L   	   00:10:27:08	   00:10:27:26	   00:00:00:17	Unmuted
1       	1144    	Heartbeat Tempo Mapped-34.L   	   00:10:28:23	   00:10:29:01	   00:00:00:07	Unmuted
1       	1145    	Heartbeat Tempo Mapped-35.L   	   00:10:29:13	   00:10:30:01	   00:00:00:18	Unmuted
1       	1146    	Heartbeat Tempo Mapped-36.L   	   00:10:30:28	   00:10:31:06	   00:00:00:07	Unmuted
1       	1147    	Heartbeat Tempo Mapped-37.L   	   00:10:31:18	   00:10:32:06	   00:00:00:17	Unmuted
1       	1148    	Heartbeat Tempo Mapped-38.L   	   00:10:33:01	   00:10:33:10	   00:00:00:08	Unmuted
1       	1149    	Heartbeat Tempo Mapped-39.L   	   00:10:33:22	   00:10:34:09	   00:00:00:17	Unmuted
1       	1150    	Heartbeat Tempo Mapped-40.L   	   00:10:35:03	   00:10:35:11	   00:00:00:08	Unmuted
1       	1151    	Heartbeat Tempo Mapped-41.L   	   00:10:35:22	   00:10:35:23	   00:00:00:00	Unmuted
1       	1152    	Heartbeat Tempo Mapped-42.L   	   00:10:35:23	   00:10:36:10	   00:00:00:17	Unmuted
1       	1153    	Heartbeat Tempo Mapped-34.L   	   00:10:37:04	   00:10:37:11	   00:00:00:07	Unmuted
1       	1154    	Heartbeat Tempo Mapped-35.L   	   00:10:37:21	   00:10:38:10	   00:00:00:18	Unmuted
1       	1155    	Heartbeat Tempo Mapped-36.L   	   00:10:39:03	   00:10:39:11	   00:00:00:07	Unmuted
1       	1156    	Heartbeat Tempo Mapped-37.L   	   00:10:39:20	   00:10:40:08	   00:00:00:17	Unmuted
1       	1157    	Heartbeat Tempo Mapped-38.L   	   00:10:41:00	   00:10:41:08	   00:00:00:08	Unmuted
1       	1158    	Heartbeat Tempo Mapped-39.L   	   00:10:41:19	   00:10:42:06	   00:00:00:17	Unmuted
1       	1159    	Heartbeat Tempo Mapped-40.L   	   00:10:42:26	   00:10:43:05	   00:00:00:08	Unmuted
1       	1160    	Heartbeat Tempo Mapped-41.L   	   00:10:43:14	   00:10:43:14	   00:00:00:00	Unmuted
1       	1161    	Heartbeat Tempo Mapped-42.L   	   00:10:43:14	   00:10:44:02	   00:00:00:17	Unmuted
1       	1162    	Heartbeat Tempo Mapped-34.L   	   00:10:44:22	   00:10:44:29	   00:00:00:07	Unmuted
1       	1163    	Heartbeat Tempo Mapped-35.L   	   00:10:45:08	   00:10:45:26	   00:00:00:18	Unmuted
1       	1164    	Heartbeat Tempo Mapped-36.L   	   00:10:46:16	   00:10:46:24	   00:00:00:07	Unmuted
1       	1165    	Heartbeat Tempo Mapped-37.L   	   00:10:47:02	   00:10:47:20	   00:00:00:17	Unmuted
1       	1166    	Heartbeat Tempo Mapped-38.L   	   00:10:48:08	   00:10:48:17	   00:00:00:08	Unmuted
1       	1167    	Heartbeat Tempo Mapped-39.L   	   00:10:48:25	   00:10:49:13	   00:00:00:17	Unmuted
1       	1168    	Heartbeat Tempo Mapped-40.L   	   00:10:50:00	   00:10:50:08	   00:00:00:08	Unmuted
1       	1169    	Heartbeat Tempo Mapped-41.L   	   00:10:50:16	   00:10:50:16	   00:00:00:00	Unmuted
1       	1170    	Heartbeat Tempo Mapped-42.L   	   00:10:50:17	   00:10:51:04	   00:00:00:17	Unmuted
1       	1171    	Heartbeat Tempo Mapped-34.L   	   00:10:51:21	   00:10:51:29	   00:00:00:07	Unmuted
1       	1172    	Heartbeat Tempo Mapped-35.L   	   00:10:52:06	   00:10:52:24	   00:00:00:18	Unmuted
1       	1173    	Heartbeat Tempo Mapped-36.L   	   00:10:53:11	   00:10:53:19	   00:00:00:07	Unmuted
1       	1174    	Heartbeat Tempo Mapped-37.L   	   00:10:53:26	   00:10:54:14	   00:00:00:17	Unmuted
1       	1175    	Heartbeat Tempo Mapped-38.L   	   00:10:54:29	   00:10:55:08	   00:00:00:08	Unmuted
1       	1176    	Heartbeat Tempo Mapped-39.L   	   00:10:55:15	   00:10:56:03	   00:00:00:17	Unmuted
1       	1177    	Heartbeat Tempo Mapped-40.L   	   00:10:56:17	   00:10:56:25	   00:00:00:08	Unmuted
1       	1178    	Heartbeat Tempo Mapped-41.L   	   00:10:57:02	   00:10:57:02	   00:00:00:00	Unmuted
1       	1179    	Heartbeat Tempo Mapped-42.L   	   00:10:57:02	   00:10:57:20	   00:00:00:17	Unmuted
1       	1180    	Heartbeat Tempo Mapped-34.L   	   00:10:58:04	   00:10:58:12	   00:00:00:07	Unmuted
1       	1181    	Heartbeat Tempo Mapped-35.L   	   00:10:58:18	   00:10:59:06	   00:00:00:18	Unmuted
1       	1182    	Heartbeat Tempo Mapped-36.L   	   00:10:59:20	   00:10:59:28	   00:00:00:07	Unmuted
1       	1183    	Heartbeat Tempo Mapped-37.L   	   00:11:00:04	   00:11:00:22	   00:00:00:17	Unmuted
1       	1184    	Heartbeat Tempo Mapped-38.L   	   00:11:01:05	   00:11:01:14	   00:00:00:08	Unmuted
1       	1185    	Heartbeat Tempo Mapped-39.L   	   00:11:01:20	   00:11:02:08	   00:00:00:17	Unmuted
1       	1186    	Heartbeat Tempo Mapped-40.L   	   00:11:02:20	   00:11:02:28	   00:00:00:08	Unmuted
1       	1187    	Heartbeat Tempo Mapped-41.L   	   00:11:03:04	   00:11:03:04	   00:00:00:00	Unmuted
1       	1188    	Heartbeat Tempo Mapped-42.L   	   00:11:03:04	   00:11:03:22	   00:00:00:17	Unmuted
1       	1189    	Heartbeat Tempo Mapped-34.L   	   00:11:04:04	   00:11:04:12	   00:00:00:07	Unmuted
1       	1190    	Heartbeat Tempo Mapped-35.L   	   00:11:04:17	   00:11:05:05	   00:00:00:18	Unmuted
1       	1191    	Heartbeat Tempo Mapped-36.L   	   00:11:05:17	   00:11:05:25	   00:00:00:07	Unmuted
1       	1192    	Heartbeat Tempo Mapped-37.L   	   00:11:06:00	   00:11:06:18	   00:00:00:17	Unmuted
1       	1193    	Heartbeat Tempo Mapped-38.L   	   00:11:06:29	   00:11:07:08	   00:00:00:08	Unmuted
1       	1194    	Heartbeat Tempo Mapped-39.L   	   00:11:07:13	   00:11:08:00	   00:00:00:17	Unmuted
1       	1195    	Heartbeat Tempo Mapped-40.L   	   00:11:08:11	   00:11:08:19	   00:00:00:08	Unmuted
1       	1196    	Heartbeat Tempo Mapped-41.L   	   00:11:08:24	   00:11:08:24	   00:00:00:00	Unmuted
1       	1197    	Heartbeat Tempo Mapped-42.L   	   00:11:08:24	   00:11:09:12	   00:00:00:17	Unmuted
1       	1198    	Heartbeat Tempo Mapped-34.L   	   00:11:09:22	   00:11:10:00	   00:00:00:07	Unmuted
1       	1199    	Heartbeat Tempo Mapped-35.L   	   00:11:10:04	   00:11:10:22	   00:00:00:18	Unmuted
1       	1200    	Heartbeat Tempo Mapped-36.L   	   00:11:11:02	   00:11:11:10	   00:00:00:07	Unmuted
1       	1201    	Heartbeat Tempo Mapped-37.L   	   00:11:11:14	   00:11:12:02	   00:00:00:17	Unmuted
1       	1202    	Heartbeat Tempo Mapped-38.L   	   00:11:12:11	   00:11:12:20	   00:00:00:08	Unmuted
1       	1203    	Heartbeat Tempo Mapped-39.L   	   00:11:12:24	   00:11:13:12	   00:00:00:17	Unmuted
1       	1204    	Heartbeat Tempo Mapped-40.L   	   00:11:13:21	   00:11:13:29	   00:00:00:08	Unmuted
1       	1205    	Heartbeat Tempo Mapped-41.L   	   00:11:14:03	   00:11:14:03	   00:00:00:00	Unmuted
1       	1206    	Heartbeat Tempo Mapped-42.L   	   00:11:14:03	   00:11:14:21	   00:00:00:17	Unmuted
1       	1207    	Heartbeat Tempo Mapped-34.L   	   00:11:14:29	   00:11:15:07	   00:00:00:07	Unmuted
1       	1208    	Heartbeat Tempo Mapped-35.L   	   00:11:15:11	   00:11:15:29	   00:00:00:18	Unmuted
1       	1209    	Heartbeat Tempo Mapped-36.L   	   00:11:16:07	   00:11:16:15	   00:00:00:07	Unmuted
1       	1210    	Heartbeat Tempo Mapped-37.L   	   00:11:16:19	   00:11:17:07	   00:00:00:17	Unmuted
1       	1211    	Heartbeat Tempo Mapped-38.L   	   00:11:17:14	   00:11:17:23	   00:00:00:08	Unmuted
1       	1212    	Heartbeat Tempo Mapped-39.L   	   00:11:17:26	   00:11:18:14	   00:00:00:17	Unmuted
1       	1213    	Heartbeat Tempo Mapped-40.L   	   00:11:18:21	   00:11:18:29	   00:00:00:08	Unmuted
1       	1214    	Heartbeat Tempo Mapped-41.L   	   00:11:19:03	   00:11:19:03	   00:00:00:00	Unmuted
1       	1215    	Heartbeat Tempo Mapped-42.L   	   00:11:19:03	   00:11:19:20	   00:00:00:17	Unmuted
1       	1216    	Heartbeat Tempo Mapped-34.L   	   00:11:19:27	   00:11:20:05	   00:00:00:07	Unmuted
1       	1217    	Heartbeat Tempo Mapped-79.L   	   00:11:20:08	   00:11:20:26	   00:00:00:18	Unmuted
1       	1218    	Heartbeat Tempo Mapped-36.L   	   00:11:21:03	   00:11:21:11	   00:00:00:07	Unmuted
1       	1219    	Heartbeat Tempo Mapped-80.L   	   00:11:21:14	   00:11:22:02	   00:00:00:18	Unmuted
1       	1220    	Heartbeat Tempo Mapped-81.L   	   00:11:22:08	   00:11:22:17	   00:00:00:08	Unmuted
1       	1221    	Heartbeat Tempo Mapped-82.L   	   00:11:22:20	   00:11:23:07	   00:00:00:17	Unmuted
1       	1222    	Heartbeat Tempo Mapped-90.L   	   00:11:23:13	   00:11:23:21	   00:00:00:08	Unmuted
1       	1223    	Heartbeat Tempo Mapped-89.L   	   00:11:23:24	   00:11:23:24	   00:00:00:00	Unmuted
1       	1224    	Heartbeat Tempo Mapped-42.L   	   00:11:23:24	   00:11:24:12	   00:00:00:17	Unmuted
1       	1225    	Heartbeat Tempo Mapped-34.L   	   00:11:24:18	   00:11:24:25	   00:00:00:07	Unmuted
1       	1226    	Heartbeat Tempo Mapped-35.L   	   00:11:24:28	   00:11:25:16	   00:00:00:18	Unmuted
1       	1227    	Heartbeat Tempo Mapped-36.L   	   00:11:25:21	   00:11:25:29	   00:00:00:07	Unmuted
